 time            od              hd              cm              v(acq)          v(sp)           v(sn)          
 0.00000000e+00 -3.64183442e-01 -2.11688616e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.00000000e-11 -3.64183442e-01 -2.11688613e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.00000000e-10 -3.64183442e-01 -2.11688612e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.00000000e-10 -3.64183442e-01 -2.11688608e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.00000000e-10 -3.64183442e-01 -2.11688602e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 8.00000000e-10 -3.64183442e-01 -2.11688603e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.60000000e-09 -3.64183442e-01 -2.11688604e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.20000000e-09 -3.64183442e-01 -2.11688610e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 6.40000000e-09 -3.64183442e-01 -2.11688598e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.14000000e-08 -3.64183442e-01 -2.11688578e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.64000000e-08 -3.64183442e-01 -2.11688569e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.14000000e-08 -3.64183442e-01 -2.11688560e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.64000000e-08 -3.64183442e-01 -2.11688551e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.14000000e-08 -3.64183442e-01 -2.11688542e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.64000000e-08 -3.64183442e-01 -2.11688532e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.14000000e-08 -3.64183442e-01 -2.11688522e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.64000000e-08 -3.64183442e-01 -2.11688514e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.14000000e-08 -3.64183442e-01 -2.11688507e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.64000000e-08 -3.64183442e-01 -2.11688498e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 6.14000000e-08 -3.64183442e-01 -2.11688489e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 6.64000000e-08 -3.64183442e-01 -2.11688481e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 7.14000000e-08 -3.64183442e-01 -2.11688473e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 7.64000000e-08 -3.64183442e-01 -2.11688466e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 8.14000000e-08 -3.64183442e-01 -2.11688457e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 8.64000000e-08 -3.64183442e-01 -2.11688448e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 9.14000000e-08 -3.64183442e-01 -2.11688441e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 9.64000000e-08 -3.64183442e-01 -2.11688436e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.01400000e-07 -3.64183442e-01 -2.11688428e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.06400000e-07 -3.64183442e-01 -2.11688418e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.11400000e-07 -3.64183442e-01 -2.11688411e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.16400000e-07 -3.64183442e-01 -2.11688405e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.21400000e-07 -3.64183442e-01 -2.11688395e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.26400000e-07 -3.64183442e-01 -2.11688385e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.31400000e-07 -3.64183442e-01 -2.11688375e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.36400000e-07 -3.64183442e-01 -2.11688365e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.41400000e-07 -3.64183442e-01 -2.11688356e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.46400000e-07 -3.64183442e-01 -2.11688348e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.51400000e-07 -3.64183442e-01 -2.11688338e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.56400000e-07 -3.64183442e-01 -2.11688327e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.61400000e-07 -3.64183442e-01 -2.11688318e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.66400000e-07 -3.64183442e-01 -2.11688310e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.71400000e-07 -3.64183442e-01 -2.11688301e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.76400000e-07 -3.64183442e-01 -2.11688291e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.81400000e-07 -3.64183442e-01 -2.11688280e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.86400000e-07 -3.64183442e-01 -2.11688271e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.91400000e-07 -3.64183442e-01 -2.11688265e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 1.96400000e-07 -3.64183442e-01 -2.11688255e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.01400000e-07 -3.64183442e-01 -2.11688244e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.06400000e-07 -3.64183442e-01 -2.11688235e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.11400000e-07 -3.64183442e-01 -2.11688225e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.16400000e-07 -3.64183442e-01 -2.11688214e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.21400000e-07 -3.64183442e-01 -2.11688203e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.26400000e-07 -3.64183442e-01 -2.11688190e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.31400000e-07 -3.64183442e-01 -2.11688181e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.36400000e-07 -3.64183442e-01 -2.11688174e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.41400000e-07 -3.64183442e-01 -2.11688164e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.46400000e-07 -3.64183442e-01 -2.11688154e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.51400000e-07 -3.64183442e-01 -2.11688145e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.56400000e-07 -3.64183442e-01 -2.11688137e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.61400000e-07 -3.64183442e-01 -2.11688128e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.66400000e-07 -3.64183442e-01 -2.11688117e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.71400000e-07 -3.64183442e-01 -2.11688106e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.76400000e-07 -3.64183442e-01 -2.11688097e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.81400000e-07 -3.64183442e-01 -2.11688088e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.86400000e-07 -3.64183442e-01 -2.11688078e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.91400000e-07 -3.64183442e-01 -2.11688068e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 2.96400000e-07 -3.64183442e-01 -2.11688058e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.01400000e-07 -3.64183442e-01 -2.11688047e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.06400000e-07 -3.64183442e-01 -2.11688035e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.11400000e-07 -3.64183442e-01 -2.11688025e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.16400000e-07 -3.64183442e-01 -2.11688017e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.21400000e-07 -3.64183442e-01 -2.11688008e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.26400000e-07 -3.64183442e-01 -2.11687996e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.31400000e-07 -3.64183442e-01 -2.11687984e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.36400000e-07 -3.64183442e-01 -2.11687974e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.41400000e-07 -3.64183442e-01 -2.11687964e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.46400000e-07 -3.64183442e-01 -2.11687954e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.51400000e-07 -3.64183442e-01 -2.11687944e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.56400000e-07 -3.64183442e-01 -2.11687933e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.61400000e-07 -3.64183442e-01 -2.11687922e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.66400000e-07 -3.64183442e-01 -2.11687912e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.71400000e-07 -3.64183442e-01 -2.11687903e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.76400000e-07 -3.64183442e-01 -2.11687892e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.81400000e-07 -3.64183442e-01 -2.11687879e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.86400000e-07 -3.64183442e-01 -2.11687871e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.91400000e-07 -3.64183442e-01 -2.11687863e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 3.96400000e-07 -3.64183442e-01 -2.11687854e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.01400000e-07 -3.64183442e-01 -2.11687844e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.06400000e-07 -3.64183442e-01 -2.11687833e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.11400000e-07 -3.64183442e-01 -2.11687824e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.16400000e-07 -3.64183442e-01 -2.11687816e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.21400000e-07 -3.64183442e-01 -2.11687807e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.26400000e-07 -3.64183442e-01 -2.11687797e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.31400000e-07 -3.64183442e-01 -2.11687787e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.36400000e-07 -3.64183442e-01 -2.11687777e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.41400000e-07 -3.64183442e-01 -2.11687766e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.46400000e-07 -3.64183442e-01 -2.11687756e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.51400000e-07 -3.64183442e-01 -2.11687745e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.56400000e-07 -3.64183442e-01 -2.11687733e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.61400000e-07 -3.64183442e-01 -2.11687721e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.66400000e-07 -3.64183442e-01 -2.11687708e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.71400000e-07 -3.64183442e-01 -2.11687698e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.76400000e-07 -3.64183442e-01 -2.11687688e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.81400000e-07 -3.64183442e-01 -2.11687677e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.86400000e-07 -3.64183442e-01 -2.11687667e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.91400000e-07 -3.64183442e-01 -2.11687656e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 4.96400000e-07 -3.64183442e-01 -2.11687644e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.01400000e-07 -3.64183442e-01 -2.11687635e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.06400000e-07 -3.64183442e-01 -2.11687627e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.11400000e-07 -3.64183442e-01 -2.11687617e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.16400000e-07 -3.64183442e-01 -2.11687607e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.21400000e-07 -3.64183442e-01 -2.11687597e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.26400000e-07 -3.64183442e-01 -2.11687587e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.31400000e-07 -3.64183442e-01 -2.11687579e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.36400000e-07 -3.64183442e-01 -2.11687570e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.41400000e-07 -3.64183442e-01 -2.11687561e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.46400000e-07 -3.64183442e-01 -2.11687551e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.51400000e-07 -3.64183442e-01 -2.11687541e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.56400000e-07 -3.64183442e-01 -2.11687532e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.61400000e-07 -3.64183442e-01 -2.11687524e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.66400000e-07 -3.64183442e-01 -2.11687515e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.71400000e-07 -3.64183442e-01 -2.11687504e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.76400000e-07 -3.64183442e-01 -2.11687494e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.81400000e-07 -3.64183442e-01 -2.11687485e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.86400000e-07 -3.64183442e-01 -2.11687476e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.91400000e-07 -3.64183442e-01 -2.11687466e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 5.96400000e-07 -3.64183442e-01 -2.11687455e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
 6.01400000e-07 -3.64183442e-01 -2.11687445e-08  7.95687706e-01  0.00000000e+00  7.98750000e-01  8.21250000e-01 
