 frequency       onoise.m.xpga.xamp.xerrp.xp1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xp2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xp3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xn1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xn2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xn3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xp1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xp2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xp3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xn1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xn2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xn3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xlp2.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xln2.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xp1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xp2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xp3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xn1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xn2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xn3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xp1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xp2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xp3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xn1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xn2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xn3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xlp2.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xln2.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xp1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xp2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xp3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xn1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xn2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xn3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xp1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xp2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xp3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xn1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xn2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xn3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xlp2.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xln2.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.id
 1.00000000e+00  2.28349102e-06  2.28349102e-06  2.28349102e-06  2.28270057e-06  2.28270057e-06  2.28270057e-06  2.28349102e-06  2.28349102e-06  2.28349102e-06  2.28270057e-06  2.28270057e-06  2.28270057e-06  2.81292166e-06  2.81292166e-06  2.81292166e-06  2.81292166e-06  2.42136928e-07  2.42136927e-07  2.28331459e-06  2.28331459e-06  2.28331459e-06  2.28252609e-06  2.28252609e-06  2.28252609e-06  2.28331459e-06  2.28331459e-06  2.28331459e-06  2.28252609e-06  2.28252609e-06  2.28252609e-06  2.81277665e-06  2.81277665e-06  2.81277665e-06  2.81277665e-06  2.42134702e-07  2.42134702e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.02329299e+00  2.26151755e-06  2.26151755e-06  2.26151755e-06  2.26073467e-06  2.26073467e-06  2.26073467e-06  2.26151755e-06  2.26151755e-06  2.26151755e-06  2.26073467e-06  2.26073467e-06  2.26073467e-06  2.78072575e-06  2.78072575e-06  2.78072575e-06  2.78072575e-06  2.39806585e-07  2.39806585e-07  2.26133941e-06  2.26133941e-06  2.26133941e-06  2.26055850e-06  2.26055850e-06  2.26055850e-06  2.26133941e-06  2.26133941e-06  2.26133941e-06  2.26055850e-06  2.26055850e-06  2.26055850e-06  2.78057906e-06  2.78057906e-06  2.78057906e-06  2.78057906e-06  2.39804338e-07  2.39804338e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.04712855e+00  2.23975560e-06  2.23975560e-06  2.23975560e-06  2.23898022e-06  2.23898022e-06  2.23898022e-06  2.23975560e-06  2.23975560e-06  2.23975560e-06  2.23898022e-06  2.23898022e-06  2.23898022e-06  2.74889842e-06  2.74889842e-06  2.74889842e-06  2.74889842e-06  2.37498672e-07  2.37498672e-07  2.23957572e-06  2.23957572e-06  2.23957572e-06  2.23880233e-06  2.23880233e-06  2.23880233e-06  2.23957572e-06  2.23957572e-06  2.23957572e-06  2.23880233e-06  2.23880233e-06  2.23880233e-06  2.74875004e-06  2.74875004e-06  2.74875004e-06  2.74875004e-06  2.37496403e-07  2.37496403e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.07151931e+00  2.21820312e-06  2.21820312e-06  2.21820312e-06  2.21743516e-06  2.21743516e-06  2.21743516e-06  2.21820312e-06  2.21820312e-06  2.21820312e-06  2.21743516e-06  2.21743516e-06  2.21743516e-06  2.71743546e-06  2.71743546e-06  2.71743546e-06  2.71743546e-06  2.35212970e-07  2.35212970e-07  2.21802150e-06  2.21802150e-06  2.21802150e-06  2.21725554e-06  2.21725554e-06  2.21725554e-06  2.21802150e-06  2.21802150e-06  2.21802150e-06  2.21725554e-06  2.21725554e-06  2.21725554e-06  2.71728535e-06  2.71728535e-06  2.71728535e-06  2.71728535e-06  2.35210679e-07  2.35210679e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.09647820e+00  2.19685810e-06  2.19685810e-06  2.19685810e-06  2.19609750e-06  2.19609750e-06  2.19609750e-06  2.19685810e-06  2.19685810e-06  2.19685810e-06  2.19609750e-06  2.19609750e-06  2.19609750e-06  2.68633269e-06  2.68633269e-06  2.68633269e-06  2.68633269e-06  2.32949267e-07  2.32949267e-07  2.19667471e-06  2.19667471e-06  2.19667471e-06  2.19591613e-06  2.19591613e-06  2.19591613e-06  2.19667471e-06  2.19667471e-06  2.19667471e-06  2.19591613e-06  2.19591613e-06  2.19591613e-06  2.68618085e-06  2.68618085e-06  2.68618085e-06  2.68618085e-06  2.32946954e-07  2.32946954e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.12201845e+00  2.17571855e-06  2.17571855e-06  2.17571855e-06  2.17496523e-06  2.17496523e-06  2.17496523e-06  2.17571855e-06  2.17571855e-06  2.17571855e-06  2.17496523e-06  2.17496523e-06  2.17496523e-06  2.65558599e-06  2.65558599e-06  2.65558599e-06  2.65558599e-06  2.30707351e-07  2.30707351e-07  2.17553338e-06  2.17553338e-06  2.17553338e-06  2.17478210e-06  2.17478210e-06  2.17478210e-06  2.17553338e-06  2.17553338e-06  2.17553338e-06  2.17478210e-06  2.17478210e-06  2.17478210e-06  2.65543239e-06  2.65543239e-06  2.65543239e-06  2.65543239e-06  2.30705015e-07  2.30705015e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.14815362e+00  2.15478248e-06  2.15478248e-06  2.15478248e-06  2.15403637e-06  2.15403637e-06  2.15403637e-06  2.15478248e-06  2.15478248e-06  2.15478248e-06  2.15403637e-06  2.15403637e-06  2.15403637e-06  2.62519129e-06  2.62519129e-06  2.62519129e-06  2.62519129e-06  2.28487012e-07  2.28487012e-07  2.15459551e-06  2.15459551e-06  2.15459551e-06  2.15385146e-06  2.15385146e-06  2.15385146e-06  2.15459551e-06  2.15459551e-06  2.15459551e-06  2.15385146e-06  2.15385146e-06  2.15385146e-06  2.62503590e-06  2.62503590e-06  2.62503590e-06  2.62503590e-06  2.28484654e-07  2.28484654e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.17489755e+00  2.13404795e-06  2.13404795e-06  2.13404795e-06  2.13330897e-06  2.13330897e-06  2.13330897e-06  2.13404795e-06  2.13404795e-06  2.13404795e-06  2.13330897e-06  2.13330897e-06  2.13330897e-06  2.59514455e-06  2.59514455e-06  2.59514455e-06  2.59514455e-06  2.26288043e-07  2.26288043e-07  2.13385916e-06  2.13385916e-06  2.13385916e-06  2.13312227e-06  2.13312227e-06  2.13312227e-06  2.13385916e-06  2.13385916e-06  2.13385916e-06  2.13312227e-06  2.13312227e-06  2.13312227e-06  2.59498737e-06  2.59498737e-06  2.59498737e-06  2.59498737e-06  2.26285661e-07  2.26285661e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.20226443e+00  2.11351300e-06  2.11351300e-06  2.11351300e-06  2.11278109e-06  2.11278109e-06  2.11278109e-06  2.11351300e-06  2.11351300e-06  2.11351300e-06  2.11278109e-06  2.11278109e-06  2.11278109e-06  2.56544179e-06  2.56544179e-06  2.56544179e-06  2.56544179e-06  2.24110237e-07  2.24110237e-07  2.11332237e-06  2.11332237e-06  2.11332237e-06  2.11259258e-06  2.11259258e-06  2.11259258e-06  2.11332237e-06  2.11332237e-06  2.11332237e-06  2.11259258e-06  2.11259258e-06  2.11259258e-06  2.56528279e-06  2.56528279e-06  2.56528279e-06  2.56528279e-06  2.24107833e-07  2.24107833e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
 1.23026877e+00  2.09317572e-06  2.09317572e-06  2.09317572e-06  2.09245082e-06  2.09245082e-06  2.09245082e-06  2.09317572e-06  2.09317572e-06  2.09317572e-06  2.09245082e-06  2.09245082e-06  2.09245082e-06  2.53607909e-06  2.53607909e-06  2.53607909e-06  2.53607909e-06  2.21953392e-07  2.21953392e-07  2.09298324e-06  2.09298324e-06  2.09298324e-06  2.09226047e-06  2.09226047e-06  2.09226047e-06  2.09298324e-06  2.09298324e-06  2.09298324e-06  2.09226047e-06  2.09226047e-06  2.09226047e-06  2.53591824e-06  2.53591824e-06  2.53591824e-06  2.53591824e-06  2.21950964e-07  2.21950964e-07  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.83766632e-08  2.83766632e-08  2.83766632e-08  2.82145268e-08  2.82145268e-08  2.82145268e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  2.85282026e-08  1.03738801e-09  1.03738801e-09 
