 time            od              hd              cm              v(acq)          v(sp)           v(sn)          
 0.00000000e+00 -3.52614435e-01  7.30987796e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 5.00000000e-11 -3.52614435e-01  7.30987795e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 1.00000000e-10 -3.52614435e-01  7.30987793e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 2.00000000e-10 -3.52614435e-01  7.30987787e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 4.00000000e-10 -3.52614435e-01  7.30987778e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 8.00000000e-10 -3.52614435e-01  7.30987775e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 1.60000000e-09 -3.52614435e-01  7.30987776e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 3.20000000e-09 -3.52614435e-01  7.30987771e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 6.40000000e-09 -3.52614435e-01  7.30987758e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 1.14000000e-08 -3.52614435e-01  7.30987714e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 1.64000000e-08 -3.52614435e-01  7.30987653e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 2.14000000e-08 -3.52614435e-01  7.30987593e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 2.64000000e-08 -3.52614435e-01  7.30987533e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 3.14000000e-08 -3.52614435e-01  7.30987472e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 3.64000000e-08 -3.52614435e-01  7.30987411e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 4.14000000e-08 -3.52614435e-01  7.30987351e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 4.64000000e-08 -3.52614435e-01  7.30987290e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 5.14000000e-08 -3.52614435e-01  7.30987227e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 5.64000000e-08 -3.52614435e-01  7.30987166e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 6.14000000e-08 -3.52614435e-01  7.30987105e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 6.64000000e-08 -3.52614435e-01  7.30987044e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 7.14000000e-08 -3.52614435e-01  7.30986983e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
 7.64000000e-08 -3.52614435e-01  7.30986923e-08  9.63388425e-01  0.00000000e+00  8.55000000e-01  9.45000000e-01 
