 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.97776513e-01  9.27972995e-01 
 8.87812500e-01 -2.43750000e-02 -3.87865142e-01  9.27975073e-01 
 8.88125000e-01 -2.37500000e-02 -3.77949364e-01  9.27977054e-01 
 8.88437500e-01 -2.31250000e-02 -3.68029690e-01  9.27978946e-01 
 8.88750000e-01 -2.25000000e-02 -3.58106559e-01  9.27980753e-01 
 8.89062500e-01 -2.18750000e-02 -3.48180345e-01  9.27982479e-01 
 8.89375000e-01 -2.12500000e-02 -3.38251374e-01  9.27984128e-01 
 8.89687500e-01 -2.06250000e-02 -3.28319927e-01  9.27985704e-01 
 8.90000000e-01 -2.00000000e-02 -3.18386250e-01  9.27987209e-01 
 8.90312500e-01 -1.93750000e-02 -3.08450559e-01  9.27988647e-01 
 8.90625000e-01 -1.87500000e-02 -2.98513042e-01  9.27990021e-01 
 8.90937500e-01 -1.81250000e-02 -2.88573866e-01  9.27991332e-01 
 8.91250000e-01 -1.75000000e-02 -2.78633182e-01  9.27992583e-01 
 8.91562500e-01 -1.68750000e-02 -2.68691121e-01  9.27993777e-01 
 8.91875000e-01 -1.62500000e-02 -2.58747802e-01  9.27994914e-01 
 8.92187500e-01 -1.56250000e-02 -2.48803332e-01  9.27995997e-01 
 8.92500000e-01 -1.50000000e-02 -2.38857807e-01  9.27997028e-01 
 8.92812500e-01 -1.43750000e-02 -2.28911314e-01  9.27998007e-01 
 8.93125000e-01 -1.37500000e-02 -2.18963932e-01  9.27998936e-01 
 8.93437500e-01 -1.31250000e-02 -2.09015734e-01  9.27999816e-01 
 8.93750000e-01 -1.25000000e-02 -1.99066786e-01  9.28000650e-01 
 8.94062500e-01 -1.18750000e-02 -1.89117148e-01  9.28001436e-01 
 8.94375000e-01 -1.12500000e-02 -1.79166876e-01  9.28002177e-01 
 8.94687500e-01 -1.06250000e-02 -1.69216023e-01  9.28002874e-01 
 8.95000000e-01 -1.00000000e-02 -1.59264637e-01  9.28003526e-01 
 8.95312500e-01 -9.37500000e-03 -1.49312762e-01  9.28004136e-01 
 8.95625000e-01 -8.75000000e-03 -1.39360440e-01  9.28004704e-01 
 8.95937500e-01 -8.12500000e-03 -1.29407712e-01  9.28005229e-01 
 8.96250000e-01 -7.50000000e-03 -1.19454613e-01  9.28005714e-01 
 8.96562500e-01 -6.87500000e-03 -1.09501180e-01  9.28006158e-01 
 8.96875000e-01 -6.25000000e-03 -9.95474457e-02  9.28006562e-01 
 8.97187500e-01 -5.62500000e-03 -8.95934420e-02  9.28006926e-01 
 8.97500000e-01 -5.00000000e-03 -7.96391995e-02  9.28007251e-01 
 8.97812500e-01 -4.37500000e-03 -6.96847473e-02  9.28007537e-01 
 8.98125000e-01 -3.75000000e-03 -5.97301141e-02  9.28007784e-01 
 8.98437500e-01 -3.12500000e-03 -4.97753266e-02  9.28007993e-01 
 8.98750000e-01 -2.50000000e-03 -3.98204125e-02  9.28008163e-01 
 8.99062500e-01 -1.87500000e-03 -2.98653971e-02  9.28008296e-01 
 8.99375000e-01 -1.25000000e-03 -1.99103063e-02  9.28008390e-01 
 8.99687500e-01 -6.25000000e-04 -9.95516574e-03  9.28008447e-01 
 9.00000000e-01  3.99680289e-15 -1.02737374e-10  9.28008466e-01 
 9.00312500e-01  6.25000000e-04  9.95516575e-03  9.28008447e-01 
 9.00625000e-01  1.25000000e-03  1.99103064e-02  9.28008390e-01 
 9.00937500e-01  1.87500000e-03  2.98653970e-02  9.28008296e-01 
 9.01250000e-01  2.50000000e-03  3.98204124e-02  9.28008163e-01 
 9.01562500e-01  3.12500000e-03  4.97753266e-02  9.28007993e-01 
 9.01875000e-01  3.75000000e-03  5.97301140e-02  9.28007784e-01 
 9.02187500e-01  4.37500000e-03  6.96847473e-02  9.28007537e-01 
 9.02500000e-01  5.00000000e-03  7.96391996e-02  9.28007251e-01 
 9.02812500e-01  5.62500000e-03  8.95934421e-02  9.28006926e-01 
 9.03125000e-01  6.25000000e-03  9.95474457e-02  9.28006562e-01 
 9.03437500e-01  6.87500000e-03  1.09501180e-01  9.28006158e-01 
 9.03750000e-01  7.50000000e-03  1.19454613e-01  9.28005714e-01 
 9.04062500e-01  8.12500000e-03  1.29407712e-01  9.28005229e-01 
 9.04375000e-01  8.75000000e-03  1.39360440e-01  9.28004704e-01 
 9.04687500e-01  9.37500000e-03  1.49312762e-01  9.28004136e-01 
 9.05000000e-01  1.00000000e-02  1.59264637e-01  9.28003526e-01 
 9.05312500e-01  1.06250000e-02  1.69216023e-01  9.28002874e-01 
 9.05625000e-01  1.12500000e-02  1.79166876e-01  9.28002177e-01 
 9.05937500e-01  1.18750000e-02  1.89117148e-01  9.28001436e-01 
 9.06250000e-01  1.25000000e-02  1.99066786e-01  9.28000650e-01 
 9.06562500e-01  1.31250000e-02  2.09015734e-01  9.27999817e-01 
 9.06875000e-01  1.37500000e-02  2.18963932e-01  9.27998936e-01 
 9.07187500e-01  1.43750000e-02  2.28911314e-01  9.27998007e-01 
 9.07500000e-01  1.50000000e-02  2.38857807e-01  9.27997028e-01 
 9.07812500e-01  1.56250000e-02  2.48803332e-01  9.27995997e-01 
 9.08125000e-01  1.62500000e-02  2.58747802e-01  9.27994914e-01 
 9.08437500e-01  1.68750000e-02  2.68691121e-01  9.27993777e-01 
 9.08750000e-01  1.75000000e-02  2.78633182e-01  9.27992583e-01 
 9.09062500e-01  1.81250000e-02  2.88573866e-01  9.27991332e-01 
 9.09375000e-01  1.87500000e-02  2.98513042e-01  9.27990021e-01 
 9.09687500e-01  1.93750000e-02  3.08450559e-01  9.27988647e-01 
 9.10000000e-01  2.00000000e-02  3.18386251e-01  9.27987209e-01 
 9.10312500e-01  2.06250000e-02  3.28319928e-01  9.27985704e-01 
 9.10625000e-01  2.12500000e-02  3.38251374e-01  9.27984128e-01 
 9.10937500e-01  2.18750000e-02  3.48180345e-01  9.27982479e-01 
 9.11250000e-01  2.25000000e-02  3.58106559e-01  9.27980753e-01 
 9.11562500e-01  2.31250000e-02  3.68029690e-01  9.27978946e-01 
 9.11875000e-01  2.37500000e-02  3.77949364e-01  9.27977054e-01 
 9.12187500e-01  2.43750000e-02  3.87865142e-01  9.27975073e-01 
 9.12500000e-01  2.50000000e-02  3.97776513e-01  9.27972995e-01 
