frequency_hz,dm_tian_real,dm_tian_imag,dm_old_real,dm_old_imag,input_cm_tian_real,input_cm_tian_imag,input_cm_old_real,input_cm_old_imag,stage1_cm_tian_real,stage1_cm_tian_imag,stage1_cm_old_real,stage1_cm_old_imag,output_cm_tian_real,output_cm_tian_imag,output_cm_old_real,output_cm_old_imag
1.283315185557651894e+00,1.676596958012400194e+02,-4.239988847325547316e-02,1.676596958093034573e+02,-4.238027560642328856e-02,-1.005751706714613737e-03,2.982050471073152984e-10,-1.005751706714220822e-03,1.164649617169851153e-08,7.379774147383972149e+02,-1.375230874812959914e-01,7.379774165414008849e+02,-1.325022018621314357e-01,1.249020549931559145e+02,-8.535883543669775184e-03,1.249020549936999060e+02,-8.530234419099433363e-03
1.308177474260195039e+00,1.676596953826958156e+02,-4.322132200874889696e-02,1.676596953910643606e+02,-4.320132917242401616e-02,-1.005751706715056959e-03,3.039823183943404955e-10,-1.005751706714222340e-03,1.187212940151804708e-08,7.379774137345358440e+02,-1.401873888919541455e-01,7.379774156082241916e+02,-1.350692312355350200e-01,1.249020549693572946e+02,-8.701253361752439575e-03,1.249020549699312426e+02,-8.695494793949876122e-03
1.333521432163325082e+00,1.676596949477552414e+02,-4.405866956890142766e-02,1.676596949564677459e+02,-4.403828940177084011e-02,-1.005751706714835348e-03,3.098715155653962120e-10,-1.005751706714232748e-03,1.210213393354282510e-08,7.379774126921698780e+02,-1.429033070975126996e-01,7.379774146387446763e+02,-1.376859929063387333e-01,1.249020549446870092e+02,-8.869826969586774509e-03,1.249020549452745001e+02,-8.863956838252758097e-03
1.359356390878527110e+00,1.676596944958306210e+02,-4.491223946349617163e-02,1.676596945048711405e+02,-4.489146446160367093e-02,-1.005751706714835348e-03,3.158748070150204688e-10,-1.005751706714233615e-03,1.233659445513463976e-08,7.379774116078874613e+02,-1.456718420938231395e-01,7.379774136308724337e+02,-1.403534503616569729e-01,1.249020549200853480e+02,-9.041666435883867481e-03,1.249020549207051971e+02,-9.035682579646488535e-03
1.385691862803128949e+00,1.676596940254754315e+02,-4.578234597487879781e-02,1.676596940348666465e+02,-4.576116848891136069e-02,-1.005751706714835348e-03,3.219944031471606330e-10,-1.005751706714227544e-03,1.257559729434473846e-08,7.379774104820364755e+02,-1.484940132515967237e-01,7.379774125839790031e+02,-1.430725857552468117e-01,1.249020548945325544e+02,-9.216835031561246283e-03,1.249020548951719292e+02,-9.210735247170817944e-03
1.412537544622755048e+00,1.676596935367554124e+02,-4.666930947494019044e-02,1.676596935465078673e+02,-4.664772170738436946e-02,-1.005751706713948904e-03,3.282325571887918350e-10,-1.005751706714122593e-03,1.281923045169956368e-08,7.379774093113854860e+02,-1.513708596888608260e-01,7.379774114959211602e+02,-1.458444002680037987e-01,1.249020548679841625e+02,-9.395397253453199177e-03,1.249020548686408603e+02,-9.389179294976872023e-03
1.439903320881634086e+00,1.676596930296712458e+02,-4.757345654226863979e-02,1.676596930398073368e+02,-4.755145054455249543e-02,-1.005751706714170732e-03,3.345915660201723671e-10,-1.005751706714116088e-03,1.306758363260271791e-08,7.379774080956703983e+02,-1.543034406561924754e-01,7.379774103654666533e+02,-1.486699144775505965e-01,1.249020548403801882e+02,-9.577418847919294542e-03,1.249020548410731806e+02,-9.571080425916011700e-03
1.467799267622071024e+00,1.676596925027398584e+02,-4.849512008158105014e-02,1.676596925132745923e+02,-4.847268775113734718e-02,-1.005751706714170732e-03,3.410737710196973712e-10,-1.005751706714108715e-03,1.332074828036395629e-08,7.379774068320131164e+02,-1.572928359244227525e-01,7.379774091905936757e+02,-1.515501687332991287e-01,1.249020548096810188e+02,-9.762966834746308192e-03,1.249020548103976580e+02,-9.756505615415881835e-03
1.496235656094434985e+00,1.676596919551942051e+02,-4.943463944750205175e-02,1.676596919661514278e+02,-4.941177252479395099e-02,-1.005751706714170732e-03,3.476815589266701900e-10,-1.005751706714116738e-03,1.357881760986884716e-08,7.379774055191631987e+02,-1.603401461839764897e-01,7.379774079699415097e+02,-1.544862235401142925e-01,1.249020547798958631e+02,-9.952109533072715092e-03,1.249020547806341028e+02,-9.945523137402300859e-03
1.525222956539020069e+00,1.676596913854981779e+02,-5.039236056866894936e-02,1.676596913968928391e+02,-5.036905063413903844e-02,-1.005751706715057175e-03,3.544173627197300237e-10,-1.005751706714256817e-03,1.384188664190014014e-08,7.379774041545244927e+02,-1.634464934488839283e-01,7.379774067012954220e+02,-1.574791599481595861e-01,1.249020547489203210e+02,-1.014491658466087735e-02,1.249020547496992748e+02,-1.013820258755149251e-02
1.554771842041174912e+00,1.676596907935589797e+02,-5.136863607640138052e-02,1.676596908053831783e+02,-5.134487454736189754e-02,-1.005751706713949121e-03,3.612836625127524331e-10,-1.005751706714170515e-03,1.411005223812436935e-08,7.379774027366379414e+02,-1.666130214709811430e-01,7.379774053830971070e+02,-1.605300799515721744e-01,1.249020547167459796e+02,-1.034145898080554571e-02,1.249020547175531846e+02,-1.033461491017040670e-02
1.584893192461114930e+00,1.676596901791879475e+02,-5.236382543366942255e-02,1.676596901914977593e+02,-5.233960356119531782e-02,-1.005751706713949121e-03,3.682829864683457323e-10,-1.005751706714192199e-03,1.438341313675642712e-08,7.379774012632385620e+02,-1.698408961601844402e-01,7.379774040134738016e+02,-1.636401068938050374e-01,1.249020546813001999e+02,-1.054180908780095842e-02,1.249020546821337661e+02,-1.053483242366239948e-02
1.615598098439875008e+00,1.676596895408172259e+02,-5.337829506663515494e-02,1.676596895535984686e+02,-5.335360393226108028e-02,-1.005751706713949121e-03,3.754179117282113703e-10,-1.005751706714206294e-03,1.466206998891435044e-08,7.379773997327071129e+02,-1.731313060144144267e-01,7.379774025902945596e+02,-1.668103858812432783e-01,1.249020546465605150e+02,-1.074604067495006123e-02,1.249020546474256861e+02,-1.073892884851035748e-02
1.646897865482870094e+00,1.676596888767267330e+02,-5.441241850027615790e-02,1.676596888900071463e+02,-5.438724901278155222e-02,-1.005751706714170732e-03,3.826910653621567713e-10,-1.005751706714125846e-03,1.494612539567922263e-08,7.379773981415818298e+02,-1.764854625560473012e-01,7.379774011112288008e+02,-1.700420842048569470e-01,1.249020546104628409e+02,-1.095422893970418241e-02,1.249020546113578973e+02,-1.094697933239805084e-02
1.678804018122562081e+00,1.676596881866820183e+02,-5.546657649697925296e-02,1.676596882004839415e+02,-5.544091938901197364e-02,-1.005751706713727510e-03,3.901051253357916506e-10,-1.005751706714067733e-03,1.523568394587294041e-08,7.379773964887984903e+02,-1.799046007799874614e-01,7.379773995744703825e+02,-1.733363917703346080e-01,1.249020545729472502e+02,-1.116645053669012254e-02,1.249020545738775496e+02,-1.115906047922281437e-02
1.711328304161781944e+00,1.676596874704231368e+02,-5.654115719582102073e-02,1.676596874847414256e+02,-5.651500302046926633e-02,-1.005751706714170732e-03,3.976628214961425629e-10,-1.005751706714051036e-03,1.553085225456739219e-08,7.379773947710795028e+02,-1.833899796062037901e-01,7.379773979774003010e+02,-1.766945215355820165e-01,1.249020545319508386e+02,-1.138278360523601630e-02,1.249020545329148177e+02,-1.137525037659829243e-02
1.744482698999255899e+00,1.676596867261157797e+02,-5.763655625442334202e-02,1.676596867410046912e+02,-5.760989538179651925e-02,-1.005751706714170732e-03,4.053669365767704555e-10,-1.005751706714041278e-03,1.583173900233992051e-08,7.379773929862042223e+02,-1.869428823448026078e-01,7.379773963179800376e+02,-1.801177099579623353e-01,1.249020544914413193e+02,-1.160330779959984834e-02,1.249020544924444920e+02,-1.159562862606781236e-02
1.778279410038924979e+00,1.676596859512212063e+02,-5.875317699513824682e-02,1.676596859667091337e+02,-5.872599960876490749e-02,-1.005751706714170732e-03,4.132203072224492863e-10,-1.005751706713924401e-03,1.613845497528950264e-08,7.379773911314287034e+02,-1.905646171677825018e-01,7.379773945936525479e+02,-1.836072174490452902e-01,1.249020544493426144e+02,-1.182810431611897375e-02,1.249020544504011667e+02,-1.182027637023424539e-02
1.812730881184700937e+00,1.676596851475384256e+02,-5.989143055706928898e-02,1.676596851636264205e+02,-5.986372665027844819e-02,-1.005751706714392343e-03,4.212258250340447533e-10,-1.005751706713920498e-03,1.645111310582834192e-08,7.379773892038459735e+02,-1.942565175909000408e-01,7.379773928017073104e+02,-1.871643288388843140e-01,1.249020544035991946e+02,-1.205725592416864722e-02,1.249020544046835681e+02,-1.204927632368682153e-02
1.847849797422292939e+00,1.676596843124320628e+02,-6.105173604141756610e-02,1.676596843291459038e+02,-6.102349541369248703e-02,-1.005751706714170732e-03,4.293864376324090802e-10,-1.005751706713932207e-03,1.676982851426289055e-08,7.379773872015338156e+02,-1.980199429651723075e-01,7.379773909399386866e+02,-1.907903538493618267e-01,1.249020543581313092e+02,-1.229084699780817920e-02,1.249020543592754535e+02,-1.228271280465740613e-02
1.883649089489803030e+00,1.676596834431638570e+02,-6.223452066867722621e-02,1.676596834605400090e+02,-6.220573292189059827e-02,-1.005751706714170732e-03,4.377051497440502448e-10,-1.005751706713798417e-03,1.709471855118107561e-08,7.379773851201548496e+02,-2.018562789757830656e-01,7.379773890051914123e+02,-1.944866275757159146e-01,1.249020543109207182e+02,-1.252896354457064439e-02,1.249020543120953164e+02,-1.252067176374611727e-02
1.920141938638803891e+00,1.676596825414479497e+02,-6.344021993934334525e-02,1.676596825594750442e+02,-6.341087447388316090e-02,-1.005751706714170732e-03,4.461850243079151486e-10,-1.005751706713793863e-03,1.742590284066129927e-08,7.379773829579248741e+02,-2.057669381547082010e-01,7.379773869948088532e+02,-1.982545109788837745e-01,1.249020542598269969e+02,-1.277169323820782042e-02,1.249020542610485336e+02,-1.276324081669060091e-02
1.957341781487663024e+00,1.676596816036745565e+02,-6.466927778710837571e-02,1.676596816224292752e+02,-6.463936379807931620e-02,-1.005751706714170732e-03,4.548291836024480686e-10,-1.005751706713789743e-03,1.776350332431698079e-08,7.379773807108178971e+02,-2.097533603983268158e-01,7.379773849057201005e+02,-2.020953913860678297e-01,1.249020542088294405e+02,-1.301912545226634015e-02,1.249020542101039553e+02,-1.301050927788721667e-02
1.995262314968881956e+00,1.676596806292770339e+02,-6.592214674845318922e-02,1.676596806487569324e+02,-6.589165322157096438e-02,-1.005751706714170732e-03,4.636408103953749654e-10,-1.005751706713663108e-03,1.810764430619556941e-08,7.379773783762593666e+02,-2.138170134995970306e-01,7.379773827347389670e+02,-2.060106830017244539e-01,1.249020541558401334e+02,-1.327135129053119526e-02,1.249020541571667309e+02,-1.326256819082612289e-02
2.033917501372294989e+00,1.676596796175055886e+02,-6.719928812692969877e-02,1.676596796377473026e+02,-6.716820383455548993e-02,-1.005751706714170732e-03,4.726231491161795792e-10,-1.005751706713679805e-03,1.845845249854769838e-08,7.379773759497277297e+02,-2.179593936866020265e-01,7.379773804790444274e+02,-2.100018274285741227e-01,1.249020540987523873e+02,-1.352846362175554040e-02,1.249020541001373061e+02,-1.351951036280077574e-02
2.073321573485957803e+00,1.676596785654226949e+02,-6.850117216137943665e-02,1.676596785864626895e+02,-6.846948565835692113e-02,-1.005751706714170732e-03,4.817795070497422176e-10,-1.005751706713543412e-03,1.881605706848142878e-08,7.379773734287489333e+02,-2.221820261756775328e-01,7.379773781350845638e+02,-2.140702941977031537e-01,1.249020540415508265e+02,-1.379055711520221425e-02,1.249020540429793300e+02,-1.378143040041635535e-02
2.113489039836649042e+00,1.676596774722308112e+02,-6.982827820247637651e-02,1.676596774940754244e+02,-6.979597782189213284e-02,-1.005751706714170732e-03,4.911132555551472717e-10,-1.005751706713536257e-03,1.918058968552262344e-08,7.379773708087698196e+02,-2.264864657306699947e-01,7.379773756991775144e+02,-2.182175813100507566e-01,1.249020539800688425e+02,-1.405772827242644796e-02,1.249020539815579838e+02,-1.404842474136946094e-02
2.154434690031886035e+00,1.676596763362698823e+02,-7.118109488686416575e-02,1.676596763589679711e+02,-7.114816873581182588e-02,-1.005751706714170732e-03,5.006278313059641331e-10,-1.005751706713537558e-03,1.955218457009432515e-08,7.379773680864260541e+02,-2.308742972372414270e-01,7.379773731682350899e+02,-2.224452157883182457e-01,1.249020539183040484e+02,-1.433007546637200640e-02,1.249020539198427286e+02,-1.432059169349350625e-02
2.196173600205439058e+00,1.676596751558771246e+02,-7.256012031774185245e-02,1.676596751794885449e+02,-7.252655627291870744e-02,-1.005751706713062677e-03,5.103267375560997291e-10,-1.005751706713416127e-03,1.993097854293705932e-08,7.379773652573537674e+02,-2.353471362851317084e-01,7.379773705381803666e+02,-2.267547542383126780e-01,1.249020538530844391e+02,-1.460769897418785247e-02,1.249020538546934631e+02,-1.459803146758040758e-02
2.238721138568342983e+00,1.676596739293782719e+02,-7.396586224825775491e-02,1.676596739538950658e+02,-7.393164795143199186e-02,-1.005751706712841066e-03,5.202135454303228037e-10,-1.005751706713399430e-03,2.031711107548654215e-08,7.379773623181241646e+02,-2.399066297642532264e-01,7.379773678052767991e+02,-2.311477834229021255e-01,1.249020537853737096e+02,-1.489070101668507097e-02,1.249020537870388097e+02,-1.488084621678252735e-02
2.282092971067454013e+00,1.676596726548987135e+02,-7.539883826829248126e-02,1.676596726803840056e+02,-7.536396112187342122e-02,-1.005751706713505899e-03,5.302918952376808366e-10,-1.005751706713283638e-03,2.071072434122577755e-08,7.379773592636904596e+02,-2.445544564693523659e-01,7.379773649655132886e+02,-2.356259208457992804e-01,1.249020537160597115e+02,-1.517918579504275861e-02,1.249020537177842982e+02,-1.516914007332162244e-02
2.326305067153628947e+00,1.676596713305976891e+02,-7.685957599523342287e-02,1.676596713570783947e+02,-7.682402315753962541e-02,-1.005751706713505899e-03,5.405654978134449738e-10,-1.005751706713272579e-03,2.111196326803426426e-08,7.379773560896253457e+02,-2.492923277196444909e-01,7.379773620145430186e+02,-2.401908153471635776e-01,1.249020536419981937e+02,-1.547325952819485033e-02,1.249020536437999311e+02,-1.546301918583870179e-02
2.371373705661659059e+00,1.676596699545044089e+02,-7.834861326809268445e-02,1.676596699820235301e+02,-7.831237164866992895e-02,-1.005751706713284288e-03,5.510381358841644198e-10,-1.005751706713149196e-03,2.152097559154929136e-08,7.379773527918107447e+02,-2.541219879886752464e-01,7.379773589482181251e+02,-2.448441477109649378e-01,1.249020535651339117e+02,-1.577303049414746638e-02,1.249020535670023975e+02,-1.576259176067347154e-02
2.417315480804107963e+00,1.676596685245910408e+02,-7.986649834559678141e-02,1.676596685532029767e+02,-7.982955460039481421e-02,-1.005751706713062677e-03,5.617136654611933169e-10,-1.005751706713030368e-03,2.193791190956269858e-08,7.379773493640060451e+02,-2.590452155449813887e-01,7.379773557617361348e+02,-2.495876312833164856e-01,1.249020534873617834e+02,-1.607860906864480924e-02,1.249020534893008971e+02,-1.606796810052609284e-02
2.464147308281285031e+00,1.676596670387951065e+02,-8.141379010807262007e-02,1.676596670685229356e+02,-8.137613063449136708e-02,-1.005751706713062894e-03,5.725960172605896942e-10,-1.005751706713026248e-03,2.236292573747074998e-08,7.379773458029338826e+02,-2.640638231103357714e-01,7.379773524509687377e+02,-2.544230126041922557e-01,1.249020534045272797e+02,-1.639010776423655003e-02,1.249020534065409862e+02,-1.637926064348442165e-02
2.511886431509584128e+00,1.676596654941571671e+02,-8.299105826237657135e-02,1.676596655250464778e+02,-8.295266919430903385e-02,-1.005751706713727727e-03,5.836891981493231016e-10,-1.005751706712877279e-03,2.279617356479736385e-08,7.379773421020275919e+02,-2.691796585228260486e-01,7.379773490103304994e+02,-2.593520720490423703e-01,1.249020533205491859e+02,-1.670764127532929980e-02,1.249020533226416632e+02,-1.669658400804929430e-02
2.560550427970480047e+00,1.676596638898938636e+02,-8.459888355464884047e-02,1.676596639219749534e+02,-8.455975075733786206e-02,-1.005751706713506116e-03,5.949972926221948405e-10,-1.005751706712870557e-03,2.323781491281491524e-08,7.379773382569412661e+02,-2.743946054211314767e-01,7.379773454352591671e+02,-2.643766244860411563e-01,1.249020532312639489e+02,-1.703132651621858465e-02,1.249020532334395313e+02,-1.702005503114149484e-02
2.610157215682541221e+00,1.676596622228781541e+02,-8.623785797974443945e-02,1.676596622562137213e+02,-8.619796704462759362e-02,-1.005751706713506116e-03,6.065244643042273953e-10,-1.005751706712756932e-03,2.368801239327820535e-08,7.379773342608120856e+02,-2.797105839345638278e-01,7.379773417200244694e+02,-2.694985199427090694e-01,1.249020531385570649e+02,-1.736128266785453081e-02,1.249020531408202288e+02,-1.734979281483600699e-02
2.660725059798814129e+00,1.676596604899353338e+02,-8.790858500136679299e-02,1.676596605245822218e+02,-8.786792124073335153e-02,-1.005751706712619672e-03,6.182749574846637452e-10,-1.005751706712635718e-03,2.414693176829893419e-08,7.379773301084961759e+02,-2.851295513932423642e-01,7.379773378596603379e+02,-2.747196442885432299e-01,1.249020530443266495e+02,-1.769763122017100829e-02,1.249020530466820702e+02,-1.768591876866372481e-02
2.712272579332033029e+00,1.676596586899898114e+02,-8.961167977652721717e-02,1.676596587260073079e+02,-8.957022821811744251e-02,-1.005751706713949338e-03,6.302530986799225463e-10,-1.005751706713031235e-03,2.461474201137907655e-08,7.379773257940142912e+02,-2.906535030468543335e-01,7.379773338482617646e+02,-2.800419199281123928e-01,1.249020529444064209e+02,-1.804049601506824141e-02,1.249020529468448899e+02,-1.802855665256126311e-02
2.764818754010113011e+00,1.676596568196812598e+02,-9.134776937752685233e-02,1.676596568570820978e+02,-9.130551475896755975e-02,-1.005751706713506116e-03,6.424632982249905428e-10,-1.005751706713129030e-03,2.509161536962539564e-08,7.379773213106024059e+02,-2.962844727992337002e-01,7.379773296800644857e+02,-2.854673065096048346e-01,1.249020528406293948e+02,-1.839000329539313208e-02,1.249020528431699830e+02,-1.837783262583492574e-02
2.818382931264459046e+00,1.676596548754638718e+02,-9.311749302492026981e-02,1.676596549143407344e+02,-9.307441978824122775e-02,-1.005751706713506116e-03,6.549100518990897243e-10,-1.005751706712989819e-03,2.557772742717208069e-08,7.379773166520971017e+02,-3.020245339584112787e-01,7.379773253486499698e+02,-2.909978016458454331e-01,1.249020527338901587e+02,-1.874628174950639103e-02,1.249020527365380957e+02,-1.873387529167436574e-02
2.872984833353669831e+00,1.676596528552540804e+02,-9.492150232470368543e-02,1.676596528956486054e+02,-9.487759461046769982e-02,-1.005751706713506116e-03,6.675979425804006486e-10,-1.005751706712869689e-03,2.607325716983034462e-08,7.379773118110470023e+02,-3.078757999984145233e-01,7.379773208478454762e+02,-2.966354416504278779e-01,1.249020526230290358e+02,-1.910946255830044474e-02,1.249020526257721997e+02,-1.909681574415008493e-02
2.928644564625241919e+00,1.676596507568221455e+02,-9.676046150655227829e-02,1.676596507987833604e+02,-9.671570314807800828e-02,-1.005751706712619672e-03,6.805316419332397835e-10,-1.005751706712737416e-03,2.657838705099024765e-08,7.379773067803388358e+02,-3.138404253386737341e-01,7.379773161708053522e+02,-3.023823022867654364e-01,1.249020525068363412e+02,-1.947967944406461122e-02,1.249020525096979952e+02,-1.946678761706352109e-02
2.985382618917966191e+00,1.676596485755358401e+02,-9.863504766574551774e-02,1.676596486191646989e+02,-9.858942218320963791e-02,-1.005751706713062894e-03,6.937159121290773230e-10,-1.005751706712723972e-03,2.709330305880033281e-08,7.379773015534300384e+02,-3.199206061377968258e-01,7.379773113111532439e+02,-3.082404995333024589e-01,1.249020523861938159e+02,-1.985706872039922841e-02,1.249020523891657319e+02,-1.984392713379191930e-02
3.043219887107727839e+00,1.676596463089953488e+02,-1.005459510177150600e-01,1.676596463543388325e+02,-1.004994416119610462e-01,-1.005751706712619672e-03,7.071556075978334346e-10,-1.005751706712615769e-03,2.761819478464718912e-08,7.379772961213670897e+02,-3.261185810991315548e-01,7.379773062609710905e+02,-3.142121903608769418e-01,1.249020522609101818e+02,-2.024176934144395965e-02,1.249020522639949178e+02,-2.022837315651686285e-02
3.102177664799508072e+00,1.676596439545841406e+02,-1.024938751494644390e-01,1.676596440016970462e+02,-1.024464646958871267e-01,-1.005751706713062894e-03,7.208556768178067345e-10,-1.005751706712462680e-03,2.815325549296415168e-08,7.379772904772599986e+02,-3.324366322992532985e-01,7.379773010134556444e+02,-3.202995735291939150e-01,1.249020521307978839e+02,-2.063392295336517746e-02,1.249020521340053591e+02,-2.062026723766451769e-02
3.162277660168387072e+00,1.676596415073733510e+02,-1.044795372760209534e-01,1.676596415563168421e+02,-1.044312083182619838e-01,-1.005751706712841283e-03,7.348211641361350347e-10,-1.005751706712346236e-03,2.869868219239011939e-08,7.379772847282511066e+02,-3.388770861310982374e-01,7.379772956767080814e+02,-3.265048904971259991e-01,1.249020519956765156e+02,-2.103367394650880809e-02,1.249020519990097569e+02,-2.101975367201977182e-02
3.223542001952469871e+00,1.676596389644591625e+02,-1.065036685096999447e-01,1.676596390153167135e+02,-1.064544032532397239e-01,-1.005751706713063111e-03,7.490572116266946973e-10,-1.005751706712213530e-03,2.925467570830810324e-08,7.379772786338814967e+02,-3.454423137384944886e-01,7.379772900105235749e+02,-3.328304258400174298e-01,1.249020518553652153e+02,-2.144116950856402720e-02,1.249020518588169892e+02,-2.142697954985811615e-02
3.285993247600662137e+00,1.676596363221341051e+02,-1.085670141259129501e-01,1.676596363749704608e+02,-1.085167944314683747e-01,-1.005751706712176667e-03,7.635690609829823878e-10,-1.005751706712081474e-03,2.982144075678885346e-08,7.379772723007532704e+02,-3.521347325210952284e-01,7.379772841226302944e+02,-3.392785087010831702e-01,1.249020517096192862e+02,-2.185655967873449679e-02,1.249020517132143340e+02,-2.184209481109683146e-02
3.349654391578285040e+00,1.676596335757300551e+02,-1.106703338372752171e-01,1.676596336306420483e+02,-1.106191412141861591e-01,-1.005751706711955273e-03,7.783620554487319807e-10,-1.005751706711938576e-03,3.039918601996687556e-08,7.379772657200461481e+02,-3.589568066058015927e-01,7.379772780043907687e+02,-3.458515132439803907e-01,1.249020515582670328e+02,-2.227999740303064982e-02,1.249020515619951368e+02,-2.226525230051325591e-02
