 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.81273088e+00  2.46475178e+03 -5.55389226e-01  1.00000000e+00 -4.28125760e-21  2.46475178e+03 -5.55389226e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.46475177e+03 -5.66511897e-01  1.00000000e+00 -4.20258291e-21  2.46475177e+03 -5.66511897e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.46475177e+03 -5.77843157e-01  1.00000000e+00 -4.12525287e-21  2.46475177e+03 -5.77843157e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.46475176e+03 -5.89387177e-01  1.00000000e+00 -4.04925037e-21  2.46475176e+03 -5.89387177e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.46475176e+03 -6.01148210e-01  1.00000000e+00 -3.97455812e-21  2.46475176e+03 -6.01148210e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.46475175e+03 -6.13130584e-01  1.00000000e+00 -3.90115873e-21  2.46475175e+03 -6.13130584e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.46475174e+03 -6.25338712e-01  1.00000000e+00 -3.82903472e-21  2.46475174e+03 -6.25338712e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.46475174e+03 -6.37777088e-01  1.00000000e+00 -3.75816853e-21  2.46475174e+03 -6.37777088e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.46475173e+03 -6.50450293e-01  1.00000000e+00 -3.68854258e-21  2.46475173e+03 -6.50450293e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.46475172e+03 -6.63362993e-01  1.00000000e+00 -3.62013925e-21  2.46475172e+03 -6.63362993e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.46475172e+03 -6.76519942e-01  1.00000000e+00 -3.55294095e-21  2.46475172e+03 -6.76519942e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.46475171e+03 -6.89925985e-01  1.00000000e+00 -3.48693009e-21  2.46475171e+03 -6.89925985e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.46475170e+03 -7.03586057e-01  1.00000000e+00 -3.42208911e-21  2.46475170e+03 -7.03586057e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.46475169e+03 -7.17505189e-01  1.00000000e+00 -3.35840052e-21  2.46475169e+03 -7.17505189e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.46475168e+03 -7.31688505e-01  1.00000000e+00 -3.29584688e-21  2.46475168e+03 -7.31688505e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.46475168e+03 -7.46141227e-01  1.00000000e+00 -3.23441086e-21  2.46475168e+03 -7.46141227e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.46475167e+03 -7.60868678e-01  1.00000000e+00 -3.17407519e-21  2.46475167e+03 -7.60868678e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.46475166e+03 -7.75876279e-01  1.00000000e+00 -3.11482272e-21  2.46475166e+03 -7.75876279e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.46475165e+03 -7.91169556e-01  1.00000000e+00 -3.05663642e-21  2.46475165e+03 -7.91169556e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.46475164e+03 -8.06754141e-01  1.00000000e+00 -2.99949938e-21  2.46475164e+03 -8.06754141e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.46475163e+03 -8.22635771e-01  1.00000000e+00 -2.94339483e-21  2.46475163e+03 -8.22635771e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.46475162e+03 -8.38820295e-01  1.00000000e+00 -2.88830612e-21  2.46475162e+03 -8.38820295e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.46475160e+03 -8.55313670e-01  1.00000000e+00 -2.83421678e-21  2.46475160e+03 -8.55313670e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.46475159e+03 -8.72121971e-01  1.00000000e+00 -2.78111047e-21  2.46475159e+03 -8.72121971e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.46475158e+03 -8.89251386e-01  1.00000000e+00 -2.72897103e-21  2.46475158e+03 -8.89251386e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.46475157e+03 -9.06708221e-01  1.00000000e+00 -2.67778246e-21  2.46475157e+03 -9.06708221e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.46475156e+03 -9.24498905e-01  1.00000000e+00 -2.62752892e-21  2.46475156e+03 -9.24498905e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.46475154e+03 -9.42629987e-01  1.00000000e+00 -2.57819476e-21  2.46475154e+03 -9.42629987e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.46475153e+03 -9.61108144e-01  1.00000000e+00 -2.52976450e-21  2.46475153e+03 -9.61108144e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.46475151e+03 -9.79940180e-01  1.00000000e+00 -2.48222286e-21  2.46475151e+03 -9.79940180e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.46475150e+03 -9.99133028e-01  1.00000000e+00 -2.43555472e-21  2.46475150e+03 -9.99133028e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.46475148e+03 -1.01869375e+00  1.00000000e+00 -2.38974516e-21  2.46475148e+03 -1.01869375e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.46475146e+03 -1.03862956e+00  1.00000000e+00 -2.34477945e-21  2.46475146e+03 -1.03862956e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.46475145e+03 -1.05894779e+00  1.00000000e+00 -2.30064305e-21  2.46475145e+03 -1.05894779e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.46475143e+03 -1.07965592e+00  1.00000000e+00 -2.25732162e-21  2.46475143e+03 -1.07965592e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.46475141e+03 -1.10076158e+00  1.00000000e+00 -2.21480100e-21  2.46475141e+03 -1.10076158e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.46475139e+03 -1.12227254e+00  1.00000000e+00 -2.17306724e-21  2.46475139e+03 -1.12227254e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.46475137e+03 -1.14419672e+00  1.00000000e+00 -2.13210656e-21  2.46475137e+03 -1.14419672e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.46475135e+03 -1.16654218e+00  1.00000000e+00 -2.09190539e-21  2.46475135e+03 -1.16654218e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.46475133e+03 -1.18931717e+00  1.00000000e+00 -2.05245037e-21  2.46475133e+03 -1.18931717e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.46475131e+03 -1.21253006e+00  1.00000000e+00 -2.01372832e-21  2.46475131e+03 -1.21253006e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.46475128e+03 -1.23618940e+00  1.00000000e+00 -1.97572624e-21  2.46475128e+03 -1.23618940e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.46475126e+03 -1.26030390e+00  1.00000000e+00 -1.93843135e-21  2.46475126e+03 -1.26030390e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.46475123e+03 -1.28488245e+00  1.00000000e+00 -1.90183105e-21  2.46475123e+03 -1.28488245e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.46475121e+03 -1.30993408e+00  1.00000000e+00 -1.86591294e-21  2.46475121e+03 -1.30993408e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.46475118e+03 -1.33546803e+00  1.00000000e+00 -1.83066479e-21  2.46475118e+03 -1.33546803e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.46475115e+03 -1.36149370e+00  1.00000000e+00 -1.79607459e-21  2.46475115e+03 -1.36149370e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.46475112e+03 -1.38802066e+00  1.00000000e+00 -1.76213050e-21  2.46475112e+03 -1.38802066e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.46475109e+03 -1.41505870e+00  1.00000000e+00 -1.72882088e-21  2.46475109e+03 -1.41505870e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.46475106e+03 -1.44261775e+00  1.00000000e+00 -1.69613425e-21  2.46475106e+03 -1.44261775e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.46475102e+03 -1.47070797e+00  1.00000000e+00 -1.66405935e-21  2.46475102e+03 -1.47070797e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.46475099e+03 -1.49933970e+00  1.00000000e+00 -1.63258508e-21  2.46475099e+03 -1.49933970e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.46475095e+03 -1.52852349e+00  1.00000000e+00 -1.60170052e-21  2.46475095e+03 -1.52852349e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.46475092e+03 -1.55827007e+00  1.00000000e+00 -1.57139494e-21  2.46475092e+03 -1.55827007e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.46475088e+03 -1.58859041e+00  1.00000000e+00 -1.54165779e-21  2.46475088e+03 -1.58859041e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.46475084e+03 -1.61949566e+00  1.00000000e+00 -1.51247869e-21  2.46475084e+03 -1.61949566e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.46475080e+03 -1.65099720e+00  1.00000000e+00 -1.48384742e-21  2.46475080e+03 -1.65099720e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.46475075e+03 -1.68310664e+00  1.00000000e+00 -1.45575395e-21  2.46475075e+03 -1.68310664e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.46475071e+03 -1.71583579e+00  1.00000000e+00 -1.42818842e-21  2.46475071e+03 -1.71583579e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.46475066e+03 -1.74919671e+00  1.00000000e+00 -1.40114113e-21  2.46475066e+03 -1.74919671e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.46475061e+03 -1.78320168e+00  1.00000000e+00 -1.37460255e-21  2.46475061e+03 -1.78320168e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.46475056e+03 -1.81786322e+00  1.00000000e+00 -1.34856330e-21  2.46475056e+03 -1.81786322e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.46475051e+03 -1.85319409e+00  1.00000000e+00 -1.32301418e-21  2.46475051e+03 -1.85319409e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.46475045e+03 -1.88920730e+00  1.00000000e+00 -1.29794613e-21  2.46475045e+03 -1.88920730e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.46475040e+03 -1.92591611e+00  1.00000000e+00 -1.27335028e-21  2.46475040e+03 -1.92591611e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.46475034e+03 -1.96333403e+00  1.00000000e+00 -1.24921788e-21  2.46475034e+03 -1.96333403e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.46475028e+03 -2.00147485e+00  1.00000000e+00 -1.22554035e-21  2.46475028e+03 -2.00147485e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.46475021e+03 -2.04035261e+00  1.00000000e+00 -1.20230925e-21  2.46475021e+03 -2.04035261e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.46475015e+03 -2.07998162e+00  1.00000000e+00 -1.17951631e-21  2.46475015e+03 -2.07998162e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.46475008e+03 -2.12037646e+00  1.00000000e+00 -1.15715337e-21  2.46475008e+03 -2.12037646e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.46475001e+03 -2.16155203e+00  1.00000000e+00 -1.13521245e-21  2.46475001e+03 -2.16155203e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.46474993e+03 -2.20352347e+00  1.00000000e+00 -1.11368570e-21  2.46474993e+03 -2.20352347e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.46474985e+03 -2.24630624e+00  1.00000000e+00 -1.09256540e-21  2.46474985e+03 -2.24630624e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.46474977e+03 -2.28991609e+00  1.00000000e+00 -1.07184398e-21  2.46474977e+03 -2.28991609e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.46474969e+03 -2.33436908e+00  1.00000000e+00 -1.05151400e-21  2.46474969e+03 -2.33436908e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.46474960e+03 -2.37968157e+00  1.00000000e+00 -1.03156815e-21  2.46474960e+03 -2.37968157e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.46474951e+03 -2.42587026e+00  1.00000000e+00 -1.01199925e-21  2.46474951e+03 -2.42587026e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.46474942e+03 -2.47295213e+00  1.00000000e+00 -9.92800276e-22  2.46474942e+03 -2.47295213e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.46474932e+03 -2.52094454e+00  1.00000000e+00 -9.73964293e-22  2.46474932e+03 -2.52094454e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.46474922e+03 -2.56986515e+00  1.00000000e+00 -9.55484513e-22  2.46474922e+03 -2.56986515e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.46474912e+03 -2.61973197e+00  1.00000000e+00 -9.37354267e-22  2.46474912e+03 -2.61973197e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.46474901e+03 -2.67056337e+00  1.00000000e+00 -9.19567006e-22  2.46474901e+03 -2.67056337e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.46474890e+03 -2.72237805e+00  1.00000000e+00 -9.02116301e-22  2.46474890e+03 -2.72237805e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.46474878e+03 -2.77519510e+00  1.00000000e+00 -8.84995841e-22  2.46474878e+03 -2.77519510e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.46474866e+03 -2.82903397e+00  1.00000000e+00 -8.68199428e-22  2.46474866e+03 -2.82903397e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.46474853e+03 -2.88391447e+00  1.00000000e+00 -8.51720979e-22  2.46474853e+03 -2.88391447e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.46474840e+03 -2.93985681e+00  1.00000000e+00 -8.35554522e-22  2.46474840e+03 -2.93985681e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.46474826e+03 -2.99688158e+00  1.00000000e+00 -8.19694196e-22  2.46474826e+03 -2.99688158e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.46474812e+03 -3.05500980e+00  1.00000000e+00 -8.04134244e-22  2.46474812e+03 -3.05500980e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.46474797e+03 -3.11426285e+00  1.00000000e+00 -7.88869019e-22  2.46474797e+03 -3.11426285e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.46474781e+03 -3.17466255e+00  1.00000000e+00 -7.73892975e-22  2.46474781e+03 -3.17466255e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.46474765e+03 -3.23623115e+00  1.00000000e+00 -7.59200670e-22  2.46474765e+03 -3.23623115e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.46474749e+03 -3.29899130e+00  1.00000000e+00 -7.44786762e-22  2.46474749e+03 -3.29899130e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
