 frequency       tloop           tloop           v(VINN)         v(VINN)         v(VOUT)         v(VOUT)	manifest_sha256
 1.23499917e+00  2.88608629e+03 -4.60433669e-01  1.00000000e+00 -7.64670123e-21 -2.88608629e+03  4.60433669e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.88608628e+03 -4.69989805e-01  1.00000000e+00 -7.51153722e-21 -2.88608628e+03  4.69989805e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+00  2.88608628e+03 -4.79718990e-01  1.00000000e+00 -7.37837349e-21 -2.88608628e+03  4.79718990e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+00  2.88608628e+03 -4.89624807e-01  1.00000000e+00 -7.24720383e-21 -2.88608628e+03  4.89624807e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+00  2.88608627e+03 -4.99710904e-01  1.00000000e+00 -7.11802037e-21 -2.88608627e+03  4.99710904e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+00  2.88608627e+03 -5.09980993e-01  1.00000000e+00 -6.99081372e-21 -2.88608627e+03  5.09980993e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+00  2.88608626e+03 -5.20438856e-01  1.00000000e+00 -6.86557305e-21 -2.88608626e+03  5.20438856e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  2.88608626e+03 -5.31088345e-01  1.00000000e+00 -6.74228626e-21 -2.88608626e+03  5.31088345e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  2.88608626e+03 -5.41933379e-01  1.00000000e+00 -6.62094008e-21 -2.88608626e+03  5.41933379e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  2.88608625e+03 -5.52977952e-01  1.00000000e+00 -6.50152014e-21 -2.88608625e+03  5.52977952e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  2.88608625e+03 -5.64226132e-01  1.00000000e+00 -6.38401107e-21 -2.88608625e+03  5.64226132e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.88608624e+03 -5.75682058e-01  1.00000000e+00 -6.26839665e-21 -2.88608624e+03  5.75682058e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.88608624e+03 -5.87349949e-01  1.00000000e+00 -6.15465979e-21 -2.88608624e+03  5.87349949e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.88608623e+03 -5.99234102e-01  1.00000000e+00 -6.04278270e-21 -2.88608623e+03  5.99234102e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.88608623e+03 -6.11338893e-01  1.00000000e+00 -5.93274692e-21 -2.88608623e+03  6.11338893e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.88608622e+03 -6.23668777e-01  1.00000000e+00 -5.82453340e-21 -2.88608622e+03  6.23668777e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.88608622e+03 -6.36228295e-01  1.00000000e+00 -5.71812255e-21 -2.88608622e+03  6.36228295e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.88608621e+03 -6.49022071e-01  1.00000000e+00 -5.61349431e-21 -2.88608621e+03  6.49022071e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.88608621e+03 -6.62054817e-01  1.00000000e+00 -5.51062822e-21 -2.88608621e+03  6.62054817e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.88608620e+03 -6.75331330e-01  1.00000000e+00 -5.40950346e-21 -2.88608620e+03  6.75331330e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.88608619e+03 -6.88856499e-01  1.00000000e+00 -5.31009887e-21 -2.88608619e+03  6.88856499e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.88608619e+03 -7.02635304e-01  1.00000000e+00 -5.21239305e-21 -2.88608619e+03  7.02635304e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.88608618e+03 -7.16672818e-01  1.00000000e+00 -5.11636438e-21 -2.88608618e+03  7.16672818e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.88608617e+03 -7.30974210e-01  1.00000000e+00 -5.02199102e-21 -2.88608617e+03  7.30974210e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.88608617e+03 -7.45544745e-01  1.00000000e+00 -4.92925102e-21 -2.88608617e+03  7.45544745e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.88608616e+03 -7.60389789e-01  1.00000000e+00 -4.83812230e-21 -2.88608616e+03  7.60389789e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.88608615e+03 -7.75514808e-01  1.00000000e+00 -4.74858270e-21 -2.88608615e+03  7.75514808e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.88608614e+03 -7.90925369e-01  1.00000000e+00 -4.66061000e-21 -2.88608614e+03  7.90925369e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.88608613e+03 -8.06627148e-01  1.00000000e+00 -4.57418197e-21 -2.88608613e+03  8.06627148e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.88608612e+03 -8.22625926e-01  1.00000000e+00 -4.48927637e-21 -2.88608612e+03  8.22625926e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.88608611e+03 -8.38927594e-01  1.00000000e+00 -4.40587098e-21 -2.88608611e+03  8.38927594e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.88608611e+03 -8.55538153e-01  1.00000000e+00 -4.32394365e-21 -2.88608611e+03  8.55538153e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.88608610e+03 -8.72463721e-01  1.00000000e+00 -4.24347227e-21 -2.88608610e+03  8.72463721e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.88608608e+03 -8.89710527e-01  1.00000000e+00 -4.16443483e-21 -2.88608608e+03  8.89710527e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.88608607e+03 -9.07284924e-01  1.00000000e+00 -4.08680941e-21 -2.88608607e+03  9.07284924e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.88608606e+03 -9.25193382e-01  1.00000000e+00 -4.01057421e-21 -2.88608606e+03  9.25193382e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.88608605e+03 -9.43442494e-01  1.00000000e+00 -3.93570759e-21 -2.88608605e+03  9.43442494e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.88608604e+03 -9.62038981e-01  1.00000000e+00 -3.86218801e-21 -2.88608604e+03  9.62038981e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.88608603e+03 -9.80989688e-01  1.00000000e+00 -3.78999411e-21 -2.88608603e+03  9.80989688e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.88608601e+03 -1.00030159e+00  1.00000000e+00 -3.71910472e-21 -2.88608601e+03  1.00030159e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.88608600e+03 -1.01998181e+00  1.00000000e+00 -3.64949881e-21 -2.88608600e+03  1.01998181e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.88608598e+03 -1.04003758e+00  1.00000000e+00 -3.58115555e-21 -2.88608598e+03  1.04003758e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.88608597e+03 -1.06047629e+00  1.00000000e+00 -3.51405433e-21 -2.88608597e+03  1.06047629e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.88608595e+03 -1.08130547e+00  1.00000000e+00 -3.44817472e-21 -2.88608595e+03  1.08130547e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.88608594e+03 -1.10253278e+00  1.00000000e+00 -3.38349650e-21 -2.88608594e+03  1.10253278e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.88608592e+03 -1.12416604e+00  1.00000000e+00 -3.31999967e-21 -2.88608592e+03  1.12416604e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.88608590e+03 -1.14621322e+00  1.00000000e+00 -3.25766446e-21 -2.88608590e+03  1.14621322e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.88608589e+03 -1.16868243e+00  1.00000000e+00 -3.19647132e-21 -2.88608589e+03  1.16868243e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.88608587e+03 -1.19158195e+00  1.00000000e+00 -3.13640092e-21 -2.88608587e+03  1.19158195e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.88608585e+03 -1.21492021e+00  1.00000000e+00 -3.07743419e-21 -2.88608585e+03  1.21492021e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.88608583e+03 -1.23870580e+00  1.00000000e+00 -3.01955226e-21 -2.88608583e+03  1.23870580e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.88608581e+03 -1.26294747e+00  1.00000000e+00 -2.96273654e-21 -2.88608581e+03  1.26294747e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.88608578e+03 -1.28765416e+00  1.00000000e+00 -2.90696864e-21 -2.88608578e+03  1.28765416e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.88608576e+03 -1.31283497e+00  1.00000000e+00 -2.85223045e-21 -2.88608576e+03  1.31283497e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.88608574e+03 -1.33849916e+00  1.00000000e+00 -2.79850409e-21 -2.88608574e+03  1.33849916e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.88608571e+03 -1.36465618e+00  1.00000000e+00 -2.74577191e-21 -2.88608571e+03  1.36465618e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.88608569e+03 -1.39131566e+00  1.00000000e+00 -2.69401653e-21 -2.88608569e+03  1.39131566e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.88608566e+03 -1.41848742e+00  1.00000000e+00 -2.64322081e-21 -2.88608566e+03  1.41848742e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.88608563e+03 -1.44618147e+00  1.00000000e+00 -2.59336784e-21 -2.88608563e+03  1.44618147e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.88608561e+03 -1.47440800e+00  1.00000000e+00 -2.54444098e-21 -2.88608561e+03  1.47440800e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.88608558e+03 -1.50317740e+00  1.00000000e+00 -2.49642382e-21 -2.88608558e+03  1.50317740e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.88608555e+03 -1.53250027e+00  1.00000000e+00 -2.44930019e-21 -2.88608555e+03  1.53250027e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.88608551e+03 -1.56238740e+00  1.00000000e+00 -2.40305420e-21 -2.88608551e+03  1.56238740e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.88608548e+03 -1.59284980e+00  1.00000000e+00 -2.35767015e-21 -2.88608548e+03  1.59284980e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.88608545e+03 -1.62389868e+00  1.00000000e+00 -2.31313262e-21 -2.88608545e+03  1.62389868e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.88608541e+03 -1.65554548e+00  1.00000000e+00 -2.26942641e-21 -2.88608541e+03  1.65554548e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.88608537e+03 -1.68780185e+00  1.00000000e+00 -2.22653658e-21 -2.88608537e+03  1.68780185e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.88608533e+03 -1.72067966e+00  1.00000000e+00 -2.18444841e-21 -2.88608533e+03  1.72067966e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.88608529e+03 -1.75419102e+00  1.00000000e+00 -2.14314740e-21 -2.88608529e+03  1.75419102e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.88608525e+03 -1.78834828e+00  1.00000000e+00 -2.10261933e-21 -2.88608525e+03  1.78834828e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.88608521e+03 -1.82316399e+00  1.00000000e+00 -2.06285016e-21 -2.88608521e+03  1.82316399e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.88608516e+03 -1.85865099e+00  1.00000000e+00 -2.02382612e-21 -2.88608516e+03  1.85865099e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.88608511e+03 -1.89482234e+00  1.00000000e+00 -1.98553363e-21 -2.88608511e+03  1.89482234e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.88608507e+03 -1.93169136e+00  1.00000000e+00 -1.94795936e-21 -2.88608507e+03  1.93169136e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.88608502e+03 -1.96927163e+00  1.00000000e+00 -1.91109020e-21 -2.88608502e+03  1.96927163e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.88608496e+03 -2.00757697e+00  1.00000000e+00 -1.87491324e-21 -2.88608496e+03  2.00757697e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.88608491e+03 -2.04662150e+00  1.00000000e+00 -1.83941582e-21 -2.88608491e+03  2.04662150e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.88608485e+03 -2.08641959e+00  1.00000000e+00 -1.80458545e-21 -2.88608485e+03  2.08641959e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.88608479e+03 -2.12698589e+00  1.00000000e+00 -1.77040990e-21 -2.88608479e+03  2.12698589e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.88608473e+03 -2.16833534e+00  1.00000000e+00 -1.73687711e-21 -2.88608473e+03  2.16833534e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.88608467e+03 -2.21048317e+00  1.00000000e+00 -1.70397525e-21 -2.88608467e+03  2.21048317e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.88608460e+03 -2.25344489e+00  1.00000000e+00 -1.67169268e-21 -2.88608460e+03  2.25344489e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.88608453e+03 -2.29723632e+00  1.00000000e+00 -1.64001797e-21 -2.88608453e+03  2.29723632e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.88608446e+03 -2.34187359e+00  1.00000000e+00 -1.60893989e-21 -2.88608446e+03  2.34187359e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.88608438e+03 -2.38737312e+00  1.00000000e+00 -1.57844739e-21 -2.88608438e+03  2.38737312e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.88608431e+03 -2.43375168e+00  1.00000000e+00 -1.54852964e-21 -2.88608431e+03  2.43375168e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.88608423e+03 -2.48102634e+00  1.00000000e+00 -1.51917597e-21 -2.88608423e+03  2.48102634e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.88608414e+03 -2.52921450e+00  1.00000000e+00 -1.49037592e-21 -2.88608414e+03  2.52921450e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.88608406e+03 -2.57833392e+00  1.00000000e+00 -1.46211921e-21 -2.88608406e+03  2.57833392e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.88608397e+03 -2.62840266e+00  1.00000000e+00 -1.43439573e-21 -2.88608397e+03  2.62840266e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.88608387e+03 -2.67943917e+00  1.00000000e+00 -1.40719557e-21 -2.88608387e+03  2.67943917e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.88608377e+03 -2.73146224e+00  1.00000000e+00 -1.38050897e-21 -2.88608377e+03  2.73146224e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.88608367e+03 -2.78449103e+00  1.00000000e+00 -1.35432637e-21 -2.88608367e+03  2.78449103e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.88608357e+03 -2.83854505e+00  1.00000000e+00 -1.32863837e-21 -2.88608357e+03  2.83854505e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.88608346e+03 -2.89364421e+00  1.00000000e+00 -1.30343573e-21 -2.88608346e+03  2.89364421e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.88608334e+03 -2.94980880e+00  1.00000000e+00 -1.27870940e-21 -2.88608334e+03  2.94980880e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.88608323e+03 -3.00705950e+00  1.00000000e+00 -1.25445046e-21 -2.88608323e+03  3.00705950e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.88608310e+03 -3.06541738e+00  1.00000000e+00 -1.23065019e-21 -2.88608310e+03  3.06541738e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.88608298e+03 -3.12490394e+00  1.00000000e+00 -1.20729999e-21 -2.88608298e+03  3.12490394e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.88608284e+03 -3.18554107e+00  1.00000000e+00 -1.18439144e-21 -2.88608284e+03  3.18554107e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.88608271e+03 -3.24735110e+00  1.00000000e+00 -1.16191626e-21 -2.88608271e+03  3.24735110e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.88608256e+03 -3.31035679e+00  1.00000000e+00 -1.13986634e-21 -2.88608256e+03  3.31035679e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.88608241e+03 -3.37458133e+00  1.00000000e+00 -1.11823370e-21 -2.88608241e+03  3.37458133e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.88608226e+03 -3.44004838e+00  1.00000000e+00 -1.09701050e-21 -2.88608226e+03  3.44004838e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.88608210e+03 -3.50678203e+00  1.00000000e+00 -1.07618906e-21 -2.88608210e+03  3.50678203e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.88608193e+03 -3.57480686e+00  1.00000000e+00 -1.05576184e-21 -2.88608193e+03  3.57480686e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.88608176e+03 -3.64414792e+00  1.00000000e+00 -1.03572142e-21 -2.88608176e+03  3.64414792e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.88608158e+03 -3.71483073e+00  1.00000000e+00 -1.01606054e-21 -2.88608158e+03  3.71483073e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.88608139e+03 -3.78688131e+00  1.00000000e+00 -9.96772059e-22 -2.88608139e+03  3.78688131e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.88608120e+03 -3.86032620e+00  1.00000000e+00 -9.77848970e-22 -2.88608120e+03  3.86032620e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.88608099e+03 -3.93519244e+00  1.00000000e+00 -9.59284396e-22 -2.88608099e+03  3.93519244e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.88608078e+03 -4.01150759e+00  1.00000000e+00 -9.41071588e-22 -2.88608078e+03  4.01150759e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.88608057e+03 -4.08929974e+00  1.00000000e+00 -9.23203919e-22 -2.88608057e+03  4.08929974e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
