 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.49623566e+00  2.76809201e+03 -5.26845398e-01  1.00000000e+00 -5.96106187e-21  2.76809201e+03 -5.26845398e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.76809201e+03 -5.37546785e-01  1.00000000e+00 -5.85315530e-21  2.76809201e+03 -5.37546785e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.76809200e+03 -5.48446096e-01  1.00000000e+00 -5.74699829e-21  2.76809200e+03 -5.48446096e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.76809200e+03 -5.59547344e-01  1.00000000e+00 -5.64257445e-21  2.76809200e+03 -5.59547344e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.76809199e+03 -5.70854616e-01  1.00000000e+00 -5.53986674e-21  2.76809199e+03 -5.70854616e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.76809199e+03 -5.82372077e-01  1.00000000e+00 -5.43885756e-21  2.76809199e+03 -5.82372077e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.76809199e+03 -5.94103965e-01  1.00000000e+00 -5.33952881e-21  2.76809199e+03 -5.94103965e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.76809198e+03 -6.06054602e-01  1.00000000e+00 -5.24186194e-21  2.76809198e+03 -6.06054602e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.76809197e+03 -6.18228388e-01  1.00000000e+00 -5.14583801e-21  2.76809197e+03 -6.18228388e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.76809197e+03 -6.30629804e-01  1.00000000e+00 -5.05143770e-21  2.76809197e+03 -6.30629804e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.76809196e+03 -6.43263417e-01  1.00000000e+00 -4.95864144e-21  2.76809196e+03 -6.43263417e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.76809196e+03 -6.56133879e-01  1.00000000e+00 -4.86742937e-21  2.76809196e+03 -6.56133879e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.76809195e+03 -6.69245929e-01  1.00000000e+00 -4.77778141e-21  2.76809195e+03 -6.69245929e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.76809194e+03 -6.82604393e-01  1.00000000e+00 -4.68967733e-21  2.76809194e+03 -6.82604393e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.76809194e+03 -6.96214192e-01  1.00000000e+00 -4.60309671e-21  2.76809194e+03 -6.96214192e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.76809193e+03 -7.10080335e-01  1.00000000e+00 -4.51801905e-21  2.76809193e+03 -7.10080335e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.76809192e+03 -7.24207930e-01  1.00000000e+00 -4.43442376e-21  2.76809192e+03 -7.24207930e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.76809192e+03 -7.38602176e-01  1.00000000e+00 -4.35229020e-21  2.76809192e+03 -7.38602176e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.76809191e+03 -7.53268374e-01  1.00000000e+00 -4.27159769e-21  2.76809191e+03 -7.53268374e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.76809190e+03 -7.68211925e-01  1.00000000e+00 -4.19232555e-21  2.76809190e+03 -7.68211925e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.76809189e+03 -7.83438330e-01  1.00000000e+00 -4.11445313e-21  2.76809189e+03 -7.83438330e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.76809188e+03 -7.98953196e-01  1.00000000e+00 -4.03795978e-21  2.76809188e+03 -7.98953196e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.76809187e+03 -8.14762235e-01  1.00000000e+00 -3.96282496e-21  2.76809187e+03 -8.14762235e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.76809186e+03 -8.30871269e-01  1.00000000e+00 -3.88902818e-21  2.76809186e+03 -8.30871269e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.76809185e+03 -8.47286228e-01  1.00000000e+00 -3.81654902e-21  2.76809185e+03 -8.47286228e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.76809184e+03 -8.64013156e-01  1.00000000e+00 -3.74536720e-21  2.76809184e+03 -8.64013156e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.76809183e+03 -8.81058212e-01  1.00000000e+00 -3.67546255e-21  2.76809183e+03 -8.81058212e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.76809182e+03 -8.98427673e-01  1.00000000e+00 -3.60681503e-21  2.76809182e+03 -8.98427673e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.76809181e+03 -9.16127933e-01  1.00000000e+00 -3.53940474e-21  2.76809181e+03 -9.16127933e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.76809180e+03 -9.34165510e-01  1.00000000e+00 -3.47321193e-21  2.76809180e+03 -9.34165510e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.76809178e+03 -9.52547045e-01  1.00000000e+00 -3.40821704e-21  2.76809178e+03 -9.52547045e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.76809177e+03 -9.71279307e-01  1.00000000e+00 -3.34440065e-21  2.76809177e+03 -9.71279307e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.76809176e+03 -9.90369192e-01  1.00000000e+00 -3.28174355e-21  2.76809176e+03 -9.90369192e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.76809174e+03 -1.00982373e+00  1.00000000e+00 -3.22022670e-21  2.76809174e+03 -1.00982373e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.76809173e+03 -1.02965008e+00  1.00000000e+00 -3.15983125e-21  2.76809173e+03 -1.02965008e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.76809171e+03 -1.04985555e+00  1.00000000e+00 -3.10053857e-21  2.76809171e+03 -1.04985555e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.76809170e+03 -1.07044757e+00  1.00000000e+00 -3.04233021e-21  2.76809170e+03 -1.07044757e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.76809168e+03 -1.09143373e+00  1.00000000e+00 -2.98518796e-21  2.76809168e+03 -1.09143373e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.76809167e+03 -1.11282175e+00  1.00000000e+00 -2.92909379e-21  2.76809167e+03 -1.11282175e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.76809165e+03 -1.13461952e+00  1.00000000e+00 -2.87402990e-21  2.76809165e+03 -1.13461952e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.76809163e+03 -1.15683504e+00  1.00000000e+00 -2.81997873e-21  2.76809163e+03 -1.15683504e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.76809161e+03 -1.17947652e+00  1.00000000e+00 -2.76692291e-21  2.76809161e+03 -1.17947652e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.76809159e+03 -1.20255227e+00  1.00000000e+00 -2.71484530e-21  2.76809159e+03 -1.20255227e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.76809157e+03 -1.22607080e+00  1.00000000e+00 -2.66372902e-21  2.76809157e+03 -1.22607080e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.76809155e+03 -1.25004077e+00  1.00000000e+00 -2.61355737e-21  2.76809155e+03 -1.25004077e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.76809153e+03 -1.27447100e+00  1.00000000e+00 -2.56431390e-21  2.76809153e+03 -1.27447100e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.76809150e+03 -1.29937048e+00  1.00000000e+00 -2.51598240e-21  2.76809150e+03 -1.29937048e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.76809148e+03 -1.32474840e+00  1.00000000e+00 -2.46854687e-21  2.76809148e+03 -1.32474840e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.76809145e+03 -1.35061408e+00  1.00000000e+00 -2.42199154e-21  2.76809145e+03 -1.35061408e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.76809143e+03 -1.37697706e+00  1.00000000e+00 -2.37630087e-21  2.76809143e+03 -1.37697706e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.76809140e+03 -1.40384703e+00  1.00000000e+00 -2.33145957e-21  2.76809140e+03 -1.40384703e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.76809137e+03 -1.43123390e+00  1.00000000e+00 -2.28745256e-21  2.76809137e+03 -1.43123390e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.76809134e+03 -1.45914775e+00  1.00000000e+00 -2.24426497e-21  2.76809134e+03 -1.45914775e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.76809131e+03 -1.48759885e+00  1.00000000e+00 -2.20188219e-21  2.76809131e+03 -1.48759885e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.76809128e+03 -1.51659768e+00  1.00000000e+00 -2.16028981e-21  2.76809128e+03 -1.51659768e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.76809125e+03 -1.54615492e+00  1.00000000e+00 -2.11947365e-21  2.76809125e+03 -1.54615492e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.76809122e+03 -1.57628146e+00  1.00000000e+00 -2.07941977e-21  2.76809122e+03 -1.57628146e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.76809118e+03 -1.60698837e+00  1.00000000e+00 -2.04011443e-21  2.76809118e+03 -1.60698837e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.76809114e+03 -1.63828697e+00  1.00000000e+00 -2.00154411e-21  2.76809114e+03 -1.63828697e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.76809111e+03 -1.67018879e+00  1.00000000e+00 -1.96369551e-21  2.76809111e+03 -1.67018879e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.76809107e+03 -1.70270557e+00  1.00000000e+00 -1.92655555e-21  2.76809107e+03 -1.70270557e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.76809102e+03 -1.73584928e+00  1.00000000e+00 -1.89011137e-21  2.76809102e+03 -1.73584928e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.76809098e+03 -1.76963212e+00  1.00000000e+00 -1.85435029e-21  2.76809098e+03 -1.76963212e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.76809094e+03 -1.80406654e+00  1.00000000e+00 -1.81925988e-21  2.76809094e+03 -1.80406654e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.76809089e+03 -1.83916521e+00  1.00000000e+00 -1.78482788e-21  2.76809089e+03 -1.83916521e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.76809084e+03 -1.87494106e+00  1.00000000e+00 -1.75104226e-21  2.76809084e+03 -1.87494106e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.76809079e+03 -1.91140725e+00  1.00000000e+00 -1.71789119e-21  2.76809079e+03 -1.91140725e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.76809074e+03 -1.94857722e+00  1.00000000e+00 -1.68536303e-21  2.76809074e+03 -1.94857722e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.76809069e+03 -1.98646465e+00  1.00000000e+00 -1.65344634e-21  2.76809069e+03 -1.98646465e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.76809063e+03 -2.02508349e+00  1.00000000e+00 -1.62212987e-21  2.76809063e+03 -2.02508349e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.76809057e+03 -2.06444796e+00  1.00000000e+00 -1.59140257e-21  2.76809057e+03 -2.06444796e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.76809051e+03 -2.10457256e+00  1.00000000e+00 -1.56125359e-21  2.76809051e+03 -2.10457256e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.76809045e+03 -2.14547205e+00  1.00000000e+00 -1.53167225e-21  2.76809045e+03 -2.14547205e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.76809038e+03 -2.18716150e+00  1.00000000e+00 -1.50264806e-21  2.76809038e+03 -2.18716150e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.76809032e+03 -2.22965625e+00  1.00000000e+00 -1.47417071e-21  2.76809032e+03 -2.22965625e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.76809025e+03 -2.27297196e+00  1.00000000e+00 -1.44623008e-21  2.76809025e+03 -2.27297196e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.76809017e+03 -2.31712456e+00  1.00000000e+00 -1.41881623e-21  2.76809017e+03 -2.31712456e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.76809010e+03 -2.36213033e+00  1.00000000e+00 -1.39191937e-21  2.76809010e+03 -2.36213033e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.76809002e+03 -2.40800582e+00  1.00000000e+00 -1.36552991e-21  2.76809002e+03 -2.40800582e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.76808994e+03 -2.45476793e+00  1.00000000e+00 -1.33963842e-21  2.76808994e+03 -2.45476793e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.76808985e+03 -2.50243388e+00  1.00000000e+00 -1.31423563e-21  2.76808985e+03 -2.50243388e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.76808976e+03 -2.55102121e+00  1.00000000e+00 -1.28931244e-21  2.76808976e+03 -2.55102121e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.76808967e+03 -2.60054783e+00  1.00000000e+00 -1.26485992e-21  2.76808967e+03 -2.60054783e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.76808957e+03 -2.65103195e+00  1.00000000e+00 -1.24086929e-21  2.76808957e+03 -2.65103195e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.76808947e+03 -2.70249217e+00  1.00000000e+00 -1.21733193e-21  2.76808947e+03 -2.70249217e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.76808937e+03 -2.75494744e+00  1.00000000e+00 -1.19423938e-21  2.76808937e+03 -2.75494744e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.76808926e+03 -2.80841707e+00  1.00000000e+00 -1.17158333e-21  2.76808926e+03 -2.80841707e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.76808915e+03 -2.86292074e+00  1.00000000e+00 -1.14935561e-21  2.76808915e+03 -2.86292074e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.76808904e+03 -2.91847853e+00  1.00000000e+00 -1.12754821e-21  2.76808904e+03 -2.91847853e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.76808892e+03 -2.97511089e+00  1.00000000e+00 -1.10615326e-21  2.76808892e+03 -2.97511089e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.76808879e+03 -3.03283867e+00  1.00000000e+00 -1.08516304e-21  2.76808879e+03 -3.03283867e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.76808866e+03 -3.09168313e+00  1.00000000e+00 -1.06456996e-21  2.76808866e+03 -3.09168313e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.76808852e+03 -3.15166593e+00  1.00000000e+00 -1.04436656e-21  2.76808852e+03 -3.15166593e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.76808838e+03 -3.21280915e+00  1.00000000e+00 -1.02454556e-21  2.76808838e+03 -3.21280915e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.76808824e+03 -3.27513532e+00  1.00000000e+00 -1.00509975e-21  2.76808824e+03 -3.27513532e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.76808809e+03 -3.33866737e+00  1.00000000e+00 -9.86022101e-22  2.76808809e+03 -3.33866737e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.76808793e+03 -3.40342871e+00  1.00000000e+00 -9.67305694e-22  2.76808793e+03 -3.40342871e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.76808776e+03 -3.46944316e+00  1.00000000e+00 -9.48943736e-22  2.76808776e+03 -3.46944316e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.76808759e+03 -3.53673504e+00  1.00000000e+00 -9.30929564e-22  2.76808759e+03 -3.53673504e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.76808742e+03 -3.60532913e+00  1.00000000e+00 -9.13256635e-22  2.76808742e+03 -3.60532913e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.76808723e+03 -3.67525068e+00  1.00000000e+00 -8.95918526e-22  2.76808723e+03 -3.67525068e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.76808704e+03 -3.74652543e+00  1.00000000e+00 -8.78908936e-22  2.76808704e+03 -3.74652543e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.76808684e+03 -3.81917962e+00  1.00000000e+00 -8.62221675e-22  2.76808684e+03 -3.81917962e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
