 frequency       tloop           tloop           v(VINN)         v(VINN)         v(VOUT)         v(VOUT)	manifest_sha256
 1.95734178e+00  2.26625428e+03 -5.06260163e-01  1.00000000e+00 -3.34719529e-21 -2.26625428e+03  5.06260163e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.26625427e+03 -5.16374209e-01  1.00000000e+00 -3.28552811e-21 -2.26625427e+03  5.16374209e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.26625427e+03 -5.26678384e-01  1.00000000e+00 -3.22492402e-21 -2.26625427e+03  5.26678384e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.26625426e+03 -5.37176481e-01  1.00000000e+00 -3.16536890e-21 -2.26625426e+03  5.37176481e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.26625426e+03 -5.47872366e-01  1.00000000e+00 -3.10684857e-21 -2.26625426e+03  5.47872366e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.26625425e+03 -5.58769976e-01  1.00000000e+00 -3.04934879e-21 -2.26625425e+03  5.58769976e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.26625425e+03 -5.69873324e-01  1.00000000e+00 -2.99285529e-21 -2.26625425e+03  5.69873324e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.26625424e+03 -5.81186500e-01  1.00000000e+00 -2.93735379e-21 -2.26625424e+03  5.81186500e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.26625423e+03 -5.92713667e-01  1.00000000e+00 -2.88283001e-21 -2.26625423e+03  5.92713667e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.26625423e+03 -6.04459070e-01  1.00000000e+00 -2.82926967e-21 -2.26625423e+03  6.04459070e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.26625422e+03 -6.16427034e-01  1.00000000e+00 -2.77665854e-21 -2.26625422e+03  6.16427034e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.26625421e+03 -6.28621966e-01  1.00000000e+00 -2.72498242e-21 -2.26625421e+03  6.28621966e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.26625421e+03 -6.41048355e-01  1.00000000e+00 -2.67422718e-21 -2.26625421e+03  6.41048355e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.26625420e+03 -6.53710777e-01  1.00000000e+00 -2.62437872e-21 -2.26625420e+03  6.53710777e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.26625419e+03 -6.66613895e-01  1.00000000e+00 -2.57542307e-21 -2.26625419e+03  6.66613895e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.26625419e+03 -6.79762458e-01  1.00000000e+00 -2.52734630e-21 -2.26625419e+03  6.79762458e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.26625418e+03 -6.93161310e-01  1.00000000e+00 -2.48013459e-21 -2.26625418e+03  6.93161310e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.26625417e+03 -7.06815382e-01  1.00000000e+00 -2.43377423e-21 -2.26625417e+03  7.06815382e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.26625416e+03 -7.20729702e-01  1.00000000e+00 -2.38825159e-21 -2.26625416e+03  7.20729702e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.26625415e+03 -7.34909394e-01  1.00000000e+00 -2.34355320e-21 -2.26625415e+03  7.34909394e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.26625414e+03 -7.49359678e-01  1.00000000e+00 -2.29966566e-21 -2.26625414e+03  7.49359678e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.26625413e+03 -7.64085875e-01  1.00000000e+00 -2.25657574e-21 -2.26625413e+03  7.64085875e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.26625412e+03 -7.79093407e-01  1.00000000e+00 -2.21427032e-21 -2.26625412e+03  7.79093407e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.26625411e+03 -7.94387801e-01  1.00000000e+00 -2.17273640e-21 -2.26625411e+03  7.94387801e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.26625410e+03 -8.09974686e-01  1.00000000e+00 -2.13196116e-21 -2.26625410e+03  8.09974686e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.26625409e+03 -8.25859803e-01  1.00000000e+00 -2.09193189e-21 -2.26625409e+03  8.25859803e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.26625408e+03 -8.42049000e-01  1.00000000e+00 -2.05263602e-21 -2.26625408e+03  8.42049000e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.26625406e+03 -8.58548238e-01  1.00000000e+00 -2.01406116e-21 -2.26625406e+03  8.58548238e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.26625405e+03 -8.75363591e-01  1.00000000e+00 -1.97619504e-21 -2.26625405e+03  8.75363591e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.26625404e+03 -8.92501253e-01  1.00000000e+00 -1.93902557e-21 -2.26625404e+03  8.92501253e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.26625402e+03 -9.09967531e-01  1.00000000e+00 -1.90254078e-21 -2.26625402e+03  9.09967531e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.26625401e+03 -9.27768858e-01  1.00000000e+00 -1.86672888e-21 -2.26625401e+03  9.27768858e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.26625399e+03 -9.45911788e-01  1.00000000e+00 -1.83157823e-21 -2.26625399e+03  9.45911788e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.26625398e+03 -9.64403000e-01  1.00000000e+00 -1.79707735e-21 -2.26625398e+03  9.64403000e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.26625396e+03 -9.83249304e-01  1.00000000e+00 -1.76321490e-21 -2.26625396e+03  9.83249304e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.26625395e+03 -1.00245764e+00  1.00000000e+00 -1.72997973e-21 -2.26625395e+03  1.00245764e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.26625393e+03 -1.02203508e+00  1.00000000e+00 -1.69736082e-21 -2.26625393e+03  1.02203508e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.26625391e+03 -1.04198883e+00  1.00000000e+00 -1.66534732e-21 -2.26625391e+03  1.04198883e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.26625389e+03 -1.06232623e+00  1.00000000e+00 -1.63392854e-21 -2.26625389e+03  1.06232623e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.26625387e+03 -1.08305479e+00  1.00000000e+00 -1.60309395e-21 -2.26625387e+03  1.08305479e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.26625385e+03 -1.10418212e+00  1.00000000e+00 -1.57283315e-21 -2.26625385e+03  1.10418212e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.26625383e+03 -1.12571601e+00  1.00000000e+00 -1.54313594e-21 -2.26625383e+03  1.12571601e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.26625381e+03 -1.14766438e+00  1.00000000e+00 -1.51399224e-21 -2.26625381e+03  1.14766438e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.26625379e+03 -1.17003533e+00  1.00000000e+00 -1.48539215e-21 -2.26625379e+03  1.17003533e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.26625376e+03 -1.19283708e+00  1.00000000e+00 -1.45732591e-21 -2.26625376e+03  1.19283708e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.26625374e+03 -1.21607802e+00  1.00000000e+00 -1.42978391e-21 -2.26625374e+03  1.21607802e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.26625371e+03 -1.23976673e+00  1.00000000e+00 -1.40275671e-21 -2.26625371e+03  1.23976673e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.26625368e+03 -1.26391191e+00  1.00000000e+00 -1.37623501e-21 -2.26625368e+03  1.26391191e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.26625366e+03 -1.28852247e+00  1.00000000e+00 -1.35020966e-21 -2.26625366e+03  1.28852247e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.26625363e+03 -1.31360745e+00  1.00000000e+00 -1.32467164e-21 -2.26625363e+03  1.31360745e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.26625360e+03 -1.33917611e+00  1.00000000e+00 -1.29961212e-21 -2.26625360e+03  1.33917611e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.26625357e+03 -1.36523784e+00  1.00000000e+00 -1.27502238e-21 -2.26625357e+03  1.36523784e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.26625353e+03 -1.39180225e+00  1.00000000e+00 -1.25089386e-21 -2.26625353e+03  1.39180225e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.26625350e+03 -1.41887912e+00  1.00000000e+00 -1.22721812e-21 -2.26625350e+03  1.41887912e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.26625347e+03 -1.44647842e+00  1.00000000e+00 -1.20398690e-21 -2.26625347e+03  1.44647842e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.26625343e+03 -1.47461030e+00  1.00000000e+00 -1.18119204e-21 -2.26625343e+03  1.47461030e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.26625339e+03 -1.50328514e+00  1.00000000e+00 -1.15882555e-21 -2.26625339e+03  1.50328514e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.26625335e+03 -1.53251348e+00  1.00000000e+00 -1.13687955e-21 -2.26625335e+03  1.53251348e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.26625331e+03 -1.56230609e+00  1.00000000e+00 -1.11534632e-21 -2.26625331e+03  1.56230609e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.26625327e+03 -1.59267393e+00  1.00000000e+00 -1.09421824e-21 -2.26625327e+03  1.59267393e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.26625323e+03 -1.62362819e+00  1.00000000e+00 -1.07348784e-21 -2.26625323e+03  1.62362819e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.26625318e+03 -1.65518027e+00  1.00000000e+00 -1.05314779e-21 -2.26625318e+03  1.65518027e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.26625313e+03 -1.68734178e+00  1.00000000e+00 -1.03319087e-21 -2.26625313e+03  1.68734178e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.26625308e+03 -1.72012457e+00  1.00000000e+00 -1.01361000e-21 -2.26625308e+03  1.72012457e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.26625303e+03 -1.75354070e+00  1.00000000e+00 -9.94398195e-22 -2.26625303e+03  1.75354070e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.26625298e+03 -1.78760247e+00  1.00000000e+00 -9.75548629e-22 -2.26625298e+03  1.78760247e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.26625292e+03 -1.82232244e+00  1.00000000e+00 -9.57054575e-22 -2.26625292e+03  1.82232244e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.26625287e+03 -1.85771338e+00  1.00000000e+00 -9.38909430e-22 -2.26625287e+03  1.85771338e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.26625281e+03 -1.89378832e+00  1.00000000e+00 -9.21106707e-22 -2.26625281e+03  1.89378832e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.26625275e+03 -1.93056055e+00  1.00000000e+00 -9.03640035e-22 -2.26625275e+03  1.93056055e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.26625268e+03 -1.96804361e+00  1.00000000e+00 -8.86503156e-22 -2.26625268e+03  1.96804361e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.26625261e+03 -2.00625129e+00  1.00000000e+00 -8.69689924e-22 -2.26625261e+03  2.00625129e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.26625254e+03 -2.04519767e+00  1.00000000e+00 -8.53194303e-22 -2.26625254e+03  2.04519767e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.26625247e+03 -2.08489708e+00  1.00000000e+00 -8.37010365e-22 -2.26625247e+03  2.08489708e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.26625240e+03 -2.12536414e+00  1.00000000e+00 -8.21132289e-22 -2.26625240e+03  2.12536414e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.26625232e+03 -2.16661376e+00  1.00000000e+00 -8.05554359e-22 -2.26625232e+03  2.16661376e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.26625224e+03 -2.20866111e+00  1.00000000e+00 -7.90270961e-22 -2.26625224e+03  2.20866111e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.26625215e+03 -2.25152168e+00  1.00000000e+00 -7.75276585e-22 -2.26625215e+03  2.25152168e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.26625207e+03 -2.29521125e+00  1.00000000e+00 -7.60565818e-22 -2.26625207e+03  2.29521125e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.26625197e+03 -2.33974591e+00  1.00000000e+00 -7.46133348e-22 -2.26625197e+03  2.33974591e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.26625188e+03 -2.38514205e+00  1.00000000e+00 -7.31973958e-22 -2.26625188e+03  2.38514205e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.26625178e+03 -2.43141640e+00  1.00000000e+00 -7.18082526e-22 -2.26625178e+03  2.43141640e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.26625168e+03 -2.47858597e+00  1.00000000e+00 -7.04454025e-22 -2.26625168e+03  2.47858597e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.26625157e+03 -2.52666815e+00  1.00000000e+00 -6.91083519e-22 -2.26625157e+03  2.52666815e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.26625146e+03 -2.57568064e+00  1.00000000e+00 -6.77966161e-22 -2.26625146e+03  2.57568064e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.26625135e+03 -2.62564148e+00  1.00000000e+00 -6.65097196e-22 -2.26625135e+03  2.62564148e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.26625123e+03 -2.67656907e+00  1.00000000e+00 -6.52471954e-22 -2.26625123e+03  2.67656907e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.26625110e+03 -2.72848215e+00  1.00000000e+00 -6.40085852e-22 -2.26625110e+03  2.72848215e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.26625098e+03 -2.78139985e+00  1.00000000e+00 -6.27934390e-22 -2.26625098e+03  2.78139985e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
