 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.21152766e+00  2.01953501e+03 -2.78406023e-01  1.00000000e+00  5.55111512e-17  2.01953501e+03 -2.78406023e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.23499917e+00  2.01953500e+03 -2.84257885e-01  1.00000000e+00 -5.55111512e-17  2.01953500e+03 -2.84257885e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.25892541e+00  2.01953500e+03 -2.90214410e-01  1.00000000e+00 -5.55111512e-17  2.01953500e+03 -2.90214410e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.28331519e+00  2.01953500e+03 -2.96277792e-01  1.00000000e+00  5.55111512e-17  2.01953500e+03 -2.96277792e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.30817747e+00  2.01953500e+03 -3.02450263e-01  1.00000000e+00  0.00000000e+00  2.01953500e+03 -3.02450263e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.33352143e+00  2.01953500e+03 -3.08734095e-01  1.00000000e+00  0.00000000e+00  2.01953500e+03 -3.08734095e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+00  2.01953500e+03 -3.15131603e-01  1.00000000e+00  0.00000000e+00  2.01953500e+03 -3.15131603e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+00  2.01953499e+03 -3.21645143e-01  1.00000000e+00 -5.55111512e-17  2.01953499e+03 -3.21645143e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  2.01953499e+03 -3.28277111e-01  1.00000000e+00 -5.55111512e-17  2.01953499e+03 -3.28277111e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  2.01953499e+03 -3.35029951e-01  1.00000000e+00  0.00000000e+00  2.01953499e+03 -3.35029951e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  2.01953499e+03 -3.41906148e-01  1.00000000e+00  0.00000000e+00  2.01953499e+03 -3.41906148e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  2.01953498e+03 -3.48908234e-01  1.00000000e+00  0.00000000e+00  2.01953498e+03 -3.48908234e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.01953498e+03 -3.56038788e-01  1.00000000e+00  0.00000000e+00  2.01953498e+03 -3.56038788e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.01953498e+03 -3.63300435e-01  1.00000000e+00 -5.55111512e-17  2.01953498e+03 -3.63300435e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.01953498e+03 -3.70695849e-01  1.00000000e+00  0.00000000e+00  2.01953498e+03 -3.70695849e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.01953497e+03 -3.78227752e-01  1.00000000e+00  0.00000000e+00  2.01953497e+03 -3.78227752e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.01953497e+03 -3.85898919e-01  1.00000000e+00 -5.55111512e-17  2.01953497e+03 -3.85898919e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.01953497e+03 -3.93712172e-01  1.00000000e+00  0.00000000e+00  2.01953497e+03 -3.93712172e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.01953496e+03 -4.01670390e-01  1.00000000e+00 -5.55111512e-17  2.01953496e+03 -4.01670390e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.01953496e+03 -4.09776503e-01  1.00000000e+00  5.55111512e-17  2.01953496e+03 -4.09776503e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.01953496e+03 -4.18033494e-01  1.00000000e+00  5.55111512e-17  2.01953496e+03 -4.18033494e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.01953495e+03 -4.26444405e-01  1.00000000e+00  0.00000000e+00  2.01953495e+03 -4.26444405e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.01953495e+03 -4.35012332e-01  1.00000000e+00  0.00000000e+00  2.01953495e+03 -4.35012332e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.01953495e+03 -4.43740430e-01  1.00000000e+00  0.00000000e+00  2.01953495e+03 -4.43740430e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.01953494e+03 -4.52631913e-01  1.00000000e+00  0.00000000e+00  2.01953494e+03 -4.52631913e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.01953494e+03 -4.61690053e-01  1.00000000e+00  0.00000000e+00  2.01953494e+03 -4.61690053e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.01953493e+03 -4.70918188e-01  1.00000000e+00  0.00000000e+00  2.01953493e+03 -4.70918188e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.01953493e+03 -4.80319714e-01  1.00000000e+00  0.00000000e+00  2.01953493e+03 -4.80319714e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.01953493e+03 -4.89898093e-01  1.00000000e+00  0.00000000e+00  2.01953493e+03 -4.89898093e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.01953492e+03 -4.99656851e-01  1.00000000e+00  0.00000000e+00  2.01953492e+03 -4.99656851e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.01953492e+03 -5.09599583e-01  1.00000000e+00  0.00000000e+00  2.01953492e+03 -5.09599583e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.01953491e+03 -5.19729948e-01  1.00000000e+00  0.00000000e+00  2.01953491e+03 -5.19729948e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.01953491e+03 -5.30051677e-01  1.00000000e+00  1.11022302e-16  2.01953491e+03 -5.30051677e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.01953490e+03 -5.40568570e-01  1.00000000e+00  0.00000000e+00  2.01953490e+03 -5.40568570e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.01953489e+03 -5.51284500e-01  1.00000000e+00  0.00000000e+00  2.01953489e+03 -5.51284500e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.01953489e+03 -5.62203412e-01  1.00000000e+00  0.00000000e+00  2.01953489e+03 -5.62203412e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.01953488e+03 -5.73329326e-01  1.00000000e+00  0.00000000e+00  2.01953488e+03 -5.73329326e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.01953488e+03 -5.84666339e-01  1.00000000e+00  0.00000000e+00  2.01953488e+03 -5.84666339e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.01953487e+03 -5.96218626e-01  1.00000000e+00  0.00000000e+00  2.01953487e+03 -5.96218626e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.01953486e+03 -6.07990439e-01  1.00000000e+00  0.00000000e+00  2.01953486e+03 -6.07990439e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.01953485e+03 -6.19986113e-01  1.00000000e+00  0.00000000e+00  2.01953485e+03 -6.19986113e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.01953485e+03 -6.32210065e-01  1.00000000e+00  0.00000000e+00  2.01953485e+03 -6.32210065e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.01953484e+03 -6.44666796e-01  1.00000000e+00  0.00000000e+00  2.01953484e+03 -6.44666796e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.01953483e+03 -6.57360892e-01  1.00000000e+00  0.00000000e+00  2.01953483e+03 -6.57360892e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.01953482e+03 -6.70297028e-01  1.00000000e+00  0.00000000e+00  2.01953482e+03 -6.70297028e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.01953481e+03 -6.83479965e-01  1.00000000e+00  0.00000000e+00  2.01953481e+03 -6.83479965e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.01953480e+03 -6.96914559e-01  1.00000000e+00  0.00000000e+00  2.01953480e+03 -6.96914559e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.01953479e+03 -7.10605755e-01  1.00000000e+00  0.00000000e+00  2.01953479e+03 -7.10605755e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.01953478e+03 -7.24558596e-01  1.00000000e+00  0.00000000e+00  2.01953478e+03 -7.24558596e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.01953477e+03 -7.38778217e-01  1.00000000e+00  0.00000000e+00  2.01953477e+03 -7.38778217e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.01953476e+03 -7.53269856e-01  1.00000000e+00  0.00000000e+00  2.01953476e+03 -7.53269856e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.01953475e+03 -7.68038847e-01  1.00000000e+00  0.00000000e+00  2.01953475e+03 -7.68038847e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.01953474e+03 -7.83090628e-01  1.00000000e+00  0.00000000e+00  2.01953474e+03 -7.83090628e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.01953473e+03 -7.98430742e-01  1.00000000e+00  0.00000000e+00  2.01953473e+03 -7.98430742e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.01953472e+03 -8.14064837e-01  1.00000000e+00 -1.11022302e-16  2.01953472e+03 -8.14064837e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.01953470e+03 -8.29998669e-01  1.00000000e+00  1.11022302e-16  2.01953470e+03 -8.29998669e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.01953469e+03 -8.46238106e-01  1.00000000e+00  1.11022302e-16  2.01953469e+03 -8.46238106e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.01953468e+03 -8.62789125e-01  1.00000000e+00  0.00000000e+00  2.01953468e+03 -8.62789125e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.01953466e+03 -8.79657822e-01  1.00000000e+00  0.00000000e+00  2.01953466e+03 -8.79657822e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.01953465e+03 -8.96850407e-01  1.00000000e+00 -1.11022302e-16  2.01953465e+03 -8.96850407e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.01953463e+03 -9.14373210e-01  1.00000000e+00 -1.11022302e-16  2.01953463e+03 -9.14373210e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.01953461e+03 -9.32232685e-01  1.00000000e+00  0.00000000e+00  2.01953461e+03 -9.32232685e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.01953460e+03 -9.50435405e-01  1.00000000e+00  0.00000000e+00  2.01953460e+03 -9.50435405e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.01953458e+03 -9.68988074e-01  1.00000000e+00  0.00000000e+00  2.01953458e+03 -9.68988074e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.01953456e+03 -9.87897522e-01  1.00000000e+00  0.00000000e+00  2.01953456e+03 -9.87897522e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.01953454e+03 -1.00717071e+00  1.00000000e+00  0.00000000e+00  2.01953454e+03 -1.00717071e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.01953452e+03 -1.02681474e+00  1.00000000e+00  0.00000000e+00  2.01953452e+03 -1.02681474e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.01953450e+03 -1.04683684e+00  1.00000000e+00  0.00000000e+00  2.01953450e+03 -1.04683684e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.01953448e+03 -1.06724438e+00  1.00000000e+00  0.00000000e+00  2.01953448e+03 -1.06724438e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.01953446e+03 -1.08804488e+00  1.00000000e+00  0.00000000e+00  2.01953446e+03 -1.08804488e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.01953444e+03 -1.10924600e+00  1.00000000e+00  2.22044605e-16  2.01953444e+03 -1.10924600e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.01953441e+03 -1.13085553e+00  1.00000000e+00  0.00000000e+00  2.01953441e+03 -1.13085553e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.01953439e+03 -1.15288145e+00  1.00000000e+00  0.00000000e+00  2.01953439e+03 -1.15288145e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.01953436e+03 -1.17533185e+00  1.00000000e+00 -2.22044605e-16  2.01953436e+03 -1.17533185e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.01953433e+03 -1.19821501e+00  1.00000000e+00 -2.22044605e-16  2.01953433e+03 -1.19821501e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.01953431e+03 -1.22153935e+00  1.00000000e+00 -2.22044605e-16  2.01953431e+03 -1.22153935e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.01953428e+03 -1.24531346e+00  1.00000000e+00 -2.22044605e-16  2.01953428e+03 -1.24531346e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.01953425e+03 -1.26954608e+00  1.00000000e+00  0.00000000e+00  2.01953425e+03 -1.26954608e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.01953422e+03 -1.29424615e+00  1.00000000e+00  0.00000000e+00  2.01953422e+03 -1.29424615e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.01953418e+03 -1.31942276e+00  1.00000000e+00  0.00000000e+00  2.01953418e+03 -1.31942276e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.01953415e+03 -1.34508518e+00  1.00000000e+00 -2.22044605e-16  2.01953415e+03 -1.34508518e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.01953411e+03 -1.37124285e+00  1.00000000e+00  2.22044605e-16  2.01953411e+03 -1.37124285e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.01953408e+03 -1.39790542e+00  1.00000000e+00  0.00000000e+00  2.01953408e+03 -1.39790542e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.01953404e+03 -1.42508268e+00  1.00000000e+00  2.22044605e-16  2.01953404e+03 -1.42508268e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.01953400e+03 -1.45278466e+00  1.00000000e+00  0.00000000e+00  2.01953400e+03 -1.45278466e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.01953396e+03 -1.48102155e+00  1.00000000e+00  2.22044605e-16  2.01953396e+03 -1.48102155e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.01953392e+03 -1.50980375e+00  1.00000000e+00  2.22044605e-16  2.01953392e+03 -1.50980375e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.01953387e+03 -1.53914185e+00  1.00000000e+00  0.00000000e+00  2.01953387e+03 -1.53914185e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.01953383e+03 -1.56904666e+00  1.00000000e+00  0.00000000e+00  2.01953383e+03 -1.56904666e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.01953378e+03 -1.59952919e+00  1.00000000e+00 -2.22044605e-16  2.01953378e+03 -1.59952919e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.01953373e+03 -1.63060066e+00  1.00000000e+00  0.00000000e+00  2.01953373e+03 -1.63060066e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.01953368e+03 -1.66227251e+00  1.00000000e+00  0.00000000e+00  2.01953368e+03 -1.66227251e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.01953362e+03 -1.69455640e+00  1.00000000e+00  2.22044605e-16  2.01953362e+03 -1.69455640e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.01953357e+03 -1.72746423e+00  1.00000000e+00  0.00000000e+00  2.01953357e+03 -1.72746423e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.01953351e+03 -1.76100810e+00  1.00000000e+00  0.00000000e+00  2.01953351e+03 -1.76100810e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.01953345e+03 -1.79520037e+00  1.00000000e+00  0.00000000e+00  2.01953345e+03 -1.79520037e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.01953339e+03 -1.83005362e+00  1.00000000e+00 -2.22044605e-16  2.01953339e+03 -1.83005362e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.01953332e+03 -1.86558069e+00  1.00000000e+00  0.00000000e+00  2.01953332e+03 -1.86558069e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.01953325e+03 -1.90179466e+00  1.00000000e+00  2.22044605e-16  2.01953325e+03 -1.90179466e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.01953318e+03 -1.93870887e+00  1.00000000e+00  0.00000000e+00  2.01953318e+03 -1.93870887e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.01953311e+03 -1.97633690e+00  1.00000000e+00  2.22044605e-16  2.01953311e+03 -1.97633690e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.01953303e+03 -2.01469261e+00  1.00000000e+00  4.44089210e-16  2.01953303e+03 -2.01469261e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.01953296e+03 -2.05379012e+00  1.00000000e+00  0.00000000e+00  2.01953296e+03 -2.05379012e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.01953287e+03 -2.09364383e+00  1.00000000e+00  0.00000000e+00  2.01953287e+03 -2.09364383e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.01953279e+03 -2.13426840e+00  1.00000000e+00 -4.44089210e-16  2.01953279e+03 -2.13426840e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.01953270e+03 -2.17567881e+00  1.00000000e+00  0.00000000e+00  2.01953270e+03 -2.17567881e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.01953261e+03 -2.21789029e+00  1.00000000e+00 -4.44089210e-16  2.01953261e+03 -2.21789029e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.01953251e+03 -2.26091838e+00  1.00000000e+00 -4.44089210e-16  2.01953251e+03 -2.26091838e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.01953241e+03 -2.30477894e+00  1.00000000e+00  0.00000000e+00  2.01953241e+03 -2.30477894e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.01953231e+03 -2.34948810e+00  1.00000000e+00  0.00000000e+00  2.01953231e+03 -2.34948810e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.01953220e+03 -2.39506233e+00  1.00000000e+00  0.00000000e+00  2.01953220e+03 -2.39506233e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.01953209e+03 -2.44151841e+00  1.00000000e+00  0.00000000e+00  2.01953209e+03 -2.44151841e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.01953198e+03 -2.48887344e+00  1.00000000e+00  4.44089210e-16  2.01953198e+03 -2.48887344e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.01953186e+03 -2.53714487e+00  1.00000000e+00 -4.44089210e-16  2.01953186e+03 -2.53714487e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+01  2.01953173e+03 -2.58635045e+00  1.00000000e+00  0.00000000e+00  2.01953173e+03 -2.58635045e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
