 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.33352143e+00  2.52655759e+03 -4.24169189e-01  1.00000000e+00 -6.04198356e-21  2.52655759e+03 -4.24169189e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+00  2.52655759e+03 -4.32911486e-01  1.00000000e+00 -5.93434605e-21  2.52655759e+03 -4.32911486e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+00  2.52655759e+03 -4.41813179e-01  1.00000000e+00 -5.82835190e-21  2.52655759e+03 -4.41813179e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  2.52655758e+03 -4.50877548e-01  1.00000000e+00 -5.72399240e-21  2.52655758e+03 -4.50877548e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  2.52655758e+03 -4.60107929e-01  1.00000000e+00 -5.62125771e-21  2.52655758e+03 -4.60107929e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  2.52655758e+03 -4.69507721e-01  1.00000000e+00 -5.52013702e-21  2.52655758e+03 -4.69507721e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  2.52655757e+03 -4.79080385e-01  1.00000000e+00 -5.42061858e-21  2.52655757e+03 -4.79080385e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.52655757e+03 -4.88829446e-01  1.00000000e+00 -5.32268983e-21  2.52655757e+03 -4.88829446e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.52655757e+03 -4.98758493e-01  1.00000000e+00 -5.22633743e-21  2.52655757e+03 -4.98758493e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.52655756e+03 -5.08871182e-01  1.00000000e+00 -5.13154734e-21  2.52655756e+03 -5.08871182e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.52655756e+03 -5.19171237e-01  1.00000000e+00 -5.03830493e-21  2.52655756e+03 -5.19171237e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.52655755e+03 -5.29662450e-01  1.00000000e+00 -4.94659498e-21  2.52655755e+03 -5.29662450e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.52655755e+03 -5.40348684e-01  1.00000000e+00 -4.85640176e-21  2.52655755e+03 -5.40348684e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.52655754e+03 -5.51233874e-01  1.00000000e+00 -4.76770910e-21  2.52655754e+03 -5.51233874e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.52655754e+03 -5.62322027e-01  1.00000000e+00 -4.68050044e-21  2.52655754e+03 -5.62322027e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.52655753e+03 -5.73617226e-01  1.00000000e+00 -4.59475886e-21  2.52655753e+03 -5.73617226e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.52655753e+03 -5.85123630e-01  1.00000000e+00 -4.51046710e-21  2.52655753e+03 -5.85123630e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.52655752e+03 -5.96845476e-01  1.00000000e+00 -4.42760769e-21  2.52655752e+03 -5.96845476e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.52655752e+03 -6.08787079e-01  1.00000000e+00 -4.34616288e-21  2.52655752e+03 -6.08787079e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.52655751e+03 -6.20952837e-01  1.00000000e+00 -4.26611475e-21  2.52655751e+03 -6.20952837e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.52655750e+03 -6.33347229e-01  1.00000000e+00 -4.18744521e-21  2.52655750e+03 -6.33347229e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.52655750e+03 -6.45974818e-01  1.00000000e+00 -4.11013604e-21  2.52655750e+03 -6.45974818e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.52655749e+03 -6.58840255e-01  1.00000000e+00 -4.03416894e-21  2.52655749e+03 -6.58840255e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.52655748e+03 -6.71948275e-01  1.00000000e+00 -3.95952551e-21  2.52655748e+03 -6.71948275e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.52655748e+03 -6.85303705e-01  1.00000000e+00 -3.88618732e-21  2.52655748e+03 -6.85303705e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.52655747e+03 -6.98911464e-01  1.00000000e+00 -3.81413589e-21  2.52655747e+03 -6.98911464e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.52655746e+03 -7.12776560e-01  1.00000000e+00 -3.74335277e-21  2.52655746e+03 -7.12776560e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.52655745e+03 -7.26904100e-01  1.00000000e+00 -3.67381950e-21  2.52655745e+03 -7.26904100e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.52655745e+03 -7.41299284e-01  1.00000000e+00 -3.60551766e-21  2.52655745e+03 -7.41299284e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.52655744e+03 -7.55967414e-01  1.00000000e+00 -3.53842889e-21  2.52655744e+03 -7.55967414e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.52655743e+03 -7.70913889e-01  1.00000000e+00 -3.47253490e-21  2.52655743e+03 -7.70913889e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.52655742e+03 -7.86144214e-01  1.00000000e+00 -3.40781746e-21  2.52655742e+03 -7.86144214e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.52655741e+03 -8.01663996e-01  1.00000000e+00 -3.34425845e-21  2.52655741e+03 -8.01663996e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.52655740e+03 -8.17478950e-01  1.00000000e+00 -3.28183986e-21  2.52655740e+03 -8.17478950e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.52655739e+03 -8.33594897e-01  1.00000000e+00 -3.22054380e-21  2.52655739e+03 -8.33594897e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.52655738e+03 -8.50017773e-01  1.00000000e+00 -3.16035249e-21  2.52655738e+03 -8.50017773e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.52655737e+03 -8.66753625e-01  1.00000000e+00 -3.10124830e-21  2.52655737e+03 -8.66753625e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.52655735e+03 -8.83808613e-01  1.00000000e+00 -3.04321377e-21  2.52655735e+03 -8.83808613e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.52655734e+03 -9.01189018e-01  1.00000000e+00 -2.98623155e-21  2.52655734e+03 -9.01189018e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.52655733e+03 -9.18901239e-01  1.00000000e+00 -2.93028448e-21  2.52655733e+03 -9.18901239e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.52655732e+03 -9.36951799e-01  1.00000000e+00 -2.87535556e-21  2.52655732e+03 -9.36951799e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.52655730e+03 -9.55347342e-01  1.00000000e+00 -2.82142797e-21  2.52655730e+03 -9.55347342e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.52655729e+03 -9.74094642e-01  1.00000000e+00 -2.76848506e-21  2.52655729e+03 -9.74094642e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.52655727e+03 -9.93200603e-01  1.00000000e+00 -2.71651037e-21  2.52655727e+03 -9.93200603e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.52655726e+03 -1.01267226e+00  1.00000000e+00 -2.66548762e-21  2.52655726e+03 -1.01267226e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.52655724e+03 -1.03251678e+00  1.00000000e+00 -2.61540073e-21  2.52655724e+03 -1.03251678e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.52655723e+03 -1.05274147e+00  1.00000000e+00 -2.56623379e-21  2.52655723e+03 -1.05274147e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.52655721e+03 -1.07335377e+00  1.00000000e+00 -2.51797113e-21  2.52655721e+03 -1.07335377e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.52655719e+03 -1.09436129e+00  1.00000000e+00 -2.47059723e-21  2.52655719e+03 -1.09436129e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.52655717e+03 -1.11577174e+00  1.00000000e+00 -2.42409679e-21  2.52655717e+03 -1.11577174e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.52655715e+03 -1.13759303e+00  1.00000000e+00 -2.37845474e-21  2.52655715e+03 -1.13759303e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.52655713e+03 -1.15983317e+00  1.00000000e+00 -2.33365616e-21  2.52655713e+03 -1.15983317e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.52655711e+03 -1.18250035e+00  1.00000000e+00 -2.28968637e-21  2.52655711e+03 -1.18250035e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.52655709e+03 -1.20560294e+00  1.00000000e+00 -2.24653089e-21  2.52655709e+03 -1.20560294e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.52655707e+03 -1.22914942e+00  1.00000000e+00 -2.20417543e-21  2.52655707e+03 -1.22914942e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.52655704e+03 -1.25314848e+00  1.00000000e+00 -2.16260591e-21  2.52655704e+03 -1.25314848e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.52655702e+03 -1.27760894e+00  1.00000000e+00 -2.12180847e-21  2.52655702e+03 -1.27760894e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.52655699e+03 -1.30253981e+00  1.00000000e+00 -2.08176944e-21  2.52655699e+03 -1.30253981e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.52655697e+03 -1.32795028e+00  1.00000000e+00 -2.04247534e-21  2.52655697e+03 -1.32795028e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.52655694e+03 -1.35384969e+00  1.00000000e+00 -2.00391293e-21  2.52655694e+03 -1.35384969e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.52655691e+03 -1.38024759e+00  1.00000000e+00 -1.96606914e-21  2.52655691e+03 -1.38024759e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.52655688e+03 -1.40715369e+00  1.00000000e+00 -1.92893110e-21  2.52655688e+03 -1.40715369e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.52655685e+03 -1.43457791e+00  1.00000000e+00 -1.89248617e-21  2.52655685e+03 -1.43457791e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.52655682e+03 -1.46253033e+00  1.00000000e+00 -1.85672188e-21  2.52655682e+03 -1.46253033e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.52655678e+03 -1.49102125e+00  1.00000000e+00 -1.82162596e-21  2.52655678e+03 -1.49102125e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.52655675e+03 -1.52006116e+00  1.00000000e+00 -1.78718635e-21  2.52655675e+03 -1.52006116e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.52655671e+03 -1.54966076e+00  1.00000000e+00 -1.75339118e-21  2.52655671e+03 -1.54966076e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.52655668e+03 -1.57983094e+00  1.00000000e+00 -1.72022876e-21  2.52655668e+03 -1.57983094e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.52655664e+03 -1.61058280e+00  1.00000000e+00 -1.68768760e-21  2.52655664e+03 -1.61058280e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.52655660e+03 -1.64192768e+00  1.00000000e+00 -1.65575639e-21  2.52655660e+03 -1.64192768e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.52655655e+03 -1.67387712e+00  1.00000000e+00 -1.62442403e-21  2.52655655e+03 -1.67387712e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.52655651e+03 -1.70644287e+00  1.00000000e+00 -1.59367957e-21  2.52655651e+03 -1.70644287e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.52655647e+03 -1.73963692e+00  1.00000000e+00 -1.56351227e-21  2.52655647e+03 -1.73963692e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.52655642e+03 -1.77347151e+00  1.00000000e+00 -1.53391156e-21  2.52655642e+03 -1.77347151e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.52655637e+03 -1.80795909e+00  1.00000000e+00 -1.50486705e-21  2.52655637e+03 -1.80795909e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.52655632e+03 -1.84311235e+00  1.00000000e+00 -1.47636853e-21  2.52655632e+03 -1.84311235e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.52655627e+03 -1.87894423e+00  1.00000000e+00 -1.44840595e-21  2.52655627e+03 -1.87894423e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.52655621e+03 -1.91546794e+00  1.00000000e+00 -1.42096945e-21  2.52655621e+03 -1.91546794e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.52655615e+03 -1.95269692e+00  1.00000000e+00 -1.39404933e-21  2.52655615e+03 -1.95269692e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.52655610e+03 -1.99064488e+00  1.00000000e+00 -1.36763606e-21  2.52655610e+03 -1.99064488e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.52655603e+03 -2.02932579e+00  1.00000000e+00 -1.34172028e-21  2.52655603e+03 -2.02932579e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.52655597e+03 -2.06875388e+00  1.00000000e+00 -1.31629277e-21  2.52655597e+03 -2.06875388e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.52655590e+03 -2.10894369e+00  1.00000000e+00 -1.29134451e-21  2.52655590e+03 -2.10894369e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.52655583e+03 -2.14991000e+00  1.00000000e+00 -1.26686661e-21  2.52655583e+03 -2.14991000e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.52655576e+03 -2.19166790e+00  1.00000000e+00 -1.24285033e-21  2.52655576e+03 -2.19166790e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.52655569e+03 -2.23423276e+00  1.00000000e+00 -1.21928712e-21  2.52655569e+03 -2.23423276e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.52655561e+03 -2.27762027e+00  1.00000000e+00 -1.19616854e-21  2.52655561e+03 -2.27762027e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.52655553e+03 -2.32184638e+00  1.00000000e+00 -1.17348633e-21  2.52655553e+03 -2.32184638e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.52655545e+03 -2.36692739e+00  1.00000000e+00 -1.15123236e-21  2.52655545e+03 -2.36692739e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.52655536e+03 -2.41287989e+00  1.00000000e+00 -1.12939865e-21  2.52655536e+03 -2.41287989e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.52655527e+03 -2.45972080e+00  1.00000000e+00 -1.10797737e-21  2.52655527e+03 -2.45972080e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.52655518e+03 -2.50746737e+00  1.00000000e+00 -1.08696081e-21  2.52655518e+03 -2.50746737e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.52655508e+03 -2.55613718e+00  1.00000000e+00 -1.06634143e-21  2.52655508e+03 -2.55613718e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.52655498e+03 -2.60574815e+00  1.00000000e+00 -1.04611180e-21  2.52655498e+03 -2.60574815e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.52655487e+03 -2.65631855e+00  1.00000000e+00 -1.02626463e-21  2.52655487e+03 -2.65631855e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.52655476e+03 -2.70786699e+00  1.00000000e+00 -1.00679277e-21  2.52655476e+03 -2.70786699e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.52655465e+03 -2.76041245e+00  1.00000000e+00 -9.87689182e-22  2.52655465e+03 -2.76041245e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.52655453e+03 -2.81397428e+00  1.00000000e+00 -9.68946981e-22  2.52655453e+03 -2.81397428e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.52655441e+03 -2.86857221e+00  1.00000000e+00 -9.50559388e-22  2.52655441e+03 -2.86857221e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.52655428e+03 -2.92422633e+00  1.00000000e+00 -9.32519755e-22  2.52655428e+03 -2.92422633e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.52655415e+03 -2.98095713e+00  1.00000000e+00 -9.14821552e-22  2.52655415e+03 -2.98095713e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.52655401e+03 -3.03878550e+00  1.00000000e+00 -8.97458370e-22  2.52655401e+03 -3.03878550e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.52655387e+03 -3.09773274e+00  1.00000000e+00 -8.80423919e-22  2.52655387e+03 -3.09773274e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.52655372e+03 -3.15782055e+00  1.00000000e+00 -8.63712022e-22  2.52655372e+03 -3.15782055e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.52655356e+03 -3.21907105e+00  1.00000000e+00 -8.47316615e-22  2.52655356e+03 -3.21907105e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.52655340e+03 -3.28150678e+00  1.00000000e+00 -8.31231749e-22  2.52655340e+03 -3.28150678e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.52655324e+03 -3.34515075e+00  1.00000000e+00 -8.15451580e-22  2.52655324e+03 -3.34515075e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.52655306e+03 -3.41002639e+00  1.00000000e+00 -7.99970375e-22  2.52655306e+03 -3.41002639e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.52655288e+03 -3.47615757e+00  1.00000000e+00 -7.84782505e-22  2.52655288e+03 -3.47615757e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
