 frequency       ad              ad              vdiff           vdiff           v(VOUT)         v(VOUT)	manifest_sha256
 1.33352143e+00  2.35646059e+03 -3.83564444e-01  1.00000000e+00  0.00000000e+00  2.35646059e+03 -3.83564444e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.35935639e+00  2.35646059e+03 -3.91488781e-01  1.00000000e+00 -5.55111512e-17  2.35646059e+03 -3.91488781e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.38569186e+00  2.35646059e+03 -3.99557263e-01  1.00000000e+00  5.55111512e-17  2.35646059e+03 -3.99557263e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.41253754e+00  2.35646059e+03 -4.07772862e-01  1.00000000e+00  5.55111512e-17  2.35646059e+03 -4.07772862e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.43990332e+00  2.35646058e+03 -4.16138603e-01  1.00000000e+00 -5.55111512e-17  2.35646058e+03 -4.16138603e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.46779927e+00  2.35646058e+03 -4.24657564e-01  1.00000000e+00  5.55111512e-17  2.35646058e+03 -4.24657564e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.49623566e+00  2.35646058e+03 -4.33332885e-01  1.00000000e+00  0.00000000e+00  2.35646058e+03 -4.33332885e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.52522296e+00  2.35646057e+03 -4.42167757e-01  1.00000000e+00  0.00000000e+00  2.35646057e+03 -4.42167757e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.55477184e+00  2.35646057e+03 -4.51165436e-01  1.00000000e+00  0.00000000e+00  2.35646057e+03 -4.51165436e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.58489319e+00  2.35646057e+03 -4.60329232e-01  1.00000000e+00  0.00000000e+00  2.35646057e+03 -4.60329232e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.61559810e+00  2.35646056e+03 -4.69662522e-01  1.00000000e+00  0.00000000e+00  2.35646056e+03 -4.69662522e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.64689787e+00  2.35646056e+03 -4.79168740e-01  1.00000000e+00 -5.55111512e-17  2.35646056e+03 -4.79168740e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.67880402e+00  2.35646056e+03 -4.88851387e-01  1.00000000e+00 -5.55111512e-17  2.35646056e+03 -4.88851387e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.71132830e+00  2.35646055e+03 -4.98714029e-01  1.00000000e+00  0.00000000e+00  2.35646055e+03 -4.98714029e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.74448270e+00  2.35646055e+03 -5.08760297e-01  1.00000000e+00  0.00000000e+00  2.35646055e+03 -5.08760297e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.77827941e+00  2.35646054e+03 -5.18993889e-01  1.00000000e+00  0.00000000e+00  2.35646054e+03 -5.18993889e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.81273088e+00  2.35646054e+03 -5.29418575e-01  1.00000000e+00  0.00000000e+00  2.35646054e+03 -5.29418575e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.35646053e+03 -5.40038191e-01  1.00000000e+00  0.00000000e+00  2.35646053e+03 -5.40038191e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.35646053e+03 -5.50856649e-01  1.00000000e+00  1.11022302e-16  2.35646053e+03 -5.50856649e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.35646052e+03 -5.61877931e-01  1.00000000e+00  1.11022302e-16  2.35646052e+03 -5.61877931e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.35646052e+03 -5.73106096e-01  1.00000000e+00  0.00000000e+00  2.35646052e+03 -5.73106096e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.35646051e+03 -5.84545277e-01  1.00000000e+00  0.00000000e+00  2.35646051e+03 -5.84545277e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.35646051e+03 -5.96199688e-01  1.00000000e+00  0.00000000e+00  2.35646051e+03 -5.96199688e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.35646050e+03 -6.08073618e-01  1.00000000e+00  0.00000000e+00  2.35646050e+03 -6.08073618e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.35646049e+03 -6.20171440e-01  1.00000000e+00  0.00000000e+00  2.35646049e+03 -6.20171440e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.35646049e+03 -6.32497608e-01  1.00000000e+00  0.00000000e+00  2.35646049e+03 -6.32497608e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.35646048e+03 -6.45056660e-01  1.00000000e+00 -1.11022302e-16  2.35646048e+03 -6.45056660e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.35646047e+03 -6.57853222e-01  1.00000000e+00  0.00000000e+00  2.35646047e+03 -6.57853222e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.35646047e+03 -6.70892004e-01  1.00000000e+00  0.00000000e+00  2.35646047e+03 -6.70892004e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.35646046e+03 -6.84177807e-01  1.00000000e+00  1.11022302e-16  2.35646046e+03 -6.84177807e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.35646045e+03 -6.97715524e-01  1.00000000e+00  0.00000000e+00  2.35646045e+03 -6.97715524e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.35646044e+03 -7.11510138e-01  1.00000000e+00  0.00000000e+00  2.35646044e+03 -7.11510138e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.35646043e+03 -7.25566730e-01  1.00000000e+00  0.00000000e+00  2.35646043e+03 -7.25566730e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.35646042e+03 -7.39890473e-01  1.00000000e+00  0.00000000e+00  2.35646042e+03 -7.39890473e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.35646041e+03 -7.54486643e-01  1.00000000e+00  0.00000000e+00  2.35646041e+03 -7.54486643e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.35646041e+03 -7.69360614e-01  1.00000000e+00  0.00000000e+00  2.35646041e+03 -7.69360614e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.35646040e+03 -7.84517863e-01  1.00000000e+00  0.00000000e+00  2.35646040e+03 -7.84517863e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.35646038e+03 -7.99963969e-01  1.00000000e+00  0.00000000e+00  2.35646038e+03 -7.99963969e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.35646037e+03 -8.15704621e-01  1.00000000e+00  0.00000000e+00  2.35646037e+03 -8.15704621e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.35646036e+03 -8.31745614e-01  1.00000000e+00  0.00000000e+00  2.35646036e+03 -8.31745614e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.35646035e+03 -8.48092854e-01  1.00000000e+00 -1.11022302e-16  2.35646035e+03 -8.48092854e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.35646034e+03 -8.64752360e-01  1.00000000e+00  0.00000000e+00  2.35646034e+03 -8.64752360e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.35646033e+03 -8.81730267e-01  1.00000000e+00  0.00000000e+00  2.35646033e+03 -8.81730267e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.35646031e+03 -8.99032826e-01  1.00000000e+00  0.00000000e+00  2.35646031e+03 -8.99032826e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.35646030e+03 -9.16666406e-01  1.00000000e+00  0.00000000e+00  2.35646030e+03 -9.16666406e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.35646029e+03 -9.34637502e-01  1.00000000e+00  0.00000000e+00  2.35646029e+03 -9.34637502e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.35646027e+03 -9.52952729e-01  1.00000000e+00  1.11022302e-16  2.35646027e+03 -9.52952729e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.35646026e+03 -9.71618832e-01  1.00000000e+00  0.00000000e+00  2.35646026e+03 -9.71618832e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.35646024e+03 -9.90642683e-01  1.00000000e+00 -1.11022302e-16  2.35646024e+03 -9.90642683e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.35646022e+03 -1.01003129e+00  1.00000000e+00  2.22044605e-16  2.35646022e+03 -1.01003129e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.35646021e+03 -1.02979178e+00  1.00000000e+00 -2.22044605e-16  2.35646021e+03 -1.02979178e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.35646019e+03 -1.04993145e+00  1.00000000e+00 -2.22044605e-16  2.35646019e+03 -1.04993145e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.35646017e+03 -1.07045769e+00  1.00000000e+00  0.00000000e+00  2.35646017e+03 -1.07045769e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.35646015e+03 -1.09137808e+00  1.00000000e+00 -2.22044605e-16  2.35646015e+03 -1.09137808e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.35646013e+03 -1.11270031e+00  1.00000000e+00  0.00000000e+00  2.35646013e+03 -1.11270031e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.35646011e+03 -1.13443223e+00  1.00000000e+00  2.22044605e-16  2.35646011e+03 -1.13443223e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.35646009e+03 -1.15658185e+00  1.00000000e+00 -2.22044605e-16  2.35646009e+03 -1.15658185e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.35646007e+03 -1.17915732e+00  1.00000000e+00  0.00000000e+00  2.35646007e+03 -1.17915732e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.35646004e+03 -1.20216695e+00  1.00000000e+00  0.00000000e+00  2.35646004e+03 -1.20216695e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.35646002e+03 -1.22561922e+00  1.00000000e+00  0.00000000e+00  2.35646002e+03 -1.22561922e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.35645999e+03 -1.24952276e+00  1.00000000e+00  0.00000000e+00  2.35645999e+03 -1.24952276e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.35645997e+03 -1.27388637e+00  1.00000000e+00  2.22044605e-16  2.35645997e+03 -1.27388637e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.35645994e+03 -1.29871902e+00  1.00000000e+00  0.00000000e+00  2.35645994e+03 -1.29871902e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.35645991e+03 -1.32402986e+00  1.00000000e+00  0.00000000e+00  2.35645991e+03 -1.32402986e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.35645988e+03 -1.34982820e+00  1.00000000e+00  2.22044605e-16  2.35645988e+03 -1.34982820e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.35645985e+03 -1.37612355e+00  1.00000000e+00 -2.22044605e-16  2.35645985e+03 -1.37612355e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.35645982e+03 -1.40292558e+00  1.00000000e+00  0.00000000e+00  2.35645982e+03 -1.40292558e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.35645979e+03 -1.43024417e+00  1.00000000e+00  0.00000000e+00  2.35645979e+03 -1.43024417e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.35645975e+03 -1.45808937e+00  1.00000000e+00  0.00000000e+00  2.35645975e+03 -1.45808937e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.35645972e+03 -1.48647143e+00  1.00000000e+00  0.00000000e+00  2.35645972e+03 -1.48647143e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.35645968e+03 -1.51540081e+00  1.00000000e+00  0.00000000e+00  2.35645968e+03 -1.51540081e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.35645964e+03 -1.54488815e+00  1.00000000e+00  0.00000000e+00  2.35645964e+03 -1.54488815e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.35645960e+03 -1.57494432e+00  1.00000000e+00  0.00000000e+00  2.35645960e+03 -1.57494432e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.35645956e+03 -1.60558038e+00  1.00000000e+00 -2.22044605e-16  2.35645956e+03 -1.60558038e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.35645952e+03 -1.63680761e+00  1.00000000e+00 -2.22044605e-16  2.35645952e+03 -1.63680761e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.35645948e+03 -1.66863751e+00  1.00000000e+00  0.00000000e+00  2.35645948e+03 -1.66863751e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.35645943e+03 -1.70108179e+00  1.00000000e+00  2.22044605e-16  2.35645943e+03 -1.70108179e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.35645938e+03 -1.73415241e+00  1.00000000e+00  0.00000000e+00  2.35645938e+03 -1.73415241e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.35645933e+03 -1.76786154e+00  1.00000000e+00 -2.22044605e-16  2.35645933e+03 -1.76786154e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.35645928e+03 -1.80222159e+00  1.00000000e+00  0.00000000e+00  2.35645928e+03 -1.80222159e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.35645922e+03 -1.83724521e+00  1.00000000e+00 -2.22044605e-16  2.35645922e+03 -1.83724521e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.35645917e+03 -1.87294530e+00  1.00000000e+00  0.00000000e+00  2.35645917e+03 -1.87294530e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.35645911e+03 -1.90933501e+00  1.00000000e+00  0.00000000e+00  2.35645911e+03 -1.90933501e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.35645905e+03 -1.94642772e+00  1.00000000e+00  0.00000000e+00  2.35645905e+03 -1.94642772e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.35645899e+03 -1.98423710e+00  1.00000000e+00  0.00000000e+00  2.35645899e+03 -1.98423710e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.35645892e+03 -2.02277707e+00  1.00000000e+00  0.00000000e+00  2.35645892e+03 -2.02277707e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.35645885e+03 -2.06206182e+00  1.00000000e+00 -4.44089210e-16  2.35645885e+03 -2.06206182e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.35645878e+03 -2.10210582e+00  1.00000000e+00  0.00000000e+00  2.35645878e+03 -2.10210582e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.35645871e+03 -2.14292380e+00  1.00000000e+00  0.00000000e+00  2.35645871e+03 -2.14292380e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.35645863e+03 -2.18453080e+00  1.00000000e+00 -4.44089210e-16  2.35645863e+03 -2.18453080e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.35645855e+03 -2.22694213e+00  1.00000000e+00  4.44089210e-16  2.35645855e+03 -2.22694213e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.35645847e+03 -2.27017342e+00  1.00000000e+00  0.00000000e+00  2.35645847e+03 -2.27017342e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.35645838e+03 -2.31424057e+00  1.00000000e+00  0.00000000e+00  2.35645838e+03 -2.31424057e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.35645830e+03 -2.35915982e+00  1.00000000e+00  0.00000000e+00  2.35645830e+03 -2.35915982e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.35645820e+03 -2.40494770e+00  1.00000000e+00  0.00000000e+00  2.35645820e+03 -2.40494770e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.35645811e+03 -2.45162107e+00  1.00000000e+00  0.00000000e+00  2.35645811e+03 -2.45162107e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.35645801e+03 -2.49919712e+00  1.00000000e+00  0.00000000e+00  2.35645801e+03 -2.49919712e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.35645790e+03 -2.54769335e+00  1.00000000e+00  0.00000000e+00  2.35645790e+03 -2.54769335e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.35645779e+03 -2.59712764e+00  1.00000000e+00  0.00000000e+00  2.35645779e+03 -2.59712764e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.35645768e+03 -2.64751818e+00  1.00000000e+00  0.00000000e+00  2.35645768e+03 -2.64751818e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.35645757e+03 -2.69888352e+00  1.00000000e+00  0.00000000e+00  2.35645757e+03 -2.69888352e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.35645744e+03 -2.75124258e+00  1.00000000e+00  4.44089210e-16  2.35645744e+03 -2.75124258e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.35645732e+03 -2.80461462e+00  1.00000000e+00  0.00000000e+00  2.35645732e+03 -2.80461462e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.35645719e+03 -2.85901932e+00  1.00000000e+00  0.00000000e+00  2.35645719e+03 -2.85901932e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.35645705e+03 -2.91447668e+00  1.00000000e+00  4.44089210e-16  2.35645705e+03 -2.91447668e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.35645691e+03 -2.97100714e+00  1.00000000e+00 -4.44089210e-16  2.35645691e+03 -2.97100714e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.35645676e+03 -3.02863151e+00  1.00000000e+00  0.00000000e+00  2.35645676e+03 -3.02863151e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.35645661e+03 -3.08737100e+00  1.00000000e+00  0.00000000e+00  2.35645661e+03 -3.08737100e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.35645645e+03 -3.14724724e+00  1.00000000e+00  0.00000000e+00  2.35645645e+03 -3.14724724e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.07977516e+01  2.35645629e+03 -3.20828228e+00  1.00000000e+00  4.44089210e-16  2.35645629e+03 -3.20828228e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
