 frequency       av              ph             
 4.21696503e+05 -2.49019096e-02 -3.54790551e+00 
 4.34010264e+05 -2.58638190e-02 -3.65081791e+00 
 4.46683592e+05 -2.68812402e-02 -3.75667449e+00 
 4.59726989e+05 -2.79572852e-02 -3.86555591e+00 
 4.73151259e+05 -2.90952294e-02 -3.97754474e+00 
 4.86967525e+05 -3.02985190e-02 -4.09272546e+00 
 5.01187234e+05 -3.15707784e-02 -4.21118447e+00 
 5.15822165e+05 -3.29158178e-02 -4.33301016e+00 
 5.30884444e+05 -3.43376407e-02 -4.45829286e+00 
 5.46386550e+05 -3.58404519e-02 -4.58712487e+00 
 5.62341325e+05 -3.74286650e-02 -4.71960048e+00 
 5.78761988e+05 -3.91069109e-02 -4.85581595e+00 
 5.95662144e+05 -4.08800448e-02 -4.99586952e+00 
 6.13055792e+05 -4.27531544e-02 -5.13986141e+00 
 6.30957344e+05 -4.47315677e-02 -5.28789379e+00 
 6.49381632e+05 -4.68208597e-02 -5.44007079e+00 
 6.68343918e+05 -4.90268605e-02 -5.59649847e+00 
 6.87859912e+05 -5.13556612e-02 -5.75728478e+00 
 7.07945784e+05 -5.38136209e-02 -5.92253957e+00 
 7.28618175e+05 -5.64073721e-02 -6.09237450e+00 
 7.49894209e+05 -5.91438259e-02 -6.26690307e+00 
 7.71791516e+05 -6.20301765e-02 -6.44624052e+00 
 7.94328235e+05 -6.50739047e-02 -6.63050378e+00 
 8.17523038e+05 -6.82827799e-02 -6.81981146e+00 
 8.41395142e+05 -7.16648615e-02 -7.01428373e+00 
 8.65964323e+05 -7.52284987e-02 -7.21404230e+00 
 8.91250938e+05 -7.89823285e-02 -7.41921030e+00 
 9.17275935e+05 -8.29352721e-02 -7.62991225e+00 
 9.44060876e+05 -8.70965293e-02 -7.84627396e+00 
 9.71627952e+05 -9.14755707e-02 -8.06842241e+00 
 1.00000000e+06 -9.60821273e-02 -8.29648572e+00 
 1.02920053e+06 -1.00926178e-01 -8.53059303e+00 
 1.05925373e+06 -1.06017932e-01 -8.77087439e+00 
 1.09018449e+06 -1.11367813e-01 -9.01746073e+00 
 1.12201845e+06 -1.16986434e-01 -9.27048370e+00 
 1.15478198e+06 -1.22884572e-01 -9.53007565e+00 
 1.18850223e+06 -1.29073136e-01 -9.79636953e+00 
 1.22320712e+06 -1.35563139e-01 -1.00694988e+01 
 1.25892541e+06 -1.42365652e-01 -1.03495975e+01 
 1.29568670e+06 -1.49491766e-01 -1.06368001e+01 
 1.33352143e+06 -1.56952543e-01 -1.09312414e+01 
 1.37246096e+06 -1.64758964e-01 -1.12330567e+01 
 1.41253754e+06 -1.72921871e-01 -1.15423820e+01 
 1.45378439e+06 -1.81451908e-01 -1.18593537e+01 
 1.49623566e+06 -1.90359453e-01 -1.21841089e+01 
 1.53992653e+06 -1.99654548e-01 -1.25167855e+01 
 1.58489319e+06 -2.09346823e-01 -1.28575226e+01 
 1.63117291e+06 -2.19445422e-01 -1.32064607e+01 
 1.67880402e+06 -2.29958915e-01 -1.35637417e+01 
 1.72782598e+06 -2.40895222e-01 -1.39295098e+01 
 1.77827941e+06 -2.52261521e-01 -1.43039116e+01 
 1.83020611e+06 -2.64064165e-01 -1.46870969e+01 
 1.88364909e+06 -2.76308594e-01 -1.50792191e+01 
 1.93865264e+06 -2.88999253e-01 -1.54804363e+01 
 1.99526231e+06 -3.02139508e-01 -1.58909117e+01 
 2.05352503e+06 -3.15731572e-01 -1.63108147e+01 
 2.11348904e+06 -3.29776432e-01 -1.67403222e+01 
 2.17520403e+06 -3.44273787e-01 -1.71796193e+01 
 2.23872114e+06 -3.59221993e-01 -1.76289008e+01 
 2.30409298e+06 -3.74618026e-01 -1.80883725e+01 
 2.37137371e+06 -3.90457452e-01 -1.85582524e+01 
 2.44061907e+06 -4.06734416e-01 -1.90387729e+01 
 2.51188643e+06 -4.23441650e-01 -1.95301816e+01 
 2.58523484e+06 -4.40570498e-01 -2.00327435e+01 
 2.66072506e+06 -4.58110966e-01 -2.05467429e+01 
 2.73841963e+06 -4.76051796e-01 -2.10724849e+01 
 2.81838293e+06 -4.94380561e-01 -2.16102974e+01 
 2.90068120e+06 -5.13083791e-01 -2.21605334e+01 
 2.98538262e+06 -5.32147130e-01 -2.27235722e+01 
 3.07255737e+06 -5.51555514e-01 -2.32998225e+01 
 3.16227766e+06 -5.71293386e-01 -2.38897233e+01 
 3.25461783e+06 -5.91344939e-01 -2.44937464e+01 
 3.34965439e+06 -6.11694393e-01 -2.51123985e+01 
 3.44746607e+06 -6.32326299e-01 -2.57462226e+01 
 3.54813389e+06 -6.53225875e-01 -2.63958000e+01 
 3.65174127e+06 -6.74379379e-01 -2.70617523e+01 
 3.75837404e+06 -6.95774503e-01 -2.77447425e+01 
 3.86812055e+06 -7.17400808e-01 -2.84454771e+01 
 3.98107171e+06 -7.39250181e-01 -2.91647071e+01 
 4.09732110e+06 -7.61317328e-01 -2.99032297e+01 
 4.21696503e+06 -7.83600295e-01 -3.06618891e+01 
 4.34010264e+06 -8.06101021e-01 -3.14415777e+01 
 4.46683592e+06 -8.28825925e-01 -3.22432371e+01 
 4.59726989e+06 -8.51786524e-01 -3.30678587e+01 
 4.73151259e+06 -8.75000084e-01 -3.39164843e+01 
 4.86967525e+06 -8.98490319e-01 -3.47902067e+01 
 5.01187234e+06 -9.22288117e-01 -3.56901698e+01 
 5.15822165e+06 -9.46432323e-01 -3.66175684e+01 
 5.30884444e+06 -9.70970558e-01 -3.75736483e+01 
 5.46386550e+06 -9.95960106e-01 -3.85597059e+01 
 5.62341325e+06 -1.02146884e+00 -3.95770869e+01 
 5.78761988e+06 -1.04757622e+00 -4.06271854e+01 
 5.95662144e+06 -1.07437437e+00 -4.17114424e+01 
 6.13055792e+06 -1.10196921e+00 -4.28313434e+01 
 6.30957344e+06 -1.13048163e+00 -4.39884160e+01 
 6.49381632e+06 -1.16004883e+00 -4.51842257e+01 
 6.68343918e+06 -1.19082565e+00 -4.64203723e+01 
 6.87859912e+06 -1.22298601e+00 -4.76984839e+01 
 7.07945784e+06 -1.25672441e+00 -4.90202106e+01 
 7.28618175e+06 -1.29225750e+00 -5.03872163e+01 
 7.49894209e+06 -1.32982565e+00 -5.18011694e+01 
 7.71791516e+06 -1.36969462e+00 -5.32637308e+01 
 7.94328235e+06 -1.41215711e+00 -5.47765409e+01 
 8.17523038e+06 -1.45753434e+00 -5.63412037e+01 
 8.41395142e+06 -1.50617750e+00 -5.79592684e+01 
 8.65964323e+06 -1.55846903e+00 -5.96322085e+01 
 8.91250938e+06 -1.61482364e+00 -6.13613983e+01 
 9.17275935e+06 -1.67568905e+00 -6.31480856e+01 
 9.44060876e+06 -1.74154626e+00 -6.49933627e+01 
 9.71627952e+06 -1.81290928e+00 -6.68981337e+01 
 1.00000000e+07 -1.89032420e+00 -6.88630799e+01 
 1.02920053e+07 -1.97436751e+00 -7.08886233e+01 
 1.05925373e+07 -2.06564342e+00 -7.29748881e+01 
 1.09018449e+07 -2.16478020e+00 -7.51216628e+01 
 1.12201845e+07 -2.27242543e+00 -7.73283627e+01 
 1.15478198e+07 -2.38923999e+00 -7.95939952e+01 
 1.18850223e+07 -2.51589085e+00 -8.19171286e+01 
 1.22320712e+07 -2.65304276e+00 -8.42958672e+01 
 1.25892541e+07 -2.80134875e+00 -8.67278341e+01 
 1.29568670e+07 -2.96143980e+00 -8.92101639e+01 
 1.33352143e+07 -3.13391395e+00 -9.17395068e+01 
 1.37246096e+07 -3.31932496e+00 -9.43120451e+01 
 1.41253754e+07 -3.51817126e+00 -9.69235243e+01 
 1.45378439e+07 -3.73088532e+00 -9.95692972e+01 
 1.49623566e+07 -3.95782419e+00 -1.02244382e+02 
 1.53992653e+07 -4.19926146e+00 -1.04943533e+02 
 1.58489319e+07 -4.45538118e+00 -1.07661318e+02 
 1.63117291e+07 -4.72627395e+00 -1.10392210e+02 
 1.67880402e+07 -5.01193560e+00 -1.13130673e+02 
 1.72782598e+07 -5.31226824e+00 -1.15871258e+02 
 1.77827941e+07 -5.62708389e+00 -1.18608685e+02 
 1.83020611e+07 -5.95611036e+00 -1.21337931e+02 
 1.88364909e+07 -6.29899907e+00 -1.24054295e+02 
 1.93865264e+07 -6.65533446e+00 -1.26753460e+02 
 1.99526231e+07 -7.02464445e+00 -1.29431539e+02 
 2.05352503e+07 -7.40641164e+00 -1.32085109e+02 
 2.11348904e+07 -7.80008454e+00 -1.34711223e+02 
 2.17520403e+07 -8.20508867e+00 -1.37307423e+02 
 2.23872114e+07 -8.62083700e+00 -1.39871727e+02 
 2.30409298e+07 -9.04673953e+00 -1.42402614e+02 
 2.37137371e+07 -9.48221182e+00 -1.44899002e+02 
 2.44061907e+07 -9.92668235e+00 -1.47360214e+02 
 2.51188643e+07 -1.03795986e+01 -1.49785941e+02 
 2.58523484e+07 -1.08404320e+01 -1.52176208e+02 
 2.66072506e+07 -1.13086816e+01 -1.54531332e+02 
 2.73841963e+07 -1.17838769e+01 -1.56851883e+02 
 2.81838293e+07 -1.22655794e+01 -1.59138647e+02 
 2.90068120e+07 -1.27533835e+01 -1.61392589e+02 
 2.98538262e+07 -1.32469170e+01 -1.63614819e+02 
 3.07255737e+07 -1.37458404e+01 -1.65806562e+02 
 3.16227766e+07 -1.42498460e+01 -1.67969130e+02 
 3.25461783e+07 -1.47586572e+01 -1.70103894e+02 
 3.34965439e+07 -1.52720263e+01 -1.72212265e+02 
 3.44746607e+07 -1.57897335e+01 -1.74295676e+02 
 3.54813389e+07 -1.63115845e+01 -1.76355557e+02 
 3.65174127e+07 -1.68374091e+01 -1.78393332e+02 
 3.75837404e+07 -1.73670589e+01 -1.80410398e+02 
 3.86812055e+07 -1.79004058e+01 -1.82408118e+02 
 3.98107171e+07 -1.84373395e+01 -1.84387813e+02 
 4.09732110e+07 -1.89777663e+01 -1.86350755e+02 
 4.21696503e+07 -1.95216069e+01 -1.88298159e+02 
 4.34010264e+07 -2.00687949e+01 -1.90231184e+02 
 4.46683592e+07 -2.06192747e+01 -1.92150924e+02 
 4.59726989e+07 -2.11730006e+01 -1.94058410e+02 
 4.73151259e+07 -2.17299349e+01 -1.95954606e+02 
 4.86967525e+07 -2.22900464e+01 -1.97840410e+02 
 5.01187234e+07 -2.28533093e+01 -1.99716654e+02 
 5.15822165e+07 -2.34197019e+01 -2.01584102e+02 
 5.30884444e+07 -2.39892053e+01 -2.03443454e+02 
 5.46386550e+07 -2.45618021e+01 -2.05295347e+02 
 5.62341325e+07 -2.51374761e+01 -2.07140353e+02 
 5.78761988e+07 -2.57162104e+01 -2.08978987e+02 
 5.95662144e+07 -2.62979871e+01 -2.10811705e+02 
 6.13055792e+07 -2.68827863e+01 -2.12638906e+02 
 6.30957344e+07 -2.74705853e+01 -2.14460940e+02 
 6.49381632e+07 -2.80613580e+01 -2.16278106e+02 
 6.68343918e+07 -2.86550740e+01 -2.18090656e+02 
 6.87859912e+07 -2.92516986e+01 -2.19898799e+02 
 7.07945784e+07 -2.98511916e+01 -2.21702707e+02 
 7.28618175e+07 -3.04535077e+01 -2.23502510e+02 
 7.49894209e+07 -3.10585953e+01 -2.25298311e+02 
 7.71791516e+07 -3.16663966e+01 -2.27090178e+02 
 7.94328235e+07 -3.22768477e+01 -2.28878154e+02 
 8.17523038e+07 -3.28898778e+01 -2.30662259e+02 
 8.41395142e+07 -3.35054096e+01 -2.32442493e+02 
 8.65964323e+07 -3.41233588e+01 -2.34218834e+02 
 8.91250938e+07 -3.47436348e+01 -2.35991250e+02 
 9.17275935e+07 -3.53661400e+01 -2.37759694e+02 
 9.44060876e+07 -3.59907704e+01 -2.39524107e+02 
 9.71627952e+07 -3.66174158e+01 -2.41284423e+02 
 1.00000000e+08 -3.72459596e+01 -2.43040571e+02 
 1.02920053e+08 -3.78762796e+01 -2.44792471e+02 
 1.05925373e+08 -3.85082479e+01 -2.46540043e+02 
 1.09018449e+08 -3.91417315e+01 -2.48283200e+02 
 1.12201845e+08 -3.97765926e+01 -2.50021856e+02 
 1.15478198e+08 -4.04126889e+01 -2.51755922e+02 
 1.18850223e+08 -4.10498740e+01 -2.53485306e+02 
 1.22320712e+08 -4.16879982e+01 -2.55209916e+02 
 1.25892541e+08 -4.23269087e+01 -2.56929658e+02 
 1.29568670e+08 -4.29664500e+01 -2.58644435e+02 
 1.33352143e+08 -4.36064647e+01 -2.60354148e+02 
 1.37246096e+08 -4.42467936e+01 -2.62058693e+02 
 1.41253754e+08 -4.48872768e+01 -2.63757962e+02 
 1.45378439e+08 -4.55277539e+01 -2.65451843e+02 
 1.49623566e+08 -4.61680642e+01 -2.67140217e+02 
 1.53992653e+08 -4.68080480e+01 -2.68822955e+02 
 1.58489319e+08 -4.74475465e+01 -2.70499925e+02 
 1.63117291e+08 -4.80864028e+01 -2.72170982e+02 
 1.67880402e+08 -4.87244618e+01 -2.73835971e+02 
 1.72782598e+08 -4.93615715e+01 -2.75494728e+02 
 1.77827941e+08 -4.99975830e+01 -2.77147077e+02 
 1.83020611e+08 -5.06323511e+01 -2.78792830e+02 
 1.88364909e+08 -5.12657347e+01 -2.80431787e+02 
 1.93865264e+08 -5.18975976e+01 -2.82063735e+02 
 1.99526231e+08 -5.25278085e+01 -2.83688450e+02 
 2.05352503e+08 -5.31562417e+01 -2.85305696e+02 
 2.11348904e+08 -5.37827775e+01 -2.86915225e+02 
 2.17520403e+08 -5.44073023e+01 -2.88516780e+02 
 2.23872114e+08 -5.50297091e+01 -2.90110092e+02 
 2.30409298e+08 -5.56498978e+01 -2.91694887e+02 
 2.37137371e+08 -5.62677757e+01 -2.93270881e+02 
 2.44061907e+08 -5.68832569e+01 -2.94837786e+02 
 2.51188643e+08 -5.74962636e+01 -2.96395311e+02 
 2.58523484e+08 -5.81067251e+01 -2.97943162e+02 
 2.66072506e+08 -5.87145788e+01 -2.99481046e+02 
 2.73841963e+08 -5.93197696e+01 -3.01008673e+02 
 2.81838293e+08 -5.99222504e+01 -3.02525756e+02 
 2.90068120e+08 -6.05219816e+01 -3.04032018e+02 
 2.98538262e+08 -6.11189311e+01 -3.05527187e+02 
 3.07255737e+08 -6.17130745e+01 -3.07011007e+02 
 3.16227766e+08 -6.23043945e+01 -3.08483231e+02 
 3.25461783e+08 -6.28928810e+01 -3.09943633e+02 
 3.34965439e+08 -6.34785304e+01 -3.11392001e+02 
 3.44746607e+08 -6.40613460e+01 -3.12828144e+02 
 3.54813389e+08 -6.46413369e+01 -3.14251893e+02 
 3.65174127e+08 -6.52185183e+01 -3.15663103e+02 
 3.75837404e+08 -6.57929109e+01 -3.17061653e+02 
 3.86812055e+08 -6.63645402e+01 -3.18447449e+02 
 3.98107171e+08 -6.69334369e+01 -3.19820423e+02 
 4.09732110e+08 -6.74996354e+01 -3.21180537e+02 
 4.21696503e+08 -6.80631745e+01 -3.22527781e+02 
 4.34010264e+08 -6.86240963e+01 -3.23862176e+02 
 4.46683592e+08 -6.91824457e+01 -3.25183771e+02 
 4.59726989e+08 -6.97382706e+01 -3.26492648e+02 
 4.73151259e+08 -7.02916209e+01 -3.27788918e+02 
 4.86967525e+08 -7.08425486e+01 -3.29072720e+02 
 5.01187234e+08 -7.13911068e+01 -3.30344228e+02 
 5.15822165e+08 -7.19373501e+01 -3.31603640e+02 
 5.30884444e+08 -7.24813334e+01 -3.32851186e+02 
 5.46386550e+08 -7.30231125e+01 -3.34087124e+02 
 5.62341325e+08 -7.35627429e+01 -3.35311738e+02 
 5.78761988e+08 -7.41002800e+01 -3.36525341e+02 
 5.95662144e+08 -7.46357788e+01 -3.37728269e+02 
 6.13055792e+08 -7.51692934e+01 -3.38920884e+02 
 6.30957344e+08 -7.57008771e+01 -3.40103570e+02 
 6.49381632e+08 -7.62305819e+01 -3.41276735e+02 
 6.68343918e+08 -7.67584582e+01 -3.42440808e+02 
 6.87859912e+08 -7.72845552e+01 -3.43596236e+02 
 7.07945784e+08 -7.78089199e+01 -3.44743487e+02 
 7.28618175e+08 -7.83315977e+01 -3.45883046e+02 
 7.49894209e+08 -7.88526318e+01 -3.47015412e+02 
 7.71791516e+08 -7.93720633e+01 -3.48141103e+02 
 7.94328235e+08 -7.98899309e+01 -3.49260648e+02 
 8.17523038e+08 -8.04062712e+01 -3.50374590e+02 
 8.41395142e+08 -8.09211181e+01 -3.51483483e+02 
 8.65964323e+08 -8.14345030e+01 -3.52587892e+02 
 8.91250938e+08 -8.19464549e+01 -3.53688390e+02 
 9.17275935e+08 -8.24570002e+01 -3.54785558e+02 
 9.44060876e+08 -8.29661624e+01 -3.55879986e+02 
 9.71627952e+08 -8.34739625e+01 -3.56972268e+02 
 1.00000000e+09 -8.39804188e+01 -3.58063004e+02 
