frequency_hz,real,imag,abs,unwrapped_phase_deg,min_singular_value
1.412537544622755048e+00,9.458495105994489044e+06,-3.005419675098586231e+04,9.458542854206668213e+06,-1.820556881373769920e-01,9.425492360430773875e-01
1.439903320881634086e+00,9.458491573513161391e+06,-3.063644052663971888e+04,9.458541189724111930e+06,-1.855827210111344605e-01,9.425492360433758154e-01
1.467799267622071024e+00,9.458487902438856661e+06,-3.122996375228213583e+04,9.458539459727289155e+06,-1.891780835869935062e-01,9.425492360409649661e-01
1.496235656094434985e+00,9.458484088155101985e+06,-3.183498491755098803e+04,9.458537662458607927e+06,-1.928430995935855596e-01,9.425492360419117643e-01
1.525222956539020069e+00,9.458480124675950035e+06,-3.245172673515766655e+04,9.458535794902827591e+06,-1.965791183776945117e-01,9.425492360398339819e-01
1.554771842041174912e+00,9.458476006152629852e+06,-3.308041623245639494e+04,9.458533854298092425e+06,-2.003875154299398220e-01,9.425492360398524117e-01
1.584893192461114930e+00,9.458471726399779320e+06,-3.372128483200421761e+04,9.458531837666707113e+06,-2.042696928829842162e-01,9.425492360392220270e-01
1.615598098439875008e+00,9.458467279296932742e+06,-3.437456843873515754e+04,9.458529742221361026e+06,-2.082270800317087278e-01,9.425492360400018477e-01
1.646897865482870094e+00,9.458462658186217770e+06,-3.504050752354499127e+04,9.458527564767710865e+06,-2.122611338531813219e-01,9.425492360390087532e-01
1.678804018122562081e+00,9.458457856350643560e+06,-3.571934721432442166e+04,9.458525302187791094e+06,-2.163733395485837874e-01,9.425492360387242030e-01
1.711328304161781944e+00,9.458452866557268426e+06,-3.641133738315859955e+04,9.458522950988458470e+06,-2.205652110825139234e-01,9.425492360364121636e-01
1.744482698999255899e+00,9.458447681613007560e+06,-3.711673274142567243e+04,9.458520507862733677e+06,-2.248382917473067122e-01,9.425492360358921351e-01
1.778279410038924979e+00,9.458442293855525553e+06,-3.783579293082006916e+04,9.458517969186382368e+06,-2.291941547270006097e-01,9.425492360356573229e-01
1.812730881184700937e+00,9.458436695265537128e+06,-3.856878261896241020e+04,9.458515331136189401e+06,-2.336344036751620834e-01,9.425492360341020115e-01
1.847849797422292939e+00,9.458430877681642771e+06,-3.931597159780259972e+04,9.458512589910963550e+06,-2.381606733067843373e-01,9.425492360333675990e-01
1.883649089489803030e+00,9.458424832535320893e+06,-4.007763488174166559e+04,9.458509741472940892e+06,-2.427746300002130986e-01,9.425492360328467933e-01
1.920141938638803891e+00,9.458418550820246339e+06,-4.085405280786116055e+04,9.458506781523782760e+06,-2.474779724065137576e-01,9.425492360319446261e-01
1.957341781487663024e+00,9.458412023419510573e+06,-4.164551114101691201e+04,9.458503705838728696e+06,-2.522724320789036523e-01,9.425492360318150631e-01
1.995262314968881956e+00,9.458405240730488673e+06,-4.245230117682291166e+04,9.458500509898656979e+06,-2.571597741075427046e-01,9.425492360297259564e-01
2.033917501372294989e+00,9.458398192548973486e+06,-4.327471984710224206e+04,9.458497188781712204e+06,-2.621417977632785612e-01,9.425492360294550620e-01
2.073321573485957803e+00,9.458390868738749996e+06,-4.411306983395093266e+04,9.458493737840646878e+06,-2.672203371718134268e-01,9.425492360282619053e-01
2.113489039836649042e+00,9.458383258354272693e+06,-4.496765967485825240e+04,9.458490151833590120e+06,-2.723972619761317882e-01,9.425492360285465665e-01
2.154434690031886035e+00,9.458375350266285241e+06,-4.583880387963547400e+04,9.458486425558054820e+06,-2.776744780292543235e-01,9.425492360257833324e-01
2.196173600205439058e+00,9.458367132836824283e+06,-4.672682304486177600e+04,9.458482553534669802e+06,-2.830539280983862538e-01,9.425492360246510160e-01
2.238721138568342983e+00,9.458358593905642629e+06,-4.763204396954743424e+04,9.458478530002668500e+06,-2.885375925680913611e-01,9.425492360234374312e-01
2.282092971067454013e+00,9.458349720932152122e+06,-4.855479977821520151e+04,9.458474349071249366e+06,-2.941274901836891109e-01,9.425492360208052034e-01
2.326305067153628947e+00,9.458340500850634649e+06,-4.949543003998560016e+04,9.458470004584582523e+06,-2.998256787791002687e-01,9.425492360201929154e-01
2.371373705661659059e+00,9.458330920055493712e+06,-5.045428089481231291e+04,9.458465490117222071e+06,-3.056342560443912615e-01,9.425492360192048169e-01
2.417315480804107963e+00,9.458320964507065713e+06,-5.143170517971624940e+04,9.458460799090493470e+06,-3.115553602894766683e-01,9.425492360174869688e-01
2.464147308281285031e+00,9.458310619454691187e+06,-5.242806255727800453e+04,9.458455924506541342e+06,-3.175911712340329096e-01,9.425492360159172245e-01
2.511886431509584128e+00,9.458299870579883456e+06,-5.344371965797631856e+04,9.458450860102953389e+06,-3.237439108338264204e-01,9.425492360143521431e-01
2.560550427970480047e+00,9.458288700292076916e+06,-5.447905017597012193e+04,9.458445596660206094e+06,-3.300158439897270535e-01,9.425492360130426350e-01
2.610157215682541221e+00,9.458277093017505482e+06,-5.553443506263497693e+04,9.458440127303095534e+06,-3.364092795439388439e-01,9.425492360120583113e-01
2.660725059798814129e+00,9.458265031711017713e+06,-5.661026262846657482e+04,9.458434444025199860e+06,-3.429265710181396698e-01,9.425492360106246803e-01
2.712272579332033029e+00,9.458252498206039891e+06,-5.770692868928884855e+04,9.458428538052162156e+06,-3.495701174924329413e-01,9.425492360085634402e-01
2.764818754010113011e+00,9.458239474757313728e+06,-5.882483672913977352e+04,9.458422401398327202e+06,-3.563423645391635142e-01,9.425492360060860886e-01
2.818382931264459046e+00,9.458225941785894334e+06,-5.996439802132406476e+04,9.458416024625990540e+06,-3.632458050426344287e-01,9.425492360033331796e-01
2.872984833353669831e+00,9.458211879476400092e+06,-6.112603179809537687e+04,9.458409398457642645e+06,-3.702829801725491254e-01,9.425492360013549842e-01
2.928644564625241919e+00,9.458197267079088837e+06,-6.231016539623148856e+04,9.458402513093531132e+06,-3.774564802961205001e-01,9.425492359996172631e-01
2.985382618917966191e+00,9.458182082967089489e+06,-6.351723441380555596e+04,9.458395358284998685e+06,-3.847689459305482229e-01,9.425492359968677958e-01
3.043219887107727839e+00,9.458166304888691753e+06,-6.474768287258237251e+04,9.458387923603534698e+06,-3.922230687213980604e-01,9.425492359955628396e-01
3.102177664799508072e+00,9.458149909618319944e+06,-6.600196337664086604e+04,9.458380198109114543e+06,-3.998215924224973739e-01,9.425492359939320330e-01
3.162277660168387072e+00,9.458132872958010063e+06,-6.728053727769435500e+04,9.458372170369766653e+06,-4.075673139031348868e-01,9.425492359911300522e-01
3.223542001952469871e+00,9.458115169876644388e+06,-6.858387484581679746e+04,9.458363828619597480e+06,-4.154630841821506659e-01,9.425492359874437787e-01
3.285993247600662137e+00,9.458096774283559993e+06,-6.991245543834388081e+04,9.458355160551885143e+06,-4.235118094668368083e-01,9.425492359850567992e-01
3.349654391578285040e+00,9.458077659905867651e+06,-7.126676768786270986e+04,9.458346154216768220e+06,-4.317164522584425734e-01,9.425492359825955457e-01
3.414548873833609832e+00,9.458057796972816810e+06,-7.264730963274912210e+04,9.458336794726394117e+06,-4.400800323003274950e-01,9.425492359794608310e-01
3.480700588428419007e+00,9.458037157008007169e+06,-7.405458896842590184e+04,9.458327069069422781e+06,-4.486056278907788464e-01,9.425492359763429917e-01
3.548133892335763040e+00,9.458015709246054292e+06,-7.548912318119867996e+04,9.458316962550144643e+06,-4.572963768639340953e-01,9.425492359729267244e-01
3.616873614408167903e+00,9.457993422914985567e+06,-7.695143977021632600e+04,9.458306461094703525e+06,-4.661554778351925110e-01,9.425492359709154444e-01
3.686945064519584037e+00,9.457970264778366312e+06,-7.844207640449301107e+04,9.458295548817576841e+06,-4.751861912789086539e-01,9.425492359667274611e-01
3.758374042884450983e+00,9.457946200769558549e+06,-7.996158114311622921e+04,9.458284209681490436e+06,-4.843918407935806081e-01,9.425492359623107719e-01
3.831186849557297158e+00,9.457921195400889963e+06,-8.151051262481712911e+04,9.458272426933037117e+06,-4.937758142885235735e-01,9.425492359596967518e-01
3.905410294116390180e+00,9.457895211944095790e+06,-8.308944027749853558e+04,9.458260183310706168e+06,-5.033415652541718410e-01,9.425492359560507794e-01
3.981071705534982019e+00,9.457868212084239349e+06,-8.469894451687506808e+04,9.458247460727373138e+06,-5.130926139942350028e-01,9.425492359525415864e-01
4.058198942243808283e+00,9.457840157803250477e+06,-8.633961699434806360e+04,9.458234242183821276e+06,-5.230325490352996098e-01,9.425492359481432159e-01
4.136820402388517337e+00,9.457811004359656945e+06,-8.801206068604848406e+04,9.458220504778519273e+06,-5.331650280645234830e-01,9.425492359432328104e-01
4.216965034285832914e+00,9.457780709943715483e+06,-8.971689028404149576e+04,9.458206229396020994e+06,-5.434937797853256480e-01,9.425492359403283560e-01
4.298662347082287560e+00,9.457749231165610254e+06,-9.145473234060991672e+04,9.458191396227991208e+06,-5.540226050447367712e-01,9.425492359343762283e-01
4.381942421619448247e+00,9.457716521015221253e+06,-9.322622545932506910e+04,9.458175982767377049e+06,-5.647553781263164874e-01,9.425492359294762590e-01
4.466835921509641594e+00,9.457682531444996595e+06,-9.503202057380707993e+04,9.458159966427624226e+06,-5.756960483074547996e-01,9.425492359241800511e-01
4.553374104426261226e+00,9.457647212341064587e+06,-9.687278116528956161e+04,9.458143323551056907e+06,-5.868486412529260177e-01,9.425492359201423920e-01
4.641588833612790843e+00,9.457610511775678024e+06,-9.874918350863488740e+04,9.458126029700251296e+06,-5.982172605074386196e-01,9.425492359152070065e-01
4.731512589614816910e+00,9.457572375651316717e+06,-1.006619169108260103e+05,9.458108059342473745e+06,-6.098060889806069529e-01,9.425492359097815687e-01
4.823178482239319109e+00,9.457532747696649283e+06,-1.026116839608261507e+05,9.458089385887606069e+06,-6.216193904808783310e-01,9.425492359034897127e-01
4.916620262745656333e+00,9.457491569888796657e+06,-1.045992007940387557e+05,9.458069982154095545e+06,-6.336615113100562136e-01,9.425492358988026842e-01
5.011872336272736206e+00,9.457448781467773020e+06,-1.066251973292120674e+05,9.458049819428514689e+06,-6.459368817844626243e-01,9.425492358908015289e-01
5.108969774506941341e+00,9.457404319512037560e+06,-1.086904175483906292e+05,9.458028868088308722e+06,-6.584500179165487799e-01,9.425492358844651530e-01
5.207948328595477960e+00,9.457358119324512780e+06,-1.107956197715769667e+05,9.458007098036766052e+06,-6.712055230741866829e-01,9.425492358774355539e-01
5.308844442309898604e+00,9.457310110910702497e+06,-1.129415768552827503e+05,9.457984475231304765e+06,-6.842080894591541229e-01,9.425492358705345186e-01
5.411695265464651960e+00,9.457260225086456165e+06,-1.151290766064180643e+05,9.457960967845160514e+06,-6.974625002101145776e-01,9.425492358637446166e-01
5.516538667595595413e+00,9.457208388183586299e+06,-1.173589219494504359e+05,9.457936541026860476e+06,-7.109736308177844188e-01,9.425492358564667716e-01
5.623413251903506271e+00,9.457154524742132053e+06,-1.196319312781583867e+05,9.457911159649994224e+06,-7.247464510920850200e-01,9.425492358478199106e-01
5.732358369467729808e+00,9.457098553385363892e+06,-1.219489386503781279e+05,9.457884784246500582e+06,-7.387860266884732630e-01,9.425492358404969906e-01
5.843414133735192806e+00,9.457040393328439444e+06,-1.243107942474458105e+05,9.457857377578293905e+06,-7.530975214290240860e-01,9.425492358334097709e-01
5.956621435290122335e+00,9.456979958597131073e+06,-1.267183645400880632e+05,9.457828898918582126e+06,-7.676861987850355229e-01,9.425492358232712142e-01
6.072021956909903651e+00,9.456917162063729018e+06,-1.291725326995901851e+05,9.457799308155121282e+06,-7.825574240872451570e-01,9.425492358137399496e-01
6.189658188912624759e+00,9.456851907236523926e+06,-1.316741987042988767e+05,9.457768557646539062e+06,-7.977166658867707039e-01,9.425492358049661901e-01
6.309573444801952036e+00,9.456784101010899991e+06,-1.342242799938135722e+05,9.457736605048397556e+06,-8.131694989122838502e-01,9.425492357942205635e-01
6.431811877215107387e+00,9.456713642967291176e+06,-1.368237115190009354e+05,9.457703402682786807e+06,-8.289216052996419837e-01,9.425492357843745506e-01
6.556418494179808931e+00,9.456640429292887449e+06,-1.394734461794875097e+05,9.457668901538368315e+06,-8.449787769693742900e-01,9.425492357727548454e-01
6.683439175686166855e+00,9.456564352714912966e+06,-1.421744551644298772e+05,9.457633051284013316e+06,-8.613469177440961078e-01,9.425492357630493867e-01
6.812920690579633565e+00,9.456485301008595154e+06,-1.449277282581434119e+05,9.457595798859754577e+06,-8.780320453875282150e-01,9.425492357515912190e-01
6.944910713781234257e+00,9.456403158271098509e+06,-1.477342742287424044e+05,9.457557089837813750e+06,-8.950402939021953053e-01,9.425492357388050024e-01
7.079457843841401754e+00,9.456317803028652444e+06,-1.505951211310562503e+05,9.457516866619119421e+06,-9.123779156016139646e-01,9.425492357274810606e-01
7.216611620833906393e+00,9.456229110791034997e+06,-1.535113167557836277e+05,9.457475071082340553e+06,-9.300512836538507022e-01,9.425492357149670708e-01
7.356422544596438406e+00,9.456136949195750058e+06,-1.564839288455604692e+05,9.457431639823364094e+06,-9.480668939294685238e-01,9.425492357006844957e-01
7.498942093324583169e+00,9.456041184218429029e+06,-1.595140456731808081e+05,9.457386510469058529e+06,-9.664313679703251392e-01,9.425492356871766342e-01
7.644222742526028291e+00,9.455941675029858947e+06,-1.626027762659364380e+05,9.457339616637222469e+06,-9.851514549276293442e-01,9.425492356733401467e-01
7.792317984341967652e+00,9.455838274436410517e+06,-1.657512508078438404e+05,9.457290888486033306e+06,-1.004234034047552848e+00,9.425492356571167907e-01
7.943282347242842434e+00,9.455730832479173318e+06,-1.689606211630576872e+05,9.457240256427932531e+06,-1.023686117547137453e+00,9.425492356414456596e-01
8.097171416105647168e+00,9.455619187353534624e+06,-1.722320609727935516e+05,9.457187642162719741e+06,-1.043514852263831116e+00,9.425492356255041893e-01
8.254041852680211733e+00,9.455503177533799782e+06,-1.755667664858013450e+05,9.457132970929723233e+06,-1.063727523481165615e+00,9.425492356101594638e-01
8.413951416451979526e+00,9.455382631780579686e+06,-1.789659566332945542e+05,9.457076161637460813e+06,-1.084331556561852317e+00,9.425492355920159770e-01
8.576958985908969879e+00,9.455257373764622957e+06,-1.824308736214687524e+05,9.457017131621396169e+06,-1.105334520140407673e+00,9.425492355735225480e-01
8.743124580220765552e+00,9.455127218187147751e+06,-1.859627832251819782e+05,9.456955792899124324e+06,-1.126744128461516281e+00,9.425492355538088729e-01
8.912509381337486047e+00,9.454991974610889331e+06,-1.895629753728907381e+05,9.456892056145535782e+06,-1.148568244602720334e+00,9.425492355341460460e-01
9.085175756516900236e+00,9.454851442381460220e+06,-1.932327644046089554e+05,9.456825825758991763e+06,-1.170814882770761844e+00,9.425492355145185241e-01
9.261187281287968531e+00,9.454705417080573738e+06,-1.969734897738599975e+05,9.456757006471427158e+06,-1.193492211908048883e+00,9.425492354930834482e-01
9.440608762859268310e+00,9.454553684839235619e+06,-2.007865163090714195e+05,9.456685497817862779e+06,-1.216608558103926097e+00,9.425492354698969955e-01
9.623506263980921460e+00,9.454396020182505250e+06,-2.046732345811008418e+05,9.456611192144716159e+06,-1.240172407272726263e+00,9.425492354494925396e-01
9.809947127268809908e+00,9.454232192429563031e+06,-2.086350616496374714e+05,9.456533981185764074e+06,-1.264192409022068198e+00,9.425492354242014370e-01
1.000000000000004086e+01,9.454061961568262428e+06,-2.126734413887130795e+05,9.456453752112578601e+06,-1.288677379314169480e+00,9.425492354000508666e-01
1.019373485938877089e+01,9.453885077397299930e+06,-2.167898449421426340e+05,9.456370386861197650e+06,-1.313636303528741278e+00,9.425492353744585605e-01
1.039122303835173078e+01,9.453701278408659622e+06,-2.209857711796624935e+05,9.456283761206058785e+06,-1.339078339586941446e+00,9.425492353470998896e-01
1.059253725177292971e+01,9.453510296785127372e+06,-2.252627474304277275e+05,9.456193749961044639e+06,-1.365012821898118345e+00,9.425492353198161588e-01
1.079775162327714000e+01,9.453311851834055036e+06,-2.296223297172462626e+05,9.456100220615843311e+06,-1.391449263907876155e+00,9.425492352898523496e-01
1.100694171252214026e+01,9.453105650198962539e+06,-2.340661032864591398e+05,9.456003033762799576e+06,-1.418397361536769097e+00,9.425492352608961788e-01
1.122018454301968049e+01,9.452891391057478264e+06,-2.385956833894847950e+05,9.455902048522958532e+06,-1.445866997386806130e+00,9.425492352310592681e-01
1.143755863049542931e+01,9.452668759283829480e+06,-2.432127155124993005e+05,9.455797115935148671e+06,-1.473868243397958633e+00,9.425492351981900052e-01
1.165914401179835913e+01,9.452437428032092750e+06,-2.479188760460712365e+05,9.455688081782411784e+06,-1.502411364801965465e+00,9.425492351642998923e-01
1.188502227437023073e+01,9.452197057836608961e+06,-2.527158728106085910e+05,9.455574785942178220e+06,-1.531506823730202749e+00,9.425492351296402838e-01
1.211527658628592974e+01,9.451947295798139647e+06,-2.576054455822848540e+05,9.455457061831511557e+06,-1.561165282836266543e+00,9.425492350927141549e-01
1.234999172687589919e+01,9.451687775737022981e+06,-2.625893666812904412e+05,9.455334736830355600e+06,-1.591397609158925031e+00,9.425492350561947008e-01
1.258925411794172078e+01,9.451418116826320067e+06,-2.676694414904695004e+05,9.455207631193542853e+06,-1.622214877831996249e+00,9.425492350159486721e-01
1.283315185557657045e+01,9.451137924399033189e+06,-2.728475090972902835e+05,9.455075559149924666e+06,-1.653628376199224537e+00,9.425492349762258915e-01
1.308177474260200057e+01,9.450846785399168730e+06,-2.781254426423768746e+05,9.454938324649972841e+06,-1.685649607102390313e+00,9.425492349338845388e-01
1.333521432163330012e+01,9.450544272786436602e+06,-2.835051501778055099e+05,9.454795726089159027e+06,-1.718290293736186580e+00,9.425492348893630412e-01
1.359356390878532039e+01,9.450229947195634246e+06,-2.889885753891130444e+05,9.454647558295264840e+06,-1.751562384109415671e+00,9.425492348436342871e-01
1.385691862803133922e+01,9.449903344626758248e+06,-2.945776975242476328e+05,9.454493600540786982e+06,-1.785478053316585045e+00,9.425492347955988226e-01
1.412537544622760954e+01,9.449563986056314781e+06,-3.002745325693264604e+05,9.454333626516584307e+06,-1.820049709423141815e+00,9.425492347480118882e-01
1.439903320881638926e+01,9.449211376504423097e+06,-3.060811338605936617e+05,9.454167403762532398e+06,-1.855289997813081015e+00,9.425492346969202018e-01
1.467799267622076087e+01,9.448844998459488153e+06,-3.119995923332881066e+05,9.453994687460375950e+06,-1.891211804500866567e+00,9.425492346424578782e-01
1.496235656094440003e+01,9.448464314574828371e+06,-3.180320373419891112e+05,9.453815223525889218e+06,-1.927828261182337632e+00,9.425492345873518474e-01
1.525222956539026065e+01,9.448068767462600023e+06,-3.241806373189861188e+05,9.453628748809358105e+06,-1.965152749866313941e+00,9.425492345305924724e-01
1.554771842041180996e+01,9.447657779064515606e+06,-3.304476004237324814e+05,9.453434990887919441e+06,-2.003198907566607012e+00,9.425492344709334169e-01
1.584893192461120925e+01,9.447230747878480703e+06,-3.368351750272517093e+05,9.453233665724985301e+06,-2.041980630493145377e+00,9.425492344089844154e-01
1.615598098439881980e+01,9.446787048252524808e+06,-3.433456503730640979e+05,9.453024477417889982e+06,-2.081512078948124511e+00,9.425492343437271714e-01
1.646897865482876000e+01,9.446326030568934977e+06,-3.499813572709514410e+05,9.452807118853187189e+06,-2.121807682264271300e+00,9.425492342766059739e-01
1.678804018122568920e+01,9.445847021658003330e+06,-3.567446688354551443e+05,9.452581272610561922e+06,-2.162882143982913341e+00,9.425492342080998842e-01
1.711328304161789049e+01,9.445349321588814259e+06,-3.636380009909641813e+05,9.452346608255695552e+06,-2.204750446478442871e+00,9.425492341339247737e-01
1.744482698999263093e+01,9.444832202921971679e+06,-3.706638131118663587e+05,9.452102782116927207e+06,-2.247427855928814111e+00,9.425492340597062535e-01
1.778279410038932085e+01,9.444294909631192684e+06,-3.778246086805733503e+05,9.451849436751004308e+06,-2.290929927525875875e+00,9.425492339812150400e-01
1.812730881184707954e+01,9.443736657462812960e+06,-3.851229360331555363e+05,9.451586201869277284e+06,-2.335272510923698697e+00,9.425492339007311982e-01
1.847849797422300000e+01,9.443156630154106766e+06,-3.925613888121311902e+05,9.451312691135004163e+06,-2.380471754979617494e+00,9.425492338162370087e-01
1.883649089489809825e+01,9.442553982292763889e+06,-4.001426069230443100e+05,9.451028505638321862e+06,-2.426544113986887741e+00,9.425492337278570387e-01
1.920141938638811041e+01,9.441927832008253783e+06,-4.078692767049655668e+05,9.450733227201575413e+06,-2.473506351761100230e+00,9.425492336366151358e-01
1.957341781487669863e+01,9.441277268967997283e+06,-4.157441323053339729e+05,9.450426427049633116e+06,-2.521375549197895083e+00,9.425492335420959655e-01
1.995262314968890038e+01,9.440601345069881529e+06,-4.237699557065307163e+05,9.450107657158978283e+06,-2.570169108168493644e+00,9.425492334434777408e-01
2.033917501372301828e+01,9.439899072292778641e+06,-4.319495772633937304e+05,9.449776448804073036e+06,-2.619904756856736405e+00,9.425492333423294289e-01
2.073321573485965885e+01,9.439169430331785232e+06,-4.402858771104242187e+05,9.449432320943567902e+06,-2.670600557719543300e+00,9.425492332371423476e-01
2.113489039836657923e+01,9.438411354052074254e+06,-4.487817848371982691e+05,9.449074768394034356e+06,-2.722274910574566942e+00,9.425492331260589829e-01
2.154434690031894917e+01,9.437623740222917870e+06,-4.574402808257248835e+05,9.448703269366709515e+06,-2.774946560557887132e+00,9.425492330115339268e-01
2.196173600205447940e+01,9.436805445745853707e+06,-4.662643968777619302e+05,9.448317284503860399e+06,-2.828634604161350374e+00,9.425492328924333085e-01
2.238721138568352131e+01,9.435955279941277578e+06,-4.752572162428173469e+05,9.447916249980337918e+06,-2.883358493568901615e+00,9.425492327693574257e-01
2.282092971067462983e+01,9.435072003736972809e+06,-4.844218742787151132e+05,9.447499577559182420e+06,-2.939138043009900780e+00,9.425492326394003806e-01
2.326305067153639072e+01,9.434154337198788300e+06,-4.937615599244731129e+05,9.447066663051856682e+06,-2.995993437489607558e+00,9.425492325064520616e-01
2.371373705661667941e+01,9.433200945021966472e+06,-5.032795150564223295e+05,9.446616872692506760e+06,-3.053945235618267695e+00,9.425492323666166961e-01
2.417315480804116845e+01,9.432210447088096291e+06,-5.129790362440237659e+05,9.446149554701304063e+06,-3.113014379325765191e+00,9.425492322228697928e-01
2.464147308281295068e+01,9.431181405773991719e+06,-5.228634742385357386e+05,9.445664027547765523e+06,-3.173222197336649675e+00,9.425492320731602147e-01
2.511886431509594075e+01,9.430112329644823447e+06,-5.329362350464008050e+05,9.445159584694413468e+06,-3.234590413202514281e+00,9.425492319190499346e-01
2.560550427970490972e+01,9.429001668035121635e+06,-5.432007800696182530e+05,9.444635490228161216e+06,-3.297141150812508137e+00,9.425492317547510268e-01
2.610157215682551879e+01,9.427847816806070507e+06,-5.536606274381820112e+05,9.444090985755601898e+06,-3.360896943459541930e+00,9.425492315871211169e-01
2.660725059798825143e+01,9.426649105696523562e+06,-5.643193513461607508e+05,9.443525278847556561e+06,-3.425880737354154437e+00,9.425492314118251169e-01
2.712272579332044131e+01,9.425403800661815330e+06,-5.751805829418096691e+05,9.442937546575400978e+06,-3.492115899637615595e+00,9.425492312304326603e-01
2.764818754010124024e+01,9.424110101407567039e+06,-5.862480107101249741e+05,9.442326934263275936e+06,-3.559626225151089507e+00,9.425492310422625142e-01
2.818382931264470059e+01,9.422766145409017801e+06,-5.975253816188900964e+05,9.441692560804186389e+06,-3.628435945563543985e+00,9.425492308456385748e-01
2.872984833353682177e+01,9.421369991838116199e+06,-6.090164998319366714e+05,9.441033503815950826e+06,-3.698569731577079356e+00,9.425492306408979060e-01
2.928644564625254176e+01,9.419919627990873531e+06,-6.207252280526828254e+05,9.440348807461977005e+06,-3.770052702932249034e+00,9.425492304296660961e-01
2.985382618917978093e+01,9.418412967194406316e+06,-6.326554878531080903e+05,9.439637481753544882e+06,-3.842910435591530227e+00,9.425492302100916264e-01
3.043219887107740007e+01,9.416847842304794118e+06,-6.448112594337702030e+05,9.438898497463198379e+06,-3.917168967547854042e+00,9.425492299806096375e-01
3.102177664799519974e+01,9.415222001608671620e+06,-6.571965815666530980e+05,9.438130783497275785e+06,-3.992854805188120970e+00,9.425492297433029076e-01
3.162277660168399152e+01,9.413533115055497736e+06,-6.698155529282893986e+05,9.437333234722143039e+06,-4.069994933993748454e+00,9.425492294962091178e-01
3.223542001952483105e+01,9.411778755511743948e+06,-6.826723300366254989e+05,9.436504694689651951e+06,-4.148616819513457621e+00,9.425492292401842498e-01
3.285993247600674749e+01,9.409956412833577022e+06,-6.957711295472723432e+05,9.435643971459459513e+06,-4.228748421166828919e+00,9.425492289732790852e-01
3.349654391578297918e+01,9.408063477205934003e+06,-7.091162263683007332e+05,9.434749822524974123e+06,-4.310418194237866985e+00,9.425492286959149535e-01
3.414548873833623333e+01,9.406097243495654315e+06,-7.227119545065001585e+05,9.433820960951250046e+06,-4.393655099702299616e+00,9.425492284082813699e-01
3.480700588428432951e+01,9.404054903950409964e+06,-7.365627063737829449e+05,9.432856049836361781e+06,-4.478488610253001490e+00,9.425492281085786628e-01
3.548133892335778228e+01,9.401933543949378654e+06,-7.506729322756342590e+05,9.431853699888046831e+06,-4.564948716579042554e+00,9.425492277977404187e-01
3.616873614408182647e+01,9.399730144718140364e+06,-7.650471410475104349e+05,9.430812474095106125e+06,-4.653065937649681238e+00,9.425492274745259635e-01
