 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  9.500633414985e-01  9.500633414985e-01  6.822135045788e-01  4.836436056902e-01 -2.884634359947e-05 
