 time            d0              h0              c0              p0             
 0.00000000e+00 -3.34509052e-01 -4.10782519e-15  8.05438291e-01  9.34653584e-04 
 5.00000000e-11 -3.34509052e-01 -3.66373598e-15  8.05438291e-01  9.34653584e-04 
 1.00000000e-10 -3.34509052e-01 -3.33066907e-15  8.05438291e-01  9.34653584e-04 
 2.00000000e-10 -3.34509052e-01 -2.66453526e-15  8.05438291e-01  9.34653584e-04 
 4.00000000e-10 -3.34509052e-01 -1.88737914e-15  8.05438291e-01  9.34653584e-04 
 8.00000000e-10 -3.34509052e-01 -1.99840144e-15  8.05438291e-01  9.34653584e-04 
 1.60000000e-09 -3.34509052e-01 -2.66453526e-15  8.05438291e-01  9.34653584e-04 
 3.20000000e-09 -3.34509052e-01 -2.22044605e-15  8.05438291e-01  9.34653584e-04 
 6.40000000e-09 -3.34509052e-01 -1.55431223e-15  8.05438291e-01  9.34653584e-04 
 1.14000000e-08 -3.34509052e-01 -1.44328993e-15  8.05438291e-01  9.34653584e-04 
 1.64000000e-08 -3.34509052e-01 -5.55111512e-16  8.05438291e-01  9.34653584e-04 
 2.14000000e-08 -3.34509052e-01  4.44089210e-16  8.05438291e-01  9.34653584e-04 
 2.64000000e-08 -3.34509052e-01  1.33226763e-15  8.05438291e-01  9.34653584e-04 
 3.14000000e-08 -3.34509052e-01  1.88737914e-15  8.05438291e-01  9.34653584e-04 
 3.64000000e-08 -3.34509052e-01  2.55351296e-15  8.05438291e-01  9.34653584e-04 
 4.14000000e-08 -3.34509052e-01  3.44169138e-15  8.05438291e-01  9.34653584e-04 
 4.64000000e-08 -3.34509052e-01  4.44089210e-15  8.05438291e-01  9.34653584e-04 
 5.14000000e-08 -3.34509052e-01  5.44009282e-15  8.05438291e-01  9.34653584e-04 
 5.64000000e-08 -3.34509052e-01  6.32827124e-15  8.05438291e-01  9.34653584e-04 
 6.14000000e-08 -3.34509052e-01  7.32747196e-15  8.05438291e-01  9.34653584e-04 
 6.64000000e-08 -3.34509052e-01  8.32667268e-15  8.05438291e-01  9.34653584e-04 
