 frequency              r_VINN                 i_VINN                
 1.000000000000000e+00 -5.000000000000001e-01  6.124228804202050e-17 
 1.019373485938873e+00 -5.000000000000001e-01  6.124211400331936e-17 
 1.039122303835169e+00 -5.000000000000001e-01  6.124194243165157e-17 
 1.059253725177289e+00 -5.000000000000000e-01  6.124177332715416e-17 
 1.079775162327710e+00 -5.000000000000000e-01  6.124160668733115e-17 
 1.100694171252210e+00 -5.000000000000000e-01  6.124144250725065e-17 
 1.122018454301964e+00 -5.000000000000000e-01  6.124128077973006e-17 
 1.143755863049539e+00 -5.000000000000000e-01  6.124112149551007e-17 
 1.165914401179832e+00 -5.000000000000000e-01  6.124096464341789e-17 
 1.188502227437019e+00 -5.000000000000000e-01  6.124081021052047e-17 
 1.211527658628589e+00 -5.000000000000000e-01  6.124065818226836e-17 
 1.234999172687586e+00 -5.000000000000000e-01  6.124050854263057e-17 
 1.258925411794168e+00 -5.000000000000001e-01  6.124036127422107e-17 
 1.283315185557652e+00 -5.000000000000000e-01  6.124021635841734e-17 
 1.308177474260195e+00 -5.000000000000000e-01  6.124007377547166e-17 
 1.333521432163325e+00 -5.000000000000000e-01  6.123993350461510e-17 
 1.359356390878527e+00 -5.000000000000001e-01  6.123979552415508e-17 
 1.385691862803129e+00 -5.000000000000000e-01  6.123965981156665e-17 
 1.412537544622755e+00 -5.000000000000000e-01  6.123952634357809e-17 
 1.439903320881634e+00 -5.000000000000000e-01  6.123939509625060e-17 
 1.467799267622071e+00 -5.000000000000000e-01  6.123926604505320e-17 
 1.496235656094435e+00 -5.000000000000000e-01  6.123913916493245e-17 
 1.525222956539020e+00 -5.000000000000000e-01  6.123901443037775e-17 
 1.554771842041175e+00 -5.000000000000000e-01  6.123889181548224e-17 
 1.584893192461115e+00 -5.000000000000000e-01  6.123877129399960e-17 
 1.615598098439875e+00 -5.000000000000000e-01  6.123865283939702e-17 
 1.646897865482870e+00 -5.000000000000001e-01  6.123853642490462e-17 
 1.678804018122562e+00 -5.000000000000000e-01  6.123842202356129e-17 
 1.711328304161782e+00 -5.000000000000000e-01  6.123830960825774e-17 
 1.744482698999256e+00 -5.000000000000000e-01  6.123819915177602e-17 
 1.778279410038925e+00 -5.000000000000000e-01  6.123809062682655e-17 
 1.812730881184701e+00 -5.000000000000000e-01  6.123798400608257e-17 
 1.847849797422293e+00 -5.000000000000000e-01  6.123787926221172e-17 
 1.883649089489803e+00 -5.000000000000000e-01  6.123777636790563e-17 
 1.920141938638804e+00 -5.000000000000000e-01  6.123767529590722e-17 
 1.957341781487663e+00 -5.000000000000000e-01  6.123757601903577e-17 
 1.995262314968882e+00 -5.000000000000000e-01  6.123747851021025e-17 
 2.033917501372295e+00 -5.000000000000000e-01  6.123738274247078e-17 
 2.073321573485958e+00 -5.000000000000000e-01  6.123728868899825e-17 
 2.113489039836649e+00 -5.000000000000001e-01  6.123719632313252e-17 
 2.154434690031886e+00 -5.000000000000000e-01  6.123710561838888e-17 
 2.196173600205439e+00 -5.000000000000000e-01  6.123701654847345e-17 
 2.238721138568343e+00 -5.000000000000000e-01  6.123692908729694e-17 
 2.282092971067454e+00 -5.000000000000000e-01  6.123684320898712e-17 
 2.326305067153629e+00 -5.000000000000000e-01  6.123675888790058e-17 
 2.371373705661659e+00 -5.000000000000001e-01  6.123667609863287e-17 
 2.417315480804108e+00 -5.000000000000000e-01  6.123659481602787e-17 
 2.464147308281285e+00 -5.000000000000000e-01  6.123651501518636e-17 
 2.511886431509584e+00 -5.000000000000000e-01  6.123643667147326e-17 
 2.560550427970480e+00 -5.000000000000001e-01  6.123635976052455e-17 
 2.610157215682541e+00 -5.000000000000000e-01  6.123628425825290e-17 
 2.660725059798814e+00 -5.000000000000000e-01  6.123621014085308e-17 
 2.712272579332033e+00 -5.000000000000000e-01  6.123613738480627e-17 
 2.764818754010113e+00 -5.000000000000000e-01  6.123606596688395e-17 
 2.818382931264459e+00 -5.000000000000000e-01  6.123599586415111e-17 
 2.872984833353670e+00 -5.000000000000000e-01  6.123592705396905e-17 
 2.928644564625242e+00 -5.000000000000000e-01  6.123585951399743e-17 
 2.985382618917966e+00 -5.000000000000000e-01  6.123579322219605e-17 
 3.043219887107728e+00 -5.000000000000000e-01  6.123572815682610e-17 
 3.102177664799508e+00 -5.000000000000000e-01  6.123566429645099e-17 
 3.162277660168387e+00 -5.000000000000000e-01  6.123560161993683e-17 
 3.223542001952470e+00 -5.000000000000000e-01  6.123554010645251e-17 
 3.285993247600662e+00 -5.000000000000000e-01  6.123547973546952e-17 
 3.349654391578285e+00 -5.000000000000000e-01  6.123542048676135e-17 
 3.414548873833610e+00 -5.000000000000000e-01  6.123536234040273e-17 
 3.480700588428419e+00 -5.000000000000000e-01  6.123530527676857e-17 
 3.548133892335763e+00 -5.000000000000001e-01  6.123524927653261e-17 
 3.616873614408168e+00 -5.000000000000000e-01  6.123519432066585e-17 
 3.686945064519584e+00 -5.000000000000000e-01  6.123514039043499e-17 
 3.758374042884451e+00 -5.000000000000000e-01  6.123508746740027e-17 
