frequency_hz,real,imag,abs,unwrapped_phase_deg,min_singular_value
1.412537544622755048e+00,6.948515662596209906e+06,-1.153372958702536198e+04,6.948525234915898181e+06,-9.510425716196788115e-02,8.065706695230101531e-01
1.439903320881634086e+00,6.948514959735923447e+06,-1.175717702374111104e+04,6.948524906545668840e+06,-9.694675531075297448e-02,8.065706695237563340e-01
1.467799267622071024e+00,6.948514229025318287e+06,-1.198495334921170797e+04,6.948524564975941554e+06,-9.882494889858491061e-02,8.065706695233099133e-01
1.496235656094434985e+00,6.948513470092901960e+06,-1.221714242756362910e+04,6.948524210408395156e+06,-1.007395294700447613e-01,8.065706695225991485e-01
1.525222956539020069e+00,6.948512681478633545e+06,-1.245382974391146308e+04,6.948523841978573240e+06,-1.026912019525949848e-01,8.065706695219629907e-01
1.554771842041174912e+00,6.948511861991399899e+06,-1.269510244030773720e+04,6.948523459114256315e+06,-1.046806849341128803e-01,8.065706695224552636e-01
1.584893192461114930e+00,6.948511010477597825e+06,-1.294104934710874113e+04,6.948523061304943636e+06,-1.067087109247374099e-01,8.065706695212553345e-01
1.615598098439875008e+00,6.948510125615870580e+06,-1.319176101494842624e+04,6.948522647897534072e+06,-1.087760266237112194e-01,8.065706695215781874e-01
1.646897865482870094e+00,6.948509206140208058e+06,-1.344732974875883519e+04,6.948522218320423737e+06,-1.108833931966320269e-01,8.065706695199450493e-01
1.678804018122562081e+00,6.948508250703974627e+06,-1.370784964133467292e+04,6.948521771948548965e+06,-1.130315865543859571e-01,8.065706695214865940e-01
1.711328304161781944e+00,6.948507257872199640e+06,-1.397341660797131226e+04,6.948521308096732944e+06,-1.152213976390572131e-01,8.065706695203332943e-01
1.744482698999255899e+00,6.948506226207265630e+06,-1.424412842202484717e+04,6.948520826106491499e+06,-1.174536327158834381e-01,8.065706695212301325e-01
1.778279410038924979e+00,6.948505154191560112e+06,-1.452008475050895140e+04,6.948520325269822963e+06,-1.197291136681626622e-01,8.065706695191736664e-01
1.812730881184700937e+00,6.948504040234070271e+06,-1.480138719099923946e+04,6.948519804836996831e+06,-1.220486783016221238e-01,8.065706695197084608e-01
1.847849797422292939e+00,6.948502882701620460e+06,-1.508813930903259279e+04,6.948519264049034566e+06,-1.244131806524200884e-01,8.065706695187951913e-01
1.883649089489803030e+00,6.948501679891259409e+06,-1.538044667605373252e+04,6.948518702111379243e+06,-1.268234913006760223e-01,8.065706695173837648e-01
1.920141938638803891e+00,6.948500429995365441e+06,-1.567841690819368705e+04,6.948518118160340935e+06,-1.292804976910576775e-01,8.065706695179311048e-01
1.957341781487663024e+00,6.948499131214264780e+06,-1.598215970638537692e+04,6.948517511377104558e+06,-1.317851044616775436e-01,8.065706695190320019e-01
1.995262314968881956e+00,6.948497781624661759e+06,-1.629178689596827826e+04,6.948516880857606418e+06,-1.343382337732590415e-01,8.065706695172665253e-01
2.033917501372294989e+00,6.948496379239280708e+06,-1.660741246840440363e+04,6.948516225673670880e+06,-1.369408256522376410e-01,8.065706695169896356e-01
2.073321573485957803e+00,6.948494921983115375e+06,-1.692915262280818206e+04,6.948515544850832783e+06,-1.395938383338783118e-01,8.065706695167615958e-01
2.113489039836649042e+00,6.948493407706107013e+06,-1.725712580893301492e+04,6.948514837382618338e+06,-1.422982486167194693e-01,8.065706695153993522e-01
2.154434690031886035e+00,6.948491834214911796e+06,-1.759145277092105607e+04,6.948514102264015935e+06,-1.450550522228906680e-01,8.065706695156348305e-01
2.196173600205439058e+00,6.948490199152053334e+06,-1.793225659092610658e+04,6.948513338372359052e+06,-1.478652641605614493e-01,8.065706695138161741e-01
2.238721138568342983e+00,6.948488500093384646e+06,-1.827966273521790936e+04,6.948512544566623867e+06,-1.507299191024184248e-01,8.065706695135473892e-01
2.282092971067454013e+00,6.948486734627820551e+06,-1.863379910036444562e+04,6.948511719769040123e+06,-1.536500717649496861e-01,8.065706695137949689e-01
2.326305067153628947e+00,6.948484900043846108e+06,-1.899479605906585493e+04,6.948510862653571181e+06,-1.566267972935220520e-01,8.065706695127105030e-01
2.371373705661659059e+00,6.948482993674691767e+06,-1.936278650946930429e+04,6.948509971993119456e+06,-1.596611916618447535e-01,8.065706695134301496e-01
2.417315480804107963e+00,6.948481013402686454e+06,-1.973790592731280412e+04,6.948509047166019678e+06,-1.627543720901454827e-01,8.065706695120252734e-01
2.464147308281285031e+00,6.948478954983239062e+06,-2.012029240080854652e+04,6.948508085482181981e+06,-1.659074773955772353e-01,8.065706695112140334e-01
2.511886431509584128e+00,6.948476816043889150e+06,-2.051008670329936285e+04,6.948507086184483953e+06,-1.691216684989789443e-01,8.065706695098268098e-01
2.560550427970480047e+00,6.948474593399686739e+06,-2.090743233055231394e+04,6.948506047766498290e+06,-1.723981287948371244e-01,8.065706695100106627e-01
2.610157215682541221e+00,6.948472283833251335e+06,-2.131247555757552982e+04,6.948504968755024485e+06,-1.757380646020931247e-01,8.065706695096622747e-01
2.660725059798814129e+00,6.948469883903014474e+06,-2.172536549164901226e+04,6.948503847520912066e+06,-1.791427056066016432e-01,8.065706695079641886e-01
2.712272579332033029e+00,6.948467389752271585e+06,-2.214625412555906223e+04,6.948502682090763934e+06,-1.826133053058239530e-01,8.065706695074993382e-01
2.764818754010113011e+00,6.948464798380876891e+06,-2.257529640150142586e+04,6.948501471421432681e+06,-1.861511415029212524e-01,8.065706695060150810e-01
2.818382931264459046e+00,6.948462105628982186e+06,-2.301265025580387010e+04,6.948500213386608288e+06,-1.897575167285797115e-01,8.065706695065610887e-01
2.872984833353669831e+00,6.948459307504188269e+06,-2.345847668492828961e+04,6.948498906106984243e+06,-1.934337587514957102e-01,8.065706695043497465e-01
2.928644564625241919e+00,6.948456399926891550e+06,-2.391293980317329624e+04,6.948497547698711976e+06,-1.971812210611913196e-01,8.065706695034330354e-01
2.985382618917966191e+00,6.948453378614172339e+06,-2.437620690232958441e+04,6.948496136160518043e+06,-2.010012833637356833e-01,8.065706695029434270e-01
3.043219887107727839e+00,6.948450239095589146e+06,-2.484844851322463728e+04,6.948494669392866082e+06,-2.048953520895566149e-01,8.065706695021981343e-01
3.102177664799508072e+00,6.948446976761906408e+06,-2.532983846873298899e+04,6.948493145250163972e+06,-2.088648609123221200e-01,8.065706695017338390e-01
3.162277660168387072e+00,6.948443586783840321e+06,-2.582055396724957245e+04,6.948491561463152990e+06,-2.129112712754795689e-01,8.065706694992467174e-01
3.223542001952469871e+00,6.948440064183315262e+06,-2.632077563810152787e+04,6.948489915713918395e+06,-2.170360729303243419e-01,8.065706694995347092e-01
3.285993247600662137e+00,6.948436403781564906e+06,-2.683068760776585623e+04,6.948488205587917008e+06,-2.212407844844088423e-01,8.065706694974589253e-01
3.349654391578285040e+00,6.948432601438328624e+06,-2.735047757675009052e+04,6.948486429817265831e+06,-2.255269539961846648e-01,8.065706694975417479e-01
3.414548873833609832e+00,6.948428649046028964e+06,-2.788033685100255752e+04,6.948484583279042505e+06,-2.298961593966843409e-01,8.065706694951739752e-01
3.480700588428419007e+00,6.948424542011549696e+06,-2.842046046826596648e+04,6.948482664481624030e+06,-2.343500092919715283e-01,8.065706694934688947e-01
3.548133892335763040e+00,6.948420273838533089e+06,-2.897104722897730971e+04,6.948480670151417144e+06,-2.388901433933866003e-01,8.065706694921311870e-01
3.616873614408167903e+00,6.948415839168488048e+06,-2.953229979314661614e+04,6.948478598278805614e+06,-2.435182332163771390e-01,8.065706694910229624e-01
3.686945064519584037e+00,6.948411231022717431e+06,-3.010442473253150820e+04,6.948476445364920422e+06,-2.482359826058535834e-01,8.065706694888752359e-01
3.758374042884450983e+00,6.948406442631830461e+06,-3.068763262119789943e+04,6.948474208256329410e+06,-2.530451284222231534e-01,8.065706694880699912e-01
3.831186849557297158e+00,6.948401466853206046e+06,-3.128213810839410507e+04,6.948471883567812853e+06,-2.579474411636971110e-01,8.065706694857739389e-01
3.905410294116390180e+00,6.948396296469924040e+06,-3.188815999939663379e+04,6.948469467986823060e+06,-2.629447256234384578e-01,8.065706694843637337e-01
3.981071705534982019e+00,6.948390923800825141e+06,-3.250592133318901688e+04,6.948466957889300771e+06,-2.680388215459245105e-01,8.065706694825029999e-01
4.058198942243808283e+00,6.948385340952710249e+06,-3.313564946588182647e+04,6.948464349597834051e+06,-2.732316043071553735e-01,8.065706694807054378e-01
4.136820402388517337e+00,6.948379539708518423e+06,-3.377757615382538643e+04,6.948461639276049100e+06,-2.785249856058580886e-01,8.065706694775617303e-01
4.216965034285832914e+00,6.948373511339313351e+06,-3.443193763638772361e+04,6.948458822747042403e+06,-2.839209141556027771e-01,8.065706694772304397e-01
4.298662347082287560e+00,6.948367247304013930e+06,-3.509897472953941178e+04,6.948455896199832670e+06,-2.894213764300080927e-01,8.065706694755983008e-01
4.381942421619448247e+00,6.948360738219261169e+06,-3.577893290458724368e+04,6.948452855166156776e+06,-2.950283973556566131e-01,8.065706694729155579e-01
4.466835921509641594e+00,6.948353974495497532e+06,-3.647206238415138068e+04,6.948449695163801312e+06,-3.007440410801071606e-01,8.065706694709432467e-01
4.553374104426261226e+00,6.948346946173156612e+06,-3.717861823232370079e+04,6.948446411540316418e+06,-3.065704117242068483e-01,8.065706694686992639e-01
4.641588833612790843e+00,6.948339643558382988e+06,-3.789886045511333941e+04,6.948443000116560608e+06,-3.125096541841460573e-01,8.065706694668568488e-01
4.731512589614816910e+00,6.948332054562542588e+06,-3.863305406798019249e+04,6.948439454534229822e+06,-3.185639548100064888e-01,8.065706694630614404e-01
4.823178482239319109e+00,6.948324168370858766e+06,-3.938146923091289500e+04,6.948435769933070056e+06,-3.247355423595673640e-01,8.065706694615715211e-01
4.916620262745656333e+00,6.948315974019683897e+06,-4.014438133354490128e+04,6.948431941536865197e+06,-3.310266887633624422e-01,8.065706694583085756e-01
5.011872336272736206e+00,6.948307459093546495e+06,-4.092207108186515688e+04,6.948427963359528221e+06,-3.374397099046049786e-01,8.065706694557076561e-01
5.108969774506941341e+00,6.948298611083568074e+06,-4.171482461532624438e+04,6.948423829573044553e+06,-3.439769665253899489e-01,8.065706694534724441e-01
5.207948328595477960e+00,6.948289417558070272e+06,-4.252293361458744039e+04,6.948419534687917680e+06,-3.506408651081704964e-01,8.065706694497248863e-01
5.308844442309898604e+00,6.948279863393380307e+06,-4.334669537545184721e+04,6.948415070794052444e+06,-3.574338586287165720e-01,8.065706694479081174e-01
5.411695265464651960e+00,6.948269935835032724e+06,-4.418641297759944428e+04,6.948410432632832788e+06,-3.643584476966427732e-01,8.065706694442558167e-01
5.516538667595595413e+00,6.948259619898797944e+06,-4.504239534146312508e+04,6.948405613008950837e+06,-3.714171812598677791e-01,8.065706694400827104e-01
5.623413251903506271e+00,6.948248901057953015e+06,-4.591495737345996895e+04,6.948400605489269830e+06,-3.786126576684716305e-01,8.065706694362699825e-01
5.732358369467729808e+00,6.948237761898050085e+06,-4.680442003946543264e+04,6.948395401069317944e+06,-3.859475254655530541e-01,8.065706694326291171e-01
5.843414133735192806e+00,6.948226187333804555e+06,-4.771111054818081175e+04,6.948389993402859196e+06,-3.934244846208787560e-01,8.065706694292895662e-01
5.956621435290122335e+00,6.948214160005945712e+06,-4.863536241274236818e+04,6.948384374211328104e+06,-4.010462872938715950e-01,8.065706694261310927e-01
6.072021956909903651e+00,6.948201662812818773e+06,-4.957751560566187982e+04,6.948378535828948952e+06,-4.088157389765297300e-01,8.065706694213901073e-01
6.189658188912624759e+00,6.948188675727211870e+06,-5.053791663930739742e+04,6.948372468033223413e+06,-4.167356993485026306e-01,8.065706694185460490e-01
6.309573444801952036e+00,6.948175180943869986e+06,-5.151691876393895654e+04,6.948366163207240403e+06,-4.248090836142511262e-01,8.065706694124772369e-01
6.431811877215107387e+00,6.948161158276571892e+06,-5.251488203316897125e+04,6.948359611751409248e+06,-4.330388633190622727e-01,8.065706694088485840e-01
6.556418494179808931e+00,6.948146587390721776e+06,-5.353217346701288625e+04,6.948352804331789725e+06,-4.414280675680680166e-01,8.065706694039619373e-01
6.683439175686166855e+00,6.948131446185969748e+06,-5.456916716204777913e+04,6.948345730278761126e+06,-4.499797840427551265e-01,8.065706693986386400e-01
6.812920690579633565e+00,6.948115712682953104e+06,-5.562624445636876044e+04,6.948338379490744323e+06,-4.586971602501878631e-01,8.065706693931579130e-01
6.944910713781234257e+00,6.948099363975731656e+06,-5.670379405337836215e+04,6.948330741404010914e+06,-4.675834046163608315e-01,8.065706693893959223e-01
7.079457843841401754e+00,6.948082375483793207e+06,-5.780221215160613792e+04,6.948322804262776859e+06,-4.766417876168340118e-01,8.065706693826871776e-01
7.216611620833906393e+00,6.948064723703554831e+06,-5.892190263367168518e+04,6.948314557889828458e+06,-4.858756431566061407e-01,8.065706693765724022e-01
7.356422544596438406e+00,6.948046379661470652e+06,-6.006327710733682034e+04,6.948305987158577889e+06,-4.952883693713845958e-01,8.065706693712115793e-01
7.498942093324583169e+00,6.948027318511941470e+06,-6.122675521189717256e+04,6.948297081612301990e+06,-5.048834304974266773e-01,8.065706693657263004e-01
7.644222742526028291e+00,6.948007512061321177e+06,-6.241276464941507584e+04,6.948287828008547425e+06,-5.146643576582177193e-01,8.065706693583909459e-01
7.792317984341967652e+00,6.947986930591979995e+06,-6.362174136996349989e+04,6.948278212165364064e+06,-5.246347502815308372e-01,8.065706693524116178e-01
7.943282347242842434e+00,6.947965543982542120e+06,-6.485412974957808910e+04,6.948268220104503445e+06,-5.347982774958309760e-01,8.065706693445614528e-01
8.097171416105647168e+00,6.947943320683182217e+06,-6.611038273414176365e+04,6.948257837050328031e+06,-5.451586794046164863e-01,8.065706693377610037e-01
8.254041852680211733e+00,6.947920228903771378e+06,-6.739096202685404569e+04,6.948247048642783426e+06,-5.557197685526231723e-01,8.065706693303400510e-01
8.413951416451979526e+00,6.947896232854326256e+06,-6.869633818594971672e+04,6.948235837202958763e+06,-5.664854310448522723e-01,8.065706693233187785e-01
8.576958985908969879e+00,6.947871298829061911e+06,-7.002699090953727136e+04,6.948224187844580039e+06,-5.774596284261118706e-01,8.065706693145977546e-01
8.743124580220765552e+00,6.947845389230181463e+06,-7.138340909730884596e+04,6.948212082524643280e+06,-5.886463986853907038e-01,8.065706693074468081e-01
8.912509381337486047e+00,6.947818466430611908e+06,-7.276609110222029267e+04,6.948199503935427405e+06,-6.000498580347929378e-01,8.065706692968642733e-01
9.085175756516900236e+00,6.947790489559391513e+06,-7.417554484846850391e+04,6.948186432319263928e+06,-6.116742021720017464e-01,8.065706692890511897e-01
9.261187281287968531e+00,6.947761418824541382e+06,-7.561228809989053116e+04,6.948172849823075347e+06,-6.235237081394947589e-01,8.065706692791938526e-01
9.440608762859268310e+00,6.947731212050402537e+06,-7.707684858444750716e+04,6.948158737067473121e+06,-6.356027356656736016e-01,8.065706692687077961e-01
9.623506263980921460e+00,6.947699823013057932e+06,-7.856976414375673630e+04,6.948144071515304036e+06,-6.479157285810405176e-01,8.065706692590280946e-01
9.809947127268809908e+00,6.947667206103840843e+06,-8.009158302801611717e+04,6.948128832170763984e+06,-6.604672168508499697e-01,8.065706692484884144e-01
1.000000000000004086e+01,6.947633313949243166e+06,-8.164286404583843250e+04,6.948112997235072777e+06,-6.732618180443539213e-01,8.065706692371255038e-01
1.019373485938877089e+01,6.947598096448590048e+06,-8.322417674374720082e+04,6.948096543181503192e+06,-6.863042389349569561e-01,8.065706692262739619e-01
1.039122303835173078e+01,6.947561501789673232e+06,-8.483610163472237764e+04,6.948079445810226724e+06,-6.995992773175255808e-01,8.065706692151642931e-01
1.059253725177292971e+01,6.947523474379048683e+06,-8.647923035932530183e+04,6.948061678218714893e+06,-7.131518235759088942e-01,8.065706692031323621e-01
1.079775162327714000e+01,6.947483960009161383e+06,-8.815416602092528774e+04,6.948043216012075543e+06,-7.269668629543891702e-01,8.065706691901302072e-01
1.100694171252214026e+01,6.947442900674631819e+06,-8.986152328237028269e+04,6.948024032162019983e+06,-7.410494769052003994e-01,8.065706691755235580e-01
1.122018454301968049e+01,6.947400235455471091e+06,-9.160192860740164178e+04,6.948004097935703583e+06,-7.554048450332625508e-01,8.065706691613385715e-01
1.143755863049542931e+01,6.947355901600506157e+06,-9.337602051136080991e+04,6.947983384026614949e+06,-7.700382470862449091e-01,8.065706691481182578e-01
1.165914401179835913e+01,6.947309834302197210e+06,-9.518444978804753919e+04,6.947961860378442332e+06,-7.849550648834443534e-01,8.065706691324813216e-01
1.188502227437023073e+01,6.947261964364510030e+06,-9.702787968066247413e+04,6.947939493903293274e+06,-8.001607840301352415e-01,8.065706691180534182e-01
1.211527658628592974e+01,6.947212222726721317e+06,-9.890698624104690680e+04,6.947916253059678711e+06,-8.156609964120158374e-01,8.065706691015146479e-01
1.234999172687589919e+01,6.947160535840521567e+06,-1.008224584482617793e+05,6.947892103283377364e+06,-8.314614017406770641e-01,8.065706690842441295e-01
1.258925411794172078e+01,6.947106828054067679e+06,-1.027749985220462549e+05,6.947867009429344907e+06,-8.475678099152208489e-01,8.065706690669433021e-01
1.283315185557657045e+01,6.947051019585646689e+06,-1.047653221150073077e+05,6.947840933804099448e+06,-8.639861429012888339e-01,8.065706690502287834e-01
1.308177474260200057e+01,6.946993028123039752e+06,-1.067941586141358275e+05,6.947813837827279232e+06,-8.807224370824305870e-01,8.065706690310432414e-01
1.333521432163330012e+01,6.946932767840639688e+06,-1.088622513756052213e+05,6.947785681112550199e+06,-8.977828453740209769e-01,8.065706690112873778e-01
1.359356390878532039e+01,6.946870153736605309e+06,-1.109703581153753476e+05,6.947756425872794352e+06,-9.151736399374152953e-01,8.065706689889418080e-01
1.385691862803133922e+01,6.946805088821703568e+06,-1.131192507997410721e+05,6.947726024173707701e+06,-9.329012130091353105e-01,8.065706689697367260e-01
1.412537544622760954e+01,6.946737480639941059e+06,-1.153097164174790814e+05,6.947694434532079846e+06,-9.509720811837334420e-01,8.065706689471540125e-01
1.439903320881638926e+01,6.946667229014988989e+06,-1.175425568850014097e+05,6.947661609732431360e+06,-9.693928863081541225e-01,8.065706689240568217e-01
1.467799267622076087e+01,6.946594230708095245e+06,-1.198185894761302334e+05,6.947627501564186998e+06,-9.881703984916249128e-01,8.065706689007442476e-01
1.496235656094440003e+01,6.946518377078703605e+06,-1.221386470333364850e+05,6.947592058561821468e+06,-1.007311518256621463e+00,8.065706688754026299e-01
1.525222956539026065e+01,6.946439558105190285e+06,-1.245035783990513301e+05,6.947555230111006647e+06,-1.026823279605953321e+00,8.065706688493710086e-01
1.554771842041180996e+01,6.946357657581303269e+06,-1.269142485545523523e+05,6.947516961729894392e+06,-1.046712851942887657e+00,8.065706688250997569e-01
1.584893192461120925e+01,6.946272554514539428e+06,-1.293715389691826276e+05,6.947477196558273397e+06,-1.066987542857949389e+00,8.065706687971460065e-01
1.615598098439881980e+01,6.946184123878572136e+06,-1.318763479396766925e+05,6.947435876204157248e+06,-1.087654800914989339e+00,8.065706687681718501e-01
1.646897865482876000e+01,6.946092234813313931e+06,-1.344295908424554800e+05,6.947392939040361904e+06,-1.108722218116819702e+00,8.065706687386527962e-01
1.678804018122568920e+01,6.945996754459462129e+06,-1.370322005893329915e+05,6.947348324142077938e+06,-1.130197533167894841e+00,8.065706687074611914e-01
1.711328304161789049e+01,6.945897541356928647e+06,-1.396851277221584751e+05,6.947301964787120931e+06,-1.152088633422446939e+00,8.065706686750577781e-01
1.744482698999263093e+01,6.945794449006000534e+06,-1.423893408660753048e+05,6.947253792127854191e+06,-1.174403558200200814e+00,8.065706686417019045e-01
1.778279410038932085e+01,6.945687326908292249e+06,-1.451458271132316149e+05,6.947203736346217804e+06,-1.197150501900175135e+00,8.065706686081935972e-01
1.812730881184707954e+01,6.945576017482138239e+06,-1.479555922462012095e+05,6.947151723685035482e+06,-1.220337816500674633e+00,8.065706685716242941e-01
1.847849797422300000e+01,6.945460356982615776e+06,-1.508196611228040420e+05,6.947097677490815520e+06,-1.243974014739169576e+00,8.065706685341100801e-01
1.883649089489809825e+01,6.945340174745830707e+06,-1.537390779974742036e+05,6.947041517584443092e+06,-1.268067773061817061e+00,8.065706684944833338e-01
1.920141938638811041e+01,6.945215294232115149e+06,-1.567149069300830597e+05,6.946983161437041126e+06,-1.292627934980768778e+00,8.065706684548014094e-01
1.957341781487669863e+01,6.945085533544305712e+06,-1.597482321694416169e+05,6.946922524825482629e+06,-1.317663514305859485e+00,8.065706684125775183e-01
1.995262314968890038e+01,6.944950700433250517e+06,-1.628401583204466733e+05,6.946859516976728104e+06,-1.343183697651901820e+00,8.065706683680787803e-01
2.033917501372301828e+01,6.944810598099616356e+06,-1.659918109676920576e+05,6.946794046521393582e+06,-1.369197848698938680e+00,8.065706683228835994e-01
2.073321573485965885e+01,6.944665020800978877e+06,-1.692043368710468931e+05,6.946726017251049168e+06,-1.395715510848453578e+00,8.065706682762059376e-01
2.113489039836657923e+01,6.944513753632683307e+06,-1.724789043379656505e+05,6.946655328057895415e+06,-1.422746410588586974e+00,8.065706682270735728e-01
2.154434690031894917e+01,6.944356573134499602e+06,-1.758167036518755776e+05,6.946581873707338236e+06,-1.450300461163393173e+00,8.065706681762269126e-01
2.196173600205447940e+01,6.944193252466277219e+06,-1.792189477204005816e+05,6.946505550189979374e+06,-1.478387767076978943e+00,8.065706681226725294e-01
2.238721138568352131e+01,6.944023550012900494e+06,-1.826868719462286972e+05,6.946426243494941853e+06,-1.507018625663265610e+00,8.065706680692543706e-01
2.282092971067462983e+01,6.943847216483058408e+06,-1.862217349739947822e+05,6.946343836899829097e+06,-1.536203532079347678e+00,8.065706680116274674e-01
2.326305067153639072e+01,6.943663992402562872e+06,-1.898248189899779973e+05,6.946258208653956652e+06,-1.565953182610692052e+00,8.065706679520650013e-01
2.371373705661667941e+01,6.943473609596321359e+06,-1.934974302319437265e+05,6.946169233661596663e+06,-1.596278478866205885e+00,8.065706678902797577e-01
2.417315480804116845e+01,6.943275789219857194e+06,-1.972408993122663815e+05,6.946076781718450598e+06,-1.627190531213539737e+00,8.065706678267972052e-01
2.464147308281295068e+01,6.943070241075902246e+06,-2.010565816351044632e+05,6.945980717042957433e+06,-1.658700662746090959e+00,8.065706677602137997e-01
2.511886431509594075e+01,6.942856663613476790e+06,-2.049458578310591402e+05,6.945880898498344235e+06,-1.690820413259121802e+00,8.065706676906508887e-01
2.560550427970490972e+01,6.942634742108875886e+06,-2.089101341084628657e+05,6.945777178003220819e+06,-1.723561543002769758e+00,8.065706676187891500e-01
2.610157215682551879e+01,6.942404153802601621e+06,-2.129508430030169548e+05,6.945669405915552750e+06,-1.756936038026137181e+00,8.065706675440835749e-01
2.660725059798825143e+01,6.942164559408948757e+06,-2.170694433658077905e+05,6.945557422781614587e+06,-1.790956112620008644e+00,8.065706674659726128e-01
2.712272579332044131e+01,6.941915608352651820e+06,-2.212674211292713590e+05,6.945441064838385209e+06,-1.825634214829890967e+00,8.065706673851299469e-01
2.764818754010124024e+01,6.941656933002450503e+06,-2.255462894341974170e+05,6.945320158508067019e+06,-1.860983029509739595e+00,8.065706673023662621e-01
2.818382931264470059e+01,6.941388158648277633e+06,-2.299075897276656178e+05,6.945194530669167638e+06,-1.897015485275405311e+00,8.065706672152778145e-01
2.872984833353682177e+01,6.941108890090350993e+06,-2.343528914350889099e+05,6.945063995516188443e+06,-1.933744755918217262e+00,8.065706671242552916e-01
2.928644564625254176e+01,6.940818716196133755e+06,-2.388837927132716286e+05,6.944928359423127957e+06,-1.971184266074882840e+00,8.065706670298790071e-01
2.985382618917978093e+01,6.940517215076104738e+06,-2.435019212945862964e+05,6.944787426440201700e+06,-2.009347697348057071e+00,8.065706669311580868e-01
3.043219887107740007e+01,6.940203944733349606e+06,-2.482089343971715134e+05,6.944640989252571017e+06,-2.048248990857641783e+00,8.065706668304978288e-01
3.102177664799519974e+01,6.939878444984106347e+06,-2.530065193386210594e+05,6.944488831439134665e+06,-2.087902352539103390e+00,8.065706667250664985e-01
3.162277660168399152e+01,6.939540242321779020e+06,-2.578963943926322681e+05,6.944330732694414444e+06,-2.128322259505437408e+00,8.065706666154549564e-01
3.223542001952483105e+01,6.939188839755996130e+06,-2.628803086143584223e+05,6.944166459010854363e+06,-2.169523462452632501e+00,8.065706665017973176e-01
3.285993247600674749e+01,6.938823725897048600e+06,-2.679600429934908170e+05,6.943995772155458108e+06,-2.211520993272380053e+00,8.065706663839414814e-01
3.349654391578297918e+01,6.938444364332620986e+06,-2.731374102356579970e+05,6.943818419415166602e+06,-2.254330167452223588e+00,8.065706662605117705e-01
3.414548873833623333e+01,6.938050204211544245e+06,-2.784142560569312191e+05,6.943634144605804235e+06,-2.297966592356802451e+00,8.065706661326365046e-01
3.480700588428432951e+01,6.937640667167736217e+06,-2.837924587676597293e+05,6.943442675387547351e+06,-2.342446169017948776e+00,8.065706659986601190e-01
3.548133892335778228e+01,6.937215153833879158e+06,-2.892739302809574874e+05,6.943243730225997046e+06,-2.387785099470451033e+00,8.065706658616169644e-01
3.616873614408182647e+01,6.936773047340638004e+06,-2.948606169574139640e+05,6.943037022351531312e+06,-2.433999893580119700e+00,8.065706657172894145e-01
