 frequency       tloop           tloop           v(VINN)         v(VINN)         v(VOUT)         v(VOUT)	manifest_sha256
 1.81273088e+00  2.41957291e+03 -5.39368367e-01  1.00000000e+00 -4.15775948e-21 -2.41957291e+03  5.39368367e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.84784980e+00  2.41957291e+03 -5.50180743e-01  1.00000000e+00 -4.08143252e-21 -2.41957291e+03  5.50180743e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.88364909e+00  2.41957290e+03 -5.61195695e-01  1.00000000e+00 -4.00640557e-21 -2.41957290e+03  5.61195695e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.92014194e+00  2.41957290e+03 -5.72417278e-01  1.00000000e+00 -3.93266234e-21 -2.41957290e+03  5.72417278e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.95734178e+00  2.41957289e+03 -5.83849624e-01  1.00000000e+00 -3.86018640e-21 -2.41957289e+03  5.83849624e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.99526231e+00  2.41957288e+03 -5.95496943e-01  1.00000000e+00 -3.78896117e-21 -2.41957288e+03  5.95496943e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.03391750e+00  2.41957288e+03 -6.07363522e-01  1.00000000e+00 -3.71896996e-21 -2.41957288e+03  6.07363522e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.07332157e+00  2.41957287e+03 -6.19453733e-01  1.00000000e+00 -3.65019602e-21 -2.41957287e+03  6.19453733e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.11348904e+00  2.41957287e+03 -6.31772025e-01  1.00000000e+00 -3.58262253e-21 -2.41957287e+03  6.31772025e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.15443469e+00  2.41957286e+03 -6.44322934e-01  1.00000000e+00 -3.51623263e-21 -2.41957286e+03  6.44322934e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.19617360e+00  2.41957285e+03 -6.57111083e-01  1.00000000e+00 -3.45100947e-21 -2.41957285e+03  6.57111083e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.23872114e+00  2.41957284e+03 -6.70141178e-01  1.00000000e+00 -3.38693618e-21 -2.41957284e+03  6.70141178e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.28209297e+00  2.41957284e+03 -6.83418019e-01  1.00000000e+00 -3.32399594e-21 -2.41957284e+03  6.83418019e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.32630507e+00  2.41957283e+03 -6.96946492e-01  1.00000000e+00 -3.26217194e-21 -2.41957283e+03  6.96946492e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.37137371e+00  2.41957282e+03 -7.10731581e-01  1.00000000e+00 -3.20144744e-21 -2.41957282e+03  7.10731581e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.41731548e+00  2.41957281e+03 -7.24778360e-01  1.00000000e+00 -3.14180577e-21 -2.41957281e+03  7.24778360e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.46414731e+00  2.41957280e+03 -7.39092001e-01  1.00000000e+00 -3.08323034e-21 -2.41957280e+03  7.39092001e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.51188643e+00  2.41957280e+03 -7.53677774e-01  1.00000000e+00 -3.02570464e-21 -2.41957280e+03  7.53677774e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.56055043e+00  2.41957279e+03 -7.68541051e-01  1.00000000e+00 -2.96921228e-21 -2.41957279e+03  7.68541051e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.61015722e+00  2.41957278e+03 -7.83687302e-01  1.00000000e+00 -2.91373697e-21 -2.41957278e+03  7.83687302e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.66072506e+00  2.41957277e+03 -7.99122107e-01  1.00000000e+00 -2.85926255e-21 -2.41957277e+03  7.99122107e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.71227258e+00  2.41957276e+03 -8.14851147e-01  1.00000000e+00 -2.80577299e-21 -2.41957276e+03  8.14851147e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.76481875e+00  2.41957275e+03 -8.30880213e-01  1.00000000e+00 -2.75325238e-21 -2.41957275e+03  8.30880213e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.81838293e+00  2.41957273e+03 -8.47215208e-01  1.00000000e+00 -2.70168499e-21 -2.41957273e+03  8.47215208e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.87298483e+00  2.41957272e+03 -8.63862147e-01  1.00000000e+00 -2.65105521e-21 -2.41957272e+03  8.63862147e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.92864456e+00  2.41957271e+03 -8.80827158e-01  1.00000000e+00 -2.60134759e-21 -2.41957271e+03  8.80827158e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 2.98538262e+00  2.41957270e+03 -8.98116488e-01  1.00000000e+00 -2.55254685e-21 -2.41957270e+03  8.98116488e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.04321989e+00  2.41957268e+03 -9.15736503e-01  1.00000000e+00 -2.50463787e-21 -2.41957268e+03  9.15736503e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.10217766e+00  2.41957267e+03 -9.33693690e-01  1.00000000e+00 -2.45760570e-21 -2.41957267e+03  9.33693690e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.16227766e+00  2.41957266e+03 -9.51994662e-01  1.00000000e+00 -2.41143556e-21 -2.41957266e+03  9.51994662e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.22354200e+00  2.41957264e+03 -9.70646157e-01  1.00000000e+00 -2.36611285e-21 -2.41957264e+03  9.70646157e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.28599325e+00  2.41957263e+03 -9.89655042e-01  1.00000000e+00 -2.32162315e-21 -2.41957263e+03  9.89655042e-01	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.34965439e+00  2.41957261e+03 -1.00902832e+00  1.00000000e+00 -2.27795221e-21 -2.41957261e+03  1.00902832e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.41454887e+00  2.41957259e+03 -1.02877311e+00  1.00000000e+00 -2.23508597e-21 -2.41957259e+03  1.02877311e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.48070059e+00  2.41957258e+03 -1.04889670e+00  1.00000000e+00 -2.19301054e-21 -2.41957258e+03  1.04889670e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.54813389e+00  2.41957256e+03 -1.06940649e+00  1.00000000e+00 -2.15171224e-21 -2.41957256e+03  1.06940649e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.61687361e+00  2.41957254e+03 -1.09031003e+00  1.00000000e+00 -2.11117756e-21 -2.41957254e+03  1.09031003e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.68694506e+00  2.41957252e+03 -1.11161503e+00  1.00000000e+00 -2.07139317e-21 -2.41957252e+03  1.11161503e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.75837404e+00  2.41957250e+03 -1.13332932e+00  1.00000000e+00 -2.03234594e-21 -2.41957250e+03  1.13332932e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.83118685e+00  2.41957248e+03 -1.15546089e+00  1.00000000e+00 -1.99402291e-21 -2.41957248e+03  1.15546089e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.90541029e+00  2.41957246e+03 -1.17801791e+00  1.00000000e+00 -1.95641133e-21 -2.41957246e+03  1.17801791e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 3.98107171e+00  2.41957243e+03 -1.20100867e+00  1.00000000e+00 -1.91949862e-21 -2.41957243e+03  1.20100867e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.05819894e+00  2.41957241e+03 -1.22444164e+00  1.00000000e+00 -1.88327239e-21 -2.41957241e+03  1.22444164e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.13682040e+00  2.41957239e+03 -1.24832545e+00  1.00000000e+00 -1.84772044e-21 -2.41957239e+03  1.24832545e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.21696503e+00  2.41957236e+03 -1.27266888e+00  1.00000000e+00 -1.81283074e-21 -2.41957236e+03  1.27266888e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.41957233e+03 -1.29748091e+00  1.00000000e+00 -1.77859147e-21 -2.41957233e+03  1.29748091e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.41957231e+03 -1.32277067e+00  1.00000000e+00 -1.74499096e-21 -2.41957231e+03  1.32277067e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.41957228e+03 -1.34854747e+00  1.00000000e+00 -1.71201775e-21 -2.41957228e+03  1.34854747e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.41957225e+03 -1.37482081e+00  1.00000000e+00 -1.67966055e-21 -2.41957225e+03  1.37482081e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.41957222e+03 -1.40160035e+00  1.00000000e+00 -1.64790824e-21 -2.41957222e+03  1.40160035e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.41957219e+03 -1.42889595e+00  1.00000000e+00 -1.61674990e-21 -2.41957219e+03  1.42889595e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.41957215e+03 -1.45671767e+00  1.00000000e+00 -1.58617477e-21 -2.41957215e+03  1.45671767e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.41957212e+03 -1.48507576e+00  1.00000000e+00 -1.55617226e-21 -2.41957212e+03  1.48507576e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.41957208e+03 -1.51398064e+00  1.00000000e+00 -1.52673196e-21 -2.41957208e+03  1.51398064e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.41957205e+03 -1.54344297e+00  1.00000000e+00 -1.49784365e-21 -2.41957205e+03  1.54344297e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.41957201e+03 -1.57347358e+00  1.00000000e+00 -1.46949724e-21 -2.41957201e+03  1.57347358e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.41957197e+03 -1.60408355e+00  1.00000000e+00 -1.44168285e-21 -2.41957197e+03  1.60408355e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.41957193e+03 -1.63528414e+00  1.00000000e+00 -1.41439073e-21 -2.41957193e+03  1.63528414e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.41957188e+03 -1.66708683e+00  1.00000000e+00 -1.38761131e-21 -2.41957188e+03  1.66708683e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.41957184e+03 -1.69950334e+00  1.00000000e+00 -1.36133519e-21 -2.41957184e+03  1.69950334e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.41957179e+03 -1.73254560e+00  1.00000000e+00 -1.33555312e-21 -2.41957179e+03  1.73254560e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.41957174e+03 -1.76622579e+00  1.00000000e+00 -1.31025600e-21 -2.41957174e+03  1.76622579e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.41957169e+03 -1.80055629e+00  1.00000000e+00 -1.28543491e-21 -2.41957169e+03  1.80055629e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.41957164e+03 -1.83554975e+00  1.00000000e+00 -1.26108106e-21 -2.41957164e+03  1.83554975e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.41957158e+03 -1.87121905e+00  1.00000000e+00 -1.23718582e-21 -2.41957158e+03  1.87121905e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.41957153e+03 -1.90757733e+00  1.00000000e+00 -1.21374072e-21 -2.41957153e+03  1.90757733e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.41957147e+03 -1.94463798e+00  1.00000000e+00 -1.19073742e-21 -2.41957147e+03  1.94463798e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.41957141e+03 -1.98241463e+00  1.00000000e+00 -1.16816774e-21 -2.41957141e+03  1.98241463e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.41957134e+03 -2.02092120e+00  1.00000000e+00 -1.14602364e-21 -2.41957134e+03  2.02092120e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.41957128e+03 -2.06017187e+00  1.00000000e+00 -1.12429722e-21 -2.41957128e+03  2.06017187e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.41957121e+03 -2.10018109e+00  1.00000000e+00 -1.10298072e-21 -2.41957121e+03  2.10018109e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.41957114e+03 -2.14096359e+00  1.00000000e+00 -1.08206651e-21 -2.41957114e+03  2.14096359e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.41957106e+03 -2.18253438e+00  1.00000000e+00 -1.06154711e-21 -2.41957106e+03  2.18253438e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.41957098e+03 -2.22490877e+00  1.00000000e+00 -1.04141517e-21 -2.41957098e+03  2.22490877e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.41957090e+03 -2.26810236e+00  1.00000000e+00 -1.02166347e-21 -2.41957090e+03  2.26810236e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.41957082e+03 -2.31213107e+00  1.00000000e+00 -1.00228490e-21 -2.41957082e+03  2.31213107e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.41957073e+03 -2.35701108e+00  1.00000000e+00 -9.83272514e-22 -2.41957073e+03  2.35701108e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.41957064e+03 -2.40275895e+00  1.00000000e+00 -9.64619461e-22 -2.41957064e+03  2.40275895e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.41957055e+03 -2.44939149e+00  1.00000000e+00 -9.46319026e-22 -2.41957055e+03  2.44939149e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.41957045e+03 -2.49692589e+00  1.00000000e+00 -9.28364615e-22 -2.41957045e+03  2.49692589e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.41957035e+03 -2.54537965e+00  1.00000000e+00 -9.10749752e-22 -2.41957035e+03  2.54537965e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.41957025e+03 -2.59477061e+00  1.00000000e+00 -8.93468077e-22 -2.41957025e+03  2.59477061e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.41957014e+03 -2.64511694e+00  1.00000000e+00 -8.76513349e-22 -2.41957014e+03  2.64511694e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.41957003e+03 -2.69643720e+00  1.00000000e+00 -8.59879437e-22 -2.41957003e+03  2.69643720e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.41956991e+03 -2.74875027e+00  1.00000000e+00 -8.43560325e-22 -2.41956991e+03  2.74875027e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.41956979e+03 -2.80207542e+00  1.00000000e+00 -8.27550104e-22 -2.41956979e+03  2.80207542e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.41956966e+03 -2.85643228e+00  1.00000000e+00 -8.11842976e-22 -2.41956966e+03  2.85643228e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.41956953e+03 -2.91184086e+00  1.00000000e+00 -7.96433247e-22 -2.41956953e+03  2.91184086e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.41956939e+03 -2.96832156e+00  1.00000000e+00 -7.81315327e-22 -2.41956939e+03  2.96832156e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.41956925e+03 -3.02589518e+00  1.00000000e+00 -7.66483732e-22 -2.41956925e+03  3.02589518e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.41956910e+03 -3.08458292e+00  1.00000000e+00 -7.51933076e-22 -2.41956910e+03  3.08458292e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.41956894e+03 -3.14440638e+00  1.00000000e+00 -7.37658072e-22 -2.41956894e+03  3.14440638e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.41956878e+03 -3.20538760e+00  1.00000000e+00 -7.23653533e-22 -2.41956878e+03  3.20538760e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
