 frequency       tloop           tloop           v(VINN)         v(VINN)         v(VOUT)         v(VOUT)	manifest_sha256
 4.21696503e+00  2.41957236e+03 -1.27552152e+00  1.00000000e+00 -1.81689412e-21 -2.41957236e+03  1.27552152e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.29866235e+00  2.41957233e+03 -1.30038882e+00  1.00000000e+00 -1.78257762e-21 -2.41957233e+03  1.30038882e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.38194242e+00  2.41957230e+03 -1.32573491e+00  1.00000000e+00 -1.74890135e-21 -2.41957230e+03  1.32573491e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.46683592e+00  2.41957228e+03 -1.35156914e+00  1.00000000e+00 -1.71585382e-21 -2.41957228e+03  1.35156914e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.55337410e+00  2.41957225e+03 -1.37790102e+00  1.00000000e+00 -1.68342372e-21 -2.41957225e+03  1.37790102e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.64158883e+00  2.41957221e+03 -1.40474023e+00  1.00000000e+00 -1.65159989e-21 -2.41957221e+03  1.40474023e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.73151259e+00  2.41957218e+03 -1.43209667e+00  1.00000000e+00 -1.62037139e-21 -2.41957218e+03  1.43209667e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.82317848e+00  2.41957215e+03 -1.45998040e+00  1.00000000e+00 -1.58972743e-21 -2.41957215e+03  1.45998040e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 4.91662026e+00  2.41957211e+03 -1.48840169e+00  1.00000000e+00 -1.55965740e-21 -2.41957211e+03  1.48840169e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.01187234e+00  2.41957208e+03 -1.51737101e+00  1.00000000e+00 -1.53015087e-21 -2.41957208e+03  1.51737101e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.10896977e+00  2.41957204e+03 -1.54689902e+00  1.00000000e+00 -1.50119758e-21 -2.41957204e+03  1.54689902e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.20794833e+00  2.41957200e+03 -1.57699659e+00  1.00000000e+00 -1.47278743e-21 -2.41957200e+03  1.57699659e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.30884444e+00  2.41957196e+03 -1.60767481e+00  1.00000000e+00 -1.44491050e-21 -2.41957196e+03  1.60767481e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.41169527e+00  2.41957192e+03 -1.63894497e+00  1.00000000e+00 -1.41755704e-21 -2.41957192e+03  1.63894497e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.51653867e+00  2.41957188e+03 -1.67081859e+00  1.00000000e+00 -1.39071745e-21 -2.41957188e+03  1.67081859e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.62341325e+00  2.41957183e+03 -1.70330740e+00  1.00000000e+00 -1.36438229e-21 -2.41957183e+03  1.70330740e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.73235837e+00  2.41957178e+03 -1.73642336e+00  1.00000000e+00 -1.33854231e-21 -2.41957178e+03  1.73642336e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.84341413e+00  2.41957174e+03 -1.77017866e+00  1.00000000e+00 -1.31318838e-21 -2.41957174e+03  1.77017866e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 5.95662144e+00  2.41957168e+03 -1.80458574e+00  1.00000000e+00 -1.28831156e-21 -2.41957168e+03  1.80458574e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.07202196e+00  2.41957163e+03 -1.83965727e+00  1.00000000e+00 -1.26390304e-21 -2.41957163e+03  1.83965727e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.18965819e+00  2.41957158e+03 -1.87540615e+00  1.00000000e+00 -1.23995417e-21 -2.41957158e+03  1.87540615e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.30957344e+00  2.41957152e+03 -1.91184555e+00  1.00000000e+00 -1.21645645e-21 -2.41957152e+03  1.91184555e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.43181188e+00  2.41957146e+03 -1.94898888e+00  1.00000000e+00 -1.19340154e-21 -2.41957146e+03  1.94898888e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.55641849e+00  2.41957140e+03 -1.98684983e+00  1.00000000e+00 -1.17078123e-21 -2.41957140e+03  1.98684983e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.68343918e+00  2.41957134e+03 -2.02544233e+00  1.00000000e+00 -1.14858746e-21 -2.41957134e+03  2.02544233e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.81292069e+00  2.41957127e+03 -2.06478059e+00  1.00000000e+00 -1.12681231e-21 -2.41957127e+03  2.06478059e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 6.94491071e+00  2.41957120e+03 -2.10487909e+00  1.00000000e+00 -1.10544801e-21 -2.41957120e+03  2.10487909e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.07945784e+00  2.41957113e+03 -2.14575260e+00  1.00000000e+00 -1.08448691e-21 -2.41957113e+03  2.14575260e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.21661162e+00  2.41957105e+03 -2.18741617e+00  1.00000000e+00 -1.06392151e-21 -2.41957105e+03  2.18741617e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.35642254e+00  2.41957098e+03 -2.22988514e+00  1.00000000e+00 -1.04374444e-21 -2.41957098e+03  2.22988514e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.49894209e+00  2.41957089e+03 -2.27317515e+00  1.00000000e+00 -1.02394847e-21 -2.41957089e+03  2.27317515e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.64422274e+00  2.41957081e+03 -2.31730212e+00  1.00000000e+00 -1.00452648e-21 -2.41957081e+03  2.31730212e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.79231798e+00  2.41957072e+03 -2.36228232e+00  1.00000000e+00 -9.85471486e-22 -2.41957072e+03  2.36228232e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 7.94328235e+00  2.41957063e+03 -2.40813231e+00  1.00000000e+00 -9.66776640e-22 -2.41957063e+03  2.40813231e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.09717142e+00  2.41957054e+03 -2.45486895e+00  1.00000000e+00 -9.48435208e-22 -2.41957054e+03  2.45486895e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.25404185e+00  2.41957044e+03 -2.50250947e+00  1.00000000e+00 -9.30440578e-22 -2.41957044e+03  2.50250947e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.41395142e+00  2.41957034e+03 -2.55107140e+00  1.00000000e+00 -9.12786260e-22 -2.41957034e+03  2.55107140e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.57695899e+00  2.41957024e+03 -2.60057263e+00  1.00000000e+00 -8.95465881e-22 -2.41957024e+03  2.60057263e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.74312458e+00  2.41957013e+03 -2.65103137e+00  1.00000000e+00 -8.78473183e-22 -2.41957013e+03  2.65103137e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 8.91250938e+00  2.41957001e+03 -2.70246621e+00  1.00000000e+00 -8.61802024e-22 -2.41957001e+03  2.70246621e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.08517576e+00  2.41956989e+03 -2.75489608e+00  1.00000000e+00 -8.45446372e-22 -2.41956989e+03  2.75489608e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.26118728e+00  2.41956977e+03 -2.80834029e+00  1.00000000e+00 -8.29400306e-22 -2.41956977e+03  2.80834029e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.44060876e+00  2.41956964e+03 -2.86281852e+00  1.00000000e+00 -8.13658014e-22 -2.41956964e+03  2.86281852e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.62350626e+00  2.41956951e+03 -2.91835082e+00  1.00000000e+00 -7.98213789e-22 -2.41956951e+03  2.91835082e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 9.80994713e+00  2.41956937e+03 -2.97495765e+00  1.00000000e+00 -7.83062030e-22 -2.41956937e+03  2.97495765e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.00000000e+01  2.41956923e+03 -3.03265983e+00  1.00000000e+00 -7.68197238e-22 -2.41956923e+03  3.03265983e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.01937349e+01  2.41956908e+03 -3.09147862e+00  1.00000000e+00 -7.53614015e-22 -2.41956908e+03  3.09147862e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.03912230e+01  2.41956893e+03 -3.15143568e+00  1.00000000e+00 -7.39307065e-22 -2.41956893e+03  3.15143568e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
 1.05925373e+01  2.41956877e+03 -3.21255307e+00  1.00000000e+00 -7.25271186e-22 -2.41956877e+03  3.21255307e+00	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
