 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    v(VINP)         v(VINN)         ivdd_signed     idd             m1_id           m1_gm           m1_gds          m1_vdsat        m2_id           m2_gm           m2_gds          m2_vdsat        m3_id           m3_gm           m3_gds          m3_vdsat        m4_id           m4_gm           m4_gds          m4_vdsat        m5_id           m5_gm           m5_gds          m5_vdsat        m6_id           m6_gm           m6_gds          m6_vdsat        m7_id           m7_gm           m7_gds          m7_vdsat        m8_id           m8_gm           m8_gds          m8_vdsat        m9_id           m9_gm           m9_gds          m9_vdsat        m10_id          m10_gm          m10_gds         m10_vdsat	manifest_sha256
 0.00000000e+00  8.99999207e-01  7.92073509e-01  6.57987201e-01  6.32753936e-01  2.14698188e-01  7.92124975e-01  9.00000000e-01  8.99999207e-01 -1.50298315e-04  1.50298315e-04  1.90200621e-05  3.81951554e-04  3.89138449e-06  7.45743848e-02  1.90201647e-05  3.81953202e-04  3.89157619e-06  7.45747043e-02  1.90200607e-05  3.01403902e-04  1.95735446e-06  8.72281236e-02  1.90201614e-05  3.01405365e-04  1.95732639e-06  8.72282034e-02  3.80402241e-05  6.41779665e-04  1.31451362e-05  9.85645235e-02  8.32666517e-05  8.35556346e-04  8.66425600e-06  1.58432391e-01  9.22666438e-05  9.66614772e-04  3.80927295e-06  1.64441277e-01  9.99999882e-06  1.02006282e-04  3.36458495e-07  1.69702732e-01  9.99144222e-06  1.01924028e-04  3.41780263e-07  1.69694826e-01  9.99144270e-06  1.72731578e-04  1.03612330e-06  9.23723431e-02	6b90c7326a881914a362e3b2e6e96e4716b20c8b8196590f22c2ce5e1ab460ab
