 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.98994845e-01  9.04998953e-01 
 8.87812500e-01 -2.43750000e-02 -3.89056697e-01  9.04999115e-01 
 8.88125000e-01 -2.37500000e-02 -3.79112514e-01  9.04999272e-01 
 8.88437500e-01 -2.31250000e-02 -3.69163245e-01  9.04999425e-01 
 8.88750000e-01 -2.25000000e-02 -3.59209659e-01  9.04999572e-01 
 8.89062500e-01 -2.18750000e-02 -3.49252383e-01  9.04999715e-01 
 8.89375000e-01 -2.12500000e-02 -3.39291931e-01  9.04999853e-01 
 8.89687500e-01 -2.06250000e-02 -3.29328729e-01  9.04999986e-01 
 8.90000000e-01 -2.00000000e-02 -3.19363134e-01  9.05000115e-01 
 8.90312500e-01 -1.93750000e-02 -3.09395444e-01  9.05000240e-01 
 8.90625000e-01 -1.87500000e-02 -2.99425912e-01  9.05000360e-01 
 8.90937500e-01 -1.81250000e-02 -2.89454752e-01  9.05000476e-01 
 8.91250000e-01 -1.75000000e-02 -2.79482150e-01  9.05000587e-01 
 8.91562500e-01 -1.68750000e-02 -2.69508263e-01  9.05000695e-01 
 8.91875000e-01 -1.62500000e-02 -2.59533229e-01  9.05000798e-01 
 8.92187500e-01 -1.56250000e-02 -2.49557167e-01  9.05000897e-01 
 8.92500000e-01 -1.50000000e-02 -2.39580183e-01  9.05000992e-01 
 8.92812500e-01 -1.43750000e-02 -2.29602368e-01  9.05001082e-01 
 8.93125000e-01 -1.37500000e-02 -2.19623803e-01  9.05001169e-01 
 8.93437500e-01 -1.31250000e-02 -2.09644560e-01  9.05001252e-01 
 8.93750000e-01 -1.25000000e-02 -1.99664705e-01  9.05001330e-01 
 8.94062500e-01 -1.18750000e-02 -1.89684294e-01  9.05001405e-01 
 8.94375000e-01 -1.12500000e-02 -1.79703380e-01  9.05001476e-01 
 8.94687500e-01 -1.06250000e-02 -1.69722010e-01  9.05001543e-01 
 8.95000000e-01 -1.00000000e-02 -1.59740226e-01  9.05001606e-01 
 8.95312500e-01 -9.37500000e-03 -1.49758067e-01  9.05001665e-01 
 8.95625000e-01 -8.75000000e-03 -1.39775569e-01  9.05001720e-01 
 8.95937500e-01 -8.12500000e-03 -1.29792764e-01  9.05001771e-01 
 8.96250000e-01 -7.50000000e-03 -1.19809684e-01  9.05001819e-01 
 8.96562500e-01 -6.87500000e-03 -1.09826355e-01  9.05001862e-01 
 8.96875000e-01 -6.25000000e-03 -9.98428055e-02  9.05001902e-01 
 8.97187500e-01 -5.62500000e-03 -8.98590591e-02  9.05001938e-01 
 8.97500000e-01 -5.00000000e-03 -7.98751388e-02  9.05001970e-01 
 8.97812500e-01 -4.37500000e-03 -6.98910672e-02  9.05001999e-01 
 8.98125000e-01 -3.75000000e-03 -5.99068652e-02  9.05002023e-01 
 8.98437500e-01 -3.12500000e-03 -4.99225529e-02  9.05002044e-01 
 8.98750000e-01 -2.50000000e-03 -3.99381498e-02  9.05002061e-01 
 8.99062500e-01 -1.87500000e-03 -2.99536746e-02  9.05002074e-01 
 8.99375000e-01 -1.25000000e-03 -1.99691462e-02  9.05002083e-01 
 8.99687500e-01 -6.25000000e-04 -9.98458185e-03  9.05002089e-01 
 9.00000000e-01  3.99680289e-15  5.07371922e-11  9.05002091e-01 
 9.00312500e-01  6.25000000e-04  9.98458183e-03  9.05002089e-01 
 9.00625000e-01  1.25000000e-03  1.99691460e-02  9.05002083e-01 
 9.00937500e-01  1.87500000e-03  2.99536747e-02  9.05002074e-01 
 9.01250000e-01  2.50000000e-03  3.99381498e-02  9.05002061e-01 
 9.01562500e-01  3.12500000e-03  4.99225530e-02  9.05002044e-01 
 9.01875000e-01  3.75000000e-03  5.99068652e-02  9.05002023e-01 
 9.02187500e-01  4.37500000e-03  6.98910674e-02  9.05001998e-01 
 9.02500000e-01  5.00000000e-03  7.98751389e-02  9.05001970e-01 
 9.02812500e-01  5.62500000e-03  8.98590591e-02  9.05001938e-01 
 9.03125000e-01  6.25000000e-03  9.98428056e-02  9.05001902e-01 
 9.03437500e-01  6.87500000e-03  1.09826355e-01  9.05001862e-01 
 9.03750000e-01  7.50000000e-03  1.19809684e-01  9.05001819e-01 
 9.04062500e-01  8.12500000e-03  1.29792764e-01  9.05001771e-01 
 9.04375000e-01  8.75000000e-03  1.39775568e-01  9.05001720e-01 
 9.04687500e-01  9.37500000e-03  1.49758067e-01  9.05001665e-01 
 9.05000000e-01  1.00000000e-02  1.59740225e-01  9.05001606e-01 
 9.05312500e-01  1.06250000e-02  1.69722010e-01  9.05001543e-01 
 9.05625000e-01  1.12500000e-02  1.79703380e-01  9.05001476e-01 
 9.05937500e-01  1.18750000e-02  1.89684294e-01  9.05001405e-01 
 9.06250000e-01  1.25000000e-02  1.99664705e-01  9.05001330e-01 
 9.06562500e-01  1.31250000e-02  2.09644560e-01  9.05001252e-01 
 9.06875000e-01  1.37500000e-02  2.19623803e-01  9.05001169e-01 
 9.07187500e-01  1.43750000e-02  2.29602368e-01  9.05001082e-01 
 9.07500000e-01  1.50000000e-02  2.39580183e-01  9.05000992e-01 
 9.07812500e-01  1.56250000e-02  2.49557167e-01  9.05000897e-01 
 9.08125000e-01  1.62500000e-02  2.59533229e-01  9.05000798e-01 
 9.08437500e-01  1.68750000e-02  2.69508263e-01  9.05000695e-01 
 9.08750000e-01  1.75000000e-02  2.79482150e-01  9.05000587e-01 
 9.09062500e-01  1.81250000e-02  2.89454752e-01  9.05000476e-01 
 9.09375000e-01  1.87500000e-02  2.99425912e-01  9.05000360e-01 
 9.09687500e-01  1.93750000e-02  3.09395444e-01  9.05000240e-01 
 9.10000000e-01  2.00000000e-02  3.19363134e-01  9.05000115e-01 
 9.10312500e-01  2.06250000e-02  3.29328729e-01  9.04999986e-01 
 9.10625000e-01  2.12500000e-02  3.39291931e-01  9.04999853e-01 
 9.10937500e-01  2.18750000e-02  3.49252383e-01  9.04999715e-01 
 9.11250000e-01  2.25000000e-02  3.59209659e-01  9.04999572e-01 
 9.11562500e-01  2.31250000e-02  3.69163245e-01  9.04999425e-01 
 9.11875000e-01  2.37500000e-02  3.79112513e-01  9.04999272e-01 
 9.12187500e-01  2.43750000e-02  3.89056697e-01  9.04999115e-01 
 9.12500000e-01  2.50000000e-02  3.98994845e-01  9.04998953e-01 
