 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -3.96439108e-01  9.95815978e-01 
 9.77812500e-01 -2.43750000e-02 -3.86528756e-01  9.95816132e-01 
 9.78125000e-01 -2.37500000e-02 -3.76618355e-01  9.95816281e-01 
 9.78437500e-01 -2.31250000e-02 -3.66707906e-01  9.95816427e-01 
 9.78750000e-01 -2.25000000e-02 -3.56797412e-01  9.95816569e-01 
 9.79062500e-01 -2.18750000e-02 -3.46886873e-01  9.95816707e-01 
 9.79375000e-01 -2.12500000e-02 -3.36976291e-01  9.95816841e-01 
 9.79687500e-01 -2.06250000e-02 -3.27065667e-01  9.95816971e-01 
 9.80000000e-01 -2.00000000e-02 -3.17155003e-01  9.95817097e-01 
 9.80312500e-01 -1.93750000e-02 -3.07244299e-01  9.95817220e-01 
 9.80625000e-01 -1.87500000e-02 -2.97333558e-01  9.95817338e-01 
 9.80937500e-01 -1.81250000e-02 -2.87422781e-01  9.95817453e-01 
 9.81250000e-01 -1.75000000e-02 -2.77511968e-01  9.95817564e-01 
 9.81562500e-01 -1.68750000e-02 -2.67601121e-01  9.95817670e-01 
 9.81875000e-01 -1.62500000e-02 -2.57690242e-01  9.95817773e-01 
 9.82187500e-01 -1.56250000e-02 -2.47779332e-01  9.95817872e-01 
 9.82500000e-01 -1.50000000e-02 -2.37868391e-01  9.95817967e-01 
 9.82812500e-01 -1.43750000e-02 -2.27957422e-01  9.95818059e-01 
 9.83125000e-01 -1.37500000e-02 -2.18046425e-01  9.95818146e-01 
 9.83437500e-01 -1.31250000e-02 -2.08135402e-01  9.95818230e-01 
 9.83750000e-01 -1.25000000e-02 -1.98224354e-01  9.95818309e-01 
 9.84062500e-01 -1.18750000e-02 -1.88313282e-01  9.95818385e-01 
 9.84375000e-01 -1.12500000e-02 -1.78402188e-01  9.95818457e-01 
 9.84687500e-01 -1.06250000e-02 -1.68491072e-01  9.95818525e-01 
 9.85000000e-01 -1.00000000e-02 -1.58579936e-01  9.95818589e-01 
 9.85312500e-01 -9.37500000e-03 -1.48668781e-01  9.95818649e-01 
 9.85625000e-01 -8.75000000e-03 -1.38757609e-01  9.95818705e-01 
 9.85937500e-01 -8.12500000e-03 -1.28846420e-01  9.95818758e-01 
 9.86250000e-01 -7.50000000e-03 -1.18935215e-01  9.95818806e-01 
 9.86562500e-01 -6.87500000e-03 -1.09023997e-01  9.95818851e-01 
 9.86875000e-01 -6.25000000e-03 -9.91127655e-02  9.95818891e-01 
 9.87187500e-01 -5.62500000e-03 -8.92015224e-02  9.95818928e-01 
 9.87500000e-01 -5.00000000e-03 -7.92902687e-02  9.95818961e-01 
 9.87812500e-01 -4.37500000e-03 -6.93790056e-02  9.95818990e-01 
 9.88125000e-01 -3.75000000e-03 -5.94677344e-02  9.95819016e-01 
 9.88437500e-01 -3.12500000e-03 -4.95564560e-02  9.95819037e-01 
 9.88750000e-01 -2.50000000e-03 -3.96451717e-02  9.95819054e-01 
 9.89062500e-01 -1.87500000e-03 -2.97338829e-02  9.95819068e-01 
 9.89375000e-01 -1.25000000e-03 -1.98225906e-02  9.95819078e-01 
 9.89687500e-01 -6.25000000e-04 -9.91129599e-03  9.95819084e-01 
 9.90000000e-01  3.99680289e-15  2.54334331e-11  9.95819086e-01 
 9.90312500e-01  6.25000000e-04  9.91129586e-03  9.95819084e-01 
 9.90625000e-01  1.25000000e-03  1.98225906e-02  9.95819078e-01 
 9.90937500e-01  1.87500000e-03  2.97338830e-02  9.95819068e-01 
 9.91250000e-01  2.50000000e-03  3.96451717e-02  9.95819054e-01 
 9.91562500e-01  3.12500000e-03  4.95564560e-02  9.95819037e-01 
 9.91875000e-01  3.75000000e-03  5.94677342e-02  9.95819016e-01 
 9.92187500e-01  4.37500000e-03  6.93790057e-02  9.95818990e-01 
 9.92500000e-01  5.00000000e-03  7.92902687e-02  9.95818961e-01 
 9.92812500e-01  5.62500000e-03  8.92015225e-02  9.95818928e-01 
 9.93125000e-01  6.25000000e-03  9.91127655e-02  9.95818891e-01 
 9.93437500e-01  6.87500000e-03  1.09023997e-01  9.95818851e-01 
 9.93750000e-01  7.50000000e-03  1.18935215e-01  9.95818806e-01 
 9.94062500e-01  8.12500000e-03  1.28846420e-01  9.95818758e-01 
 9.94375000e-01  8.75000000e-03  1.38757572e-01  9.95818705e-01 
 9.94687500e-01  9.37500000e-03  1.48668781e-01  9.95818649e-01 
 9.95000000e-01  1.00000000e-02  1.58579936e-01  9.95818589e-01 
 9.95312500e-01  1.06250000e-02  1.68491072e-01  9.95818525e-01 
 9.95625000e-01  1.12500000e-02  1.78402188e-01  9.95818457e-01 
 9.95937500e-01  1.18750000e-02  1.88313282e-01  9.95818385e-01 
 9.96250000e-01  1.25000000e-02  1.98224354e-01  9.95818309e-01 
 9.96562500e-01  1.31250000e-02  2.08135402e-01  9.95818230e-01 
 9.96875000e-01  1.37500000e-02  2.18046425e-01  9.95818146e-01 
 9.97187500e-01  1.43750000e-02  2.27957422e-01  9.95818059e-01 
 9.97500000e-01  1.50000000e-02  2.37868391e-01  9.95817967e-01 
 9.97812500e-01  1.56250000e-02  2.47779332e-01  9.95817872e-01 
 9.98125000e-01  1.62500000e-02  2.57690242e-01  9.95817773e-01 
 9.98437500e-01  1.68750000e-02  2.67601121e-01  9.95817670e-01 
 9.98750000e-01  1.75000000e-02  2.77511968e-01  9.95817564e-01 
 9.99062500e-01  1.81250000e-02  2.87422781e-01  9.95817453e-01 
 9.99375000e-01  1.87500000e-02  2.97333558e-01  9.95817338e-01 
 9.99687500e-01  1.93750000e-02  3.07244299e-01  9.95817220e-01 
 1.00000000e+00  2.00000000e-02  3.17155003e-01  9.95817097e-01 
 1.00031250e+00  2.06250000e-02  3.27065667e-01  9.95816971e-01 
 1.00062500e+00  2.12500000e-02  3.36976291e-01  9.95816841e-01 
 1.00093750e+00  2.18750000e-02  3.46886873e-01  9.95816707e-01 
 1.00125000e+00  2.25000000e-02  3.56797412e-01  9.95816569e-01 
 1.00156250e+00  2.31250000e-02  3.66707906e-01  9.95816427e-01 
 1.00187500e+00  2.37500000e-02  3.76618355e-01  9.95816281e-01 
 1.00218750e+00  2.43750000e-02  3.86528756e-01  9.95816132e-01 
 1.00250000e+00  2.50000000e-02  3.96439108e-01  9.95815978e-01 
