 time                v(ip)               v(inn)              v(op)               v(on)               v(clk)              i(vdd)             
 0.000000000000e+00  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173437765567e-11 
 2.000000000000e-12  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173438209656e-11 
 4.000000000000e-12  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173443760771e-11 
 8.000000000000e-12  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173449755976e-11 
 1.600000000000e-11  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173440790925e-11 
 3.200000000000e-11  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173438903546e-11 
 6.400000000000e-11  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173444898750e-11 
 1.280000000000e-10  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173450893954e-11 
 2.560000000000e-10  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173447424507e-11 
 4.560000000000e-10  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173450255576e-11 
 6.560000000000e-10  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173436377788e-11 
 8.560000000000e-10  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173438459456e-11 
 1.056000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173437321478e-11 
 1.256000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173437071678e-11 
 1.456000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173438903546e-11 
 1.656000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173436377788e-11 
 1.856000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173436627588e-11 
 2.056000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173436377788e-11 
 2.256000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173437765567e-11 
 2.456000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173438015367e-11 
 2.656000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173438459456e-11 
 2.856000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173438903546e-11 
 3.056000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173437765567e-11 
 3.256000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173435933699e-11 
 3.456000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173437321478e-11 
 3.656000000000e-09  8.099755859380e-01  8.100244140630e-01  1.619999997067e+00  1.619999997067e+00  0.000000000000e+00 -1.173437515767e-11 
