 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -3.88349956e-01  9.95691217e-01 
 9.77812500e-01 -2.43750000e-02 -3.78655637e-01  9.95692023e-01 
 9.78125000e-01 -2.37500000e-02 -3.68960136e-01  9.95692805e-01 
 9.78437500e-01 -2.31250000e-02 -3.59263493e-01  9.95693563e-01 
 9.78750000e-01 -2.25000000e-02 -3.49565752e-01  9.95694299e-01 
 9.79062500e-01 -2.18750000e-02 -3.39866951e-01  9.95695012e-01 
 9.79375000e-01 -2.12500000e-02 -3.30167131e-01  9.95695702e-01 
 9.79687500e-01 -2.06250000e-02 -3.20466329e-01  9.95696369e-01 
 9.80000000e-01 -2.00000000e-02 -3.10764583e-01  9.95697015e-01 
 9.80312500e-01 -1.93750000e-02 -3.01061929e-01  9.95697638e-01 
 9.80625000e-01 -1.87500000e-02 -2.91358403e-01  9.95698240e-01 
 9.80937500e-01 -1.81250000e-02 -2.81654039e-01  9.95698821e-01 
 9.81250000e-01 -1.75000000e-02 -2.71948873e-01  9.95699380e-01 
 9.81562500e-01 -1.68750000e-02 -2.62242936e-01  9.95699917e-01 
 9.81875000e-01 -1.62500000e-02 -2.52536263e-01  9.95700434e-01 
 9.82187500e-01 -1.56250000e-02 -2.42828885e-01  9.95700930e-01 
 9.82500000e-01 -1.50000000e-02 -2.33120832e-01  9.95701406e-01 
 9.82812500e-01 -1.43750000e-02 -2.23412140e-01  9.95701861e-01 
 9.83125000e-01 -1.37500000e-02 -2.13702835e-01  9.95702295e-01 
 9.83437500e-01 -1.31250000e-02 -2.03992948e-01  9.95702710e-01 
 9.83750000e-01 -1.25000000e-02 -1.94282508e-01  9.95703104e-01 
 9.84062500e-01 -1.18750000e-02 -1.84571545e-01  9.95703478e-01 
 9.84375000e-01 -1.12500000e-02 -1.74860087e-01  9.95703833e-01 
 9.84687500e-01 -1.06250000e-02 -1.65148163e-01  9.95704167e-01 
 9.85000000e-01 -1.00000000e-02 -1.55435800e-01  9.95704483e-01 
 9.85312500e-01 -9.37500000e-03 -1.45723027e-01  9.95704778e-01 
 9.85625000e-01 -8.75000000e-03 -1.36009869e-01  9.95705054e-01 
 9.85937500e-01 -8.12500000e-03 -1.26296354e-01  9.95705311e-01 
 9.86250000e-01 -7.50000000e-03 -1.16582509e-01  9.95705548e-01 
 9.86562500e-01 -6.87500000e-03 -1.06868359e-01  9.95705766e-01 
 9.86875000e-01 -6.25000000e-03 -9.71539323e-02  9.95705965e-01 
 9.87187500e-01 -5.62500000e-03 -8.74392531e-02  9.95706145e-01 
 9.87500000e-01 -5.00000000e-03 -7.77243477e-02  9.95706306e-01 
 9.87812500e-01 -4.37500000e-03 -6.80092416e-02  9.95706447e-01 
 9.88125000e-01 -3.75000000e-03 -5.82939601e-02  9.95706570e-01 
 9.88437500e-01 -3.12500000e-03 -4.85785287e-02  9.95706674e-01 
 9.88750000e-01 -2.50000000e-03 -3.88629725e-02  9.95706759e-01 
 9.89062500e-01 -1.87500000e-03 -2.91473165e-02  9.95706825e-01 
 9.89375000e-01 -1.25000000e-03 -1.94315859e-02  9.95706872e-01 
 9.89687500e-01 -6.25000000e-04 -9.71580535e-03  9.95706900e-01 
 9.90000000e-01  3.99680289e-15 -2.79058998e-11  9.95706909e-01 
 9.90312500e-01  6.25000000e-04  9.71580534e-03  9.95706900e-01 
 9.90625000e-01  1.25000000e-03  1.94315860e-02  9.95706872e-01 
 9.90937500e-01  1.87500000e-03  2.91473166e-02  9.95706825e-01 
 9.91250000e-01  2.50000000e-03  3.88629726e-02  9.95706759e-01 
 9.91562500e-01  3.12500000e-03  4.85785287e-02  9.95706674e-01 
 9.91875000e-01  3.75000000e-03  5.82939602e-02  9.95706570e-01 
 9.92187500e-01  4.37500000e-03  6.80092416e-02  9.95706447e-01 
 9.92500000e-01  5.00000000e-03  7.77243477e-02  9.95706306e-01 
 9.92812500e-01  5.62500000e-03  8.74392531e-02  9.95706145e-01 
 9.93125000e-01  6.25000000e-03  9.71539323e-02  9.95705965e-01 
 9.93437500e-01  6.87500000e-03  1.06868359e-01  9.95705766e-01 
 9.93750000e-01  7.50000000e-03  1.16582509e-01  9.95705548e-01 
 9.94062500e-01  8.12500000e-03  1.26296354e-01  9.95705311e-01 
 9.94375000e-01  8.75000000e-03  1.36009869e-01  9.95705054e-01 
 9.94687500e-01  9.37500000e-03  1.45723027e-01  9.95704778e-01 
 9.95000000e-01  1.00000000e-02  1.55435801e-01  9.95704483e-01 
 9.95312500e-01  1.06250000e-02  1.65148163e-01  9.95704167e-01 
 9.95625000e-01  1.12500000e-02  1.74860087e-01  9.95703833e-01 
 9.95937500e-01  1.18750000e-02  1.84571545e-01  9.95703478e-01 
 9.96250000e-01  1.25000000e-02  1.94282508e-01  9.95703104e-01 
