 time            d5              h5              c5              p5             
 0.00000000e+00 -3.58800691e-01 -4.55191440e-15  8.99404736e-01  1.06399910e-03 
 5.00000000e-11 -3.58800691e-01 -4.77395901e-15  8.99404736e-01  1.06399910e-03 
 1.00000000e-10 -3.58800691e-01 -4.88498131e-15  8.99404736e-01  1.06399910e-03 
 2.00000000e-10 -3.58800691e-01 -4.99600361e-15  8.99404736e-01  1.06399910e-03 
 4.00000000e-10 -3.58800691e-01 -4.99600361e-15  8.99404736e-01  1.06399910e-03 
 8.00000000e-10 -3.58800691e-01 -5.10702591e-15  8.99404736e-01  1.06399910e-03 
 1.60000000e-09 -3.58800691e-01 -5.32907052e-15  8.99404736e-01  1.06399910e-03 
 3.20000000e-09 -3.58800691e-01 -4.99600361e-15  8.99404736e-01  1.06399910e-03 
 6.40000000e-09 -3.58800691e-01 -4.21884749e-15  8.99404736e-01  1.06399910e-03 
 1.14000000e-08 -3.58800691e-01 -3.66373598e-15  8.99404736e-01  1.06399910e-03 
 1.64000000e-08 -3.58800691e-01 -3.10862447e-15  8.99404736e-01  1.06399910e-03 
 2.14000000e-08 -3.58800691e-01 -2.66453526e-15  8.99404736e-01  1.06399910e-03 
 2.64000000e-08 -3.58800691e-01 -1.88737914e-15  8.99404736e-01  1.06399910e-03 
 3.14000000e-08 -3.58800691e-01 -1.22124533e-15  8.99404736e-01  1.06399910e-03 
 3.64000000e-08 -3.58800691e-01 -8.88178420e-16  8.99404736e-01  1.06399910e-03 
 4.14000000e-08 -3.58800691e-01 -3.33066907e-16  8.99404736e-01  1.06399910e-03 
 4.64000000e-08 -3.58800691e-01  4.44089210e-16  8.99404736e-01  1.06399910e-03 
 5.14000000e-08 -3.58800691e-01  1.33226763e-15  8.99404736e-01  1.06399910e-03 
 5.64000000e-08 -3.58800691e-01  2.10942375e-15  8.99404736e-01  1.06399910e-03 
 6.14000000e-08 -3.58800691e-01  2.99760217e-15  8.99404736e-01  1.06399910e-03 
 6.64000000e-08 -3.58800691e-01  3.88578059e-15  8.99404736e-01  1.06399910e-03 
 7.14000000e-08 -3.58800691e-01  4.44089210e-15  8.99404736e-01  1.06399910e-03 
 7.64000000e-08 -3.58800691e-01  4.88498131e-15  8.99404736e-01  1.06399910e-03 
 8.14000000e-08 -3.58800691e-01  5.32907052e-15  8.99404736e-01  1.06399910e-03 
 8.64000000e-08 -3.58800691e-01  5.88418203e-15  8.99404736e-01  1.06399910e-03 
 9.14000000e-08 -3.58800691e-01  6.32827124e-15  8.99404736e-01  1.06399910e-03 
 9.64000000e-08 -3.58800691e-01  6.77236045e-15  8.99404736e-01  1.06399910e-03 
 1.01400000e-07 -3.58800691e-01  7.54951657e-15  8.99404736e-01  1.06399910e-03 
 1.06400000e-07 -3.58800691e-01  8.54871729e-15  8.99404736e-01  1.06399910e-03 
 1.11400000e-07 -3.58800691e-01  9.32587341e-15  8.99404736e-01  1.06399910e-03 
 1.16400000e-07 -3.58800691e-01  9.99200722e-15  8.99404736e-01  1.06399910e-03 
 1.21400000e-07 -3.58800691e-01  1.07691633e-14  8.99404736e-01  1.06399910e-03 
 1.26400000e-07 -3.58800691e-01  1.15463195e-14  8.99404736e-01  1.06399910e-03 
 1.31400000e-07 -3.58800691e-01  1.23234756e-14  8.99404736e-01  1.06399910e-03 
 1.36400000e-07 -3.58800691e-01  1.31006317e-14  8.99404736e-01  1.06399910e-03 
 1.41400000e-07 -3.58800691e-01  1.39888101e-14  8.99404736e-01  1.06399910e-03 
 1.46400000e-07 -3.58800691e-01  1.47659662e-14  8.99404736e-01  1.06399910e-03 
 1.51400000e-07 -3.58800691e-01  1.53210777e-14  8.99404736e-01  1.06399910e-03 
 1.56400000e-07 -3.58800691e-01  1.59872116e-14  8.99404736e-01  1.06399910e-03 
