 time            d1              h1              c1              p1             
 4.61400000e-07 -3.38608447e-01  1.63202785e-14  8.08472291e-01  9.14973907e-04 
 4.66400000e-07 -3.38608447e-01  1.66533454e-14  8.08472291e-01  9.14973907e-04 
 4.71400000e-07 -3.38608447e-01  1.69864123e-14  8.08472291e-01  9.14973907e-04 
 4.76400000e-07 -3.38608447e-01  1.72084569e-14  8.08472291e-01  9.14973907e-04 
 4.81400000e-07 -3.38608447e-01  1.76525461e-14  8.08472291e-01  9.14973907e-04 
 4.86400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 4.91400000e-07 -3.38608447e-01  1.79856130e-14  8.08472291e-01  9.14973907e-04 
 4.96400000e-07 -3.38608447e-01  1.80966353e-14  8.08472291e-01  9.14973907e-04 
 5.01400000e-07 -3.38608447e-01  1.80966353e-14  8.08472291e-01  9.14973907e-04 
 5.06400000e-07 -3.38608447e-01  1.80966353e-14  8.08472291e-01  9.14973907e-04 
 5.11400000e-07 -3.38608447e-01  1.82076576e-14  8.08472291e-01  9.14973907e-04 
 5.16400000e-07 -3.38608447e-01  1.82076576e-14  8.08472291e-01  9.14973907e-04 
 5.21400000e-07 -3.38608447e-01  1.79856130e-14  8.08472291e-01  9.14973907e-04 
 5.26400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 5.31400000e-07 -3.38608447e-01  1.80966353e-14  8.08472291e-01  9.14973907e-04 
 5.36400000e-07 -3.38608447e-01  1.82076576e-14  8.08472291e-01  9.14973907e-04 
 5.41400000e-07 -3.38608447e-01  1.82076576e-14  8.08472291e-01  9.14973907e-04 
 5.46400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 5.51400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 5.56400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 5.61400000e-07 -3.38608447e-01  1.84297022e-14  8.08472291e-01  9.14973907e-04 
 5.66400000e-07 -3.38608447e-01  1.84297022e-14  8.08472291e-01  9.14973907e-04 
 5.71400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 5.76400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 5.81400000e-07 -3.38608447e-01  1.84297022e-14  8.08472291e-01  9.14973907e-04 
 5.86400000e-07 -3.38608447e-01  1.84297022e-14  8.08472291e-01  9.14973907e-04 
 5.91400000e-07 -3.38608447e-01  1.85407245e-14  8.08472291e-01  9.14973907e-04 
 5.96400000e-07 -3.38608447e-01  1.87627691e-14  8.08472291e-01  9.14973907e-04 
 6.01400000e-07 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 6.06400000e-07 -3.38608447e-01  1.89848137e-14  8.08472291e-01  9.14973907e-04 
 6.11400000e-07 -3.38608447e-01  1.90958360e-14  8.08472291e-01  9.14973907e-04 
 6.16400000e-07 -3.38608447e-01  1.90958360e-14  8.08472291e-01  9.14973907e-04 
 6.21400000e-07 -3.38608447e-01  1.89848137e-14  8.08472291e-01  9.14973907e-04 
 6.26400000e-07 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 6.31400000e-07 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 6.36400000e-07 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 6.41400000e-07 -3.38608447e-01  1.87627691e-14  8.08472291e-01  9.14973907e-04 
 6.46400000e-07 -3.38608447e-01  1.87627691e-14  8.08472291e-01  9.14973907e-04 
 6.51400000e-07 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 6.56400000e-07 -3.38608447e-01  1.89848137e-14  8.08472291e-01  9.14973907e-04 
 6.61400000e-07 -3.38608447e-01  1.90958360e-14  8.08472291e-01  9.14973907e-04 
 6.66400000e-07 -3.38608447e-01  1.93178806e-14  8.08472291e-01  9.14973907e-04 
 6.71400000e-07 -3.38608447e-01  1.94289029e-14  8.08472291e-01  9.14973907e-04 
 6.76400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 6.81400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 6.86400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 6.91400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 6.96400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.01400000e-07 -3.38608447e-01  1.96509475e-14  8.08472291e-01  9.14973907e-04 
 7.06400000e-07 -3.38608447e-01  1.96509475e-14  8.08472291e-01  9.14973907e-04 
 7.11400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.16400000e-07 -3.38608447e-01  1.94289029e-14  8.08472291e-01  9.14973907e-04 
 7.21400000e-07 -3.38608447e-01  1.94289029e-14  8.08472291e-01  9.14973907e-04 
 7.26400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.31400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.36400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.41400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.46400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.51400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.56400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.61400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.66400000e-07 -3.38608447e-01  1.94289029e-14  8.08472291e-01  9.14973907e-04 
 7.71400000e-07 -3.38608447e-01  1.94289029e-14  8.08472291e-01  9.14973907e-04 
 7.76400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.81400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.86400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.91400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 7.96400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 8.01400000e-07 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 8.06400000e-07 -3.38608447e-01  1.94289029e-14  8.08472291e-01  9.14973907e-04 
 8.11400000e-07 -3.38608447e-01  1.93178806e-14  8.08472291e-01  9.14973907e-04 
 8.16400000e-07 -3.38608447e-01  1.90958360e-14  8.08472291e-01  9.14973907e-04 
 8.21400000e-07 -3.38608447e-01  1.89848137e-14  8.08472291e-01  9.14973907e-04 
 8.26400000e-07 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 8.31400000e-07 -3.38608447e-01  1.86517468e-14  8.08472291e-01  9.14973907e-04 
 8.36400000e-07 -3.38608447e-01  1.84297022e-14  8.08472291e-01  9.14973907e-04 
 8.41400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 8.46400000e-07 -3.38608447e-01  1.82076576e-14  8.08472291e-01  9.14973907e-04 
 8.51400000e-07 -3.38608447e-01  1.80966353e-14  8.08472291e-01  9.14973907e-04 
 8.56400000e-07 -3.38608447e-01  1.80966353e-14  8.08472291e-01  9.14973907e-04 
 8.61400000e-07 -3.38608447e-01  1.80966353e-14  8.08472291e-01  9.14973907e-04 
 8.66400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 8.71400000e-07 -3.38608447e-01  1.76525461e-14  8.08472291e-01  9.14973907e-04 
 8.76400000e-07 -3.38608447e-01  1.76525461e-14  8.08472291e-01  9.14973907e-04 
 8.81400000e-07 -3.38608447e-01  1.77635684e-14  8.08472291e-01  9.14973907e-04 
 8.86400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 8.91400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 8.96400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 9.01400000e-07 -3.38608447e-01  1.77635684e-14  8.08472291e-01  9.14973907e-04 
 9.06400000e-07 -3.38608447e-01  1.76525461e-14  8.08472291e-01  9.14973907e-04 
 9.11400000e-07 -3.38608447e-01  1.76525461e-14  8.08472291e-01  9.14973907e-04 
 9.16400000e-07 -3.38608447e-01  1.77635684e-14  8.08472291e-01  9.14973907e-04 
 9.21400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 9.26400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 9.31400000e-07 -3.38608447e-01  1.78745907e-14  8.08472291e-01  9.14973907e-04 
 9.36400000e-07 -3.38608447e-01  1.77635684e-14  8.08472291e-01  9.14973907e-04 
 9.41400000e-07 -3.38608447e-01  1.76525461e-14  8.08472291e-01  9.14973907e-04 
 9.46400000e-07 -3.38608447e-01  1.77635684e-14  8.08472291e-01  9.14973907e-04 
 9.51400000e-07 -3.38608447e-01  1.79856130e-14  8.08472291e-01  9.14973907e-04 
 9.56400000e-07 -3.38608447e-01  1.82076576e-14  8.08472291e-01  9.14973907e-04 
 9.61400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 9.66400000e-07 -3.38608447e-01  1.83186799e-14  8.08472291e-01  9.14973907e-04 
 9.71400000e-07 -3.38608447e-01  1.84297022e-14  8.08472291e-01  9.14973907e-04 
 9.76400000e-07 -3.38608447e-01  1.85407245e-14  8.08472291e-01  9.14973907e-04 
 9.81400000e-07 -3.38608447e-01  1.86517468e-14  8.08472291e-01  9.14973907e-04 
 9.86400000e-07 -3.38608447e-01  1.87627691e-14  8.08472291e-01  9.14973907e-04 
 9.91400000e-07 -3.38608447e-01  1.87627691e-14  8.08472291e-01  9.14973907e-04 
 9.96400000e-07 -3.38608447e-01  1.86517468e-14  8.08472291e-01  9.14973907e-04 
 1.00140000e-06 -3.38608447e-01  1.85407245e-14  8.08472291e-01  9.14973907e-04 
 1.00640000e-06 -3.38608447e-01  1.86517468e-14  8.08472291e-01  9.14973907e-04 
 1.01140000e-06 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 1.01640000e-06 -3.38608447e-01  1.88737914e-14  8.08472291e-01  9.14973907e-04 
 1.02140000e-06 -3.38608447e-01  1.90958360e-14  8.08472291e-01  9.14973907e-04 
 1.02640000e-06 -3.38608447e-01  1.93178806e-14  8.08472291e-01  9.14973907e-04 
 1.03140000e-06 -3.38608447e-01  1.93178806e-14  8.08472291e-01  9.14973907e-04 
 1.03640000e-06 -3.38608447e-01  1.94289029e-14  8.08472291e-01  9.14973907e-04 
 1.04140000e-06 -3.38608447e-01  1.95399252e-14  8.08472291e-01  9.14973907e-04 
 1.04640000e-06 -3.38608447e-01  1.96509475e-14  8.08472291e-01  9.14973907e-04 
 1.05140000e-06 -3.38608447e-01  1.98729921e-14  8.08472291e-01  9.14973907e-04 
 1.05640000e-06 -3.38608447e-01  2.00950367e-14  8.08472291e-01  9.14973907e-04 
 1.06140000e-06 -3.38608447e-01  2.02060590e-14  8.08472291e-01  9.14973907e-04 
 1.06640000e-06 -3.38608447e-01  2.03170814e-14  8.08472291e-01  9.14973907e-04 
 1.07140000e-06 -3.38608447e-01  2.04281037e-14  8.08472291e-01  9.14973907e-04 
 1.07640000e-06 -3.38608447e-01  2.05391260e-14  8.08472291e-01  9.14973907e-04 
 1.08140000e-06 -3.38608447e-01  2.06501483e-14  8.08472291e-01  9.14973907e-04 
 1.08640000e-06 -3.38608447e-01  2.06501483e-14  8.08472291e-01  9.14973907e-04 
 1.09140000e-06 -3.38608447e-01  2.06501483e-14  8.08472291e-01  9.14973907e-04 
 1.09640000e-06 -3.38608447e-01  2.07611706e-14  8.08472291e-01  9.14973907e-04 
 1.10140000e-06 -3.38608447e-01  2.07611706e-14  8.08472291e-01  9.14973907e-04 
 1.10640000e-06 -3.38608447e-01  2.08721929e-14  8.08472291e-01  9.14973907e-04 
 1.11140000e-06 -3.38608447e-01  2.10942375e-14  8.08472291e-01  9.14973907e-04 
 1.11640000e-06 -3.38608447e-01  2.12052598e-14  8.08472291e-01  9.14973907e-04 
 1.12140000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.12640000e-06 -3.38608447e-01  2.15383267e-14  8.08472291e-01  9.14973907e-04 
 1.13140000e-06 -3.38608447e-01  2.17603713e-14  8.08472291e-01  9.14973907e-04 
 1.13640000e-06 -3.38608447e-01  2.19824159e-14  8.08472291e-01  9.14973907e-04 
 1.14140000e-06 -3.38608447e-01  2.22044605e-14  8.08472291e-01  9.14973907e-04 
 1.14640000e-06 -3.38608447e-01  2.22044605e-14  8.08472291e-01  9.14973907e-04 
 1.15140000e-06 -3.38608447e-01  2.19824159e-14  8.08472291e-01  9.14973907e-04 
 1.15640000e-06 -3.38608447e-01  2.17603713e-14  8.08472291e-01  9.14973907e-04 
 1.16140000e-06 -3.38608447e-01  2.16493490e-14  8.08472291e-01  9.14973907e-04 
 1.16640000e-06 -3.38608447e-01  2.15383267e-14  8.08472291e-01  9.14973907e-04 
 1.17140000e-06 -3.38608447e-01  2.14273044e-14  8.08472291e-01  9.14973907e-04 
 1.17640000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.18140000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.18640000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.19140000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.19640000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.20140000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.20640000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.21140000e-06 -3.38608447e-01  2.13162821e-14  8.08472291e-01  9.14973907e-04 
 1.21640000e-06 -3.38608447e-01  2.15383267e-14  8.08472291e-01  9.14973907e-04 
 1.22140000e-06 -3.38608447e-01  2.17603713e-14  8.08472291e-01  9.14973907e-04 
 1.22640000e-06 -3.38608447e-01  2.19824159e-14  8.08472291e-01  9.14973907e-04 
 1.23140000e-06 -3.38608447e-01  2.20934382e-14  8.08472291e-01  9.14973907e-04 
 1.23640000e-06 -3.38608447e-01  2.20934382e-14  8.08472291e-01  9.14973907e-04 
 1.24140000e-06 -3.38608447e-01  2.22044605e-14  8.08472291e-01  9.14973907e-04 
 1.24640000e-06 -3.38608447e-01  2.23154828e-14  8.08472291e-01  9.14973907e-04 
 1.25140000e-06 -3.38608447e-01  2.24265051e-14  8.08472291e-01  9.14973907e-04 
 1.25640000e-06 -3.38608447e-01  2.25375274e-14  8.08472291e-01  9.14973907e-04 
 1.26140000e-06 -3.38608447e-01  2.25375274e-14  8.08472291e-01  9.14973907e-04 
 1.26640000e-06 -3.38608447e-01  2.25375274e-14  8.08472291e-01  9.14973907e-04 
 1.27140000e-06 -3.38608447e-01  2.25375274e-14  8.08472291e-01  9.14973907e-04 
 1.27640000e-06 -3.38608447e-01  2.26485497e-14  8.08472291e-01  9.14973907e-04 
 1.28140000e-06 -3.38608447e-01  2.28705943e-14  8.08472291e-01  9.14973907e-04 
 1.28640000e-06 -3.38608447e-01  2.29816166e-14  8.08472291e-01  9.14973907e-04 
 1.29140000e-06 -3.38608447e-01  2.30926389e-14  8.08472291e-01  9.14973907e-04 
 1.29640000e-06 -3.38608447e-01  2.33146835e-14  8.08472291e-01  9.14973907e-04 
 1.30140000e-06 -3.38608447e-01  2.35367281e-14  8.08472291e-01  9.14973907e-04 
 1.30640000e-06 -3.38608447e-01  2.36477504e-14  8.08472291e-01  9.14973907e-04 
 1.31140000e-06 -3.38608447e-01  2.38697950e-14  8.08472291e-01  9.14973907e-04 
 1.31640000e-06 -3.38608447e-01  2.42028619e-14  8.08472291e-01  9.14973907e-04 
 1.32140000e-06 -3.38608447e-01  2.44249065e-14  8.08472291e-01  9.14973907e-04 
 1.32640000e-06 -3.38608447e-01  2.45359288e-14  8.08472291e-01  9.14973907e-04 
 1.33140000e-06 -3.38608447e-01  2.45359288e-14  8.08472291e-01  9.14973907e-04 
 1.33640000e-06 -3.38608447e-01  2.46469511e-14  8.08472291e-01  9.14973907e-04 
 1.34140000e-06 -3.38608447e-01  2.47579734e-14  8.08472291e-01  9.14973907e-04 
 1.34640000e-06 -3.38608447e-01  2.49800181e-14  8.08472291e-01  9.14973907e-04 
 1.35140000e-06 -3.38608447e-01  2.52020627e-14  8.08472291e-01  9.14973907e-04 
 1.35640000e-06 -3.38608447e-01  2.52020627e-14  8.08472291e-01  9.14973907e-04 
 1.36140000e-06 -3.38608447e-01  2.52020627e-14  8.08472291e-01  9.14973907e-04 
 1.36640000e-06 -3.38608447e-01  2.53130850e-14  8.08472291e-01  9.14973907e-04 
 1.37140000e-06 -3.38608447e-01  2.54241073e-14  8.08472291e-01  9.14973907e-04 
 1.37640000e-06 -3.38608447e-01  2.55351296e-14  8.08472291e-01  9.14973907e-04 
 1.38140000e-06 -3.38608447e-01  2.57571742e-14  8.08472291e-01  9.14973907e-04 
 1.38640000e-06 -3.38608447e-01  2.58681965e-14  8.08472291e-01  9.14973907e-04 
 1.39140000e-06 -3.38608447e-01  2.59792188e-14  8.08472291e-01  9.14973907e-04 
 1.39640000e-06 -3.38608447e-01  2.62012634e-14  8.08472291e-01  9.14973907e-04 
 1.40140000e-06 -3.38608447e-01  2.64233080e-14  8.08472291e-01  9.14973907e-04 
 1.40640000e-06 -3.38608447e-01  2.66453526e-14  8.08472291e-01  9.14973907e-04 
 1.41140000e-06 -3.38608447e-01  2.67563749e-14  8.08472291e-01  9.14973907e-04 
