 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.99037826e-01  8.97616074e-01 
 8.87812500e-01 -2.43750000e-02 -3.89089945e-01  8.97616116e-01 
 8.88125000e-01 -2.37500000e-02 -3.79137762e-01  8.97616156e-01 
 8.88437500e-01 -2.31250000e-02 -3.69181900e-01  8.97616195e-01 
 8.88750000e-01 -2.25000000e-02 -3.59222867e-01  8.97616232e-01 
 8.89062500e-01 -2.18750000e-02 -3.49261085e-01  8.97616268e-01 
 8.89375000e-01 -2.12500000e-02 -3.39296906e-01  8.97616303e-01 
 8.89687500e-01 -2.06250000e-02 -3.29330623e-01  8.97616337e-01 
 8.90000000e-01 -2.00000000e-02 -3.19362486e-01  8.97616369e-01 
 8.90312500e-01 -1.93750000e-02 -3.09392707e-01  8.97616400e-01 
 8.90625000e-01 -1.87500000e-02 -2.99421469e-01  8.97616429e-01 
 8.90937500e-01 -1.81250000e-02 -2.89448928e-01  8.97616458e-01 
 8.91250000e-01 -1.75000000e-02 -2.79475218e-01  8.97616485e-01 
 8.91562500e-01 -1.68750000e-02 -2.69500460e-01  8.97616512e-01 
 8.91875000e-01 -1.62500000e-02 -2.59524756e-01  8.97616537e-01 
 8.92187500e-01 -1.56250000e-02 -2.49548199e-01  8.97616561e-01 
 8.92500000e-01 -1.50000000e-02 -2.39570868e-01  8.97616584e-01 
 8.92812500e-01 -1.43750000e-02 -2.29592836e-01  8.97616606e-01 
 8.93125000e-01 -1.37500000e-02 -2.19614167e-01  8.97616627e-01 
 8.93437500e-01 -1.31250000e-02 -2.09634918e-01  8.97616647e-01 
 8.93750000e-01 -1.25000000e-02 -1.99655141e-01  8.97616666e-01 
 8.94062500e-01 -1.18750000e-02 -1.89674883e-01  8.97616684e-01 
 8.94375000e-01 -1.12500000e-02 -1.79694188e-01  8.97616701e-01 
 8.94687500e-01 -1.06250000e-02 -1.69713093e-01  8.97616717e-01 
 8.95000000e-01 -1.00000000e-02 -1.59731633e-01  8.97616733e-01 
 8.95312500e-01 -9.37500000e-03 -1.49749844e-01  8.97616747e-01 
 8.95625000e-01 -8.75000000e-03 -1.39767753e-01  8.97616760e-01 
 8.95937500e-01 -8.12500000e-03 -1.29785390e-01  8.97616772e-01 
 8.96250000e-01 -7.50000000e-03 -1.19802780e-01  8.97616784e-01 
 8.96562500e-01 -6.87500000e-03 -1.09819948e-01  8.97616794e-01 
 8.96875000e-01 -6.25000000e-03 -9.98369175e-02  8.97616804e-01 
 8.97187500e-01 -5.62500000e-03 -8.98537094e-02  8.97616812e-01 
 8.97500000e-01 -5.00000000e-03 -7.98703446e-02  8.97616820e-01 
 8.97812500e-01 -4.37500000e-03 -6.98868429e-02  8.97616827e-01 
 8.98125000e-01 -3.75000000e-03 -5.99032227e-02  8.97616832e-01 
 8.98437500e-01 -3.12500000e-03 -4.99195027e-02  8.97616837e-01 
 8.98750000e-01 -2.50000000e-03 -3.99357000e-02  8.97616841e-01 
 8.99062500e-01 -1.87500000e-03 -2.99518319e-02  8.97616845e-01 
 8.99375000e-01 -1.25000000e-03 -1.99679150e-02  8.97616847e-01 
 8.99687500e-01 -6.25000000e-04 -9.98396560e-03  8.97616848e-01 
 9.00000000e-01  3.99680289e-15 -2.16077156e-10  8.97616849e-01 
 9.00312500e-01  6.25000000e-04  9.98396548e-03  8.97616848e-01 
 9.00625000e-01  1.25000000e-03  1.99679149e-02  8.97616847e-01 
 9.00937500e-01  1.87500000e-03  2.99518317e-02  8.97616845e-01 
 9.01250000e-01  2.50000000e-03  3.99356999e-02  8.97616841e-01 
 9.01562500e-01  3.12500000e-03  4.99195026e-02  8.97616837e-01 
 9.01875000e-01  3.75000000e-03  5.99032227e-02  8.97616832e-01 
 9.02187500e-01  4.37500000e-03  6.98868430e-02  8.97616827e-01 
 9.02500000e-01  5.00000000e-03  7.98703446e-02  8.97616820e-01 
 9.02812500e-01  5.62500000e-03  8.98537094e-02  8.97616812e-01 
 9.03125000e-01  6.25000000e-03  9.98369174e-02  8.97616804e-01 
 9.03437500e-01  6.87500000e-03  1.09819948e-01  8.97616794e-01 
 9.03750000e-01  7.50000000e-03  1.19802780e-01  8.97616784e-01 
 9.04062500e-01  8.12500000e-03  1.29785390e-01  8.97616772e-01 
 9.04375000e-01  8.75000000e-03  1.39767753e-01  8.97616760e-01 
 9.04687500e-01  9.37500000e-03  1.49749844e-01  8.97616747e-01 
 9.05000000e-01  1.00000000e-02  1.59731634e-01  8.97616733e-01 
 9.05312500e-01  1.06250000e-02  1.69713092e-01  8.97616717e-01 
 9.05625000e-01  1.12500000e-02  1.79694188e-01  8.97616701e-01 
 9.05937500e-01  1.18750000e-02  1.89674883e-01  8.97616684e-01 
 9.06250000e-01  1.25000000e-02  1.99655141e-01  8.97616666e-01 
 9.06562500e-01  1.31250000e-02  2.09634918e-01  8.97616647e-01 
 9.06875000e-01  1.37500000e-02  2.19614167e-01  8.97616627e-01 
 9.07187500e-01  1.43750000e-02  2.29592836e-01  8.97616606e-01 
 9.07500000e-01  1.50000000e-02  2.39570868e-01  8.97616584e-01 
 9.07812500e-01  1.56250000e-02  2.49548199e-01  8.97616561e-01 
 9.08125000e-01  1.62500000e-02  2.59524756e-01  8.97616537e-01 
 9.08437500e-01  1.68750000e-02  2.69500460e-01  8.97616512e-01 
 9.08750000e-01  1.75000000e-02  2.79475218e-01  8.97616485e-01 
 9.09062500e-01  1.81250000e-02  2.89448927e-01  8.97616458e-01 
 9.09375000e-01  1.87500000e-02  2.99421469e-01  8.97616429e-01 
 9.09687500e-01  1.93750000e-02  3.09392707e-01  8.97616400e-01 
 9.10000000e-01  2.00000000e-02  3.19362486e-01  8.97616369e-01 
 9.10312500e-01  2.06250000e-02  3.29330623e-01  8.97616337e-01 
 9.10625000e-01  2.12500000e-02  3.39296906e-01  8.97616303e-01 
 9.10937500e-01  2.18750000e-02  3.49261085e-01  8.97616268e-01 
 9.11250000e-01  2.25000000e-02  3.59222867e-01  8.97616232e-01 
 9.11562500e-01  2.31250000e-02  3.69181900e-01  8.97616195e-01 
 9.11875000e-01  2.37500000e-02  3.79137763e-01  8.97616156e-01 
 9.12187500e-01  2.43750000e-02  3.89089945e-01  8.97616116e-01 
 9.12500000e-01  2.50000000e-02  3.99037826e-01  8.97616074e-01 
