 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.98412417e-01  8.99113964e-01 
 8.87812500e-01 -2.43750000e-02 -3.88540472e-01  8.99114017e-01 
 8.88125000e-01 -2.37500000e-02 -3.78651921e-01  8.99114068e-01 
 8.88437500e-01 -2.31250000e-02 -3.68749803e-01  8.99114117e-01 
 8.88750000e-01 -2.25000000e-02 -3.58836516e-01  8.99114165e-01 
 8.89062500e-01 -2.18750000e-02 -3.48913960e-01  8.99114210e-01 
 8.89375000e-01 -2.12500000e-02 -3.38983654e-01  8.99114253e-01 
 8.89687500e-01 -2.06250000e-02 -3.29046824e-01  8.99114295e-01 
 8.90000000e-01 -2.00000000e-02 -3.19104459e-01  8.99114335e-01 
 8.90312500e-01 -1.93750000e-02 -3.09157372e-01  8.99114373e-01 
 8.90625000e-01 -1.87500000e-02 -2.99206229e-01  8.99114410e-01 
 8.90937500e-01 -1.81250000e-02 -2.89251583e-01  8.99114445e-01 
 8.91250000e-01 -1.75000000e-02 -2.79293895e-01  8.99114479e-01 
 8.91562500e-01 -1.68750000e-02 -2.69333553e-01  8.99114512e-01 
 8.91875000e-01 -1.62500000e-02 -2.59370883e-01  8.99114543e-01 
 8.92187500e-01 -1.56250000e-02 -2.49406166e-01  8.99114573e-01 
 8.92500000e-01 -1.50000000e-02 -2.39439638e-01  8.99114601e-01 
 8.92812500e-01 -1.43750000e-02 -2.29471505e-01  8.99114629e-01 
 8.93125000e-01 -1.37500000e-02 -2.19501945e-01  8.99114655e-01 
 8.93437500e-01 -1.31250000e-02 -2.09531112e-01  8.99114679e-01 
 8.93750000e-01 -1.25000000e-02 -1.99559142e-01  8.99114703e-01 
 8.94062500e-01 -1.18750000e-02 -1.89586153e-01  8.99114725e-01 
 8.94375000e-01 -1.12500000e-02 -1.79612251e-01  8.99114746e-01 
 8.94687500e-01 -1.06250000e-02 -1.69637529e-01  8.99114766e-01 
 8.95000000e-01 -1.00000000e-02 -1.59662070e-01  8.99114784e-01 
 8.95312500e-01 -9.37500000e-03 -1.49685950e-01  8.99114802e-01 
 8.95625000e-01 -8.75000000e-03 -1.39709236e-01  8.99114818e-01 
 8.95937500e-01 -8.12500000e-03 -1.29731989e-01  8.99114833e-01 
 8.96250000e-01 -7.50000000e-03 -1.19754266e-01  8.99114847e-01 
 8.96562500e-01 -6.87500000e-03 -1.09776117e-01  8.99114860e-01 
 8.96875000e-01 -6.25000000e-03 -9.97975897e-02  8.99114872e-01 
 8.97187500e-01 -5.62500000e-03 -8.98187283e-02  8.99114882e-01 
 8.97500000e-01 -5.00000000e-03 -7.98395733e-02  8.99114892e-01 
 8.97812500e-01 -4.37500000e-03 -6.98601635e-02  8.99114900e-01 
