 frequency              onoise_spectrum        inoise_spectrum       
 2.073321573485958e+00  3.568855662807887e-05  2.236636275130699e-06 
 2.113489039836649e+00  3.539058465579310e-05  2.217962084153490e-06 
 2.154434690031886e+00  3.509512863502698e-05  2.199445570285271e-06 
 2.196173600205439e+00  3.480216704948331e-05  2.181085385079073e-06 
 2.238721138568343e+00  3.451167856960310e-05  2.162880191790687e-06 
 2.282092971067454e+00  3.422364205090777e-05  2.144828665275411e-06 
 2.326305067153629e+00  3.393803653238976e-05  2.126929491886530e-06 
 2.371373705661659e+00  3.365484123487055e-05  2.109181369373109e-06 
 2.417315480804108e+00  3.337403555942285e-05  2.091583006780233e-06 
 2.464147308281285e+00  3.309559908576353e-05  2.074133124349264e-06 
 2.511886431509584e+00  3.281951157069233e-05  2.056830453419184e-06 
 2.560550427970480e+00  3.254575294652852e-05  2.039673736329073e-06 
 2.610157215682541e+00  3.227430331956193e-05  2.022661726321034e-06 
 2.660725059798814e+00  3.200514296852991e-05  2.005793187444422e-06 
 2.712272579332033e+00  3.173825234309197e-05  1.989066894460533e-06 
 2.764818754010113e+00  3.147361206232709e-05  1.972481632748484e-06 
 2.818382931264459e+00  3.121120291324532e-05  1.956036198211517e-06 
 2.872984833353670e+00  3.095100584931060e-05  1.939729397184846e-06 
 2.928644564625242e+00  3.069300198897157e-05  1.923560046343489e-06 
 2.985382618917966e+00  3.043717261421420e-05  1.907526972611390e-06 
 3.043219887107728e+00  3.018349916912523e-05  1.891629013071623e-06 
 3.102177664799508e+00  2.993196325846236e-05  1.875865014876558e-06 
 3.162277660168387e+00  2.968254664624092e-05  1.860233835159537e-06 
 3.223542001952470e+00  2.943523125434502e-05  1.844734340947414e-06 
 3.285993247600662e+00  2.918999916112394e-05  1.829365409073280e-06 
 3.349654391578285e+00  2.894683260002782e-05  1.814125926090116e-06 
 3.414548873833610e+00  2.870571395824037e-05  1.799014788185775e-06 
 3.480700588428419e+00  2.846662577532980e-05  1.784030901098316e-06 
 3.548133892335763e+00  2.822955074191222e-05  1.769173180031819e-06 
 3.616873614408168e+00  2.799447169832198e-05  1.754440549573384e-06 
 3.686945064519584e+00  2.776137163329570e-05  1.739831943610812e-06 
 3.758374042884451e+00  2.753023368267092e-05  1.725346305250903e-06 
 3.831186849557297e+00  2.730104112809769e-05  1.710982586738344e-06 
 3.905410294116390e+00  2.707377739575490e-05  1.696739749375892e-06 
 3.981071705534982e+00  2.684842605507959e-05  1.682616763444254e-06 
 4.058198942243808e+00  2.662497081751576e-05  1.668612608123976e-06 
 4.136820402388517e+00  2.640339553526623e-05  1.654726271416975e-06 
 4.216965034285833e+00  2.618368420005484e-05  1.640956750069107e-06 
 4.298662347082288e+00  2.596582094190328e-05  1.627303049493624e-06 
 4.381942421619448e+00  2.574979002792241e-05  1.613764183695134e-06 
 4.466835921509642e+00  2.553557586110803e-05  1.600339175194262e-06 
 4.553374104426261e+00  2.532316297914553e-05  1.587027054952947e-06 
 4.641588833612791e+00  2.511253605323272e-05  1.573826862300376e-06 
 4.731512589614817e+00  2.490367988691015e-05  1.560737644859693e-06 
 4.823178482239319e+00  2.469657941490099e-05  1.547758458475419e-06 
 4.916620262745656e+00  2.449121970195558e-05  1.534888367141311e-06 
 5.011872336272736e+00  2.428758594172609e-05  1.522126442928926e-06 
 5.108969774506941e+00  2.408566345561787e-05  1.509471765916819e-06 
 5.207948328595478e+00  2.388543769169037e-05  1.496923424120663e-06 
 5.308844442309899e+00  2.368689422353072e-05  1.484480513423387e-06 
 5.411695265464652e+00  2.349001874916713e-05  1.472142137506618e-06 
 5.516538667595595e+00  2.329479708997244e-05  1.459907407781997e-06 
 5.623413251903506e+00  2.310121518958842e-05  1.447775443324119e-06 
 5.732358369467730e+00  2.290925911284952e-05  1.435745370802600e-06 
 5.843414133735193e+00  2.271891504473118e-05  1.423816324416640e-06 
 5.956621435290122e+00  2.253016928928848e-05  1.411987445828069e-06 
 6.072021956909904e+00  2.234300826862501e-05  1.400257884097044e-06 
 6.189658188912625e+00  2.215741852184945e-05  1.388626795616578e-06 
 6.309573444801952e+00  2.197338670406174e-05  1.377093344048835e-06 
 6.431811877215107e+00  2.179089958533133e-05  1.365656700261345e-06 
 6.556418494179809e+00  2.160994404969605e-05  1.354316042264078e-06 
 6.683439175686167e+00  2.143050709416402e-05  1.343070555147043e-06 
 6.812920690579634e+00  2.125257582772842e-05  1.331919431018318e-06 
 6.944910713781234e+00  2.107613747038379e-05  1.320861868942779e-06 
 7.079457843841402e+00  2.090117935216266e-05  1.309897074881220e-06 
 7.216611620833906e+00  2.072768891216937e-05  1.299024261630198e-06 
 7.356422544596438e+00  2.055565369762736e-05  1.288242648762152e-06 
 7.498942093324583e+00  2.038506136293613e-05  1.277551462566468e-06 
 7.644222742526028e+00  2.021589966873533e-05  1.266949935990664e-06 
 7.792317984341968e+00  2.004815648097615e-05  1.256437308582142e-06 
 7.943282347242842e+00  1.988181977000293e-05  1.246012826430733e-06 
 8.097171416105647e+00  1.971687760964068e-05  1.235675742111645e-06 
 8.254041852680212e+00  1.955331817629062e-05  1.225425314628438e-06 
 8.413951416451980e+00  1.939112974804034e-05  1.215260809357621e-06 
 8.576958985908970e+00  1.923030070376850e-05  1.205181497992321e-06 
 8.743124580220766e+00  1.907081952227047e-05  1.195186658487527e-06 
 8.912509381337486e+00  1.891267478138963e-05  1.185275575005501e-06 
 9.085175756516900e+00  1.875585515714168e-05  1.175447537861544e-06 
 9.261187281287969e+00  1.860034942287641e-05  1.165701843470363e-06 
 9.440608762859268e+00  1.844614644841152e-05  1.156037794292840e-06 
 9.623506263980921e+00  1.829323519920104e-05  1.146454698783275e-06 
 9.809947127268810e+00  1.814160473549952e-05  1.136951871337336e-06 
 1.000000000000004e+01  1.799124421153603e-05  1.127528632240055e-06 
 1.019373485938877e+01  1.784214287469534e-05  1.118184307614638e-06 
 1.039122303835173e+01  1.769429006470466e-05  1.108918229371597e-06 
 1.059253725177293e+01  1.754767521283129e-05  1.099729735158148e-06 
 1.079775162327714e+01  1.740228784108410e-05  1.090618168308551e-06 
 1.100694171252214e+01  1.725811756142138e-05  1.081582877794205e-06 
 1.122018454301968e+01  1.711515407497206e-05  1.072623218174907e-06 
 1.143755863049543e+01  1.697338717125525e-05  1.063738549550023e-06 
 1.165914401179836e+01  1.683280672741295e-05  1.054928237510168e-06 
 1.188502227437023e+01  1.669340270744498e-05  1.046191653089659e-06 
 1.211527658628593e+01  1.655516516145542e-05  1.037528172718903e-06 
 1.234999172687590e+01  1.641808422490437e-05  1.028937178177579e-06 
 1.258925411794172e+01  1.628215011786045e-05  1.020418056547988e-06 
 1.283315185557657e+01  1.614735314426806e-05  1.011970200169035e-06 
 1.308177474260200e+01  1.601368369121858e-05  1.003593006590473e-06 
 1.333521432163330e+01  1.588113222822522e-05  9.952858785274417e-07 
 1.359356390878532e+01  1.574968930650837e-05  9.870482238158142e-07 
 1.385691862803134e+01  1.561934555828284e-05  9.788794553674634e-07 
 1.412537544622761e+01  1.549009169605561e-05  9.707789911262422e-07 
 1.439903320881639e+01  1.536191851192553e-05  9.627462540241298e-07 
 1.467799267622076e+01  1.523481687689516e-05  9.547806719380638e-07 
 1.496235656094440e+01  1.510877774018295e-05  9.468816776467854e-07 
 1.525222956539026e+01  1.498379212854393e-05  9.390487087884175e-07 
 1.554771842041181e+01  1.485985114559539e-05  9.312812078181540e-07 
 1.584893192461121e+01  1.473694597115200e-05  9.235786219663095e-07 
 1.615598098439882e+01  1.461506786056074e-05  9.159404031971895e-07 
 1.646897865482876e+01  1.449420814404741e-05  9.083660081676269e-07 
 1.678804018122569e+01  1.437435822606626e-05  9.008548981864532e-07 
 1.711328304161789e+01  1.425550958465398e-05  8.934065391740540e-07 
 1.744482698999263e+01  1.413765377079259e-05  8.860204016223031e-07 
 1.778279410038932e+01  1.402078240777663e-05  8.786959605549660e-07 
 1.812730881184708e+01  1.390488719058512e-05  8.714326954884564e-07 
 1.847849797422300e+01  1.378995988525757e-05  8.642300903925249e-07 
 1.883649089489810e+01  1.367599232828387e-05  8.570876336520968e-07 
 1.920141938638811e+01  1.356297642598627e-05  8.500048180285786e-07 
 1.957341781487670e+01  1.345090415391828e-05  8.429811406221326e-07 
 1.995262314968890e+01  1.333976755626243e-05  8.360161028340540e-07 
 2.033917501372302e+01  1.322955874523508e-05  8.291092103293285e-07 
 2.073321573485966e+01  1.312026990049832e-05  8.222599729998592e-07 
 2.113489039836658e+01  1.301189326857421e-05  8.154679049277187e-07 
 2.154434690031895e+01  1.290442116226576e-05  8.087325243488592e-07 
 2.196173600205448e+01  1.279784596008519e-05  8.020533536172605e-07 
 2.238721138568352e+01  1.269216010567939e-05  7.954299191689699e-07 
 2.282092971067463e+01  1.258735610726871e-05  7.888617514870778e-07 
 2.326305067153639e+01  1.248342653709061e-05  7.823483850663592e-07 
 2.371373705661668e+01  1.238036403083945e-05  7.758893583788662e-07 
 2.417315480804117e+01  1.227816128712255e-05  7.694842138391372e-07 
 2.464147308281295e+01  1.217681106691202e-05  7.631324977703934e-07 
 2.511886431509594e+01  1.207630619300705e-05  7.568337603705326e-07 
 2.560550427970491e+01  1.197663954949608e-05  7.505875556785864e-07 
 2.610157215682552e+01  1.187780408123262e-05  7.443934415415855e-07 
 2.660725059798825e+01  1.177979279330230e-05  7.382509795816116e-07 
 2.712272579332044e+01  1.168259875050575e-05  7.321597351630317e-07 
 2.764818754010124e+01  1.158621507684128e-05  7.261192773602157e-07 
 2.818382931264470e+01  1.149063495499574e-05  7.201291789254977e-07 
 2.872984833353682e+01  1.139585162583136e-05  7.141890162573251e-07 
 2.928644564625254e+01  1.130185838788778e-05  7.082983693686280e-07 
 2.985382618917978e+01  1.120864859688284e-05  7.024568218558920e-07 
 3.043219887107740e+01  1.111621566521547e-05  6.966639608677910e-07 
 3.102177664799520e+01  1.102455306148041e-05  6.909193770749071e-07 
 3.162277660168399e+01  1.093365430997744e-05  6.852226646388554e-07 
 3.223542001952483e+01  1.084351299023581e-05  6.795734211825541e-07 
 3.285993247600675e+01  1.075412273653388e-05  6.739712477600435e-07 
 3.349654391578298e+01  1.066547723742506e-05  6.684157488270561e-07 
 3.414548873833623e+01  1.057757023527539e-05  6.629065322114525e-07 
 3.480700588428433e+01  1.049039552578985e-05  6.574432090842302e-07 
 3.548133892335778e+01  1.040394695756056e-05  6.520253939306983e-07 
 3.616873614408183e+01  1.031821843160505e-05  6.466527045217469e-07 
 3.686945064519600e+01  1.023320390091603e-05  6.413247618856489e-07 
 3.758374042884466e+01  1.014889737001186e-05  6.360411902798347e-07 
 3.831186849557313e+01  1.006529289449455e-05  6.308016171630363e-07 
 3.905410294116406e+01  9.982384580605973e-06  6.256056731678898e-07 
 3.981071705534999e+01  9.900166584792588e-06  6.204529920731868e-07 
 4.058198942243826e+01  9.818633113272647e-06  6.153432107771463e-07 
 4.136820402388535e+01  9.737778421606353e-06  6.102759692702103e-07 
 4.216965034285851e+01  9.657596814273914e-06  6.052509106085801e-07 
 4.298662347082306e+01  9.578082644247303e-06  6.002676808876932e-07 
 4.381942421619467e+01  9.499230312580686e-06  5.953259292161443e-07 
 4.466835921509661e+01  9.421034267987490e-06  5.904253076895733e-07 
 4.553374104426280e+01  9.343489006437756e-06  5.855654713650645e-07 
 4.641588833612811e+01  9.266589070746150e-06  5.807460782355671e-07 
 4.731512589614837e+01  9.190329050169375e-06  5.759667892046458e-07 
 4.823178482239340e+01  9.114703580008395e-06  5.712272680614812e-07 
 4.916620262745678e+01  9.039707341208602e-06  5.665271814557854e-07 
 5.011872336272758e+01  8.965335059971196e-06  5.618661988735460e-07 
 5.108969774506964e+01  8.891581507359792e-06  5.572439926122970e-07 
 5.207948328595500e+01  8.818441498916120e-06  5.526602377570643e-07 
 5.308844442309921e+01  8.745909894278256e-06  5.481146121564375e-07 
 5.411695265464675e+01  8.673981596798581e-06  5.436067963986681e-07 
 5.516538667595619e+01  8.602651553171188e-06  5.391364737882044e-07 
 5.623413251903531e+01  8.531914753056575e-06  5.347033303222451e-07 
 5.732358369467754e+01  8.461766228712331e-06  5.303070546676766e-07 
 5.843414133735218e+01  8.392201054629116e-06  5.259473381381286e-07 
 5.956621435290148e+01  8.323214347165959e-06  5.216238746710300e-07 
 6.072021956909929e+01  8.254801264189297e-06  5.173363608053898e-07 
 6.189658188912651e+01  8.186957004719636e-06  5.130844956591185e-07 
 6.309573444801979e+01  8.119676808574149e-06  5.088679809070855e-07 
 6.431811877215135e+01  8.052955956019475e-06  5.046865207590349e-07 
 6.556418494179837e+01  7.986789767422387e-06  5.005398219379640e-07 
 6.683439175686196e+01  7.921173602905722e-06  4.964275936582655e-07 
 6.812920690579664e+01  7.856102862007156e-06  4.923495476046344e-07 
 6.944910713781265e+01  7.791572983341936e-06  4.883053979106924e-07 
 7.079457843841433e+01  7.727579444265514e-06  4.842948611380161e-07 
 7.216611620833937e+01  7.664117760542696e-06  4.803176562553111e-07 
 7.356422544596469e+01  7.601183486017204e-06  4.763735046176953e-07 
 7.498942093324617e+01  7.538772212283754e-06  4.724621299462782e-07 
 7.644222742526063e+01  7.476879568367390e-06  4.685832583078887e-07 
 7.792317984342003e+01  7.415501220400476e-06  4.647366180949314e-07 
 7.943282347242878e+01  7.354632871304007e-06  4.609219400053318e-07 
 8.097171416105684e+01  7.294270260473847e-06  4.571389570230254e-07 
 8.254041852680250e+01  7.234409163465692e-06  4.533874043980832e-07 
 8.413951416452018e+01  7.175045391688544e-06  4.496670196274736e-07 
 8.576958985909010e+01  7.116174792092693e-06  4.459775424357351e-07 
 8.743124580220807e+01  7.057793246871116e-06  4.423187147559119e-07 
 8.912509381337527e+01  6.999896673150850e-06  4.386902807105934e-07 
 9.085175756516942e+01  6.942481022700678e-06  4.350919865931849e-07 
 9.261187281288011e+01  6.885542281629067e-06  4.315235808493947e-07 
 9.440608762859311e+01  6.829076470092802e-06  4.279848140586493e-07 
 9.623506263980966e+01  6.773079642003281e-06  4.244754389159401e-07 
 9.809947127268855e+01  6.717547884741890e-06  4.209952102136243e-07 
 1.000000000000008e+02  6.662477318868169e-06  4.175438848236459e-07 
 1.019373485938881e+02  6.607864097838872e-06  4.141212216794934e-07 
 1.039122303835178e+02  6.553704407727640e-06  4.107269817587513e-07 
 1.059253725177298e+02  6.499994466942719e-06  4.073609280655999e-07 
 1.079775162327719e+02  6.446730525952487e-06  4.040228256133366e-07 
 1.100694171252219e+02  6.393908867010523e-06  4.007124414073507e-07 
 1.122018454301973e+02  6.341525803885459e-06  3.974295444280261e-07 
 1.143755863049548e+02  6.289577681588885e-06  3.941739056138538e-07 
 1.165914401179842e+02  6.238060876109972e-06  3.909452978446924e-07 
 1.188502227437029e+02  6.186971794151207e-06  3.877434959252379e-07 
 1.211527658628599e+02  6.136306872863908e-06  3.845682765684610e-07 
 1.234999172687595e+02  6.086062579590362e-06  3.814194183794103e-07 
 1.258925411794178e+02  6.036235411604121e-06  3.782967018389919e-07 
 1.283315185557662e+02  5.986821895856477e-06  3.751999092879995e-07 
 1.308177474260206e+02  5.937818588720033e-06  3.721288249111352e-07 
 1.333521432163336e+02  5.889222075740313e-06  3.690832347213767e-07 
 1.359356390878538e+02  5.841028971385635e-06  3.660629265443416e-07 
 1.385691862803140e+02  5.793235918799037e-06  3.630676900027621e-07 
 1.412537544622767e+02  5.745839589556883e-06  3.600973165012064e-07 
 1.439903320881646e+02  5.698836683422689e-06  3.571515992108529e-07 
 1.467799267622083e+02  5.652223928107653e-06  3.542303330543891e-07 
 1.496235656094447e+02  5.605998079034255e-06  3.513333146912030e-07 
 1.525222956539033e+02  5.560155919097587e-06  3.484603425023838e-07 
 1.554771842041188e+02  5.514694258432470e-06  3.456112165761686e-07 
 1.584893192461128e+02  5.469609934180481e-06  3.427857386933796e-07 
 1.615598098439889e+02  5.424899810259506e-06  3.399837123129344e-07 
 1.646897865482883e+02  5.380560777137652e-06  3.372049425576096e-07 
 1.678804018122576e+02  5.336589751603016e-06  3.344492361998421e-07 
 1.711328304161796e+02  5.292983676544517e-06  3.317164016476651e-07 
 1.744482698999270e+02  5.249739520725507e-06  3.290062489308054e-07 
 1.778279410038939e+02  5.206854278564980e-06  3.263185896868275e-07 
 1.812730881184716e+02  5.164324969918846e-06  3.236532371474737e-07 
 1.847849797422308e+02  5.122148639863977e-06  3.210100061250981e-07 
 1.883649089489818e+02  5.080322358483515e-06  3.183887129991970e-07 
 1.920141938638820e+02  5.038843220652195e-06  3.157891757030777e-07 
 1.957341781487679e+02  4.997708345828272e-06  3.132112137106472e-07 
 1.995262314968899e+02  4.956914877842265e-06  3.106546480232775e-07 
 2.033917501372311e+02  4.916459984690387e-06  3.081193011568267e-07 
 2.073321573485975e+02  4.876340858328764e-06  3.056049971288085e-07 
 2.113489039836667e+02  4.836554714469559e-06  3.031115614455073e-07 
 2.154434690031904e+02  4.797098792381151e-06  3.006388210894797e-07 
 2.196173600205457e+02  4.757970354683282e-06  2.981866045068384e-07 
 2.238721138568361e+02  4.719166687153518e-06  2.957547415949252e-07 
 2.282092971067473e+02  4.680685098527984e-06  2.933430636899671e-07 
 2.326305067153649e+02  4.642522920305418e-06  2.909514035548169e-07 
 2.371373705661678e+02  4.604677506556550e-06  2.885795953668455e-07 
 2.417315480804128e+02  4.567146233730270e-06  2.862274747059509e-07 
 2.464147308281306e+02  4.529926500463665e-06  2.838948785426368e-07 
 2.511886431509605e+02  4.493015727395497e-06  2.815816452261726e-07 
 2.560550427970502e+02  4.456411356977229e-06  2.792876144729553e-07 
 2.610157215682563e+02  4.420110853288702e-06  2.770126273548497e-07 
 2.660725059798837e+02  4.384111701855200e-06  2.747565262877440e-07 
 2.712272579332056e+02  4.348411409465447e-06  2.725191550200582e-07 
 2.764818754010136e+02  4.313007503989573e-06  2.703003586215724e-07 
 2.818382931264483e+02  4.277897534201770e-06  2.680999834720324e-07 
 2.872984833353694e+02  4.243079069604239e-06  2.659178772502500e-07 
 2.928644564625267e+02  4.208549700248199e-06  2.637538889229745e-07 
 2.985382618917990e+02  4.174307036562853e-06  2.616078687339519e-07 
 3.043219887107753e+02  4.140348709180275e-06  2.594796681931875e-07 
 3.102177664799533e+02  4.106672368766053e-06  2.573691400661521e-07 
 3.162277660168412e+02  4.073275685848214e-06  2.552761383631622e-07 
 3.223542001952496e+02  4.040156350649613e-06  2.532005183288537e-07 
 3.285993247600689e+02  4.007312072921581e-06  2.511421364317117e-07 
 3.349654391578312e+02  3.974740581777191e-06  2.491008503536964e-07 
 3.414548873833638e+02  3.942439625528522e-06  2.470765189799656e-07 
 3.480700588428447e+02  3.910406971523597e-06  2.450690023887781e-07 
 3.548133892335792e+02  3.878640405985682e-06  2.430781618412299e-07 
 3.616873614408197e+02  3.847137733852836e-06  2.411038597714019e-07 
 3.686945064519614e+02  3.815896778620265e-06  2.391459597763535e-07 
 3.758374042884482e+02  3.784915382182900e-06  2.372043266063049e-07 
 3.831186849557329e+02  3.754191404679753e-06  2.352788261548768e-07 
 3.905410294116422e+02  3.723722724340277e-06  2.333693254494351e-07 
 3.981071705535015e+02  3.693507237330631e-06  2.314756926415010e-07 
 4.058198942243842e+02  3.663542857602083e-06  2.295977969972476e-07 
 4.136820402388552e+02  3.633827516741244e-06  2.277355088880684e-07 
 4.216965034285868e+02  3.604359163820310e-06  2.258886997812317e-07 
 4.298662347082324e+02  3.575135765250476e-06  2.240572422306697e-07 
 4.381942421619485e+02  3.546155304633491e-06  2.222410098677440e-07 
 4.466835921509680e+02  3.517415782618856e-06  2.204398773921651e-07 
 4.553374104426299e+02  3.488915216757261e-06  2.186537205629694e-07 
 4.641588833612830e+02  3.460651641360035e-06  2.168824161895679e-07 
 4.731512589614857e+02  3.432623107356753e-06  2.151258421229022e-07 
 4.823178482239360e+02  3.404827682154778e-06  2.133838772466509e-07 
 4.916620262745698e+02  3.377263449499706e-06  2.116564014684557e-07 
 5.011872336272779e+02  3.349928509339437e-06  2.099432957113473e-07 
 5.108969774506985e+02  3.322820977685129e-06  2.082444419051625e-07 
 5.207948328595522e+02  3.295938986476687e-06  2.065597229780418e-07 
 5.308844442309944e+02  3.269280683448807e-06  2.048890228480042e-07 
 5.411695265464699e+02  3.242844231997466e-06  2.032322264145978e-07 
 5.516538667595644e+02  3.216627811046656e-06  2.015892195506599e-07 
 5.623413251903556e+02  3.190629614919773e-06  1.999598890940661e-07 
 5.732358369467780e+02  3.164847853207542e-06  1.983441228396119e-07 
 5.843414133735243e+02  3.139280750640729e-06  1.967418095309565e-07 
 5.956621435290174e+02  3.113926546961972e-06  1.951528388526105e-07 
 6.072021956909956e+02  3.088783496799046e-06  1.935771014220315e-07 
 6.189658188912678e+02  3.063849869540519e-06  1.920144887817428e-07 
 6.309573444802006e+02  3.039123949209341e-06  1.904648933915380e-07 
 6.431811877215163e+02  3.014604034341917e-06  1.889282086207739e-07 
 6.556418494179866e+02  2.990288437864524e-06  1.874043287407089e-07 
 6.683439175686225e+02  2.966175486971685e-06  1.858931489168944e-07 
 6.812920690579693e+02  2.942263523007396e-06  1.843945652016471e-07 
 6.944910713781295e+02  2.918550901344736e-06  1.829084745266014e-07 
 7.079457843841464e+02  2.895035991268457e-06  1.814347746952996e-07 
 7.216611620833969e+02  2.871717175857609e-06  1.799733643758274e-07 
 7.356422544596502e+02  2.848592851869037e-06  1.785241430935854e-07 
 7.498942093324649e+02  2.825661429623403e-06  1.770870112240308e-07 
 7.644222742526096e+02  2.802921332889524e-06  1.756618699855705e-07 
 7.792317984342036e+02  2.780370998772459e-06  1.742486214324258e-07 
 7.943282347242912e+02  2.758008877600405e-06  1.728471684476207e-07 
 8.097171416105718e+02  2.735833432814087e-06  1.714574147360231e-07 
 8.254041852680285e+02  2.713843140855768e-06  1.700792648174018e-07 
 8.413951416452054e+02  2.692036491060226e-06  1.687126240196148e-07 
 8.576958985909047e+02  2.670411985546676e-06  1.673573984717739e-07 
 8.743124580220845e+02  2.648968139110620e-06  1.660134950975292e-07 
 8.912509381337566e+02  2.627703479117011e-06  1.646808216083652e-07 
 9.085175756516981e+02  2.606616545395089e-06  1.633592864970440e-07 
 9.261187281288051e+02  2.585705890134157e-06  1.620487990309359e-07 
 9.440608762859353e+02  2.564970077777542e-06  1.607492692455969e-07 
 9.623506263981008e+02  2.544407684921496e-06  1.594606079382585e-07 
 9.809947127268898e+02  2.524017300212503e-06  1.581827266614403e-07 
 1.000000000000013e+03  2.503797524245257e-06  1.569155377166185e-07 
 1.019373485938886e+03  2.483746969462438e-06  1.556589541478977e-07 
 1.039122303835182e+03  2.463864260056152e-06  1.544128897357974e-07 
 1.059253725177302e+03  2.444148031867208e-06  1.531772589910581e-07 
 1.079775162327723e+03  2.424596932288584e-06  1.519519771484742e-07 
 1.100694171252224e+03  2.405209620167426e-06  1.507369601608557e-07 
 1.122018454301978e+03  2.385984765710026e-06  1.495321246929658e-07 
 1.143755863049553e+03  2.366921050384249e-06  1.483373881155175e-07 
 1.165914401179847e+03  2.348017166825829e-06  1.471526684993043e-07 
 1.188502227437034e+03  2.329271818745555e-06  1.459778846092397e-07 
 1.211527658628604e+03  2.310683720833814e-06  1.448129558985737e-07 
 1.234999172687601e+03  2.292251598669890e-06  1.436578025030832e-07 
 1.258925411794184e+03  2.273974188629321e-06  1.425123452353522e-07 
 1.283315185557668e+03  2.255850237794084e-06  1.413765055790534e-07 
 1.308177474260211e+03  2.237878503861910e-06  1.402502056833358e-07 
 1.333521432163342e+03  2.220057755055616e-06  1.391333683571969e-07 
 1.359356390878544e+03  2.202386770037563e-06  1.380259170639958e-07 
 1.385691862803146e+03  2.184864337818466e-06  1.369277759158510e-07 
 1.412537544622773e+03  2.167489257672407e-06  1.358388696682634e-07 
 1.439903320881652e+03  2.150260339049542e-06  1.347591237146905e-07 
 1.467799267622089e+03  2.133176401490190e-06  1.336884640811378e-07 
 1.496235656094454e+03  2.116236274540305e-06  1.326268174208873e-07 
 1.525222956539040e+03  2.099438797666819e-06  1.315741110091849e-07 
 1.554771842041195e+03  2.082782820173626e-06  1.305302727380084e-07 
 1.584893192461135e+03  2.066267201119795e-06  1.294952311108822e-07 
 1.615598098439896e+03  2.049890809235912e-06  1.284689152377273e-07 
 1.646897865482891e+03  2.033652522843187e-06  1.274512548297448e-07 
 1.678804018122584e+03  2.017551229771970e-06  1.264421801943485e-07 
 1.711328304161804e+03  2.001585827282315e-06  1.254416222301615e-07 
 1.744482698999278e+03  1.985755221983634e-06  1.244495124219991e-07 
 1.778279410038948e+03  1.970058329755704e-06  1.234657828359381e-07 
 1.812730881184724e+03  1.954494075670391e-06  1.224903661144310e-07 
 1.847849797422317e+03  1.939061393914002e-06  1.215231954714108e-07 
 1.883649089489827e+03  1.923759227709942e-06  1.205642046874905e-07 
 1.920141938638829e+03  1.908586529242458e-06  1.196133281051676e-07 
 1.957341781487688e+03  1.893542259580448e-06  1.186705006240737e-07 
 1.995262314968908e+03  1.878625388602436e-06  1.177356576962812e-07 
 2.033917501372321e+03  1.863834894921528e-06  1.168087353216031e-07 
