 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  9.974858522064e-01  9.974858522064e-01  6.326035235736e-01  6.824032098097e-01 -3.359109685964e-05 
