frequency_hz,real,imag,abs,unwrapped_phase_deg,min_singular_value
3.102177664799519974e+01,9.416744183219045401e+06,-6.483938408186536981e+05,9.439040501290440559e+06,-3.938907723568522812e+00,9.425490817597090842e-01
3.162277660168399152e+01,9.415092346596801654e+06,-6.608456615552915027e+05,9.438256241665730253e+06,-4.015007909894052318e+00,9.425490815097451458e-01
3.223542001952483105e+01,9.413376464008331299e+06,-6.735322487265102100e+05,9.437441504095301032e+06,-4.092570011970442678e+00,9.425490812501521320e-01
3.285993247600674749e+01,9.411594079443005845e+06,-6.864577717373406049e+05,9.436595116279242560e+06,-4.171621622941868779e+00,9.425490809815347815e-01
3.349654391578297918e+01,9.409742637005880475e+06,-6.996264576703250641e+05,9.435715853869207203e+06,-4.252190824729295215e+00,9.425490806998189086e-01
3.414548873833623333e+01,9.407819493101216853e+06,-7.130425932788667269e+05,9.434802454455794767e+06,-4.334306201124653590e+00,9.425490804093646924e-01
3.480700588428432951e+01,9.405821895761922002e+06,-7.267105224183567334e+05,9.433853598513597623e+06,-4.417996838208953392e+00,9.425490801068888702e-01
3.548133892335778228e+01,9.403746998362345621e+06,-7.406346481841932982e+05,9.432867925042718649e+06,-4.503292338202197875e+00,9.425490797926424635e-01
3.616873614408182647e+01,9.401591841751845554e+06,-7.548194305015730206e+05,9.431844015438210219e+06,-4.590222820624096478e+00,9.425490794655281279e-01
3.686945064519599669e+01,9.399353356708053499e+06,-7.692693865385985700e+05,9.430780397895203903e+06,-4.678818931719673557e+00,9.425490791260845436e-01
3.758374042884466348e+01,9.397028365146350116e+06,-7.839890909876804799e+05,9.429675550630189478e+06,-4.769111853854909100e+00,9.425490787734255305e-01
3.831186849557312968e+01,9.394613564586728811e+06,-7.989831736027264269e+05,9.428527888255793601e+06,-4.861133307125943936e+00,9.425490784069806560e-01
3.905410294116406078e+01,9.392105531253185123e+06,-8.142563195513822138e+05,9.427335767019545659e+06,-4.954915559443945128e+00,9.425490780250320721e-01
3.981071705534998983e+01,9.389500719166701660e+06,-8.298132690598382615e+05,9.426097486061757430e+06,-5.050491434621367404e+00,9.425490776298115492e-01
4.058198942243826224e+01,9.386795446821795776e+06,-8.456588150229726452e+05,9.424811276195425540e+06,-5.147894315295761025e+00,9.425490772186602140e-01
4.136820402388534745e+01,9.383985893680531532e+06,-8.617978019180574920e+05,9.423475298645718023e+06,-5.247158149469418831e+00,9.425490767913774492e-01
4.216965034285851033e+01,9.381068109952136874e+06,-8.782351270118022803e+05,9.422087657301772386e+06,-5.348317464013649492e+00,9.425490763468092892e-01
4.298662347082306212e+01,9.378037990048617125e+06,-8.949757352039123653e+05,9.420646374288702384e+06,-5.451407360389605827e+00,9.425490758854485618e-01
4.381942421619466899e+01,9.374891280551314354e+06,-9.120246196230831556e+05,9.419149400500858203e+06,-5.556463527033358218e+00,9.425490754059830945e-01
4.466835921509660778e+01,9.371623578656367958e+06,-9.293868205213530455e+05,9.417594616577355191e+06,-5.663522247079831651e+00,9.425490749079121766e-01
4.553374104426279700e+01,9.368230312451073900e+06,-9.470674206971368985e+05,9.415979815530249849e+06,-5.772620396753939787e+00,9.425490743900373225e-01
4.641588833612811271e+01,9.364706754534805194e+06,-9.650715468673567520e+05,9.414302719214141369e+06,-5.883795460848069148e+00,9.425490738523923939e-01
4.731512589614837339e+01,9.361047996741706505e+06,-9.834043635575452354e+05,9.412560955423656851e+06,-5.997085527198058763e+00,9.425490732926778970e-01
4.823178482239340070e+01,9.357248956176359206e+06,-1.002071072794029256e+06,9.410752066800726578e+06,-6.112529298364295371e+00,9.425490727121597079e-01
4.916620262745677650e+01,9.353304374486260116e+06,-1.021076912346742116e+06,9.408873512951025739e+06,-6.230166099161380977e+00,9.425490721085970636e-01
5.011872336272757877e+01,9.349208794136952609e+06,-1.040427149103729520e+06,9.406922649249320850e+06,-6.350035870866030052e+00,9.425490714799444891e-01
5.108969774506964256e+01,9.344956574770800769e+06,-1.060127080420251936e+06,9.404896746429085732e+06,-6.472179188648615522e+00,9.425490708288170039e-01
5.207948328595499987e+01,9.340541863426283002e+06,-1.080182025607171701e+06,9.402792963309558108e+06,-6.596637251023140358e+00,9.425490701511493041e-01
5.308844442309921163e+01,9.335958610766436905e+06,-1.100597326920822961e+06,9.400608366375509650e+06,-6.723451897077899808e+00,9.425490694468865449e-01
5.411695265464675231e+01,9.331200543796734884e+06,-1.121378340932206716e+06,9.398339905114326626e+06,-6.852665596575329587e+00,9.425490687162643155e-01
5.516538667595619216e+01,9.326261180929854512e+06,-1.142530438894595252e+06,9.395984430527746677e+06,-6.984321466183553540e+00,9.425490679548609307e-01
5.623413251903531318e+01,9.321133806831214577e+06,-1.164058997816816904e+06,9.393538672686139122e+06,-7.118463259434775203e+00,9.425490671670186948e-01
5.732358369467753789e+01,9.315811470800131559e+06,-1.185969396552914521e+06,9.390999242309167981e+06,-7.255135371966495050e+00,9.425490663459710206e-01
5.843414133735218030e+01,9.310286990668194368e+06,-1.208267012855491135e+06,9.388362638019483536e+06,-7.394382849372963307e+00,9.425490654937778157e-01
5.956621435290148270e+01,9.304552929588275030e+06,-1.230957213736744132e+06,9.385625225927162915e+06,-7.536251376899394394e+00,9.425490646067985478e-01
6.072021956909929230e+01,9.298601594050746411e+06,-1.254045350328111555e+06,9.382783240891939029e+06,-7.680787282205033151e+00,9.425490636871917127e-01
6.189658188912650871e+01,9.292425039691776037e+06,-1.277536754657198908e+06,9.379832795833343640e+06,-7.828037544565637162e+00,9.425490627301710278e-01
6.309573444801979036e+01,9.286015043437888846e+06,-1.301436727146361722e+06,9.376769856497503817e+06,-7.978049777084348371e+00,9.425490617356961920e-01
6.431811877215135098e+01,9.279363111309239641e+06,-1.325750533109559678e+06,9.373590252809591591e+06,-8.130872236449906865e+00,9.425490607019301192e-01
6.556418494179837353e+01,9.272460461031835526e+06,-1.350483392005478265e+06,9.370289664331691340e+06,-8.286553811609687514e+00,9.425490596302948942e-01
6.683439175686196165e+01,9.265298022876726463e+06,-1.375640471102721989e+06,9.366863624418746680e+06,-8.445144025881544891e+00,9.425490585139352229e-01
6.812920690579663585e+01,9.257866427600815892e+06,-1.401226875196252018e+06,9.363307511081248522e+06,-8.606693028348606944e+00,9.425490573546678741e-01
6.944910713781264633e+01,9.250156002519072965e+06,-1.427247638084337814e+06,9.359616546170946211e+06,-8.771251591088667254e+00,9.425490561505853737e-01
7.079457843841433373e+01,9.242156756008246914e+06,-1.453707709907905431e+06,9.355785782523805276e+06,-8.938871094395961947e+00,9.425490548981662053e-01
7.216611620833937479e+01,9.233858379182880744e+06,-1.480611949130747933e+06,9.351810108781864867e+06,-9.109603526794758821e+00,9.425490535982116169e-01
7.356422544596469493e+01,9.225250233355773613e+06,-1.507965109599893913e+06,9.347684239414667711e+06,-9.283501470940759503e+00,9.425490522466964949e-01
7.498942093324616565e+01,9.216321347054973245e+06,-1.535771829881843179e+06,9.343402714516794309e+06,-9.460618096929238163e+00,9.425490508424612113e-01
7.644222742526062575e+01,9.207060399500939995e+06,-1.564036617541670566e+06,9.338959885397816077e+06,-9.641007141226349830e+00,9.425490493837802575e-01
7.792317984342003001e+01,9.197455725120028481e+06,-1.592763839512241306e+06,9.334349921874633059e+06,-9.824722904408757174e+00,9.425490478678818507e-01
7.943282347242877961e+01,9.187495302644008771e+06,-1.621957706675449153e+06,9.329566803359607235e+06,-1.001182023198444071e+01,9.425490462918335588e-01
8.097171416105683761e+01,9.177166738805856556e+06,-1.651622255869331770e+06,9.324604304093949497e+06,-1.020235448911116904e+01,9.425490446552512447e-01
8.254041852680249747e+01,9.166457277872784063e+06,-1.681761339634113247e+06,9.319456005076415837e+06,-1.039638155788147245e+01,9.425490429533052161e-01
8.413951416452017895e+01,9.155353789850255474e+06,-1.712378608016145416e+06,9.314115283510116860e+06,-1.059395781200563214e+01,9.425490411871582097e-01
8.576958985909010380e+01,9.143842750186670572e+06,-1.743477486153782811e+06,9.308575292968655005e+06,-1.079514007991059543e+01,9.425490393494959651e-01
8.743124580220806763e+01,9.131910255266541615e+06,-1.775061163881535875e+06,9.302828980786582455e+06,-1.099998564390184974e+01,9.425490374403756588e-01
8.912509381337527259e+01,9.119542004793183878e+06,-1.807132572145778453e+06,9.296869070310579613e+06,-1.120855220007928388e+01,9.425490354568225593e-01
9.085175756516942158e+01,9.106723305011665449e+06,-1.839694366436449578e+06,9.290688064720533788e+06,-1.142089784063690594e+01,9.425490333968560286e-01
9.261187281288010809e+01,9.093439055256713182e+06,-1.872748902495636838e+06,9.284278232768915594e+06,-1.163708101295359221e+01,9.425490312547949445e-01
9.440608762859311298e+01,9.079673747346786782e+06,-1.906298215818133671e+06,9.277631607575818896e+06,-1.185716049053541887e+01,9.425490290300871932e-01
9.623506263980965514e+01,9.065411467317109928e+06,-1.940344001103942515e+06,9.270739987421965227e+06,-1.208119534422350050e+01,9.425490267178503467e-01
9.809947127268854672e+01,9.050635892939165235e+06,-1.974887588942761067e+06,9.263594931532729417e+06,-1.230924490559843676e+01,9.425490243161883663e-01
1.000000000000007958e+02,9.035330278915133327e+06,-2.009929915686718421e+06,9.256187741994705051e+06,-1.254136870993659159e+01,9.425490218194154668e-01
1.019373485938881032e+02,9.019477473096504807e+06,-2.045471505367579870e+06,9.248509478124896064e+06,-1.277762647569493204e+01,9.425490192259254885e-01
1.039122303835177945e+02,9.003059911077717319e+06,-2.081512440986193949e+06,9.240550947017986327e+06,-1.301807805159663367e+01,9.425490165301355638e-01
1.059253725177297980e+02,8.986059612607603893e+06,-2.118052335293323267e+06,9.232302695231512189e+06,-1.326278336320292794e+01,9.425490137286404169e-01
1.079775162327719045e+02,8.968458188462121412e+06,-2.155090304648904130e+06,9.223755010806877166e+06,-1.351180236798315804e+01,9.425490108184465532e-01
1.100694171252219036e+02,8.950236838048884645e+06,-2.192624936839649454e+06,9.214897914291745052e+06,-1.376519499115584111e+01,9.425490077936609090e-01
1.122018454301972952e+02,8.931376369581460953e+06,-2.230654268757692073e+06,9.205721173370668665e+06,-1.402302109233048988e+01,9.425490046508334663e-01
1.143755863049547941e+02,8.911857184282317758e+06,-2.269175744783855975e+06,9.196214277286047116e+06,-1.428534037249338873e+01,9.425490013856077098e-01
1.165914401179842059e+02,8.891659301006009802e+06,-2.308186193152493332e+06,9.186366454013602808e+06,-1.455221233425552896e+01,9.425489979929798645e-01
1.188502227437029006e+02,8.870762355576470494e+06,-2.347681788547855802e+06,9.176166658762900159e+06,-1.482369620043341918e+01,9.425489944672637010e-01
1.211527658628598942e+02,8.849145617070740089e+06,-2.387658021285486408e+06,9.165603579619359225e+06,-1.509985085054834109e+01,9.425489908037174569e-01
1.234999172687595035e+02,8.826788000225856900e+06,-2.428109663167828228e+06,9.154665637657126412e+06,-1.538073474651380934e+01,9.425489869973917578e-01
1.258925411794178046e+02,8.803668074952047318e+06,-2.469030729671895504e+06,9.143340982266493142e+06,-1.566640584476738773e+01,9.425489830416483583e-01
1.283315185557661948e+02,8.779764085218794644e+06,-2.510414445743807591e+06,9.131617495356285945e+06,-1.595692151841730855e+01,9.425489789305174781e-01
1.308177474260205884e+02,8.755053974793994799e+06,-2.552253213665439282e+06,9.119482801574973390e+06,-1.625233848257245839e+01,9.425489746601291019e-01
1.333521432163335874e+02,8.729515395002506673e+06,-2.594538569108238909e+06,9.106924256749695167e+06,-1.655271268208395696e+01,9.425489702223102118e-01
1.359356390878537866e+02,8.703125741087941453e+06,-2.637261151616204996e+06,9.093928966459522024e+06,-1.685809921928811050e+01,9.425489656107780556e-01
1.385691862803139998e+02,8.675862162654999644e+06,-2.680410658300711773e+06,9.080483773594925180e+06,-1.716855222820061400e+01,9.425489608190114055e-01
1.412537544622767030e+02,8.647701607664052397e+06,-2.723975815891945735e+06,9.066575281811738387e+06,-1.748412480065400487e+01,9.425489558417512459e-01
1.439903320881645925e+02,8.618620848301956430e+06,-2.767944340572116897e+06,9.052189856564560905e+06,-1.780486887164469323e+01,9.425489506669615380e-01
1.467799267622083050e+02,8.588596508401975036e+06,-2.812302896360275801e+06,9.037313625464759767e+06,-1.813083509462911636e+01,9.425489452921838041e-01
1.496235656094447108e+02,8.557605103963522241e+06,-2.857037060397719033e+06,9.021932491427132860e+06,-1.846207273352377953e+01,9.425489397057394969e-01
1.525222956539033135e+02,8.525623091233255342e+06,-2.902131292493073735e+06,9.006032152542939410e+06,-1.879862956331183810e+01,9.425489339025880930e-01
1.554771842041187995e+02,8.492626900869846344e+06,-2.947568893385288306e+06,8.989598103287529200e+06,-1.914055172831092477e+01,9.425489278714240804e-01
1.584893192461128137e+02,8.458592978414282203e+06,-2.993331965533601120e+06,8.972615640400776640e+06,-1.948788360198279790e+01,9.425489216047659990e-01
1.615598098439888872e+02,8.423497848356874660e+06,-3.039401389968229923e+06,8.955069894233863801e+06,-1.984066769036139277e+01,9.425489150937649274e-01
1.646897865482883105e+02,8.387318161637607962e+06,-3.085756790258045308e+06,8.936945838101498783e+06,-2.019894448666861209e+01,9.425489083285233383e-01
1.678804018122575883e+02,8.350030743417751975e+06,-3.132376495168101043e+06,8.918228295098934323e+06,-2.056275231337376752e+01,9.425489012987068316e-01
1.711328304161795870e+02,8.311612666173008271e+06,-3.179237520092724822e+06,8.898901972808381543e+06,-2.093212721461456383e+01,9.425488939935491306e-01
1.744482698999269985e+02,8.272041301076318137e+06,-3.226315531199613586e+06,8.878951469265514985e+06,-2.130710278414658987e+01,9.425488864036434267e-01
1.778279410038938977e+02,8.231294392185673118e+06,-3.273584826913791243e+06,8.858361303865827620e+06,-2.168771003701253974e+01,9.425488785175742956e-01
1.812730881184716054e+02,8.189350126151073724e+06,-3.321018316298330203e+06,8.837115940502285957e+06,-2.207397726073247668e+01,9.425488703230719967e-01
1.847849797422308029e+02,8.146187202532554977e+06,-3.368587498415928800e+06,8.815199809033783153e+06,-2.246592985873460080e+01,9.425488618077582093e-01
1.883649089489817925e+02,8.101784910954628140e+06,-3.416262446650103666e+06,8.792597332288328558e+06,-2.286359019332316578e+01,9.425488529606990129e-01
1.920141938638820136e+02,8.056123213523841463e+06,-3.464011800372435711e+06,8.769292958078045398e+06,-2.326697744351053743e+01,9.425488437685999310e-01
1.957341781487679100e+02,8.009182825272208080e+06,-3.511802754666575696e+06,8.745271185979258269e+06,-2.367610743826607589e+01,9.425488342173470313e-01
1.995262314968898920e+02,7.960945306669538841e+06,-3.559601064264291432e+06,8.720516608119912446e+06,-2.409099252421159321e+01,9.425488242923031335e-01
2.033917501372310994e+02,7.911393143032092601e+06,-3.607371036108757369e+06,8.695013930740512908e+06,-2.451164137763475992e+01,9.425488139802532528e-01
2.073321573485974909e+02,7.860509842485545203e+06,-3.655075543248088565e+06,8.668748018639279529e+06,-2.493805887239798835e+01,9.425488032650155557e-01
2.113489039836667018e+02,7.808280028087404557e+06,-3.702676035640154500e+06,8.641703930471843109e+06,-2.537024591838028087e+01,9.425487921327883045e-01
2.154434690031903870e+02,7.754689537046241574e+06,-3.750132563337216154e+06,8.613866963134303689e+06,-2.580819932644130077e+01,9.425487805652765783e-01
2.196173600205457035e+02,7.699725507637783885e+06,-3.797403789068972692e+06,8.585222677962601185e+06,-2.625191161519029137e+01,9.425487685466277243e-01
2.238721138568361084e+02,7.643376494375490583e+06,-3.844447038848202676e+06,8.555756966468863189e+06,-2.670137093188503741e+01,9.425487560577821000e-01
2.282092971067473002e+02,7.585632552053891122e+06,-3.891218322156966198e+06,8.525456072578739375e+06,-2.715656084660318825e+01,9.425487430825207902e-01
2.326305067153649020e+02,7.526485343921463937e+06,-3.937672387015374377e+06,8.494306649734746665e+06,-2.761746024851829873e+01,9.425487296004040338e-01
2.371373705661677889e+02,7.465928242005008273e+06,-3.983762773591642734e+06,8.462295808527529240e+06,-2.808404321655671154e+01,9.425487155912188886e-01
2.417315480804128072e+02,7.403956421844302677e+06,-4.029441868652678095e+06,8.429411157929163426e+06,-2.855627887191339198e+01,9.425487010388358122e-01
2.464147308281305868e+02,7.340566962726864964e+06,-4.074660976715843659e+06,8.395640857578892261e+06,-2.903413127050807674e+01,9.425486859162810482e-01
2.511886431509605018e+02,7.275758948842474259e+06,-4.119370402557833120e+06,8.360973675065054558e+06,-2.951755931383230092e+01,9.425486702048209153e-01
2.560550427970501914e+02,7.209533554906270467e+06,-4.163519524865755811e+06,8.325399024266513996e+06,-3.000651661102811474e+01,9.425486538799230374e-01
2.610157215682563105e+02,7.141894140775995329e+06,-4.207056892887534574e+06,8.288907021920502186e+06,-3.050095140056092546e+01,9.425486369183456725e-01
2.660725059798837151e+02,7.072846341187142767e+06,-4.249930331665620208e+06,8.251488543896537274e+06,-3.100080648784787130e+01,9.425486192961083365e-01
2.712272579332055784e+02,7.002398143811050802e+06,-4.292087043676401488e+06,8.213135269490165636e+06,-3.150601915026570410e+01,9.425486009862932280e-01
2.764818754010136104e+02,6.930559965928753838e+06,-4.333473724006020464e+06,8.173839731606252491e+06,-3.201652107584855145e+01,9.425485819636166829e-01
2.818382931264483204e+02,6.857344732473478653e+06,-4.374036695641824976e+06,8.133595379338894039e+06,-3.253223836159325799e+01,9.425485622005475017e-01
2.872984833353693830e+02,6.782767933788814582e+06,-4.413722029725607485e+06,8.092396616535729729e+06,-3.305309144179049241e+01,9.425485416643758496e-01
2.928644564625266753e+02,6.706847682357735001e+06,-4.452475682769632898e+06,8.050238849872855470e+06,-3.357899506788642441e+01,9.425485203287981006e-01
2.985382618917989817e+02,6.629604768363172188e+06,-4.490243654988575727e+06,8.007118549507611431e+06,-3.410985836183169084e+01,9.425484981628353687e-01
3.043219887107753152e+02,6.551062692241546698e+06,-4.526972126511008479e+06,7.963033280847609974e+06,-3.464558477273941151e+01,9.425484751335856393e-01
3.102177664799532977e+02,6.471247698308279738e+06,-4.562607621016551740e+06,7.917981755234002136e+06,-3.518607213929946909e+01,9.425484512072164200e-01
3.162277660168412012e+02,6.390188795129338279e+06,-4.597097167892466299e+06,7.871963872404488735e+06,-3.573121274315474949e+01,9.425484263501856530e-01
3.223542001952495752e+02,6.307917764676332474e+06,-4.630388468126269989e+06,7.824980759827847593e+06,-3.628089337926281388e+01,9.425484005254010089e-01
3.285993247600688960e+02,6.224469159358721226e+06,-4.662430060816386715e+06,7.777034806905016303e+06,-3.683499543180958113e+01,9.425483736941533408e-01
3.349654391578312129e+02,6.139880286829099990e+06,-4.693171492646050639e+06,7.728129695856440812e+06,-3.739339497378105648e+01,9.425483458200814013e-01
3.414548873833638254e+02,6.054191188553004526e+06,-4.722563502377978526e+06,7.678270442068669014e+06,-3.795596293768574014e+01,9.425483168605218731e-01
3.480700588428446736e+02,5.967444595299339853e+06,-4.750558180700330995e+06,7.627463407069622539e+06,-3.852256520311389920e+01,9.425482867751422411e-01
3.548133892335791870e+02,5.879685879046708345e+06,-4.777109152175903320e+06,7.575716328378724866e+06,-3.909306279515531912e+01,9.425482555204834911e-01
3.616873614408197000e+02,5.790962986804688349e+06,-4.802171744351572357e+06,7.523038334130067378e+06,-3.966731205791024450e+01,9.425482230493326119e-01
3.686945064519613879e+02,5.701326363917645067e+06,-4.825703158691803925e+06,7.469439957835557871e+06,-4.024516486121386549e+01,9.425481893166430813e-01
3.758374042884482265e+02,5.610828862741842866e+06,-4.847662634541516192e+06,7.414933145032861270e+06,-4.082646881454129328e+01,9.425481542736077190e-01
3.831186849557328742e+02,5.519525638803496957e+06,-4.868011607969541103e+06,7.359531254960152321e+06,-4.141106749629562955e+01,9.425481178692315387e-01
3.905410294116422278e+02,5.427474036957745440e+06,-4.886713876195936464e+06,7.303249066659051925e+06,-4.199880075493108222e+01,9.425480800505180445e-01
3.981071705535014758e+02,5.334733459896187298e+06,-4.903735730166072957e+06,7.246102759376473725e+06,-4.258950491026765661e+01,9.425480407632775837e-01
4.058198942243841998e+02,5.241365230663771741e+06,-4.919046105147374794e+06,7.188109909133044071e+06,-4.318301309491459250e+01,9.425479999506308770e-01
4.136820402388552225e+02,5.147432441464449279e+06,-4.932616709920133464e+06,7.129289469955894165e+06,-4.377915555276186410e+01,9.425479575551762856e-01
4.216965034285868228e+02,5.052999791479884647e+06,-4.944422139057069086e+06,7.069661744517444633e+06,-4.437775991657620978e+01,9.425479135158465471e-01
4.298662347082324118e+02,4.958133417737719603e+06,-4.954439995996660553e+06,7.009248366409833543e+06,-4.497865161153426072e+01,9.425478677678790218e-01
4.381942421619485231e+02,4.862900713634095155e+06,-4.962650969831956550e+06,6.948072250562529080e+06,-4.558165409254913669e+01,9.425478202460015886e-01
4.466835921509680247e+02,4.767370144220978022e+06,-4.969038941232648678e+06,6.886157570916892029e+06,-4.618658930969684917e+01,9.425477708837982638e-01
4.553374104426299027e+02,4.671611050865578465e+06,-4.973591033126160502e+06,6.823529700628725812e+06,-4.679327796431288533e+01,9.425477196090259469e-01
4.641588833612830172e+02,4.575693453694067895e+06,-4.976297683213743381e+06,6.760215175135863945e+06,-4.740153996099535760e+01,9.425476663491545448e-01
4.731512589614857234e+02,4.479687848231812008e+06,-4.977152667639127001e+06,6.696241624566950835e+06,-4.801119467691840015e+01,9.425476110267649865e-01
4.823178482239359823e+02,4.383664998175791465e+06,-4.976153160331806168e+06,6.631637738244738430e+06,-4.862206153137174880e+01,9.425475535654540549e-01
4.916620262745698255e+02,4.287695729750996456e+06,-4.973299700906202197e+06,6.566433170752493665e+06,-4.923396009954385022e+01,9.425474938809467185e-01
5.011872336272779194e+02,4.191850722449563909e+06,-4.968596226009009406e+06,6.500658500214567408e+06,-4.984671069786444519e+01,9.425474318900475268e-01
5.108969774506985004e+02,4.096200302383807022e+06,-4.962050034233591519e+06,6.434345146126898006e+06,-5.046013466425394256e+01,9.425473675030388021e-01
5.207948328595522298e+02,4.000814237441668287e+06,-4.953671755738675594e+06,6.367525298427879810e+06,-5.107405475119877991e+01,9.425473006311976265e-01
5.308844442309944043e+02,3.905761536100364290e+06,-4.943475305847153999e+06,6.300231843067498878e+06,-5.168829550579745558e+01,9.425472311770165534e-01
5.411695265464699105e+02,3.811110249891005456e+06,-4.931477826545253396e+06,6.232498286444351077e+06,-5.230268366391435819e+01,9.425471590438105896e-01
5.516538667595643801e+02,3.716927284128191881e+06,-4.917699599016560242e+06,6.164358667506637052e+06,-5.291704843477350551e+01,9.425470841294379953e-01
5.623413251903556329e+02,3.623278213820227422e+06,-4.902163959576126188e+06,6.095847480154943652e+06,-5.353122188309198748e+01,9.425470063282223032e-01
5.732358369467780221e+02,3.530227107229944319e+06,-4.884897200593635440e+06,6.026999592582417652e+06,-5.414503928962573553e+01,9.425469255305994887e-01
5.843414133735243468e+02,3.437836360143853351e+06,-4.865928453289232217e+06,5.957850161900421605e+06,-5.475833945123461888e+01,9.425468416233926394e-01
5.956621435290173849e+02,3.346166539140117355e+06,-4.845289562900138088e+06,5.888434550541421399e+06,-5.537096499209008726e+01,9.425467544887131677e-01
6.072021956909956089e+02,3.255276235374383163e+06,-4.823014953591700643e+06,5.818788242509120144e+06,-5.598276265952980424e+01,9.425466640049827705e-01
6.189658188912677588e+02,3.165221930150591768e+06,-4.799141488237411715e+06,5.748946763645305298e+06,-5.659358362129412967e+01,9.425465700461644891e-01
6.309573444802006179e+02,3.076057871726814657e+06,-4.773708315143945627e+06,5.678945598285561427e+06,-5.720328372244758697e+01,9.425464724800508565e-01
6.431811877215162667e+02,2.987835965987576637e+06,-4.746756709052884020e+06,5.608820108952281997e+06,-5.781172371777915941e+01,9.425463711722633642e-01
6.556418494179865775e+02,2.900605677171668503e+06,-4.718329913583184592e+06,5.538605462375381030e+06,-5.841876954642752651e+01,9.425462659819504596e-01
6.683439175686224871e+02,2.814413944576051552e+06,-4.688472967174575664e+06,5.468336549203138798e+06,-5.902429249605233963e+01,9.425461567629117576e-01
6.812920690579693428e+02,2.729305109457089100e+06,-4.657232537961032242e+06,5.398047915047765709e+06,-5.962816943897789912e+01,9.425460433646670744e-01
6.944910713781295044e+02,2.645320858090715017e+06,-4.624656745764240623e+06,5.327773686859501526e+06,-6.023028296326775433e+01,9.425459256321145896e-01
7.079457843841463500e+02,2.562500173911726568e+06,-4.590794994014977477e+06,5.257547509853867814e+06,-6.083052157851272312e+01,9.425458034021066966e-01
7.216611620833969027e+02,2.480879306030427106e+06,-4.555697791563579813e+06,5.187402480928897858e+06,-6.142877981492449635e+01,9.425456765082321775e-01
7.356422544596501893e+02,2.400491747427035589e+06,-4.519416583271838725e+06,5.117371090962409973e+06,-6.202495837054838290e+01,9.425455447779097495e-01
7.498942093324649250e+02,2.321368227496437728e+06,-4.482003577318582684e+06,5.047485167360724881e+06,-6.261896418997706348e+01,9.425454080298648618e-01
7.644222742526095544e+02,2.243536715846264269e+06,-4.443511575822844170e+06,4.977775820567038842e+06,-6.321071052983645444e+01,9.425452660790706316e-01
7.792317984342035970e+02,2.167022434304744937e+06,-4.403993816168882884e+06,4.908273399438322522e+06,-6.380011707211851757e+01,9.425451187346367554e-01
7.943282347242911783e+02,2.091847883565478958e+06,-4.363503807100499980e+06,4.839007443945290521e+06,-6.438710992807259004e+01,9.425449657971578521e-01
8.097171416105718436e+02,2.018032880012065638e+06,-4.322095172799657099e+06,4.770006644392426126e+06,-6.497162163523422862e+01,9.425448070608278828e-01
8.254041852680285274e+02,1.945594591452780413e+06,-4.279821516497563571e+06,4.701298812813945115e+06,-6.555359131992011612e+01,9.425446423141502494e-01
8.413951416452053991e+02,1.874547602299923543e+06,-4.236736259476561099e+06,4.632910839380770922e+06,-6.613296446077471558e+01,9.425444713369190985e-01
8.576958985909046760e+02,1.804903965698522748e+06,-4.192892519845203497e+06,4.564868673726344481e+06,-6.670969303022869212e+01,9.425442939026060785e-01
8.743124580220844564e+02,1.736673273269566009e+06,-4.148342980501573067e+06,4.497197298536667600e+06,-6.728373541722399409e+01,9.425441097754239106e-01
8.912509381337565628e+02,1.669862730347924866e+06,-4.103139767532354221e+06,4.429920709235153161e+06,-6.785505635958442383e+01,9.425439187140743913e-01
9.085175756516980528e+02,1.604477235096508637e+06,-4.057334339013601653e+06,4.363061899226491340e+06,-6.842362689672926024e+01,9.425437204669697699e-01
9.261187281288050599e+02,1.540519463006511331e+06,-4.010977380079134833e+06,4.296642847550671548e+06,-6.898942429705115842e+01,9.425435147766400013e-01
9.440608762859352510e+02,1.477989957205288345e+06,-3.964118705204088241e+06,4.230684509928461164e+06,-6.955243195009482804e+01,9.425433013747964717e-01
9.623506263981007578e+02,1.416887219872837886e+06,-3.916807170601877384e+06,4.165206814255117439e+06,-7.011263928699578685e+01,9.425430799862558606e-01
9.809947127268898157e+02,1.357207807263550581e+06,-3.869090594745454378e+06,4.100228659775558393e+06,-7.067004168233168571e+01,9.425428503266595204e-01
1.000000000000012960e+03,1.298946429112205049e+06,-3.821015682651026174e+06,4.035767916118125431e+06,-7.122464029797835394e+01,9.425426121018123382e-01
1.019373485938886006e+03,1.242096045844075736e+06,-3.772627964523618110e+06,3.971841430093490984e+06,-7.177644199741864384e+01,9.425423650094280070e-01
1.039122303835182038e+03,1.186647969304014696e+06,-3.723971737220978364e+06,3.908465031527590938e+06,-7.232545919673556511e+01,9.425421087375684959e-01
1.059253725177301931e+03,1.132591964722156757e+06,-3.675090014526485931e+06,3.845653543082823977e+06,-7.287170970216996579e+01,9.425418429640138873e-01
1.079775162327722910e+03,1.079916344675786560e+06,-3.626024489513478242e+06,3.783420794737137388e+06,-7.341521667460779099e+01,9.425415673565382679e-01
1.100694171252223896e+03,1.028608078488702653e+06,-3.576815491837289184e+06,3.721779633694000542e+06,-7.395600830900912115e+01,9.425412815744613759e-01
1.122018454301977954e+03,9.786528832552625099e+05,-3.527501966094154399e+06,3.660741944838773459e+06,-7.449411781766146134e+01,9.425409852655218801e-01
