frequency_hz,dm_tian_real,dm_tian_imag,dm_old_real,dm_old_imag,input_cm_tian_real,input_cm_tian_imag,input_cm_old_real,input_cm_old_imag,stage1_cm_tian_real,stage1_cm_tian_imag,stage1_cm_old_real,stage1_cm_old_imag,output_cm_tian_real,output_cm_tian_imag,output_cm_old_real,output_cm_old_imag
1.211527658628589021e+00,5.309558124302901660e+02,-4.487416135837808684e-02,5.309558124382530195e+02,-4.482181283254880327e-02,-8.601185641236915036e-03,-7.398702744343987485e-10,-8.601185641237752907e-03,5.213223360469983335e-09,-1.599398870949733293e+02,-5.975413528963716310e-03,-1.599398871091645447e+02,-5.801992363121579420e-03,4.117138395819068819e+01,-2.647483811470176815e-04,4.117138395820121133e+01,-2.634671532042974777e-04
1.234999172687585967e+00,5.309558122819748860e+02,-4.574353027970062824e-02,5.309558122902830064e+02,-4.569016758048684290e-02,-8.601185641236915036e-03,-7.542041407925268915e-10,-8.601185641237921176e-03,5.314221669940471609e-09,-1.599398870862519004e+02,-6.091178118614431689e-03,-1.599398871009962306e+02,-5.914397180286370091e-03,4.117138395812487062e+01,-2.698774801860844355e-04,4.117138395813601193e+01,-2.685714303918374044e-04
1.258925411794167948e+00,5.309558121278342924e+02,-4.662974190683553954e-02,5.309558121365014358e+02,-4.657534538616609626e-02,-8.601185641238224752e-03,-7.688157041091826605e-10,-8.601185641238033933e-03,5.417176668739115725e-09,-1.599398870771753991e+02,-6.209185471894250984e-03,-1.599398870925151073e+02,-6.028979670578720439e-03,4.117138395805869067e+01,-2.751059477532681618e-04,4.117138395806890827e+01,-2.737745952216818503e-04
1.283315185557651894e+00,5.309558119677675450e+02,-4.753312254168350764e-02,5.309558119767757489e+02,-4.747767217083006391e-02,-8.601185641238224752e-03,-7.837103443422712257e-10,-8.601185641238028728e-03,5.522126264759393059e-09,-1.599398870677584341e+02,-6.329479038953775803e-03,-1.599398870836914170e+02,-6.145782023115975087e-03,4.117138395798767903e+01,-2.804357089632907377e-04,4.117138395799859296e+01,-2.790785634921611217e-04
1.308177474260195039e+00,5.309558118016017261e+02,-4.845400480774026547e-02,5.309558118107462406e+02,-4.839748016991393675e-02,-8.601185641238224752e-03,-7.988935456784051399e-10,-8.601185641238167506e-03,5.629109100302541656e-09,-1.599398870579702248e+02,-6.452103111721002940e-03,-1.599398870745176851e+02,-6.264847244367429541e-03,4.117138395791413075e+01,-2.858687262271487244e-04,4.117138395792572680e+01,-2.844852881173239555e-04
1.333521432163325082e+00,5.309558116286838185e+02,-4.939272777248585738e-02,5.309558116382310118e+02,-4.933510805543948191e-02,-8.601185641238224752e-03,-8.143708985519833510e-10,-8.601185641238177915e-03,5.738164566305865826e-09,-1.599398870477849925e+02,-6.577102840213244067e-03,-1.599398870649972935e+02,-6.386219173988456725e-03,4.117138395783871374e+01,-2.914069999745576615e-04,4.117138395785105587e+01,-2.899967598459725392e-04
1.359356390878527110e+00,5.309558114489479976e+02,-5.034963707242765679e-02,5.309558114589291336e+02,-5.029090106066566590e-02,-8.601185641238224752e-03,-8.301481017040583260e-10,-8.601185641238417307e-03,5.849332816846197573e-09,-1.599398870372268959e+02,-6.704524249165064349e-03,-1.599398870550986942e+02,-6.509942500958519791e-03,4.117138395775914717e+01,-2.970525693904905551e-04,4.117138395777223536e+01,-2.956150079946116404e-04
1.385691862803128949e+00,5.309558112622870567e+02,-5.132508504024576451e-02,5.309558112727188472e+02,-5.126521110725180963e-02,-8.601185641238224752e-03,-8.462309642796320208e-10,-8.601185641238150159e-03,5.962654783925137106e-09,-1.599398870262578782e+02,-6.834414254965596840e-03,-1.599398870448130197e+02,-6.636062780040326466e-03,4.117138395767649683e+01,-3.028075131660867077e-04,4.117138395769038794e+01,-3.013421011947269306e-04
1.412537544622755048e+00,5.309558110683007044e+02,-5.231943083448069298e-02,5.309558110791525678e+02,-5.225839693474822190e-02,-8.601185641238224752e-03,-8.626254079669480179e-10,-8.601185641238465879e-03,6.078172192540062743e-09,-1.599398870148447998e+02,-6.966820682938091799e-03,-1.599398870341305496e+02,-6.764626448550907500e-03,4.117138395759143066e+01,-3.086739502639753948e-04,4.117138395760615310e+01,-3.071801481544026422e-04
1.439903320881634086e+00,5.309558108667034730e+02,-5.333304057184228009e-02,5.309558108780406656e+02,-5.327082423278536177e-02,-8.601185641238661903e-03,-8.793374691787752794e-10,-8.601185641238519655e-03,6.195927576046233113e-09,-1.599398870029762065e+02,-7.101792284950912693e-03,-1.599398870230239709e+02,-6.895680843458543846e-03,4.117138395750245650e+01,-3.146540406984457390e-04,4.117138395751800317e+01,-3.131312984347168473e-04
1.467799267622071024e+00,5.309558106571361122e+02,-5.436628746198152867e-02,5.309558106689454462e+02,-5.430286577562636746e-02,-8.601185641238661903e-03,-8.963733012728735861e-10,-8.601185641238448532e-03,6.315964291819578617e-09,-1.599398869906459311e+02,-7.239378757366484070e-03,-1.599398870114767703e+02,-7.029274218814451219e-03,4.117138395741159229e+01,-3.207499863308466972e-04,4.117138395742605894e+01,-3.191977432412622774e-04
1.496235656094434985e+00,5.309558104394791371e+02,-5.541955194497022452e-02,5.309558104518107484e+02,-5.535490155954868319e-02,-8.601185641244553023e-03,-9.137391768213461771e-10,-8.601185641244093322e-03,6.438326537217210905e-09,-1.599398869778467827e+02,-7.379630759339004739e-03,-1.599398869994938934e+02,-7.165455763520965464e-03,4.117138395731575429e+01,-3.269640316801787259e-04,4.117138395733115175e+01,-3.253817162309349332e-04
1.525222956539020069e+00,5.309558102135691797e+02,-5.649322183131960662e-02,5.309558102261134991e+02,-5.642731894258228714e-02,-8.601185641244554758e-03,-9.314414899151404308e-10,-8.601185641244186997e-03,6.563059365856048640e-09,-1.599398869645429215e+02,-7.522599931464320211e-03,-1.599398869870298938e+02,-7.304275619436299827e-03,4.117138395721657673e+01,-3.332984647496713571e-04,4.117138395723293343e+01,-3.316854943343320607e-04
1.554771842041174912e+00,5.309558099784454726e+02,-5.758769244461268283e-02,5.309558099915370804e+02,-5.752051278727601802e-02,-8.601185641244554758e-03,-9.494867585228843865e-10,-8.601185641244226895e-03,6.690208704196436345e-09,-1.599398869507202221e+02,-7.668338914796915540e-03,-1.599398869740824409e+02,-7.445784899845171029e-03,4.117138395711273091e+01,-3.397556178691078354e-04,4.117138395713007526e+01,-3.381113985941188002e-04
1.584893192461114930e+00,5.309558097341704297e+02,-5.870336676744229709e-02,5.309558097478308127e+02,-5.863488560605303879e-02,-8.601185641244554758e-03,-9.678816268879571050e-10,-8.601185641244310162e-03,6.819821368455639560e-09,-1.599398869363358244e+02,-7.816901370234299179e-03,-1.599398869606270068e+02,-7.590035708272677671e-03,4.117138395700525422e+01,-3.463378685536664899e-04,4.117138395702362885e+01,-3.446617950196854594e-04
1.615598098439875008e+00,5.309558094803850281e+02,-5.984065558948831187e-02,5.309558094946520441e+02,-5.977084770938508734e-02,-8.601185641244554758e-03,-9.866328679765496469e-10,-8.601185641244266794e-03,6.951945081843443309e-09,-1.599398869214300021e+02,-7.968341998275623936e-03,-1.599398869466544681e+02,-7.737081157672305587e-03,4.117138395689456587e+01,-3.530476403792733140e-04,4.117138395691244313e+01,-3.513390954582356002e-04
1.646897865482870094e+00,5.309558092165901826e+02,-6.099997765882379103e-02,5.309558092314555324e+02,-6.092881735683901984e-02,-8.601185641244119343e-03,-1.005747385970899728e-09,-8.601185641244296284e-03,7.086628492134582642e-09,-1.599398869059076844e+02,-8.122716559147665980e-03,-1.599398869321270809e+02,-7.886975389977774961e-03,4.117138395677795160e+01,-3.598874038749143929e-04,4.117138395679693730e+01,-3.581457584828868839e-04
1.678804018122562081e+00,5.309558089429007168e+02,-6.218175983627206860e-02,5.309558089581371405e+02,-6.210922091122678124e-02,-8.601185641244119343e-03,-1.025232218810943327e-09,-8.601185641244546085e-03,7.223921189581093959e-09,-1.599398868897739874e+02,-8.280081893356879691e-03,-1.599398869170233297e+02,-8.039773596042125436e-03,4.117138395665739381e+01,-3.668596774324152637e-04,4.117138395667754480e+01,-3.650842902978897338e-04
1.711328304161781944e+00,5.309558086579710334e+02,-6.338643725209618107e-02,5.309558086738861675e+02,-6.331249299532881736e-02,-8.601185641244119343e-03,-1.045094540785945159e-09,-8.601185641244500982e-03,7.363873725171196273e-09,-1.599398868730273193e+02,-8.440495942608199076e-03,-1.599398869013430158e+02,-8.195532035960035461e-03,4.117138395653175564e+01,-3.739670282335758023e-04,4.117138395655311456e+01,-3.721572456613792272e-04
1.744482698999255899e+00,5.309558083621363949e+02,-6.461445346693815706e-02,5.309558083787563874e+02,-6.453907665228149348e-02,-8.601185641245210484e-03,-1.065341665175984575e-09,-8.601185641244703944e-03,7.506537629242047789e-09,-1.599398868556260709e+02,-8.604017771134843742e-03,-1.599398868850458655e+02,-8.354308059775970158e-03,4.117138395640280635e+01,-3.812120731955085957e-04,4.117138395642343340e+01,-3.793672288260774728e-04
1.778279410038924979e+00,5.309558080547413965e+02,-6.586626063452337421e-02,5.309558080720615862e+02,-6.578942350833696939e-02,-8.601185641245210484e-03,-1.085981046946579950e-09,-8.601185641244669250e-03,7.651965430451600606e-09,-1.599398868375388076e+02,-8.770707587451196177e-03,-1.599398868681017518e+02,-8.516160128605719873e-03,4.117138395626759007e+01,-3.885974799340465718e-04,4.117138395628953873e+01,-3.867168944981825033e-04
1.812730881184700937e+00,5.309558077350826579e+02,-6.714231966835078336e-02,5.309558077531625031e+02,-6.706399393932552244e-02,-8.601185641245210484e-03,-1.107020285489273917e-09,-8.601185641244952010e-03,7.800210675123434476e-09,-1.599398868187273877e+02,-8.940626766519559759e-03,-1.599398868505025177e+02,-8.681147836162897771e-03,4.117138395612710866e+01,-3.961259677461130557e-04,4.117138395615038604e+01,-3.942089488147688904e-04
1.847849797422292939e+00,5.309558074034440551e+02,-6.844310041166708214e-02,5.309558074219670516e+02,-6.836325724029607143e-02,-8.601185641245210484e-03,-1.128467127424150440e-09,-8.601185641245004052e-03,7.951327946958249112e-09,-1.599398867991864392e+02,-9.113837872352781658e-03,-1.599398868322104761e+02,-8.849331930695883419e-03,4.117138395598015421e+01,-4.038003086108511784e-04,4.117138395600485978e+01,-4.018461503402159991e-04
1.883649089489803030e+00,5.309558070583949529e+02,-6.976908180977983709e-02,5.309558070777055718e+02,-6.968769179800501923e-02,-8.601185641245210484e-03,-1.150329469449354152e-09,-8.601185641245160177e-03,8.105372887134471360e-09,-1.599398867789149961e+02,-9.290404681047366442e-03,-1.599398868132094833e+02,-9.020774337360726661e-03,4.117138395582987442e+01,-4.116233282103863990e-04,4.117138395585445210e+01,-4.096313110819619838e-04
1.920141938638803891e+00,5.309558066998675940e+02,-7.112075208718515729e-02,5.309558067200285905e+02,-7.103778526733332821e-02,-8.601185641245429059e-03,-1.172615361250361085e-09,-8.601185641245187932e-03,8.262402214793111756e-09,-1.599398867578212560e+02,-9.470392204254406143e-03,-1.599398867934600901e+02,-9.195538181016845239e-03,4.117138395567170761e+01,-4.195979069700061658e-04,4.117138395569779874e+01,-4.175672975257765126e-04
1.957341781487663024e+00,5.309558063275231916e+02,-7.249860892691475933e-02,5.309558063483004844e+02,-7.241403475065394391e-02,-8.601185641245429059e-03,-1.195333008462889574e-09,-8.601185641245545285e-03,8.422473747923085685e-09,-1.599398867358850964e+02,-9.653866713135490427e-03,-1.599398867729383369e+02,-9.373687809473967361e-03,4.117138395550777830e+01,-4.277269811190088076e-04,4.117138395553546104e+01,-4.256570316912880155e-04
1.995262314968881956e+00,5.309558059403740344e+02,-7.390315965367987017e-02,5.309558059620527501e+02,-7.381694698099244834e-02,-8.601185641245429059e-03,-1.218490775693942533e-09,-8.601185641245560898e-03,8.585646424649656046e-09,-1.599398867131301927e+02,-9.840895762760917473e-03,-1.599398867516244991e+02,-9.555288817183602360e-03,4.117138395533648065e+01,-4.360135437716152612e-04,4.117138395536578344e+01,-4.339034922077870298e-04
2.033917501372294989e+00,5.309558055381334043e+02,-7.533492142102378442e-02,5.309558055607485585e+02,-7.524703850853330100e-02,-8.601185641245429059e-03,-1.242097189603699604e-09,-8.601185641245749983e-03,8.751980324933597564e-09,-1.599398866894553350e+02,-1.003154821696287599e-02,-1.599398867294647744e+02,-9.740408069386256168e-03,4.117138395516130345e+01,-4.444606460292089526e-04,4.117138395519032912e+01,-4.423097154110619306e-04
2.073321573485957803e+00,5.309558051201784110e+02,-7.679442140146067186e-02,5.309558051437511494e+02,-7.670483589080709375e-02,-8.601185641245429059e-03,-1.266160942040091002e-09,-8.601185641245887026e-03,8.921536692697039061e-09,-1.599398866648871831e+02,-1.022589427372180663e-02,-1.599398867064369369e+02,-9.929113726738981321e-03,4.117138395497724446e+01,-4.530713981034614236e-04,4.117138395500806070e+01,-4.508787964612565816e-04
2.113489039836649042e+00,5.309558046861141065e+02,-7.828219698073854427e-02,5.309558047104154639e+02,-7.819087588659395793e-02,-8.601185641246301625e-03,-1.290690893247454062e-09,-8.601185641245949476e-03,9.094377958365716715e-09,-1.599398866393106857e+02,-1.042400549097968060e-02,-1.599398866825122241e+02,-1.012147527040757264e-02,4.117138395478760771e+01,-4.618489704618669546e-04,4.117138395481867974e+01,-4.596138904825718412e-04
2.154434690031886035e+00,5.309558042347988476e+02,-7.979879595541290727e-02,5.309558042601355510e+02,-7.970570565356684123e-02,-8.601185641246520200e-03,-1.315696075118117365e-09,-8.601185641246371014e-03,9.270567761866080707e-09,-1.599398866127721419e+02,-1.062595481302574911e-02,-1.599398866576551086e+02,-1.031756352764900790e-02,4.117138395458834310e+01,-4.707965949947629826e-04,4.117138395462131939e+01,-4.685182137249478034e-04
2.196173600205439058e+00,5.309558037660403897e+02,-8.134477673504551809e-02,5.309558037922332687e+02,-8.124988294972400327e-02,-8.601185641246083050e-03,-1.341185694529312880e-09,-8.601185641246412647e-03,9.450170976045837277e-09,-1.599398865851703704e+02,-1.083181659731519489e-02,-1.599398866318170747e+02,-1.051745069788957015e-02,4.117138395438134069e+01,-4.799175662056020500e-04,4.117138395441629228e+01,-4.775950447483262302e-04
2.238721138568342983e+00,5.309558032786144395e+02,-8.292070854722070894e-02,5.309558033059264517e+02,-8.282397633874415133e-02,-8.601185641246083050e-03,-1.367169136723013616e-09,-8.601185641246636426e-03,9.633253730570974934e-09,-1.599398865565317749e+02,-1.104166664188315806e-02,-1.599398866049762091e+02,-1.072121037931330137e-02,4.117138395416845498e+01,-4.892152424238571228e-04,4.117138395420351316e+01,-4.868477256297746333e-04
2.282092971067454013e+00,5.309558027721815279e+02,-8.452717164771027247e-02,5.309558028006725863e+02,-8.442856539943410787e-02,-8.601185641246083050e-03,-1.393655968768247378e-09,-8.601185641246737040e-03,9.819883436266854309e-09,-1.599398865267128542e+02,-1.125558221321353546e-02,-1.599398865770815235e+02,-1.092891759595376877e-02,4.117138395394504613e+01,-4.986930470413916466e-04,4.117138395398224304e+01,-4.962796631940260324e-04
2.326305067153628947e+00,5.309558022462165354e+02,-8.616475753380421765e-02,5.309558022756501714e+02,-8.606424093896967997e-02,-8.601185641247174191e-03,-1.420655943082416631e-09,-8.601185641247073577e-03,1.001012880994111748e-08,-1.599398864957703665e+02,-1.147364207473910297e-02,-1.599398865480966663e+02,-1.114064882532339248e-02,4.117138395371492265e+01,-5.083544697733091526e-04,4.117138395375276616e+01,-5.058943302679118738e-04
2.371373705661659059e+00,5.309558016994116088e+02,-8.783406916189526181e-02,5.309558017301342261e+02,-8.773160521054476635e-02,-8.601185641247174191e-03,-1.448179001019259756e-09,-8.601185641247342459e-03,1.020405989968725210e-08,-1.599398864635910513e+02,-1.169592651579056015e-02,-1.599398865179728944e+02,-1.135648202656859562e-02,4.117138395347360813e+01,-5.182030679424543549e-04,4.117138395351376801e+01,-5.156952669589839324e-04
2.417315480804107963e+00,5.309558011314021542e+02,-8.953572117004771069e-02,5.309558011631806949e+02,-8.943127213502065354e-02,-8.601185641246957350e-03,-1.476235276531884733e-09,-8.601185641247429195e-03,1.040174811067391071e-08,-1.599398864302057746e+02,-1.192251738120369761e-02,-1.599398864866876124e+02,-1.157649666917993404e-02,4.117138395322528055e+01,-5.282424677896333659e-04,4.117138395326586675e+01,-5.256860819590659798e-04
2.464147308281285031e+00,5.309558005410069654e+02,-9.127034010372486739e-02,5.309558005741442912e+02,-9.116386752713485919e-02,-8.601185641247392766e-03,-1.504835099903815062e-09,-8.601185641247444807e-03,1.060326623143609875e-08,-1.599398863954471040e+02,-1.215349810140454491e-02,-1.599398864541603018e+02,-1.180077376224062877e-02,4.117138395296463216e+01,-5.384763658083357432e-04,4.117138395300772657e+01,-5.358704538728725850e-04
2.511886431509584128e+00,5.309557999275147040e+02,-9.303856464691216688e-02,5.309557999620963074e+02,-9.293002932573717068e-02,-8.601185641247392766e-03,-1.533989001550870059e-09,-8.601185641247682465e-03,1.080868846067824177e-08,-1.599398863593700355e+02,-1.238895372319029874e-02,-1.599398864203649566e+02,-1.202939588426967313e-02,4.117138395269584095e+01,-5.489085301062598564e-04,4.117138395273994433e+01,-5.462521325725650141e-04
2.560550427970480047e+00,5.309557992902429078e+02,-9.484104585713655500e-02,5.309557993259791147e+02,-9.473040782872250987e-02,-8.601185641247392766e-03,-1.563707715901790676e-09,-8.601185641247720629e-03,1.101809043458981015e-08,-1.599398863218706310e+02,-1.262897094098697041e-02,-1.599398863852510431e+02,-1.226244721361635648e-02,4.117138395241514104e+01,-5.595428017922786249e-04,4.117138395246195159e+01,-5.568349405783693971e-04
2.610157215682541221e+00,5.309557986280025261e+02,-9.667844740499011158e-02,5.309557986650298744e+02,-9.656566593261743658e-02,-8.601185641248267066e-03,-1.594002185348151417e-09,-8.601185641248114411e-03,1.123154925469776086e-08,-1.599398862828987262e+02,-1.287363812880156118e-02,-1.599398863487547260e+02,-1.250001355945552436e-02,4.117138395212429458e+01,-5.703830963910796244e-04,4.117138395217192226e+01,-5.676227744660188165e-04
2.660725059798814129e+00,5.309557979395050324e+02,-9.855144581862651521e-02,5.309557979781668564e+02,-9.843647937644202373e-02,-8.601185641248485642e-03,-1.624883564271056946e-09,-8.601185641248535949e-03,1.144914351625687496e-08,-1.599398862424022525e+02,-1.312304537275342346e-02,-1.599398863108442583e+02,-1.274218239338991907e-02,4.117138395182070809e+01,-5.814334052845913838e-04,4.117138395187125610e+01,-5.786196063015886307e-04
2.712272579332033029e+00,5.309557972242406549e+02,-1.004607307331857741e-01,5.309557972645520749e+02,-1.003435369907161590e-01,-8.601185641252413056e-03,-1.656363223155908203e-09,-8.601185641252270808e-03,1.167095333718107611e-08,-1.599398862003266117e+02,-1.337728450424319204e-02,-1.599398862714457721e+02,-1.298904288164502360e-02,4.117138395150728059e+01,-5.926977971818832161e-04,4.117138395155928521e+01,-5.898294851038656536e-04
2.764818754010113011e+00,5.309557964812828459e+02,-1.024070051442872858e-01,5.309557965229952288e+02,-1.022875409508686440e-01,-8.601185641253505931e-03,-1.688452752768424560e-09,-8.601185641252647243e-03,1.189706038755304935e-08,-1.599398861456657528e+02,-1.363644913189524140e-02,-1.599398862195569961e+02,-1.324068591609737361e-02,4.117138395118099226e+01,-6.041804196169307806e-04,4.117138395123416927e+01,-6.012565383352095174e-04
2.818382931264459046e+00,5.309557957090986520e+02,-1.043909856667793457e-01,5.309557957523738878e+02,-1.042692070359263201e-01,-8.601185641253287356e-03,-1.721163968431093546e-09,-8.601185641252796429e-03,1.212754791968679695e-08,-1.599398861002252943e+02,-1.390063468346351000e-02,-1.599398861770152678e+02,-1.349720415495288955e-02,4.117138395084116809e+01,-6.158855004759643172e-04,4.117138395089760650e+01,-6.129049734214148159e-04
2.872984833353669831e+00,5.309557949064263767e+02,-1.064134027989268733e-01,5.309557949515861992e+02,-1.062892648920487210e-01,-8.601185641253287356e-03,-1.754508914371261049e-09,-8.601185641253063577e-03,1.236250079878261276e-08,-1.599398860529941828e+02,-1.416993842986428304e-02,-1.599398861328077146e+02,-1.375869204609064984e-02,4.117138395048888100e+01,-6.278173495541662348e-04,4.117138395054714550e+01,-6.247790793006616347e-04
2.928644564625241919e+00,5.309557940726508605e+02,-1.084750011915392165e-01,5.309557941194384512e+02,-1.083484583011336266e-01,-8.601185641253287356e-03,-1.788499868152534305e-09,-8.601185641253372358e-03,1.260200553417809148e-08,-1.599398860039584065e+02,-1.444445952836928733e-02,-1.599398860868739689e+02,-1.402524586898758370e-02,4.117138395012086249e+01,-6.399803601423394075e-04,4.117138395018265129e+01,-6.368832280028792524e-04
2.985382618917966191e+00,5.309557932062942882e+02,-1.105765399215518086e-01,5.309557932548325425e+02,-1.104475454547564350e-01,-8.601185641253287356e-03,-1.823149345197590426e-09,-8.601185641253466033e-03,1.284615031119830789e-08,-1.599398859529498509e+02,-1.472429905724419001e-02,-1.599398860391339952e+02,-1.429696376838603990e-02,4.117138394974089266e+01,-6.523790106448627271e-04,4.117138394980438676e+01,-6.492218762594690207e-04
3.043219887107727839e+00,5.309557923057677726e+02,-1.127187927718005245e-01,5.309557923564186694e+02,-1.125872992331899552e-01,-8.601185641254378497e-03,-1.858470103400430646e-09,-8.601185641253897979e-03,1.309502502362177077e-08,-1.599398858999937829e+02,-1.500956005302779908e-02,-1.599398859895335363e+02,-1.457394579043821969e-02,4.117138394934527668e+01,-6.650178662281857039e-04,4.117138394941098767e+01,-6.617995671442068392e-04
3.102177664799508072e+00,5.309557913702495853e+02,-1.149025485163021471e-01,5.309557914227651736e+02,-1.147685074900406110e-01,-8.601185641254378497e-03,-1.894475147815130999e-09,-8.601185641254213698e-03,1.334872130678744685e-08,-1.599398858449443424e+02,-1.530034754840402765e-02,-1.599398859379815292e+02,-1.485629391953227109e-02,4.117138394893461140e+01,-6.779015805020818016e-04,4.117138394900231191e+01,-6.746209317460810217e-04
3.162277660168387072e+00,5.309557903981432219e+02,-1.171286112100303756e-01,5.309557904526556058e+02,-1.169919733424615582e-01,-8.601185641253941347e-03,-1.931177735451103243e-09,-8.601185641254617889e-03,1.360733257132825816e-08,-1.599398857877310718e+02,-1.559676861091948558e-02,-1.599398858844178051e+02,-1.514411211585467258e-02,4.117138394850749705e+01,-6.910348972329006991e-04,4.117138394857773420e+01,-6.876906908744015489e-04
3.223542001952469871e+00,5.309557893879873518e+02,-1.193978004853494118e-01,5.309557894445382544e+02,-1.192585154666257335e-01,-8.601185641255469638e-03,-1.968591380152619856e-09,-8.601185641254867689e-03,1.387095403756609401e-08,-1.599398857282970710e+02,-1.589893238239482517e-02,-1.599398858287623000e+02,-1.543750635365906572e-02,4.117138394806173096e+01,-7.044226520902558287e-04,4.117138394813625268e+01,-7.010136567969986292e-04
3.285993247600662137e+00,5.309557883382642558e+02,-1.217109518537137919e-01,5.309557883970085186e+02,-1.215689683993625425e-01,-8.601185641255469638e-03,-2.006729857574406543e-09,-8.601185641255152184e-03,1.413968277057269338e-08,-1.599398856665262088e+02,-1.620695011909607797e-02,-1.599398857709319088e+02,-1.573658466028882152e-02,4.117138394760119979e+01,-7.180697744277419851e-04,4.117138394767817289e+01,-7.145947350121479701e-04
