 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.421704631981e-01  8.421704631981e-01  6.602045686887e-01  5.460255390021e-01 -6.687215367493e-05 
