 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.669585172228e-01  8.669585172228e-01  6.144612088798e-01  5.183607353454e-01 -3.152419599812e-05 
