 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -3.98144486e-01  9.88994387e-01 
 9.77812500e-01 -2.43750000e-02 -3.88231167e-01  9.88994409e-01 
 9.78125000e-01 -2.37500000e-02 -3.78312629e-01  9.88994430e-01 
 9.78437500e-01 -2.31250000e-02 -3.68389444e-01  9.88994451e-01 
 9.78750000e-01 -2.25000000e-02 -3.58462107e-01  9.88994470e-01 
 9.79062500e-01 -2.18750000e-02 -3.48531047e-01  9.88994489e-01 
 9.79375000e-01 -2.12500000e-02 -3.38596638e-01  9.88994507e-01 
 9.79687500e-01 -2.06250000e-02 -3.28659208e-01  9.88994524e-01 
 9.80000000e-01 -2.00000000e-02 -3.18719045e-01  9.88994541e-01 
 9.80312500e-01 -1.93750000e-02 -3.08776402e-01  9.88994557e-01 
 9.80625000e-01 -1.87500000e-02 -2.98831507e-01  9.88994573e-01 
 9.80937500e-01 -1.81250000e-02 -2.88884558e-01  9.88994588e-01 
 9.81250000e-01 -1.75000000e-02 -2.78935735e-01  9.88994602e-01 
 9.81562500e-01 -1.68750000e-02 -2.68985198e-01  9.88994616e-01 
 9.81875000e-01 -1.62500000e-02 -2.59033093e-01  9.88994629e-01 
 9.82187500e-01 -1.56250000e-02 -2.49079549e-01  9.88994642e-01 
 9.82500000e-01 -1.50000000e-02 -2.39124684e-01  9.88994654e-01 
 9.82812500e-01 -1.43750000e-02 -2.29168606e-01  9.88994665e-01 
 9.83125000e-01 -1.37500000e-02 -2.19211413e-01  9.88994676e-01 
 9.83437500e-01 -1.31250000e-02 -2.09253193e-01  9.88994687e-01 
 9.83750000e-01 -1.25000000e-02 -1.99294030e-01  9.88994697e-01 
 9.84062500e-01 -1.18750000e-02 -1.89333999e-01  9.88994706e-01 
 9.84375000e-01 -1.12500000e-02 -1.79373169e-01  9.88994715e-01 
 9.84687500e-01 -1.06250000e-02 -1.69411607e-01  9.88994723e-01 
 9.85000000e-01 -1.00000000e-02 -1.59449372e-01  9.88994731e-01 
 9.85312500e-01 -9.37500000e-03 -1.49486520e-01  9.88994739e-01 
 9.85625000e-01 -8.75000000e-03 -1.39523106e-01  9.88994746e-01 
 9.85937500e-01 -8.12500000e-03 -1.29559177e-01  9.88994752e-01 
 9.86250000e-01 -7.50000000e-03 -1.19594781e-01  9.88994758e-01 
 9.86562500e-01 -6.87500000e-03 -1.09629962e-01  9.88994763e-01 
 9.86875000e-01 -6.25000000e-03 -9.96647626e-02  9.88994768e-01 
 9.87187500e-01 -5.62500000e-03 -8.96992226e-02  9.88994773e-01 
 9.87500000e-01 -5.00000000e-03 -7.97333811e-02  9.88994777e-01 
 9.87812500e-01 -4.37500000e-03 -6.97672744e-02  9.88994780e-01 
 9.88125000e-01 -3.75000000e-03 -5.98009389e-02  9.88994783e-01 
 9.88437500e-01 -3.12500000e-03 -4.98344087e-02  9.88994786e-01 
 9.88750000e-01 -2.50000000e-03 -3.98677179e-02  9.88994788e-01 
 9.89062500e-01 -1.87500000e-03 -2.99008993e-02  9.88994790e-01 
 9.89375000e-01 -1.25000000e-03 -1.99339856e-02  9.88994791e-01 
 9.89687500e-01 -6.25000000e-04 -9.96700854e-03  9.88994792e-01 
 9.90000000e-01  3.99680289e-15 -1.58217883e-12  9.88994792e-01 
 9.90312500e-01  6.25000000e-04  9.96700846e-03  9.88994792e-01 
 9.90625000e-01  1.25000000e-03  1.99339855e-02  9.88994791e-01 
 9.90937500e-01  1.87500000e-03  2.99008993e-02  9.88994790e-01 
 9.91250000e-01  2.50000000e-03  3.98677179e-02  9.88994788e-01 
 9.91562500e-01  3.12500000e-03  4.98344087e-02  9.88994786e-01 
 9.91875000e-01  3.75000000e-03  5.98009388e-02  9.88994783e-01 
 9.92187500e-01  4.37500000e-03  6.97672745e-02  9.88994780e-01 
 9.92500000e-01  5.00000000e-03  7.97333811e-02  9.88994777e-01 
 9.92812500e-01  5.62500000e-03  8.96992226e-02  9.88994773e-01 
 9.93125000e-01  6.25000000e-03  9.96647627e-02  9.88994768e-01 
 9.93437500e-01  6.87500000e-03  1.09629962e-01  9.88994763e-01 
 9.93750000e-01  7.50000000e-03  1.19594781e-01  9.88994758e-01 
 9.94062500e-01  8.12500000e-03  1.29559177e-01  9.88994752e-01 
 9.94375000e-01  8.75000000e-03  1.39523106e-01  9.88994746e-01 
 9.94687500e-01  9.37500000e-03  1.49486521e-01  9.88994739e-01 
 9.95000000e-01  1.00000000e-02  1.59449372e-01  9.88994731e-01 
 9.95312500e-01  1.06250000e-02  1.69411607e-01  9.88994724e-01 
