 time            d4              h4              c4              p4             
 3.17518850e-05  3.53082059e-01  3.52426592e-01  8.99034127e-01  1.24191356e-03 
 3.17568850e-05  3.53081562e-01  3.52438505e-01  8.99033772e-01  1.24191047e-03 
 3.17618850e-05  3.53081073e-01  3.52450192e-01  8.99033398e-01  1.24191396e-03 
 3.17668850e-05  3.53080600e-01  3.52461659e-01  8.99033018e-01  1.24191085e-03 
 3.17718850e-05  3.53080133e-01  3.52472910e-01  8.99032634e-01  1.24191429e-03 
 3.17768850e-05  3.53079682e-01  3.52483948e-01  8.99032257e-01  1.24191112e-03 
 3.17818850e-05  3.53079237e-01  3.52494779e-01  8.99031890e-01  1.24191448e-03 
 3.17868850e-05  3.53078806e-01  3.52505405e-01  8.99031543e-01  1.24191122e-03 
 3.17918850e-05  3.53078382e-01  3.52515831e-01  8.99031216e-01  1.24191449e-03 
 3.17968850e-05  3.53077972e-01  3.52526059e-01  8.99030919e-01  1.24191112e-03 
 3.18018850e-05  3.53077567e-01  3.52536094e-01  8.99030650e-01  1.24191428e-03 
 3.18068850e-05  3.53077176e-01  3.52545939e-01  8.99030417e-01  1.24191080e-03 
 3.18118850e-05  3.53076790e-01  3.52555597e-01  8.99030219e-01  1.24191385e-03 
 3.18168850e-05  3.53076417e-01  3.52565071e-01  8.99030060e-01  1.24191027e-03 
 3.18218850e-05  3.53076048e-01  3.52574366e-01  8.99029936e-01  1.24191321e-03 
 3.18268850e-05  3.53075691e-01  3.52583483e-01  8.99029851e-01  1.24190953e-03 
 3.18318850e-05  3.53075337e-01  3.52592426e-01  8.99029801e-01  1.24191239e-03 
 3.18368850e-05  3.53074995e-01  3.52601198e-01  8.99029787e-01  1.24190863e-03 
 3.18418850e-05  3.53074655e-01  3.52609802e-01  8.99029803e-01  1.24191143e-03 
 3.18468850e-05  3.53074326e-01  3.52618241e-01  8.99029851e-01  1.24190762e-03 
 3.18518850e-05  3.53074000e-01  3.52626518e-01  8.99029922e-01  1.24191039e-03 
 3.18568850e-05  3.53073683e-01  3.52634636e-01  8.99030016e-01  1.24190656e-03 
 3.18618850e-05  3.53073368e-01  3.52642598e-01  8.99030127e-01  1.24190931e-03 
 3.18668850e-05  3.53073063e-01  3.52650406e-01  8.99030254e-01  1.24190548e-03 
 3.18718850e-05  3.53072759e-01  3.52658064e-01  8.99030388e-01  1.24190826e-03 
 3.18768850e-05  3.53072464e-01  3.52665575e-01  8.99030530e-01  1.24190446e-03 
 3.18818850e-05  3.53072170e-01  3.52672942e-01  8.99030672e-01  1.24190727e-03 
 3.18868850e-05  3.53071885e-01  3.52680166e-01  8.99030812e-01  1.24190352e-03 
