 time            d5              h5              c5              p5             
 0.00000000e+00 -3.82151844e-01  7.02863323e-11  8.98543140e-01  1.40367465e-03 
 5.00000000e-11 -3.82151844e-01  7.02864433e-11  8.98543140e-01  1.40367465e-03 
 1.00000000e-10 -3.82151844e-01  7.02864433e-11  8.98543140e-01  1.40367465e-03 
 2.00000000e-10 -3.82151844e-01  7.02864433e-11  8.98543140e-01  1.40367465e-03 
 4.00000000e-10 -3.82151844e-01  7.02863323e-11  8.98543140e-01  1.40367465e-03 
 8.00000000e-10 -3.82151844e-01  7.02859992e-11  8.98543140e-01  1.40367465e-03 
 1.60000000e-09 -3.82151844e-01  7.02859992e-11  8.98543140e-01  1.40367465e-03 
 3.20000000e-09 -3.82151844e-01  7.02858882e-11  8.98543140e-01  1.40367465e-03 
 6.40000000e-09 -3.82151844e-01  7.02846670e-11  8.98543140e-01  1.40367465e-03 
 1.14000000e-08 -3.82151844e-01  7.02836678e-11  8.98543140e-01  1.40367465e-03 
 1.64000000e-08 -3.82151844e-01  7.02820024e-11  8.98543140e-01  1.40367465e-03 
 2.14000000e-08 -3.82151844e-01  7.02801151e-11  8.98543140e-01  1.40367465e-03 
 2.64000000e-08 -3.82151844e-01  7.02782277e-11  8.98543140e-01  1.40367465e-03 
 3.14000000e-08 -3.82151844e-01  7.02766734e-11  8.98543140e-01  1.40367465e-03 
 3.64000000e-08 -3.82151844e-01  7.02751191e-11  8.98543140e-01  1.40367465e-03 
 4.14000000e-08 -3.82151844e-01  7.02735647e-11  8.98543140e-01  1.40367465e-03 
 4.64000000e-08 -3.82151844e-01  7.02721215e-11  8.98543140e-01  1.40367465e-03 
 5.14000000e-08 -3.82151844e-01  7.02703451e-11  8.98543140e-01  1.40367465e-03 
 5.64000000e-08 -3.82151844e-01  7.02682357e-11  8.98543140e-01  1.40367465e-03 
 6.14000000e-08 -3.82151844e-01  7.02661263e-11  8.98543140e-01  1.40367465e-03 
 6.64000000e-08 -3.82151844e-01  7.02643499e-11  8.98543140e-01  1.40367465e-03 
 7.14000000e-08 -3.82151844e-01  7.02629066e-11  8.98543140e-01  1.40367465e-03 
 7.64000000e-08 -3.82151844e-01  7.02614633e-11  8.98543140e-01  1.40367465e-03 
 8.14000000e-08 -3.82151844e-01  7.02599090e-11  8.98543140e-01  1.40367465e-03 
 8.64000000e-08 -3.82151844e-01  7.02584657e-11  8.98543140e-01  1.40367465e-03 
 9.14000000e-08 -3.82151844e-01  7.02570224e-11  8.98543140e-01  1.40367465e-03 
 9.64000000e-08 -3.82151844e-01  7.02552461e-11  8.98543140e-01  1.40367465e-03 
 1.01400000e-07 -3.82151844e-01  7.02534697e-11  8.98543140e-01  1.40367465e-03 
 1.06400000e-07 -3.82151844e-01  7.02519154e-11  8.98543140e-01  1.40367465e-03 
 1.11400000e-07 -3.82151844e-01  7.02501390e-11  8.98543140e-01  1.40367465e-03 
 1.16400000e-07 -3.82151844e-01  7.02481406e-11  8.98543140e-01  1.40367465e-03 
 1.21400000e-07 -3.82151844e-01  7.02464753e-11  8.98543140e-01  1.40367465e-03 
 1.26400000e-07 -3.82151844e-01  7.02449210e-11  8.98543140e-01  1.40367465e-03 
 1.31400000e-07 -3.82151844e-01  7.02431446e-11  8.98543140e-01  1.40367465e-03 
 1.36400000e-07 -3.82151844e-01  7.02413683e-11  8.98543140e-01  1.40367465e-03 
 1.41400000e-07 -3.82151844e-01  7.02398140e-11  8.98543140e-01  1.40367465e-03 
 1.46400000e-07 -3.82151844e-01  7.02381486e-11  8.98543140e-01  1.40367465e-03 
 1.51400000e-07 -3.82151844e-01  7.02363723e-11  8.98543140e-01  1.40367465e-03 
 1.56400000e-07 -3.82151845e-01  7.02348180e-11  8.98543140e-01  1.40367465e-03 
 1.61400000e-07 -3.82151845e-01  7.02333747e-11  8.98543140e-01  1.40367465e-03 
 1.66400000e-07 -3.82151845e-01  7.02319314e-11  8.98543140e-01  1.40367465e-03 
 1.71400000e-07 -3.82151845e-01  7.02303771e-11  8.98543140e-01  1.40367465e-03 
 1.76400000e-07 -3.82151844e-01  7.02288228e-11  8.98543140e-01  1.40367465e-03 
 1.81400000e-07 -3.82151844e-01  7.02273795e-11  8.98543140e-01  1.40367465e-03 
 1.86400000e-07 -3.82151844e-01  7.02257141e-11  8.98543140e-01  1.40367465e-03 
 1.91400000e-07 -3.82151844e-01  7.02240488e-11  8.98543140e-01  1.40367465e-03 
 1.96400000e-07 -3.82151844e-01  7.02224945e-11  8.98543140e-01  1.40367465e-03 
 2.01400000e-07 -3.82151844e-01  7.02209402e-11  8.98543140e-01  1.40367465e-03 
 2.06400000e-07 -3.82151844e-01  7.02193859e-11  8.98543140e-01  1.40367465e-03 
 2.11400000e-07 -3.82151844e-01  7.02178315e-11  8.98543140e-01  1.40367465e-03 
 2.16400000e-07 -3.82151844e-01  7.02163883e-11  8.98543140e-01  1.40367465e-03 
 2.21400000e-07 -3.82151844e-01  7.02150560e-11  8.98543140e-01  1.40367465e-03 
 2.26400000e-07 -3.82151844e-01  7.02138347e-11  8.98543140e-01  1.40367465e-03 
 2.31400000e-07 -3.82151844e-01  7.02123915e-11  8.98543140e-01  1.40367465e-03 
 2.36400000e-07 -3.82151844e-01  7.02108371e-11  8.98543140e-01  1.40367465e-03 
 2.41400000e-07 -3.82151844e-01  7.02093939e-11  8.98543140e-01  1.40367465e-03 
 2.46400000e-07 -3.82151844e-01  7.02077285e-11  8.98543140e-01  1.40367465e-03 
 2.51400000e-07 -3.82151844e-01  7.02059522e-11  8.98543140e-01  1.40367465e-03 
 2.56400000e-07 -3.82151844e-01  7.02045089e-11  8.98543140e-01  1.40367465e-03 
 2.61400000e-07 -3.82151844e-01  7.02030656e-11  8.98543140e-01  1.40367465e-03 
 2.66400000e-07 -3.82151844e-01  7.02014002e-11  8.98543140e-01  1.40367465e-03 
 2.71400000e-07 -3.82151844e-01  7.01997349e-11  8.98543140e-01  1.40367465e-03 
 2.76400000e-07 -3.82151844e-01  7.01981806e-11  8.98543140e-01  1.40367465e-03 
 2.81400000e-07 -3.82151844e-01  7.01966263e-11  8.98543140e-01  1.40367465e-03 
 2.86400000e-07 -3.82151844e-01  7.01951830e-11  8.98543140e-01  1.40367465e-03 
 2.91400000e-07 -3.82151844e-01  7.01937397e-11  8.98543140e-01  1.40367465e-03 
 2.96400000e-07 -3.82151844e-01  7.01924074e-11  8.98543140e-01  1.40367465e-03 
 3.01400000e-07 -3.82151844e-01  7.01912972e-11  8.98543140e-01  1.40367465e-03 
 3.06400000e-07 -3.82151844e-01  7.01899650e-11  8.98543140e-01  1.40367465e-03 
 3.11400000e-07 -3.82151844e-01  7.01887437e-11  8.98543140e-01  1.40367465e-03 
 3.16400000e-07 -3.82151844e-01  7.01876335e-11  8.98543140e-01  1.40367465e-03 
 3.21400000e-07 -3.82151844e-01  7.01864122e-11  8.98543140e-01  1.40367465e-03 
 3.26400000e-07 -3.82151844e-01  7.01850800e-11  8.98543140e-01  1.40367465e-03 
 3.31400000e-07 -3.82151844e-01  7.01835257e-11  8.98543140e-01  1.40367465e-03 
 3.36400000e-07 -3.82151844e-01  7.01817493e-11  8.98543140e-01  1.40367465e-03 
 3.41400000e-07 -3.82151844e-01  7.01798619e-11  8.98543140e-01  1.40367465e-03 
 3.46400000e-07 -3.82151844e-01  7.01780856e-11  8.98543140e-01  1.40367465e-03 
 3.51400000e-07 -3.82151844e-01  7.01766423e-11  8.98543140e-01  1.40367465e-03 
 3.56400000e-07 -3.82151844e-01  7.01753100e-11  8.98543140e-01  1.40367465e-03 
 3.61400000e-07 -3.82151844e-01  7.01737557e-11  8.98543140e-01  1.40367465e-03 
 3.66400000e-07 -3.82151845e-01  7.01722014e-11  8.98543140e-01  1.40367465e-03 
 3.71400000e-07 -3.82151845e-01  7.01705360e-11  8.98543140e-01  1.40367465e-03 
 3.76400000e-07 -3.82151845e-01  7.01690928e-11  8.98543140e-01  1.40367465e-03 
 3.81400000e-07 -3.82151845e-01  7.01678715e-11  8.98543140e-01  1.40367465e-03 
 3.86400000e-07 -3.82151845e-01  7.01665392e-11  8.98543140e-01  1.40367465e-03 
 3.91400000e-07 -3.82151845e-01  7.01653180e-11  8.98543140e-01  1.40367465e-03 
 3.96400000e-07 -3.82151844e-01  7.01639857e-11  8.98543140e-01  1.40367465e-03 
 4.01400000e-07 -3.82151844e-01  7.01625424e-11  8.98543140e-01  1.40367465e-03 
 4.06400000e-07 -3.82151844e-01  7.01613212e-11  8.98543140e-01  1.40367465e-03 
 4.11400000e-07 -3.82151844e-01  7.01599889e-11  8.98543140e-01  1.40367465e-03 
 4.16400000e-07 -3.82151844e-01  7.01582126e-11  8.98543140e-01  1.40367465e-03 
 4.21400000e-07 -3.82151844e-01  7.01564362e-11  8.98543140e-01  1.40367465e-03 
 4.26400000e-07 -3.82151844e-01  7.01545488e-11  8.98543140e-01  1.40367465e-03 
 4.31400000e-07 -3.82151844e-01  7.01526615e-11  8.98543140e-01  1.40367465e-03 
 4.36400000e-07 -3.82151844e-01  7.01511071e-11  8.98543140e-01  1.40367465e-03 
 4.41400000e-07 -3.82151844e-01  7.01494418e-11  8.98543140e-01  1.40367465e-03 
 4.46400000e-07 -3.82151844e-01  7.01478875e-11  8.98543140e-01  1.40367465e-03 
 4.51400000e-07 -3.82151844e-01  7.01465552e-11  8.98543140e-01  1.40367465e-03 
 4.56400000e-07 -3.82151844e-01  7.01452230e-11  8.98543140e-01  1.40367465e-03 
 4.61400000e-07 -3.82151844e-01  7.01436687e-11  8.98543140e-01  1.40367465e-03 
 4.66400000e-07 -3.82151844e-01  7.01418923e-11  8.98543140e-01  1.40367465e-03 
 4.71400000e-07 -3.82151844e-01  7.01402270e-11  8.98543140e-01  1.40367465e-03 
 4.76400000e-07 -3.82151844e-01  7.01386726e-11  8.98543140e-01  1.40367465e-03 
 4.81400000e-07 -3.82151844e-01  7.01372294e-11  8.98543140e-01  1.40367465e-03 
 4.86400000e-07 -3.82151844e-01  7.01358971e-11  8.98543140e-01  1.40367465e-03 
 4.91400000e-07 -3.82151844e-01  7.01343428e-11  8.98543140e-01  1.40367465e-03 
 4.96400000e-07 -3.82151844e-01  7.01326774e-11  8.98543140e-01  1.40367465e-03 
 5.01400000e-07 -3.82151844e-01  7.01312342e-11  8.98543140e-01  1.40367465e-03 
 5.06400000e-07 -3.82151844e-01  7.01295688e-11  8.98543140e-01  1.40367465e-03 
 5.11400000e-07 -3.82151844e-01  7.01277925e-11  8.98543140e-01  1.40367465e-03 
 5.16400000e-07 -3.82151844e-01  7.01262381e-11  8.98543140e-01  1.40367465e-03 
 5.21400000e-07 -3.82151844e-01  7.01247949e-11  8.98543140e-01  1.40367465e-03 
 5.26400000e-07 -3.82151844e-01  7.01233516e-11  8.98543140e-01  1.40367465e-03 
 5.31400000e-07 -3.82151844e-01  7.01220193e-11  8.98543140e-01  1.40367465e-03 
 5.36400000e-07 -3.82151845e-01  7.01207981e-11  8.98543140e-01  1.40367465e-03 
 5.41400000e-07 -3.82151845e-01  7.01194658e-11  8.98543140e-01  1.40367465e-03 
 5.46400000e-07 -3.82151845e-01  7.01178005e-11  8.98543140e-01  1.40367465e-03 
 5.51400000e-07 -3.82151845e-01  7.01161351e-11  8.98543140e-01  1.40367465e-03 
 5.56400000e-07 -3.82151845e-01  7.01146918e-11  8.98543140e-01  1.40367465e-03 
 5.61400000e-07 -3.82151845e-01  7.01129155e-11  8.98543140e-01  1.40367465e-03 
 5.66400000e-07 -3.82151845e-01  7.01109171e-11  8.98543140e-01  1.40367465e-03 
 5.71400000e-07 -3.82151845e-01  7.01092517e-11  8.98543140e-01  1.40367465e-03 
 5.76400000e-07 -3.82151844e-01  7.01075864e-11  8.98543140e-01  1.40367465e-03 
 5.81400000e-07 -3.82151844e-01  7.01056990e-11  8.98543140e-01  1.40367465e-03 
 5.86400000e-07 -3.82151844e-01  7.01041447e-11  8.98543140e-01  1.40367465e-03 
 5.91400000e-07 -3.82151844e-01  7.01028124e-11  8.98543140e-01  1.40367465e-03 
 5.96400000e-07 -3.82151844e-01  7.01013692e-11  8.98543140e-01  1.40367465e-03 
 6.01400000e-07 -3.82151844e-01  7.01000369e-11  8.98543140e-01  1.40367465e-03 
 6.06400000e-07 -3.82151844e-01  7.00985936e-11  8.98543140e-01  1.40367465e-03 
 6.11400000e-07 -3.82151844e-01  7.00971503e-11  8.98543140e-01  1.40367465e-03 
 6.16400000e-07 -3.82151844e-01  7.00958180e-11  8.98543140e-01  1.40367465e-03 
 6.21400000e-07 -3.82151844e-01  7.00944858e-11  8.98543140e-01  1.40367465e-03 
 6.26400000e-07 -3.82151844e-01  7.00932645e-11  8.98543140e-01  1.40367465e-03 
 6.31400000e-07 -3.82151844e-01  7.00919323e-11  8.98543140e-01  1.40367465e-03 
 6.36400000e-07 -3.82151844e-01  7.00906000e-11  8.98543140e-01  1.40367465e-03 
 6.41400000e-07 -3.82151844e-01  7.00891567e-11  8.98543140e-01  1.40367465e-03 
 6.46400000e-07 -3.82151844e-01  7.00874914e-11  8.98543140e-01  1.40367465e-03 
 6.51400000e-07 -3.82151844e-01  7.00857150e-11  8.98543140e-01  1.40367465e-03 
 6.56400000e-07 -3.82151844e-01  7.00840497e-11  8.98543140e-01  1.40367465e-03 
 6.61400000e-07 -3.82151844e-01  7.00824954e-11  8.98543140e-01  1.40367465e-03 
 6.66400000e-07 -3.82151844e-01  7.00809411e-11  8.98543140e-01  1.40367465e-03 
