 frequency       onoise.m.xpga.xamp.xerrp.xp1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xp2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xp3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xn1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xn2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xn3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xp1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xp2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xp3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xn1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xn2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrn.xn3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xlp2.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xln2.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xerrp.xp1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xp2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xp3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xn1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xn2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xn3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xp1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xp2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xp3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xn1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xn2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrn.xn3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xlp2.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xln2.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xerrp.xp1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xp2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xp3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xn1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xn2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrp.xn3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xp1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xp2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xp3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xn1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xn2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xerrn.xn3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xlp2.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xln2.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.id
 1.00000000e+00  2.27910095e-06  2.27910095e-06  2.27910095e-06  2.27827128e-06  2.27827128e-06  2.27827128e-06  2.27910095e-06  2.27910095e-06  2.27910095e-06  2.27827128e-06  2.27827128e-06  2.27827128e-06  1.61093592e-06  1.61093592e-06  1.61093592e-06  1.61093592e-06  2.59089604e-07  2.59089604e-07  2.27892481e-06  2.27892481e-06  2.27892481e-06  2.27809718e-06  2.27809718e-06  2.27809718e-06  2.27892481e-06  2.27892481e-06  2.27892481e-06  2.27809718e-06  2.27809718e-06  2.27809718e-06  1.61073089e-06  1.61073089e-06  1.61073089e-06  1.61073089e-06  2.59087222e-07  2.59087222e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.02329299e+00  2.25716974e-06  2.25716974e-06  2.25716974e-06  2.25634801e-06  2.25634801e-06  2.25634801e-06  2.25716974e-06  2.25716974e-06  2.25716974e-06  2.25634801e-06  2.25634801e-06  2.25634801e-06  1.59250041e-06  1.59250041e-06  1.59250041e-06  1.59250041e-06  2.56596108e-07  2.56596108e-07  2.25699188e-06  2.25699188e-06  2.25699188e-06  2.25617222e-06  2.25617222e-06  2.25617222e-06  2.25699188e-06  2.25699188e-06  2.25699188e-06  2.25617222e-06  2.25617222e-06  2.25617222e-06  1.59229300e-06  1.59229300e-06  1.59229300e-06  1.59229300e-06  2.56593703e-07  2.56593703e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.04712855e+00  2.23544962e-06  2.23544962e-06  2.23544962e-06  2.23463576e-06  2.23463576e-06  2.23463576e-06  2.23544962e-06  2.23544962e-06  2.23544962e-06  2.23463576e-06  2.23463576e-06  2.23463576e-06  1.57427598e-06  1.57427598e-06  1.57427598e-06  1.57427598e-06  2.54126611e-07  2.54126611e-07  2.23527004e-06  2.23527004e-06  2.23527004e-06  2.23445826e-06  2.23445826e-06  2.23445826e-06  2.23527004e-06  2.23527004e-06  2.23527004e-06  2.23445826e-06  2.23445826e-06  2.23445826e-06  1.57406618e-06  1.57406618e-06  1.57406618e-06  1.57406618e-06  2.54124182e-07  2.54124182e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.07151931e+00  2.21393858e-06  2.21393858e-06  2.21393858e-06  2.21313251e-06  2.21313251e-06  2.21313251e-06  2.21393858e-06  2.21393858e-06  2.21393858e-06  2.21313251e-06  2.21313251e-06  2.21313251e-06  1.55626022e-06  1.55626022e-06  1.55626022e-06  1.55626022e-06  2.51680881e-07  2.51680881e-07  2.21375725e-06  2.21375725e-06  2.21375725e-06  2.21295329e-06  2.21295329e-06  2.21295329e-06  2.21375725e-06  2.21375725e-06  2.21375725e-06  2.21295329e-06  2.21295329e-06  2.21295329e-06  1.55604799e-06  1.55604799e-06  1.55604799e-06  1.55604799e-06  2.51678429e-07  2.51678429e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.09647820e+00  2.19263460e-06  2.19263460e-06  2.19263460e-06  2.19183625e-06  2.19183625e-06  2.19183625e-06  2.19263460e-06  2.19263460e-06  2.19263460e-06  2.19183625e-06  2.19183625e-06  2.19183625e-06  1.53845075e-06  1.53845075e-06  1.53845075e-06  1.53845075e-06  2.49258690e-07  2.49258690e-07  2.19245151e-06  2.19245151e-06  2.19245151e-06  2.19165529e-06  2.19165529e-06  2.19165529e-06  2.19245151e-06  2.19245151e-06  2.19245151e-06  2.19165529e-06  2.19165529e-06  2.19165529e-06  1.53823606e-06  1.53823606e-06  1.53823606e-06  1.53823606e-06  2.49256214e-07  2.49256214e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.12201845e+00  2.17153569e-06  2.17153569e-06  2.17153569e-06  2.17074498e-06  2.17074498e-06  2.17074498e-06  2.17153569e-06  2.17153569e-06  2.17153569e-06  2.17074498e-06  2.17074498e-06  2.17074498e-06  1.52084519e-06  1.52084519e-06  1.52084519e-06  1.52084519e-06  2.46859811e-07  2.46859811e-07  2.17135082e-06  2.17135082e-06  2.17135082e-06  2.17056226e-06  2.17056226e-06  2.17056226e-06  2.17135082e-06  2.17135082e-06  2.17135082e-06  2.17056226e-06  2.17056226e-06  2.17056226e-06  1.52062801e-06  1.52062801e-06  1.52062801e-06  1.52062801e-06  2.46857311e-07  2.46857311e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.14815362e+00  2.15063987e-06  2.15063987e-06  2.15063987e-06  2.14985673e-06  2.14985673e-06  2.14985673e-06  2.15063987e-06  2.15063987e-06  2.15063987e-06  2.14985673e-06  2.14985673e-06  2.14985673e-06  1.50344122e-06  1.50344122e-06  1.50344122e-06  1.50344122e-06  2.44484020e-07  2.44484020e-07  2.15045321e-06  2.15045321e-06  2.15045321e-06  2.14967223e-06  2.14967223e-06  2.14967223e-06  2.15045321e-06  2.15045321e-06  2.15045321e-06  2.14967223e-06  2.14967223e-06  2.14967223e-06  1.50322153e-06  1.50322153e-06  1.50322153e-06  1.50322153e-06  2.44481496e-07  2.44481496e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.17489755e+00  2.12994520e-06  2.12994520e-06  2.12994520e-06  2.12916955e-06  2.12916955e-06  2.12916955e-06  2.12994520e-06  2.12994520e-06  2.12994520e-06  2.12916955e-06  2.12916955e-06  2.12916955e-06  1.48623653e-06  1.48623653e-06  1.48623653e-06  1.48623653e-06  2.42131095e-07  2.42131095e-07  2.12975672e-06  2.12975672e-06  2.12975672e-06  2.12898326e-06  2.12898326e-06  2.12898326e-06  2.12975672e-06  2.12975672e-06  2.12975672e-06  2.12898326e-06  2.12898326e-06  2.12898326e-06  1.48601429e-06  1.48601429e-06  1.48601429e-06  1.48601429e-06  2.42128546e-07  2.42128546e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.20226443e+00  2.10944973e-06  2.10944973e-06  2.10944973e-06  2.10868150e-06  2.10868150e-06  2.10868150e-06  2.10944973e-06  2.10944973e-06  2.10944973e-06  2.10868150e-06  2.10868150e-06  2.10868150e-06  1.46922884e-06  1.46922884e-06  1.46922884e-06  1.46922884e-06  2.39800815e-07  2.39800815e-07  2.10925942e-06  2.10925942e-06  2.10925942e-06  2.10849341e-06  2.10849341e-06  2.10849341e-06  2.10925942e-06  2.10925942e-06  2.10925942e-06  2.10849341e-06  2.10849341e-06  2.10849341e-06  1.46900403e-06  1.46900403e-06  1.46900403e-06  1.46900403e-06  2.39798242e-07  2.39798242e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
 1.23026877e+00  2.08915155e-06  2.08915155e-06  2.08915155e-06  2.08839067e-06  2.08839067e-06  2.08839067e-06  2.08915155e-06  2.08915155e-06  2.08915155e-06  2.08839067e-06  2.08839067e-06  2.08839067e-06  1.45241589e-06  1.45241589e-06  1.45241589e-06  1.45241589e-06  2.37492963e-07  2.37492963e-07  2.08895939e-06  2.08895939e-06  2.08895939e-06  2.08820075e-06  2.08820075e-06  2.08820075e-06  2.08895939e-06  2.08895939e-06  2.08895939e-06  2.08820075e-06  2.08820075e-06  2.08820075e-06  1.45218848e-06  1.45218848e-06  1.45218848e-06  1.45218848e-06  2.37490365e-07  2.37490365e-07  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.83260216e-08  2.83260216e-08  2.83260216e-08  2.81558496e-08  2.81558496e-08  2.81558496e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  2.56780976e-08  1.11024935e-09  1.11024935e-09 
