 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    m1_id           m1_vdsat        m2_id           m2_vdsat        m3_id           m3_vdsat        m4_id           m4_vdsat        m5_id           m5_vdsat        m6_id           m6_vdsat        m7_id           m7_vdsat        m8_id           m8_vdsat        m9_id           m9_vdsat        m10_id          m10_vdsat	manifest_sha256
 0.00000000e+00  1.29660044e+00  6.88028018e-01  6.57987201e-01  6.32753936e-01  5.43617611e-01  7.88789110e-01  2.00557546e-05  7.88537831e-02  2.02598005e-05  8.04337457e-02  2.00557532e-05  8.87877744e-02  2.02597986e-05  8.89477784e-02  4.03155535e-05  9.85647484e-02  2.24992090e-05  9.46058464e-02  3.54653322e-05  1.44717022e-01  9.99999882e-06  1.69702732e-01  9.99144222e-06  1.69694826e-01  9.99144270e-06  9.23723431e-02	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
