 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    m1_id           m1_vdsat        m2_id           m2_vdsat        m3_id           m3_vdsat        m4_id           m4_vdsat        m5_id           m5_vdsat        m6_id           m6_vdsat        m7_id           m7_vdsat        m8_id           m8_vdsat        m9_id           m9_vdsat        m10_id          m10_vdsat	manifest_sha256
 0.00000000e+00  1.30082965e+00  7.81243356e-01  6.57987201e-01  6.32753936e-01  5.77750476e-01  7.34161724e-01  2.02447142e-05  8.29051995e-02  2.02264847e-05  8.24541335e-02  2.02446850e-05  8.55551123e-02  2.02264714e-05  8.55550995e-02  4.04711972e-05  9.85647717e-02  7.73462711e-05  1.51920913e-01  9.03547664e-05  1.64317066e-01  9.99999882e-06  1.69702732e-01  9.99144222e-06  1.69694826e-01  9.99144270e-06  9.23723431e-02	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
