 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    m1_id           m1_vdsat        m2_id           m2_vdsat        m3_id           m3_vdsat        m4_id           m4_vdsat        m5_id           m5_vdsat        m6_id           m6_vdsat        m7_id           m7_vdsat        m8_id           m8_vdsat        m9_id           m9_vdsat        m10_id          m10_vdsat	manifest_sha256
 0.00000000e+00  7.99994159e-01  7.94789195e-01  6.57987201e-01  6.32753936e-01  1.34182618e-01  7.95186484e-01  1.81108933e-05  7.28080997e-02  1.81116375e-05  7.28103662e-02  1.81108920e-05  8.58275481e-02  1.81116362e-05  8.58281515e-02  3.62225304e-05  9.85644684e-02  8.46326974e-05  1.60061256e-01  9.26326388e-05  1.64472271e-01  9.99999882e-06  1.69702732e-01  9.99144222e-06  1.69694826e-01  9.99144270e-06  9.23723431e-02	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
