 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    ivdd_signed     idd	manifest_sha256
 0.00000000e+00  9.00291979e-01  7.92065634e-01  6.57987201e-01  6.32753936e-01  2.40342250e-01  7.51476178e-01 -1.50602377e-04  1.50602377e-04	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
