 vss             v(VOUT)         v(XOTA.VX)      v(XOTA.VBN)     v(VBP)          v(XOTA.TAIL)    v(XOTA.NMIR)    ivdd_signed     idd	manifest_sha256
 0.00000000e+00  8.98584028e-01  7.02111854e-01  6.57987201e-01  6.32753936e-01  2.13731894e-01  7.92433169e-01 -9.38180418e-05  9.38180418e-05	89f886ce2a150b84945a5378f29c2d4ee3faa5ef832876aeb122deb05e01391e
