 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -3.09700968e-01  9.86645850e-01 
 9.77812500e-01 -2.43750000e-02 -3.02308024e-01  9.86645871e-01 
 9.78125000e-01 -2.37500000e-02 -2.94886143e-01  9.86645892e-01 
 9.78437500e-01 -2.31250000e-02 -2.87436386e-01  9.86645912e-01 
 9.78750000e-01 -2.25000000e-02 -2.79959785e-01  9.86645932e-01 
 9.79062500e-01 -2.18750000e-02 -2.72457346e-01  9.86645951e-01 
 9.79375000e-01 -2.12500000e-02 -2.64930054e-01  9.86645969e-01 
 9.79687500e-01 -2.06250000e-02 -2.57378865e-01  9.86645987e-01 
 9.80000000e-01 -2.00000000e-02 -2.49804716e-01  9.86646005e-01 
 9.80312500e-01 -1.93750000e-02 -2.42208519e-01  9.86646021e-01 
 9.80625000e-01 -1.87500000e-02 -2.34591167e-01  9.86646038e-01 
 9.80937500e-01 -1.81250000e-02 -2.26953530e-01  9.86646054e-01 
 9.81250000e-01 -1.75000000e-02 -2.19296459e-01  9.86646069e-01 
 9.81562500e-01 -1.68750000e-02 -2.11620788e-01  9.86646084e-01 
 9.81875000e-01 -1.62500000e-02 -2.03927331e-01  9.86646098e-01 
 9.82187500e-01 -1.56250000e-02 -1.96216885e-01  9.86646111e-01 
 9.82500000e-01 -1.50000000e-02 -1.88490230e-01  9.86646124e-01 
 9.82812500e-01 -1.43750000e-02 -1.80748132e-01  9.86646137e-01 
 9.83125000e-01 -1.37500000e-02 -1.72991340e-01  9.86646149e-01 
 9.83437500e-01 -1.31250000e-02 -1.65220591e-01  9.86646160e-01 
 9.83750000e-01 -1.25000000e-02 -1.57436607e-01  9.86646171e-01 
 9.84062500e-01 -1.18750000e-02 -1.49640098e-01  9.86646182e-01 
 9.84375000e-01 -1.12500000e-02 -1.41831760e-01  9.86646191e-01 
 9.84687500e-01 -1.06250000e-02 -1.34012282e-01  9.86646201e-01 
 9.85000000e-01 -1.00000000e-02 -1.26182338e-01  9.86646209e-01 
 9.85312500e-01 -9.37500000e-03 -1.18342594e-01  9.86646218e-01 
 9.85625000e-01 -8.75000000e-03 -1.10493707e-01  9.86646225e-01 
 9.85937500e-01 -8.12500000e-03 -1.02636325e-01  9.86646232e-01 
 9.86250000e-01 -7.50000000e-03 -9.47710859e-02  9.86646239e-01 
 9.86562500e-01 -6.87500000e-03 -8.68986240e-02  9.86646245e-01 
 9.86875000e-01 -6.25000000e-03 -7.90195641e-02  9.86646251e-01 
 9.87187500e-01 -5.62500000e-03 -7.11345254e-02  9.86646256e-01 
 9.87500000e-01 -5.00000000e-03 -6.32441217e-02  9.86646260e-01 
 9.87812500e-01 -4.37500000e-03 -5.53489618e-02  9.86646264e-01 
 9.88125000e-01 -3.75000000e-03 -4.74496498e-02  9.86646268e-01 
 9.88437500e-01 -3.12500000e-03 -3.95467858e-02  9.86646271e-01 
 9.88750000e-01 -2.50000000e-03 -3.16409672e-02  9.86646273e-01 
 9.89062500e-01 -1.87500000e-03 -2.37327880e-02  9.86646275e-01 
 9.89375000e-01 -1.25000000e-03 -1.58228403e-02  9.86646276e-01 
 9.89687500e-01 -6.25000000e-04 -7.91171453e-03  9.86646277e-01 
 9.90000000e-01  3.99680289e-15  4.07612832e-11  9.86646277e-01 
 9.90312500e-01  6.25000000e-04  7.91171446e-03  9.86646277e-01 
 9.90625000e-01  1.25000000e-03  1.58228402e-02  9.86646276e-01 
 9.90937500e-01  1.87500000e-03  2.37327881e-02  9.86646275e-01 
 9.91250000e-01  2.50000000e-03  3.16409671e-02  9.86646273e-01 
 9.91562500e-01  3.12500000e-03  3.95467857e-02  9.86646271e-01 
 9.91875000e-01  3.75000000e-03  4.74496496e-02  9.86646268e-01 
 9.92187500e-01  4.37500000e-03  5.53489618e-02  9.86646264e-01 
 9.92500000e-01  5.00000000e-03  6.32441218e-02  9.86646260e-01 
 9.92812500e-01  5.62500000e-03  7.11345254e-02  9.86646256e-01 
 9.93125000e-01  6.25000000e-03  7.90195641e-02  9.86646251e-01 
 9.93437500e-01  6.87500000e-03  8.68986240e-02  9.86646245e-01 
 9.93750000e-01  7.50000000e-03  9.47710860e-02  9.86646239e-01 
