 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.98334694e-01  8.39490391e-01 
 7.97812500e-01 -2.43750000e-02 -3.88453352e-01  8.39492190e-01 
 7.98125000e-01 -2.37500000e-02 -3.78558741e-01  8.39493941e-01 
 7.98437500e-01 -2.31250000e-02 -3.68652985e-01  8.39495643e-01 
 7.98750000e-01 -2.25000000e-02 -3.58737826e-01  8.39497298e-01 
 7.99062500e-01 -2.18750000e-02 -3.48814691e-01  8.39498906e-01 
 7.99375000e-01 -2.12500000e-02 -3.38884758e-01  8.39500467e-01 
 7.99687500e-01 -2.06250000e-02 -3.28949001e-01  8.39501981e-01 
 8.00000000e-01 -2.00000000e-02 -3.19008232e-01  8.39503449e-01 
 8.00312500e-01 -1.93750000e-02 -3.09063128e-01  8.39504871e-01 
 8.00625000e-01 -1.87500000e-02 -2.99114258e-01  8.39506246e-01 
 8.00937500e-01 -1.81250000e-02 -2.89162103e-01  8.39507576e-01 
 8.01250000e-01 -1.75000000e-02 -2.79207071e-01  8.39508861e-01 
 8.01562500e-01 -1.68750000e-02 -2.69249507e-01  8.39510099e-01 
 8.01875000e-01 -1.62500000e-02 -2.59289710e-01  8.39511292e-01 
 8.02187500e-01 -1.56250000e-02 -2.49327936e-01  8.39512440e-01 
 8.02500000e-01 -1.50000000e-02 -2.39364405e-01  8.39513542e-01 
 8.02812500e-01 -1.43750000e-02 -2.29399310e-01  8.39514599e-01 
 8.03125000e-01 -1.37500000e-02 -2.19432818e-01  8.39515611e-01 
 8.03437500e-01 -1.31250000e-02 -2.09465077e-01  8.39516577e-01 
 8.03750000e-01 -1.25000000e-02 -1.99496215e-01  8.39517499e-01 
 8.04062500e-01 -1.18750000e-02 -1.89526347e-01  8.39518375e-01 
 8.04375000e-01 -1.12500000e-02 -1.79555576e-01  8.39519206e-01 
 8.04687500e-01 -1.06250000e-02 -1.69583992e-01  8.39519992e-01 
 8.05000000e-01 -1.00000000e-02 -1.59611676e-01  8.39520733e-01 
 8.05312500e-01 -9.37500000e-03 -1.49638701e-01  8.39521429e-01 
 8.05625000e-01 -8.75000000e-03 -1.39665136e-01  8.39522080e-01 
 8.05937500e-01 -8.12500000e-03 -1.29691039e-01  8.39522686e-01 
 8.06250000e-01 -7.50000000e-03 -1.19716466e-01  8.39523247e-01 
 8.06562500e-01 -6.87500000e-03 -1.09741469e-01  8.39523764e-01 
 8.06875000e-01 -6.25000000e-03 -9.97660932e-02  8.39524235e-01 
 8.07187500e-01 -5.62500000e-03 -8.97903830e-02  8.39524661e-01 
 8.07500000e-01 -5.00000000e-03 -7.98143788e-02  8.39525043e-01 
 8.07812500e-01 -4.37500000e-03 -6.98381193e-02  8.39525379e-01 
 8.08125000e-01 -3.75000000e-03 -5.98616405e-02  8.39525671e-01 
 8.08437500e-01 -3.12500000e-03 -4.98849766e-02  8.39525918e-01 
 8.08750000e-01 -2.50000000e-03 -3.99081607e-02  8.39526120e-01 
 8.09062500e-01 -1.87500000e-03 -2.99312245e-02  8.39526277e-01 
 8.09375000e-01 -1.25000000e-03 -1.99541990e-02  8.39526389e-01 
 8.09687500e-01 -6.25000000e-04 -9.97711422e-03  8.39526456e-01 
 8.10000000e-01  3.99680289e-15  1.69355641e-11  8.39526479e-01 
 8.10312500e-01  6.25000000e-04  9.97711413e-03  8.39526456e-01 
 8.10625000e-01  1.25000000e-03  1.99541991e-02  8.39526389e-01 
 8.10937500e-01  1.87500000e-03  2.99312246e-02  8.39526277e-01 
 8.11250000e-01  2.50000000e-03  3.99081608e-02  8.39526120e-01 
 8.11562500e-01  3.12500000e-03  4.98849765e-02  8.39525918e-01 
 8.11875000e-01  3.75000000e-03  5.98616404e-02  8.39525671e-01 
 8.12187500e-01  4.37500000e-03  6.98381193e-02  8.39525379e-01 
 8.12500000e-01  5.00000000e-03  7.98143788e-02  8.39525043e-01 
 8.12812500e-01  5.62500000e-03  8.97903829e-02  8.39524661e-01 
 8.13125000e-01  6.25000000e-03  9.97660933e-02  8.39524235e-01 
 8.13437500e-01  6.87500000e-03  1.09741469e-01  8.39523764e-01 
 8.13750000e-01  7.50000000e-03  1.19716466e-01  8.39523247e-01 
 8.14062500e-01  8.12500000e-03  1.29691039e-01  8.39522686e-01 
 8.14375000e-01  8.75000000e-03  1.39665136e-01  8.39522080e-01 
 8.14687500e-01  9.37500000e-03  1.49638702e-01  8.39521429e-01 
 8.15000000e-01  1.00000000e-02  1.59611676e-01  8.39520733e-01 
 8.15312500e-01  1.06250000e-02  1.69583992e-01  8.39519992e-01 
 8.15625000e-01  1.12500000e-02  1.79555576e-01  8.39519206e-01 
 8.15937500e-01  1.18750000e-02  1.89526347e-01  8.39518375e-01 
 8.16250000e-01  1.25000000e-02  1.99496215e-01  8.39517499e-01 
 8.16562500e-01  1.31250000e-02  2.09465077e-01  8.39516577e-01 
 8.16875000e-01  1.37500000e-02  2.19432818e-01  8.39515611e-01 
 8.17187500e-01  1.43750000e-02  2.29399310e-01  8.39514599e-01 
 8.17500000e-01  1.50000000e-02  2.39364405e-01  8.39513542e-01 
 8.17812500e-01  1.56250000e-02  2.49327936e-01  8.39512440e-01 
 8.18125000e-01  1.62500000e-02  2.59289710e-01  8.39511292e-01 
