 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.98695647e-01  8.45923186e-01 
 7.97812500e-01 -2.43750000e-02 -3.88755083e-01  8.45924732e-01 
 7.98125000e-01 -2.37500000e-02 -3.78810953e-01  8.45926238e-01 
 7.98437500e-01 -2.31250000e-02 -3.68863657e-01  8.45927704e-01 
 7.98750000e-01 -2.25000000e-02 -3.58913544e-01  8.45929130e-01 
 7.99062500e-01 -2.18750000e-02 -3.48960914e-01  8.45930517e-01 
 7.99375000e-01 -2.12500000e-02 -3.39006029e-01  8.45931864e-01 
 7.99687500e-01 -2.06250000e-02 -3.29049120e-01  8.45933171e-01 
 8.00000000e-01 -2.00000000e-02 -3.19090386e-01  8.45934440e-01 
 8.00312500e-01 -1.93750000e-02 -3.09130005e-01  8.45935669e-01 
 8.00625000e-01 -1.87500000e-02 -2.99168133e-01  8.45936858e-01 
 8.00937500e-01 -1.81250000e-02 -2.89204909e-01  8.45938009e-01 
 8.01250000e-01 -1.75000000e-02 -2.79240457e-01  8.45939120e-01 
 8.01562500e-01 -1.68750000e-02 -2.69274886e-01  8.45940192e-01 
 8.01875000e-01 -1.62500000e-02 -2.59308295e-01  8.45941225e-01 
 8.02187500e-01 -1.56250000e-02 -2.49340772e-01  8.45942218e-01 
 8.02500000e-01 -1.50000000e-02 -2.39372399e-01  8.45943173e-01 
 8.02812500e-01 -1.43750000e-02 -2.29403246e-01  8.45944088e-01 
 8.03125000e-01 -1.37500000e-02 -2.19433379e-01  8.45944965e-01 
 8.03437500e-01 -1.31250000e-02 -2.09462859e-01  8.45945802e-01 
 8.03750000e-01 -1.25000000e-02 -1.99491739e-01  8.45946600e-01 
 8.04062500e-01 -1.18750000e-02 -1.89520069e-01  8.45947360e-01 
 8.04375000e-01 -1.12500000e-02 -1.79547896e-01  8.45948080e-01 
 8.04687500e-01 -1.06250000e-02 -1.69575262e-01  8.45948761e-01 
 8.05000000e-01 -1.00000000e-02 -1.59602205e-01  8.45949404e-01 
 8.05312500e-01 -9.37500000e-03 -1.49628763e-01  8.45950007e-01 
 8.05625000e-01 -8.75000000e-03 -1.39654969e-01  8.45950572e-01 
 8.05937500e-01 -8.12500000e-03 -1.29680856e-01  8.45951097e-01 
 8.06250000e-01 -7.50000000e-03 -1.19706452e-01  8.45951584e-01 
 8.06562500e-01 -6.87500000e-03 -1.09731785e-01  8.45952031e-01 
 8.06875000e-01 -6.25000000e-03 -9.97568837e-02  8.45952440e-01 
 8.07187500e-01 -5.62500000e-03 -8.97817717e-02  8.45952810e-01 
 8.07500000e-01 -5.00000000e-03 -7.98064734e-02  8.45953140e-01 
 8.07812500e-01 -4.37500000e-03 -6.98310121e-02  8.45953432e-01 
 8.08125000e-01 -3.75000000e-03 -5.98554097e-02  8.45953685e-01 
 8.08437500e-01 -3.12500000e-03 -4.98796879e-02  8.45953899e-01 
 8.08750000e-01 -2.50000000e-03 -3.99038675e-02  8.45954074e-01 
 8.09062500e-01 -1.87500000e-03 -2.99279687e-02  8.45954210e-01 
 8.09375000e-01 -1.25000000e-03 -1.99520114e-02  8.45954308e-01 
 8.09687500e-01 -6.25000000e-04 -9.97601527e-03  8.45954366e-01 
 8.10000000e-01  3.99680289e-15  4.42166304e-11  8.45954385e-01 
 8.10312500e-01  6.25000000e-04  9.97601513e-03  8.45954366e-01 
 8.10625000e-01  1.25000000e-03  1.99520114e-02  8.45954308e-01 
 8.10937500e-01  1.87500000e-03  2.99279688e-02  8.45954210e-01 
 8.11250000e-01  2.50000000e-03  3.99038675e-02  8.45954074e-01 
 8.11562500e-01  3.12500000e-03  4.98796881e-02  8.45953899e-01 
 8.11875000e-01  3.75000000e-03  5.98554099e-02  8.45953685e-01 
 8.12187500e-01  4.37500000e-03  6.98310121e-02  8.45953432e-01 
 8.12500000e-01  5.00000000e-03  7.98064734e-02  8.45953140e-01 
 8.12812500e-01  5.62500000e-03  8.97817717e-02  8.45952810e-01 
 8.13125000e-01  6.25000000e-03  9.97568836e-02  8.45952440e-01 
 8.13437500e-01  6.87500000e-03  1.09731785e-01  8.45952031e-01 
 8.13750000e-01  7.50000000e-03  1.19706451e-01  8.45951584e-01 
 8.14062500e-01  8.12500000e-03  1.29680856e-01  8.45951097e-01 
