 frequency       onoise.m.xpga.xamp.xinp.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinn.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xip.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xin.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xtail.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xtcas.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xbn1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xbn2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinp.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinn.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xip.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xin.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xtail.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xtcas.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xbn1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xbn2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinp.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xinn.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xip.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xin.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xtail.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xtcas.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xbn1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xbn2.msky130_fd_pr__nfet_01v8.id
 1.00000000e+00  7.47252748e-06  7.47252748e-06  5.34176015e-06  5.34176015e-06  3.22180830e-07  3.22180830e-07  8.78309482e-08  8.78309482e-08  7.36147663e-16  2.13455686e-17  4.53844740e-15  1.02389455e-15  7.47193814e-06  7.47193814e-06  5.34147953e-06  5.34147953e-06  3.22180450e-07  3.22180450e-07  8.78303130e-08  8.78303129e-08  7.36143783e-16  2.13455409e-17  4.53842576e-15  1.02388249e-15  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38896450e-18  3.43963733e-20  1.40150284e-17  4.97068531e-18 
 1.02329299e+00  7.40062144e-06  7.40062144e-06  5.28061999e-06  5.28061999e-06  3.19080091e-07  3.19080090e-07  8.68255703e-08  8.68255703e-08  7.29066319e-16  2.11402341e-17  4.49471738e-15  1.01400684e-15  7.40002637e-06  7.40002637e-06  5.28033612e-06  5.28033612e-06  3.19079707e-07  3.19079707e-07  8.68249277e-08  8.68249277e-08  7.29062401e-16  2.11402061e-17  4.49469553e-15  1.01399465e-15  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38897580e-18  3.43965359e-20  1.40148684e-17  4.97051993e-18 
 1.04712855e+00  7.32940755e-06  7.32940755e-06  5.22017977e-06  5.22017977e-06  3.16009193e-07  3.16009193e-07  8.58317010e-08  8.58317010e-08  7.22042856e-16  2.09365779e-17  4.45157156e-15  1.00431285e-15  7.32880670e-06  7.32880670e-06  5.21989261e-06  5.21989261e-06  3.16008806e-07  3.16008805e-07  8.58310510e-08  8.58310509e-08  7.22038900e-16  2.09365496e-17  4.45154950e-15  1.00430055e-15  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38895321e-18  3.43962107e-20  1.40152211e-17  4.97084080e-18 
 1.07151931e+00  7.25887916e-06  7.25887916e-06  5.16043148e-06  5.16043148e-06  3.12967851e-07  3.12967850e-07  8.48492086e-08  8.48492086e-08  7.15090435e-16  2.07349817e-17  4.40897971e-15  9.94779101e-16  7.25827247e-06  7.25827247e-06  5.16014099e-06  5.16014099e-06  3.12967459e-07  3.12967459e-07  8.48485510e-08  8.48485510e-08  7.15086441e-16  2.07349531e-17  4.40895743e-15  9.94766677e-16  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38894192e-18  3.43960481e-20  1.40160181e-17  4.97149930e-18 
 1.09647820e+00  7.18902966e-06  7.18902966e-06  5.10136720e-06  5.10136720e-06  3.09955779e-07  3.09955779e-07  8.38779629e-08  8.38779629e-08  7.08218350e-16  2.05357149e-17  4.36596078e-15  9.84897859e-16  7.18841708e-06  7.18841708e-06  5.10107335e-06  5.10107335e-06  3.09955384e-07  3.09955384e-07  8.38772977e-08  8.38772977e-08  7.08214317e-16  2.05356861e-17  4.36593828e-15  9.84885318e-16  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38897580e-18  3.43965359e-20  1.40141363e-17  4.96994769e-18 
 1.12201845e+00  7.11985253e-06  7.11985253e-06  5.04297910e-06  5.04297910e-06  3.06972696e-07  3.06972696e-07  8.29178351e-08  8.29178351e-08  7.01395730e-16  2.03378824e-17  4.32453761e-15  9.75725238e-16  7.11923399e-06  7.11923399e-06  5.04268185e-06  5.04268185e-06  3.06972297e-07  3.06972297e-07  8.29171622e-08  8.29171622e-08  7.01391658e-16  2.03378533e-17  4.32451489e-15  9.75712572e-16  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38895321e-18  3.43962107e-20  1.40160663e-17  4.97150699e-18 
 1.14815362e+00  7.05134129e-06  7.05134129e-06  4.98525944e-06  4.98525944e-06  3.04018323e-07  3.04018323e-07  8.19686980e-08  8.19686980e-08  6.94651971e-16  2.01423367e-17  4.28262796e-15  9.66176218e-16  7.05071674e-06  7.05071674e-06  4.98495874e-06  4.98495874e-06  3.04017921e-07  3.04017921e-07  8.19680173e-08  8.19680173e-08  6.94647859e-16  2.01423073e-17  4.28260503e-15  9.66163430e-16  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38897580e-18  3.43965359e-20  1.40151183e-17  4.97069080e-18 
 1.17489755e+00  6.98348953e-06  6.98348953e-06  4.92820057e-06  4.92820057e-06  3.01092384e-07  3.01092384e-07  8.10304257e-08  8.10304257e-08  6.87960046e-16  1.99482939e-17  4.24163126e-15  9.56999436e-16  6.98285892e-06  6.98285892e-06  4.92789639e-06  4.92789639e-06  3.01091978e-07  3.01091978e-07  8.10297372e-08  8.10297371e-08  6.87955894e-16  1.99482642e-17  4.24160810e-15  9.56986522e-16  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38895321e-18  3.43962107e-20  1.40158450e-17  4.97132293e-18 
 1.20226443e+00  6.91629091e-06  6.91629091e-06  4.87179492e-06  4.87179492e-06  2.98194605e-07  2.98194605e-07  8.01028940e-08  8.01028940e-08  6.81345472e-16  1.97564939e-17  4.20052481e-15  9.47633576e-16  6.91565417e-06  6.91565417e-06  4.87148723e-06  4.87148723e-06  2.98194195e-07  2.98194195e-07  8.01021974e-08  8.01021974e-08  6.81341280e-16  1.97564640e-17  4.20050143e-15  9.47620539e-16  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38897580e-18  3.43965359e-20  1.40148961e-17  4.97050619e-18 
 1.23026877e+00  6.84973915e-06  6.84973915e-06  4.81603503e-06  4.81603503e-06  2.95324715e-07  2.95324715e-07  7.91859798e-08  7.91859798e-08  6.74794496e-16  1.95665382e-17  4.15996927e-15  9.38446967e-16  6.84909622e-06  6.84909622e-06  4.81572378e-06  4.81572378e-06  2.95324301e-07  2.95324301e-07  7.91852752e-08  7.91852751e-08  6.74790263e-16  1.95665079e-17  4.15994567e-15  9.38433804e-16  9.38195080e-08  9.38195080e-08  5.47323471e-08  5.47323471e-08  4.94450054e-10  4.94450054e-10  3.33176156e-10  3.33176156e-10  2.38899838e-18  3.43968611e-20  1.40144611e-17  4.97015345e-18 
