 frequency              r_VOUT                 i_VOUT                
 1.000000000000000e+00 -2.421680435691038e+03  2.924230740217557e-01 
 1.019373485938873e+00 -2.421680434148750e+03  2.987440827600332e-01 
 1.039122303835169e+00 -2.421680432545774e+03  3.051750886552223e-01 
 1.059253725177289e+00 -2.421680430879750e+03  3.117184595941788e-01 
 1.079775162327710e+00 -2.421680429148179e+03  3.183766048363508e-01 
 1.100694171252210e+00 -2.421680427348605e+03  3.251519759009088e-01 
 1.122018454301964e+00 -2.421680425478326e+03  3.320470674693160e-01 
 1.143755863049539e+00 -2.421680423534545e+03  3.390644183038998e-01 
 1.165914401179832e+00 -2.421680421514489e+03  3.462066121826540e-01 
 1.188502227437019e+00 -2.421680419415138e+03  3.534762788505034e-01 
 1.211527658628589e+00 -2.421680417233355e+03  3.608760949876043e-01 
 1.234999172687586e+00 -2.421680414966015e+03  3.684087851949320e-01 
 1.258925411794168e+00 -2.421680412609734e+03  3.760771229973881e-01 
 1.283315185557652e+00 -2.421680410160996e+03  3.838839318650448e-01 
 1.308177474260195e+00 -2.421680407616287e+03  3.918320862527805e-01 
 1.333521432163325e+00 -2.421680404971764e+03  3.999245126585422e-01 
 1.359356390878527e+00 -2.421680402223626e+03  4.081641907009918e-01 
 1.385691862803129e+00 -2.421680399367732e+03  4.165541542164683e-01 
 1.412537544622755e+00 -2.421680396399969e+03  4.250974923761606e-01 
 1.439903320881634e+00 -2.421680393315872e+03  4.337973508234009e-01 
 1.467799267622071e+00 -2.421680390110992e+03  4.426569328320105e-01 
 1.496235656094435e+00 -2.421680386780516e+03  4.516795004855970e-01 
 1.525222956539020e+00 -2.421680383319630e+03  4.608683758787780e-01 
 1.554771842041175e+00 -2.421680379723144e+03  4.702269423402247e-01 
 1.584893192461115e+00 -2.421680375985853e+03  4.797586456785282e-01 
 1.615598098439875e+00 -2.421680372102162e+03  4.894669954507894e-01 
 1.646897865482870e+00 -2.421680368066395e+03  4.993555662549484e-01 
 1.678804018122562e+00 -2.421680363872652e+03  5.094279990458824e-01 
 1.711328304161782e+00 -2.421680359514668e+03  5.196880024759291e-01 
 1.744482698999256e+00 -2.421680354986067e+03  5.301393542605085e-01 
 1.778279410038925e+00 -2.421680350280178e+03  5.407859025689821e-01 
