 v-sweep         v(vbn)          v(tail)         v(nmir)         v(vx)           m1_id           m2_id           m3_id           m4_id           m5_id           m1_sat          m2_sat          m3_sat          m4_sat          m5_sat         
 0.00000000e+00  6.88776308e-01  3.92452276e-09  1.38160214e+00  1.38160214e+00  1.43836046e-12  1.43836046e-12  2.40168701e-12  2.40168701e-12  2.87672085e-12  1.34093505e+00  1.34093505e+00  3.75572740e-01  3.75572740e-01 -1.17623204e-01 
 1.00000000e-02  6.88776308e-01  5.12862008e-09  1.37618066e+00  1.37618066e+00  1.87966913e-12  1.87966913e-12  2.83223224e-12  2.83223224e-12  3.75933824e-12  1.33551357e+00  1.33551357e+00  3.80994216e-01  3.80994216e-01 -1.17623203e-01 
 2.00000000e-02  6.88776308e-01  6.70128830e-09  1.37020392e+00  1.37020392e+00  2.45606117e-12  2.45606117e-12  3.39661353e-12  3.39661353e-12  4.91212232e-12  1.32953682e+00  1.32953682e+00  3.86970953e-01  3.86970953e-01 -1.17623201e-01 
 3.00000000e-02  6.88776308e-01  8.75515680e-09  1.36371989e+00  1.36371989e+00  3.20881590e-12  3.20881590e-12  4.13640768e-12  4.13640768e-12  6.41763178e-12  1.32305279e+00  1.32305279e+00  3.93454966e-01  3.93454966e-01 -1.17623199e-01 
 4.00000000e-02  6.88776308e-01  1.14372048e-08  1.35676390e+00  1.35676390e+00  4.19180207e-12  4.19180207e-12  5.10953274e-12  5.10953274e-12  8.38360410e-12  1.31609679e+00  1.31609679e+00  4.00410942e-01  4.00410942e-01 -1.17623197e-01 
 5.00000000e-02  6.88776308e-01  1.49395784e-08  1.34947534e+00  1.34947534e+00  5.47544224e-12  5.47544224e-12  6.37480279e-12  6.37480279e-12  1.09508844e-11  1.30880822e+00  1.30880822e+00  4.07699482e-01  4.07699482e-01 -1.17623193e-01 
 6.00000000e-02  6.88776308e-01  1.95111881e-08  1.34148458e+00  1.34148458e+00  7.15096385e-12  7.15096385e-12  8.12329149e-12  8.12329149e-12  1.43019272e-11  1.30081745e+00  1.30081745e+00  4.15690214e-01  4.15690214e-01 -1.17623189e-01 
 7.00000000e-02  6.88776308e-01  2.54837266e-08  1.33394620e+00  1.33394620e+00  9.33993339e-12  9.33993339e-12  1.02083413e-11  1.02083413e-11  1.86798666e-11  1.29327906e+00  1.29327906e+00  4.23228556e-01  4.23228556e-01 -1.17623183e-01 
 8.00000000e-02  6.88776308e-01  3.32796808e-08  1.32583749e+00  1.32583749e+00  1.21971953e-11  1.21971953e-11  1.30492333e-11  1.30492333e-11  2.43943905e-11  1.28517034e+00  1.28517034e+00  4.31337219e-01  4.31337219e-01 -1.17623175e-01 
 9.00000000e-02  6.88776308e-01  4.34578466e-08  1.31755599e+00  1.31755599e+00  1.59275512e-11  1.59275512e-11  1.67635788e-11  1.67635788e-11  3.18551023e-11  1.27688882e+00  1.27688882e+00  4.39618656e-01  4.39618656e-01 -1.17623165e-01 
