 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-3.30000000e-03  9.10905859e-01  6.47887120e-01  1.91558227e-01  2.50374187e-05  2.47895495e-05  4.98269678e-05 
-3.20000000e-03  9.02339432e-01  6.47904763e-01  1.91526043e-01  2.50325310e-05  2.47935796e-05  4.98261101e-05 
-3.10000000e-03  8.93799896e-01  6.47922243e-01  1.91493775e-01  2.50276888e-05  2.47975615e-05  4.98252498e-05 
-3.00000000e-03  8.85288334e-01  6.47939563e-01  1.91461424e-01  2.50228917e-05  2.48014957e-05  4.98243869e-05 
-2.90000000e-03  8.76805831e-01  6.47956723e-01  1.91428991e-01  2.50181394e-05  2.48053825e-05  4.98235214e-05 
-2.80000000e-03  8.68353470e-01  6.47973725e-01  1.91396476e-01  2.50134316e-05  2.48092223e-05  4.98226534e-05 
-2.70000000e-03  8.59932338e-01  6.47990570e-01  1.91363880e-01  2.50087679e-05  2.48130154e-05  4.98217828e-05 
-2.60000000e-03  8.51543528e-01  6.48007258e-01  1.91331204e-01  2.50041481e-05  2.48167622e-05  4.98209097e-05 
-2.50000000e-03  8.43188119e-01  6.48023791e-01  1.91298447e-01  2.49995717e-05  2.48204629e-05  4.98200340e-05 
-2.40000000e-03  8.34867203e-01  6.48040170e-01  1.91265611e-01  2.49950386e-05  2.48241179e-05  4.98191559e-05 
-2.30000000e-03  8.26581890e-01  6.48056395e-01  1.91232695e-01  2.49905484e-05  2.48277274e-05  4.98182752e-05 
-2.20000000e-03  8.18333259e-01  6.48072468e-01  1.91199701e-01  2.49861010e-05  2.48312917e-05  4.98173920e-05 
-2.10000000e-03  8.10122416e-01  6.48088390e-01  1.91166629e-01  2.49816960e-05  2.48348110e-05  4.98165064e-05 
-2.00000000e-03  8.01950460e-01  6.48104161e-01  1.91133478e-01  2.49773332e-05  2.48382857e-05  4.98156183e-05 
-1.90000000e-03  7.93818374e-01  6.48119782e-01  1.91100251e-01  2.49730123e-05  2.48417152e-05  4.98147276e-05 
-1.80000000e-03  7.85727622e-01  6.48135253e-01  1.91066946e-01  2.49687334e-05  2.48451018e-05  4.98138346e-05 
-1.70000000e-03  7.77678953e-01  6.48150575e-01  1.91033565e-01  2.49644960e-05  2.48484436e-05  4.98129390e-05 
-1.60000000e-03  7.69673590e-01  6.48165750e-01  1.91000107e-01  2.49602999e-05  2.48517417e-05  4.98120410e-05 
-1.50000000e-03  7.61712662e-01  6.48180777e-01  1.90966573e-01  2.49561451e-05  2.48549961e-05  4.98111406e-05 
-1.40000000e-03  7.53797264e-01  6.48195658e-01  1.90932963e-01  2.49520313e-05  2.48582070e-05  4.98102377e-05 
-1.30000000e-03  7.45928522e-01  6.48210392e-01  1.90899278e-01  2.49479584e-05  2.48613746e-05  4.98093323e-05 
-1.20000000e-03  7.38107545e-01  6.48224981e-01  1.90865518e-01  2.49439262e-05  2.48644990e-05  4.98084246e-05 
-1.10000000e-03  7.30335461e-01  6.48239424e-01  1.90831682e-01  2.49399346e-05  2.48675805e-05  4.98075143e-05 
-1.00000000e-03  7.22613374e-01  6.48253722e-01  1.90797772e-01  2.49359833e-05  2.48706190e-05  4.98066017e-05 
-9.00000000e-04  7.14942416e-01  6.48267876e-01  1.90763787e-01  2.49320725e-05  2.48736148e-05  4.98056866e-05 
-8.00000000e-04  7.07323703e-01  6.48281886e-01  1.90729728e-01  2.49282018e-05  2.48765679e-05  4.98047691e-05 
-7.00000000e-04  6.99758353e-01  6.48295752e-01  1.90695595e-01  2.49243712e-05  2.48794786e-05  4.98038492e-05 
-6.00000000e-04  6.92247486e-01  6.48309475e-01  1.90661388e-01  2.49205806e-05  2.48823469e-05  4.98029269e-05 
-5.00000000e-04  6.84792218e-01  6.48323055e-01  1.90627106e-01  2.49168298e-05  2.48851729e-05  4.98020021e-05 
-4.00000000e-04  6.77393665e-01  6.48336492e-01  1.90592751e-01  2.49131189e-05  2.48879566e-05  4.98010749e-05 
-3.00000000e-04  6.70052940e-01  6.48349787e-01  1.90558323e-01  2.49094476e-05  2.48906983e-05  4.98001453e-05 
-2.00000000e-04  6.62771153e-01  6.48362939e-01  1.90523821e-01  2.49058160e-05  2.48933979e-05  4.97992133e-05 
-1.00000000e-04  6.55549423e-01  6.48375950e-01  1.90489245e-01  2.49022242e-05  2.48960559e-05  4.97982788e-05 
-6.61634376e-17  6.48388819e-01  6.48388819e-01  1.90454596e-01  2.48986716e-05  2.48986716e-05  4.97973419e-05 
 1.00000000e-04  6.41290432e-01  6.48401546e-01  1.90419875e-01  2.48951580e-05  2.49012450e-05  4.97964026e-05 
 2.00000000e-04  6.34255402e-01  6.48414131e-01  1.90385081e-01  2.48916842e-05  2.49037771e-05  4.97954609e-05 
 3.00000000e-04  6.27284822e-01  6.48426576e-01  1.90350213e-01  2.48882497e-05  2.49062677e-05  4.97945168e-05 
 4.00000000e-04  6.20379694e-01  6.48438879e-01  1.90315273e-01  2.48848543e-05  2.49087165e-05  4.97935702e-05 
 5.00000000e-04  6.13541118e-01  6.48451042e-01  1.90280259e-01  2.48814982e-05  2.49111236e-05  4.97926212e-05 
 6.00000000e-04  6.06770146e-01  6.48463063e-01  1.90245173e-01  2.48781812e-05  2.49134892e-05  4.97916698e-05 
 7.00000000e-04  6.00067820e-01  6.48474944e-01  1.90210015e-01  2.48749033e-05  2.49158133e-05  4.97907159e-05 
 8.00000000e-04  5.93435172e-01  6.48486685e-01  1.90174783e-01  2.48716644e-05  2.49180959e-05  4.97897597e-05 
 9.00000000e-04  5.86873215e-01  6.48498285e-01  1.90139480e-01  2.48684645e-05  2.49203370e-05  4.97888010e-05 
 1.00000000e-03  5.80382949e-01  6.48509745e-01  1.90104103e-01  2.48653036e-05  2.49225368e-05  4.97878398e-05 
 1.10000000e-03  5.73965357e-01  6.48521065e-01  1.90068655e-01  2.48621815e-05  2.49246953e-05  4.97868762e-05 
