 frequency       gain_db         phase_deg      
 5.75439937e+02  3.70613754e+01  1.79999589e+02 
 5.88843655e+02  3.70613754e+01  1.79999579e+02 
 6.02559586e+02  3.70613754e+01  1.79999569e+02 
 6.16595002e+02  3.70613754e+01  1.79999559e+02 
 6.30957344e+02  3.70613754e+01  1.79999549e+02 
 6.45654229e+02  3.70613754e+01  1.79999538e+02 
 6.60693448e+02  3.70613754e+01  1.79999528e+02 
 6.76082975e+02  3.70613754e+01  1.79999517e+02 
 6.91830971e+02  3.70613754e+01  1.79999505e+02 
 7.07945784e+02  3.70613754e+01  1.79999494e+02 
 7.24435960e+02  3.70613754e+01  1.79999482e+02 
 7.41310241e+02  3.70613754e+01  1.79999470e+02 
 7.58577575e+02  3.70613754e+01  1.79999458e+02 
 7.76247117e+02  3.70613754e+01  1.79999445e+02 
 7.94328235e+02  3.70613754e+01  1.79999432e+02 
 8.12830516e+02  3.70613754e+01  1.79999419e+02 
 8.31763771e+02  3.70613754e+01  1.79999405e+02 
 8.51138038e+02  3.70613754e+01  1.79999391e+02 
 8.70963590e+02  3.70613754e+01  1.79999377e+02 
 8.91250938e+02  3.70613754e+01  1.79999363e+02 
 9.12010839e+02  3.70613754e+01  1.79999348e+02 
 9.33254301e+02  3.70613754e+01  1.79999333e+02 
 9.54992586e+02  3.70613754e+01  1.79999317e+02 
 9.77237221e+02  3.70613754e+01  1.79999301e+02 
 1.00000000e+03  3.70613754e+01  1.79999285e+02 
 1.02329299e+03  3.70613754e+01  1.79999268e+02 
 1.04712855e+03  3.70613754e+01  1.79999251e+02 
 1.07151931e+03  3.70613754e+01  1.79999234e+02 
 1.09647820e+03  3.70613754e+01  1.79999216e+02 
 1.12201845e+03  3.70613754e+01  1.79999198e+02 
 1.14815362e+03  3.70613754e+01  1.79999179e+02 
 1.17489755e+03  3.70613754e+01  1.79999160e+02 
 1.20226443e+03  3.70613754e+01  1.79999140e+02 
 1.23026877e+03  3.70613754e+01  1.79999120e+02 
 1.25892541e+03  3.70613754e+01  1.79999100e+02 
 1.28824955e+03  3.70613754e+01  1.79999079e+02 
 1.31825674e+03  3.70613754e+01  1.79999058e+02 
 1.34896288e+03  3.70613754e+01  1.79999036e+02 
 1.38038426e+03  3.70613754e+01  1.79999013e+02 
 1.41253754e+03  3.70613754e+01  1.79998990e+02 
 1.44543977e+03  3.70613754e+01  1.79998967e+02 
 1.47910839e+03  3.70613754e+01  1.79998943e+02 
 1.51356125e+03  3.70613754e+01  1.79998918e+02 
 1.54881662e+03  3.70613754e+01  1.79998893e+02 
 1.58489319e+03  3.70613754e+01  1.79998867e+02 
 1.62181010e+03  3.70613754e+01  1.79998841e+02 
 1.65958691e+03  3.70613754e+01  1.79998814e+02 
 1.69824365e+03  3.70613754e+01  1.79998786e+02 
 1.73780083e+03  3.70613754e+01  1.79998758e+02 
 1.77827941e+03  3.70613754e+01  1.79998729e+02 
 1.81970086e+03  3.70613754e+01  1.79998699e+02 
 1.86208714e+03  3.70613754e+01  1.79998669e+02 
 1.90546072e+03  3.70613754e+01  1.79998638e+02 
 1.94984460e+03  3.70613754e+01  1.79998606e+02 
 1.99526231e+03  3.70613754e+01  1.79998574e+02 
 2.04173794e+03  3.70613754e+01  1.79998540e+02 
 2.08929613e+03  3.70613754e+01  1.79998506e+02 
 2.13796209e+03  3.70613754e+01  1.79998471e+02 
 2.18776162e+03  3.70613754e+01  1.79998436e+02 
 2.23872114e+03  3.70613754e+01  1.79998399e+02 
 2.29086765e+03  3.70613754e+01  1.79998362e+02 
 2.34422882e+03  3.70613754e+01  1.79998324e+02 
 2.39883292e+03  3.70613754e+01  1.79998285e+02 
 2.45470892e+03  3.70613754e+01  1.79998245e+02 
 2.51188643e+03  3.70613754e+01  1.79998204e+02 
 2.57039578e+03  3.70613754e+01  1.79998162e+02 
 2.63026799e+03  3.70613754e+01  1.79998120e+02 
 2.69153480e+03  3.70613754e+01  1.79998076e+02 
 2.75422870e+03  3.70613754e+01  1.79998031e+02 
 2.81838293e+03  3.70613754e+01  1.79997985e+02 
 2.88403150e+03  3.70613754e+01  1.79997938e+02 
 2.95120923e+03  3.70613754e+01  1.79997890e+02 
 3.01995172e+03  3.70613754e+01  1.79997841e+02 
 3.09029543e+03  3.70613754e+01  1.79997791e+02 
 3.16227766e+03  3.70613754e+01  1.79997739e+02 
 3.23593657e+03  3.70613754e+01  1.79997687e+02 
 3.31131121e+03  3.70613754e+01  1.79997633e+02 
 3.38844156e+03  3.70613754e+01  1.79997577e+02 
 3.46736850e+03  3.70613754e+01  1.79997521e+02 
 3.54813389e+03  3.70613754e+01  1.79997463e+02 
 3.63078055e+03  3.70613754e+01  1.79997404e+02 
 3.71535229e+03  3.70613754e+01  1.79997344e+02 
 3.80189396e+03  3.70613754e+01  1.79997282e+02 
 3.89045145e+03  3.70613754e+01  1.79997219e+02 
 3.98107171e+03  3.70613754e+01  1.79997154e+02 
 4.07380278e+03  3.70613754e+01  1.79997087e+02 
 4.16869383e+03  3.70613754e+01  1.79997020e+02 
 4.26579519e+03  3.70613754e+01  1.79996950e+02 
 4.36515832e+03  3.70613754e+01  1.79996879e+02 
 4.46683592e+03  3.70613754e+01  1.79996807e+02 
 4.57088190e+03  3.70613754e+01  1.79996732e+02 
 4.67735141e+03  3.70613754e+01  1.79996656e+02 
 4.78630092e+03  3.70613754e+01  1.79996578e+02 
 4.89778819e+03  3.70613754e+01  1.79996498e+02 
 5.01187234e+03  3.70613754e+01  1.79996417e+02 
 5.12861384e+03  3.70613754e+01  1.79996333e+02 
 5.24807460e+03  3.70613754e+01  1.79996248e+02 
 5.37031796e+03  3.70613754e+01  1.79996161e+02 
 5.49540874e+03  3.70613754e+01  1.79996071e+02 
 5.62341325e+03  3.70613754e+01  1.79995980e+02 
 5.75439937e+03  3.70613754e+01  1.79995886e+02 
 5.88843655e+03  3.70613754e+01  1.79995790e+02 
 6.02559586e+03  3.70613754e+01  1.79995692e+02 
 6.16595002e+03  3.70613754e+01  1.79995592e+02 
 6.30957344e+03  3.70613754e+01  1.79995489e+02 
 6.45654229e+03  3.70613754e+01  1.79995384e+02 
 6.60693448e+03  3.70613754e+01  1.79995276e+02 
 6.76082975e+03  3.70613754e+01  1.79995166e+02 
 6.91830971e+03  3.70613754e+01  1.79995054e+02 
 7.07945784e+03  3.70613754e+01  1.79994939e+02 
 7.24435960e+03  3.70613754e+01  1.79994821e+02 
 7.41310241e+03  3.70613754e+01  1.79994700e+02 
 7.58577575e+03  3.70613754e+01  1.79994577e+02 
 7.76247117e+03  3.70613754e+01  1.79994450e+02 
 7.94328235e+03  3.70613754e+01  1.79994321e+02 
 8.12830516e+03  3.70613754e+01  1.79994189e+02 
 8.31763771e+03  3.70613754e+01  1.79994053e+02 
 8.51138038e+03  3.70613754e+01  1.79993915e+02 
 8.70963590e+03  3.70613754e+01  1.79993773e+02 
 8.91250938e+03  3.70613754e+01  1.79993628e+02 
 9.12010839e+03  3.70613754e+01  1.79993480e+02 
 9.33254301e+03  3.70613754e+01  1.79993328e+02 
 9.54992586e+03  3.70613754e+01  1.79993172e+02 
 9.77237221e+03  3.70613754e+01  1.79993013e+02 
 1.00000000e+04  3.70613754e+01  1.79992851e+02 
 1.02329299e+04  3.70613754e+01  1.79992684e+02 
 1.04712855e+04  3.70613754e+01  1.79992514e+02 
 1.07151931e+04  3.70613754e+01  1.79992339e+02 
 1.09647820e+04  3.70613754e+01  1.79992161e+02 
 1.12201845e+04  3.70613754e+01  1.79991978e+02 
 1.14815362e+04  3.70613754e+01  1.79991791e+02 
 1.17489755e+04  3.70613754e+01  1.79991600e+02 
 1.20226443e+04  3.70613754e+01  1.79991405e+02 
 1.23026877e+04  3.70613754e+01  1.79991204e+02 
 1.25892541e+04  3.70613754e+01  1.79991000e+02 
 1.28824955e+04  3.70613754e+01  1.79990790e+02 
 1.31825674e+04  3.70613754e+01  1.79990575e+02 
 1.34896288e+04  3.70613754e+01  1.79990356e+02 
 1.38038426e+04  3.70613754e+01  1.79990131e+02 
 1.41253754e+04  3.70613754e+01  1.79989901e+02 
 1.44543977e+04  3.70613753e+01  1.79989666e+02 
 1.47910839e+04  3.70613753e+01  1.79989425e+02 
 1.51356125e+04  3.70613753e+01  1.79989179e+02 
 1.54881662e+04  3.70613753e+01  1.79988927e+02 
 1.58489319e+04  3.70613753e+01  1.79988669e+02 
 1.62181010e+04  3.70613753e+01  1.79988405e+02 
 1.65958691e+04  3.70613753e+01  1.79988135e+02 
 1.69824365e+04  3.70613753e+01  1.79987859e+02 
 1.73780083e+04  3.70613753e+01  1.79987576e+02 
 1.77827941e+04  3.70613753e+01  1.79987286e+02 
 1.81970086e+04  3.70613753e+01  1.79986990e+02 
 1.86208714e+04  3.70613753e+01  1.79986687e+02 
 1.90546072e+04  3.70613753e+01  1.79986377e+02 
 1.94984460e+04  3.70613753e+01  1.79986060e+02 
 1.99526231e+04  3.70613753e+01  1.79985735e+02 
 2.04173794e+04  3.70613752e+01  1.79985403e+02 
 2.08929613e+04  3.70613752e+01  1.79985063e+02 
 2.13796209e+04  3.70613752e+01  1.79984715e+02 
 2.18776162e+04  3.70613752e+01  1.79984359e+02 
 2.23872114e+04  3.70613752e+01  1.79983995e+02 
 2.29086765e+04  3.70613752e+01  1.79983622e+02 
 2.34422882e+04  3.70613752e+01  1.79983240e+02 
 2.39883292e+04  3.70613752e+01  1.79982850e+02 
 2.45470892e+04  3.70613752e+01  1.79982450e+02 
 2.51188643e+04  3.70613751e+01  1.79982042e+02 
 2.57039578e+04  3.70613751e+01  1.79981623e+02 
 2.63026799e+04  3.70613751e+01  1.79981195e+02 
 2.69153480e+04  3.70613751e+01  1.79980757e+02 
 2.75422870e+04  3.70613751e+01  1.79980309e+02 
 2.81838293e+04  3.70613751e+01  1.79979850e+02 
 2.88403150e+04  3.70613751e+01  1.79979381e+02 
 2.95120923e+04  3.70613750e+01  1.79978901e+02 
 3.01995172e+04  3.70613750e+01  1.79978409e+02 
 3.09029543e+04  3.70613750e+01  1.79977906e+02 
 3.16227766e+04  3.70613750e+01  1.79977392e+02 
 3.23593657e+04  3.70613749e+01  1.79976865e+02 
 3.31131121e+04  3.70613749e+01  1.79976326e+02 
 3.38844156e+04  3.70613749e+01  1.79975775e+02 
 3.46736850e+04  3.70613749e+01  1.79975211e+02 
 3.54813389e+04  3.70613748e+01  1.79974633e+02 
 3.63078055e+04  3.70613748e+01  1.79974042e+02 
 3.71535229e+04  3.70613748e+01  1.79973438e+02 
 3.80189396e+04  3.70613748e+01  1.79972819e+02 
 3.89045145e+04  3.70613747e+01  1.79972186e+02 
 3.98107171e+04  3.70613747e+01  1.79971538e+02 
 4.07380278e+04  3.70613747e+01  1.79970875e+02 
 4.16869383e+04  3.70613746e+01  1.79970197e+02 
 4.26579519e+04  3.70613746e+01  1.79969502e+02 
 4.36515832e+04  3.70613745e+01  1.79968792e+02 
 4.46683592e+04  3.70613745e+01  1.79968065e+02 
 4.57088190e+04  3.70613744e+01  1.79967321e+02 
 4.67735141e+04  3.70613744e+01  1.79966560e+02 
 4.78630092e+04  3.70613744e+01  1.79965781e+02 
 4.89778819e+04  3.70613743e+01  1.79964984e+02 
 5.01187234e+04  3.70613742e+01  1.79964168e+02 
 5.12861384e+04  3.70613742e+01  1.79963334e+02 
 5.24807460e+04  3.70613741e+01  1.79962480e+02 
 5.37031796e+04  3.70613741e+01  1.79961606e+02 
 5.49540874e+04  3.70613740e+01  1.79960711e+02 
 5.62341325e+04  3.70613739e+01  1.79959796e+02 
 5.75439937e+04  3.70613739e+01  1.79958860e+02 
 5.88843655e+04  3.70613738e+01  1.79957902e+02 
 6.02559586e+04  3.70613737e+01  1.79956921e+02 
 6.16595002e+04  3.70613736e+01  1.79955918e+02 
 6.30957344e+04  3.70613735e+01  1.79954891e+02 
