 frequency       gain_db         phase_deg      
 9.12010839e+00  3.82055691e+01  1.79999957e+02 
 9.33254301e+00  3.82055691e+01  1.79999956e+02 
 9.54992586e+00  3.82055691e+01  1.79999955e+02 
 9.77237221e+00  3.82055691e+01  1.79999954e+02 
 1.00000000e+01  3.82055691e+01  1.79999953e+02 
 1.02329299e+01  3.82055691e+01  1.79999952e+02 
 1.04712855e+01  3.82055691e+01  1.79999951e+02 
 1.07151931e+01  3.82055691e+01  1.79999950e+02 
 1.09647820e+01  3.82055691e+01  1.79999949e+02 
 1.12201845e+01  3.82055691e+01  1.79999947e+02 
 1.14815362e+01  3.82055691e+01  1.79999946e+02 
 1.17489755e+01  3.82055691e+01  1.79999945e+02 
 1.20226443e+01  3.82055691e+01  1.79999944e+02 
 1.23026877e+01  3.82055691e+01  1.79999942e+02 
 1.25892541e+01  3.82055691e+01  1.79999941e+02 
 1.28824955e+01  3.82055691e+01  1.79999940e+02 
 1.31825674e+01  3.82055691e+01  1.79999938e+02 
 1.34896288e+01  3.82055691e+01  1.79999937e+02 
 1.38038426e+01  3.82055691e+01  1.79999935e+02 
 1.41253754e+01  3.82055691e+01  1.79999934e+02 
 1.44543977e+01  3.82055691e+01  1.79999932e+02 
 1.47910839e+01  3.82055691e+01  1.79999931e+02 
 1.51356125e+01  3.82055691e+01  1.79999929e+02 
 1.54881662e+01  3.82055691e+01  1.79999927e+02 
 1.58489319e+01  3.82055691e+01  1.79999926e+02 
 1.62181010e+01  3.82055691e+01  1.79999924e+02 
 1.65958691e+01  3.82055691e+01  1.79999922e+02 
 1.69824365e+01  3.82055691e+01  1.79999920e+02 
 1.73780083e+01  3.82055691e+01  1.79999919e+02 
 1.77827941e+01  3.82055691e+01  1.79999917e+02 
 1.81970086e+01  3.82055691e+01  1.79999915e+02 
 1.86208714e+01  3.82055691e+01  1.79999913e+02 
 1.90546072e+01  3.82055691e+01  1.79999911e+02 
 1.94984460e+01  3.82055691e+01  1.79999909e+02 
 1.99526231e+01  3.82055691e+01  1.79999906e+02 
 2.04173794e+01  3.82055691e+01  1.79999904e+02 
 2.08929613e+01  3.82055691e+01  1.79999902e+02 
 2.13796209e+01  3.82055691e+01  1.79999900e+02 
 2.18776162e+01  3.82055691e+01  1.79999897e+02 
 2.23872114e+01  3.82055691e+01  1.79999895e+02 
 2.29086765e+01  3.82055691e+01  1.79999893e+02 
 2.34422882e+01  3.82055691e+01  1.79999890e+02 
 2.39883292e+01  3.82055691e+01  1.79999888e+02 
 2.45470892e+01  3.82055691e+01  1.79999885e+02 
 2.51188643e+01  3.82055691e+01  1.79999882e+02 
 2.57039578e+01  3.82055691e+01  1.79999880e+02 
 2.63026799e+01  3.82055691e+01  1.79999877e+02 
 2.69153480e+01  3.82055691e+01  1.79999874e+02 
 2.75422870e+01  3.82055691e+01  1.79999871e+02 
 2.81838293e+01  3.82055691e+01  1.79999868e+02 
 2.88403150e+01  3.82055691e+01  1.79999865e+02 
 2.95120923e+01  3.82055691e+01  1.79999862e+02 
 3.01995172e+01  3.82055691e+01  1.79999858e+02 
 3.09029543e+01  3.82055691e+01  1.79999855e+02 
 3.16227766e+01  3.82055691e+01  1.79999852e+02 
 3.23593657e+01  3.82055691e+01  1.79999848e+02 
 3.31131121e+01  3.82055691e+01  1.79999845e+02 
 3.38844156e+01  3.82055691e+01  1.79999841e+02 
 3.46736850e+01  3.82055691e+01  1.79999837e+02 
 3.54813389e+01  3.82055691e+01  1.79999834e+02 
 3.63078055e+01  3.82055691e+01  1.79999830e+02 
 3.71535229e+01  3.82055691e+01  1.79999826e+02 
 3.80189396e+01  3.82055691e+01  1.79999822e+02 
 3.89045145e+01  3.82055691e+01  1.79999818e+02 
 3.98107171e+01  3.82055691e+01  1.79999813e+02 
 4.07380278e+01  3.82055691e+01  1.79999809e+02 
 4.16869383e+01  3.82055691e+01  1.79999805e+02 
 4.26579519e+01  3.82055691e+01  1.79999800e+02 
 4.36515832e+01  3.82055691e+01  1.79999795e+02 
 4.46683592e+01  3.82055691e+01  1.79999791e+02 
 4.57088190e+01  3.82055691e+01  1.79999786e+02 
 4.67735141e+01  3.82055691e+01  1.79999781e+02 
 4.78630092e+01  3.82055691e+01  1.79999776e+02 
 4.89778819e+01  3.82055691e+01  1.79999770e+02 
 5.01187234e+01  3.82055691e+01  1.79999765e+02 
 5.12861384e+01  3.82055691e+01  1.79999760e+02 
 5.24807460e+01  3.82055691e+01  1.79999754e+02 
 5.37031796e+01  3.82055691e+01  1.79999748e+02 
 5.49540874e+01  3.82055691e+01  1.79999742e+02 
 5.62341325e+01  3.82055691e+01  1.79999736e+02 
 5.75439937e+01  3.82055691e+01  1.79999730e+02 
 5.88843655e+01  3.82055691e+01  1.79999724e+02 
 6.02559586e+01  3.82055691e+01  1.79999718e+02 
 6.16595002e+01  3.82055691e+01  1.79999711e+02 
 6.30957344e+01  3.82055691e+01  1.79999704e+02 
 6.45654229e+01  3.82055691e+01  1.79999697e+02 
 6.60693448e+01  3.82055691e+01  1.79999690e+02 
 6.76082975e+01  3.82055691e+01  1.79999683e+02 
 6.91830971e+01  3.82055691e+01  1.79999676e+02 
 7.07945784e+01  3.82055691e+01  1.79999668e+02 
 7.24435960e+01  3.82055691e+01  1.79999660e+02 
 7.41310241e+01  3.82055691e+01  1.79999653e+02 
 7.58577575e+01  3.82055691e+01  1.79999644e+02 
 7.76247117e+01  3.82055691e+01  1.79999636e+02 
 7.94328235e+01  3.82055691e+01  1.79999628e+02 
 8.12830516e+01  3.82055691e+01  1.79999619e+02 
 8.31763771e+01  3.82055691e+01  1.79999610e+02 
 8.51138038e+01  3.82055691e+01  1.79999601e+02 
 8.70963590e+01  3.82055691e+01  1.79999592e+02 
 8.91250938e+01  3.82055691e+01  1.79999582e+02 
 9.12010839e+01  3.82055691e+01  1.79999573e+02 
 9.33254301e+01  3.82055691e+01  1.79999563e+02 
 9.54992586e+01  3.82055691e+01  1.79999552e+02 
 9.77237221e+01  3.82055691e+01  1.79999542e+02 
 1.00000000e+02  3.82055691e+01  1.79999531e+02 
 1.02329299e+02  3.82055691e+01  1.79999520e+02 
 1.04712855e+02  3.82055691e+01  1.79999509e+02 
 1.07151931e+02  3.82055691e+01  1.79999498e+02 
 1.09647820e+02  3.82055691e+01  1.79999486e+02 
 1.12201845e+02  3.82055691e+01  1.79999474e+02 
 1.14815362e+02  3.82055691e+01  1.79999462e+02 
 1.17489755e+02  3.82055691e+01  1.79999449e+02 
 1.20226443e+02  3.82055691e+01  1.79999437e+02 
 1.23026877e+02  3.82055691e+01  1.79999423e+02 
 1.25892541e+02  3.82055691e+01  1.79999410e+02 
 1.28824955e+02  3.82055691e+01  1.79999396e+02 
 1.31825674e+02  3.82055691e+01  1.79999382e+02 
 1.34896288e+02  3.82055691e+01  1.79999368e+02 
 1.38038426e+02  3.82055691e+01  1.79999353e+02 
 1.41253754e+02  3.82055691e+01  1.79999338e+02 
 1.44543977e+02  3.82055691e+01  1.79999323e+02 
 1.47910839e+02  3.82055691e+01  1.79999307e+02 
 1.51356125e+02  3.82055691e+01  1.79999291e+02 
 1.54881662e+02  3.82055691e+01  1.79999274e+02 
 1.58489319e+02  3.82055691e+01  1.79999257e+02 
 1.62181010e+02  3.82055691e+01  1.79999240e+02 
 1.65958691e+02  3.82055691e+01  1.79999222e+02 
 1.69824365e+02  3.82055691e+01  1.79999204e+02 
 1.73780083e+02  3.82055691e+01  1.79999185e+02 
 1.77827941e+02  3.82055691e+01  1.79999167e+02 
 1.81970086e+02  3.82055691e+01  1.79999147e+02 
 1.86208714e+02  3.82055691e+01  1.79999127e+02 
 1.90546072e+02  3.82055691e+01  1.79999107e+02 
 1.94984460e+02  3.82055691e+01  1.79999086e+02 
 1.99526231e+02  3.82055691e+01  1.79999065e+02 
 2.04173794e+02  3.82055691e+01  1.79999043e+02 
 2.08929613e+02  3.82055691e+01  1.79999021e+02 
 2.13796209e+02  3.82055691e+01  1.79998998e+02 
 2.18776162e+02  3.82055691e+01  1.79998975e+02 
 2.23872114e+02  3.82055691e+01  1.79998951e+02 
 2.29086765e+02  3.82055691e+01  1.79998926e+02 
 2.34422882e+02  3.82055691e+01  1.79998901e+02 
 2.39883292e+02  3.82055691e+01  1.79998876e+02 
 2.45470892e+02  3.82055691e+01  1.79998849e+02 
 2.51188643e+02  3.82055691e+01  1.79998823e+02 
 2.57039578e+02  3.82055691e+01  1.79998795e+02 
 2.63026799e+02  3.82055691e+01  1.79998767e+02 
 2.69153480e+02  3.82055691e+01  1.79998738e+02 
 2.75422870e+02  3.82055691e+01  1.79998709e+02 
 2.81838293e+02  3.82055691e+01  1.79998679e+02 
 2.88403150e+02  3.82055691e+01  1.79998648e+02 
 2.95120923e+02  3.82055691e+01  1.79998617e+02 
 3.01995172e+02  3.82055691e+01  1.79998585e+02 
 3.09029543e+02  3.82055691e+01  1.79998552e+02 
 3.16227766e+02  3.82055691e+01  1.79998518e+02 
 3.23593657e+02  3.82055691e+01  1.79998483e+02 
 3.31131121e+02  3.82055691e+01  1.79998448e+02 
 3.38844156e+02  3.82055691e+01  1.79998412e+02 
 3.46736850e+02  3.82055691e+01  1.79998375e+02 
 3.54813389e+02  3.82055691e+01  1.79998337e+02 
 3.63078055e+02  3.82055691e+01  1.79998298e+02 
 3.71535229e+02  3.82055691e+01  1.79998259e+02 
 3.80189396e+02  3.82055691e+01  1.79998218e+02 
 3.89045145e+02  3.82055691e+01  1.79998177e+02 
 3.98107171e+02  3.82055691e+01  1.79998134e+02 
 4.07380278e+02  3.82055691e+01  1.79998091e+02 
 4.16869383e+02  3.82055691e+01  1.79998046e+02 
 4.26579519e+02  3.82055691e+01  1.79998001e+02 
 4.36515832e+02  3.82055691e+01  1.79997954e+02 
 4.46683592e+02  3.82055691e+01  1.79997906e+02 
 4.57088190e+02  3.82055691e+01  1.79997858e+02 
 4.67735141e+02  3.82055691e+01  1.79997808e+02 
 4.78630092e+02  3.82055691e+01  1.79997757e+02 
 4.89778819e+02  3.82055691e+01  1.79997704e+02 
 5.01187234e+02  3.82055691e+01  1.79997651e+02 
 5.12861384e+02  3.82055691e+01  1.79997596e+02 
 5.24807460e+02  3.82055691e+01  1.79997540e+02 
 5.37031796e+02  3.82055691e+01  1.79997483e+02 
 5.49540874e+02  3.82055691e+01  1.79997424e+02 
 5.62341325e+02  3.82055691e+01  1.79997364e+02 
 5.75439937e+02  3.82055691e+01  1.79997303e+02 
 5.88843655e+02  3.82055691e+01  1.79997240e+02 
 6.02559586e+02  3.82055691e+01  1.79997176e+02 
 6.16595002e+02  3.82055691e+01  1.79997110e+02 
 6.30957344e+02  3.82055691e+01  1.79997043e+02 
 6.45654229e+02  3.82055691e+01  1.79996974e+02 
 6.60693448e+02  3.82055691e+01  1.79996903e+02 
 6.76082975e+02  3.82055691e+01  1.79996831e+02 
 6.91830971e+02  3.82055691e+01  1.79996757e+02 
 7.07945784e+02  3.82055691e+01  1.79996682e+02 
 7.24435960e+02  3.82055691e+01  1.79996605e+02 
 7.41310241e+02  3.82055691e+01  1.79996526e+02 
 7.58577575e+02  3.82055691e+01  1.79996445e+02 
 7.76247117e+02  3.82055691e+01  1.79996362e+02 
 7.94328235e+02  3.82055691e+01  1.79996277e+02 
 8.12830516e+02  3.82055691e+01  1.79996190e+02 
 8.31763771e+02  3.82055691e+01  1.79996102e+02 
 8.51138038e+02  3.82055691e+01  1.79996011e+02 
 8.70963590e+02  3.82055691e+01  1.79995918e+02 
 8.91250938e+02  3.82055691e+01  1.79995823e+02 
 9.12010839e+02  3.82055691e+01  1.79995725e+02 
 9.33254301e+02  3.82055691e+01  1.79995626e+02 
 9.54992586e+02  3.82055691e+01  1.79995524e+02 
 9.77237221e+02  3.82055691e+01  1.79995420e+02 
 1.00000000e+03  3.82055691e+01  1.79995313e+02 
 1.02329299e+03  3.82055691e+01  1.79995204e+02 
 1.04712855e+03  3.82055691e+01  1.79995092e+02 
 1.07151931e+03  3.82055691e+01  1.79994978e+02 
 1.09647820e+03  3.82055691e+01  1.79994861e+02 
 1.12201845e+03  3.82055691e+01  1.79994741e+02 
 1.14815362e+03  3.82055691e+01  1.79994619e+02 
 1.17489755e+03  3.82055691e+01  1.79994493e+02 
 1.20226443e+03  3.82055691e+01  1.79994365e+02 
 1.23026877e+03  3.82055691e+01  1.79994234e+02 
 1.25892541e+03  3.82055691e+01  1.79994099e+02 
 1.28824955e+03  3.82055691e+01  1.79993962e+02 
 1.31825674e+03  3.82055691e+01  1.79993821e+02 
 1.34896288e+03  3.82055691e+01  1.79993677e+02 
 1.38038426e+03  3.82055691e+01  1.79993530e+02 
 1.41253754e+03  3.82055691e+01  1.79993379e+02 
 1.44543977e+03  3.82055691e+01  1.79993225e+02 
 1.47910839e+03  3.82055691e+01  1.79993067e+02 
 1.51356125e+03  3.82055691e+01  1.79992906e+02 
 1.54881662e+03  3.82055691e+01  1.79992741e+02 
 1.58489319e+03  3.82055691e+01  1.79992572e+02 
 1.62181010e+03  3.82055691e+01  1.79992399e+02 
 1.65958691e+03  3.82055691e+01  1.79992222e+02 
 1.69824365e+03  3.82055691e+01  1.79992040e+02 
 1.73780083e+03  3.82055690e+01  1.79991855e+02 
 1.77827941e+03  3.82055690e+01  1.79991665e+02 
 1.81970086e+03  3.82055690e+01  1.79991471e+02 
 1.86208714e+03  3.82055690e+01  1.79991272e+02 
 1.90546072e+03  3.82055690e+01  1.79991069e+02 
 1.94984460e+03  3.82055690e+01  1.79990861e+02 
 1.99526231e+03  3.82055690e+01  1.79990648e+02 
 2.04173794e+03  3.82055690e+01  1.79990430e+02 
 2.08929613e+03  3.82055690e+01  1.79990208e+02 
 2.13796209e+03  3.82055690e+01  1.79989979e+02 
 2.18776162e+03  3.82055690e+01  1.79989746e+02 
 2.23872114e+03  3.82055690e+01  1.79989507e+02 
 2.29086765e+03  3.82055690e+01  1.79989263e+02 
 2.34422882e+03  3.82055690e+01  1.79989013e+02 
 2.39883292e+03  3.82055690e+01  1.79988757e+02 
 2.45470892e+03  3.82055690e+01  1.79988495e+02 
 2.51188643e+03  3.82055690e+01  1.79988227e+02 
 2.57039578e+03  3.82055690e+01  1.79987953e+02 
 2.63026799e+03  3.82055690e+01  1.79987672e+02 
 2.69153480e+03  3.82055689e+01  1.79987385e+02 
 2.75422870e+03  3.82055689e+01  1.79987091e+02 
 2.81838293e+03  3.82055689e+01  1.79986790e+02 
 2.88403150e+03  3.82055689e+01  1.79986483e+02 
 2.95120923e+03  3.82055689e+01  1.79986168e+02 
 3.01995172e+03  3.82055689e+01  1.79985846e+02 
 3.09029543e+03  3.82055689e+01  1.79985516e+02 
 3.16227766e+03  3.82055689e+01  1.79985179e+02 
 3.23593657e+03  3.82055689e+01  1.79984833e+02 
 3.31131121e+03  3.82055689e+01  1.79984480e+02 
 3.38844156e+03  3.82055688e+01  1.79984119e+02 
 3.46736850e+03  3.82055688e+01  1.79983749e+02 
 3.54813389e+03  3.82055688e+01  1.79983370e+02 
 3.63078055e+03  3.82055688e+01  1.79982983e+02 
 3.71535229e+03  3.82055688e+01  1.79982586e+02 
 3.80189396e+03  3.82055688e+01  1.79982181e+02 
 3.89045145e+03  3.82055688e+01  1.79981766e+02 
 3.98107171e+03  3.82055687e+01  1.79981341e+02 
 4.07380278e+03  3.82055687e+01  1.79980906e+02 
 4.16869383e+03  3.82055687e+01  1.79980462e+02 
 4.26579519e+03  3.82055687e+01  1.79980006e+02 
 4.36515832e+03  3.82055687e+01  1.79979541e+02 
 4.46683592e+03  3.82055686e+01  1.79979064e+02 
 4.57088190e+03  3.82055686e+01  1.79978576e+02 
 4.67735141e+03  3.82055686e+01  1.79978077e+02 
 4.78630092e+03  3.82055686e+01  1.79977567e+02 
 4.89778819e+03  3.82055685e+01  1.79977044e+02 
 5.01187234e+03  3.82055685e+01  1.79976510e+02 
 5.12861384e+03  3.82055685e+01  1.79975962e+02 
 5.24807460e+03  3.82055685e+01  1.79975402e+02 
 5.37031796e+03  3.82055684e+01  1.79974830e+02 
 5.49540874e+03  3.82055684e+01  1.79974243e+02 
 5.62341325e+03  3.82055684e+01  1.79973643e+02 
 5.75439937e+03  3.82055683e+01  1.79973029e+02 
 5.88843655e+03  3.82055683e+01  1.79972401e+02 
 6.02559586e+03  3.82055682e+01  1.79971758e+02 
 6.16595002e+03  3.82055682e+01  1.79971100e+02 
 6.30957344e+03  3.82055682e+01  1.79970427e+02 
 6.45654229e+03  3.82055681e+01  1.79969738e+02 
 6.60693448e+03  3.82055681e+01  1.79969034e+02 
 6.76082975e+03  3.82055680e+01  1.79968312e+02 
 6.91830971e+03  3.82055680e+01  1.79967574e+02 
 7.07945784e+03  3.82055679e+01  1.79966819e+02 
 7.24435960e+03  3.82055678e+01  1.79966046e+02 
 7.41310241e+03  3.82055678e+01  1.79965255e+02 
 7.58577575e+03  3.82055677e+01  1.79964446e+02 
 7.76247117e+03  3.82055677e+01  1.79963618e+02 
 7.94328235e+03  3.82055676e+01  1.79962770e+02 
 8.12830516e+03  3.82055675e+01  1.79961903e+02 
 8.31763771e+03  3.82055674e+01  1.79961016e+02 
 8.51138038e+03  3.82055674e+01  1.79960108e+02 
 8.70963590e+03  3.82055673e+01  1.79959178e+02 
 8.91250938e+03  3.82055672e+01  1.79958227e+02 
 9.12010839e+03  3.82055671e+01  1.79957254e+02 
 9.33254301e+03  3.82055670e+01  1.79956259e+02 
 9.54992586e+03  3.82055669e+01  1.79955240e+02 
 9.77237221e+03  3.82055668e+01  1.79954197e+02 
 1.00000000e+04  3.82055667e+01  1.79953130e+02 
 1.02329299e+04  3.82055666e+01  1.79952039e+02 
 1.04712855e+04  3.82055665e+01  1.79950922e+02 
 1.07151931e+04  3.82055663e+01  1.79949778e+02 
 1.09647820e+04  3.82055662e+01  1.79948609e+02 
 1.12201845e+04  3.82055661e+01  1.79947411e+02 
 1.14815362e+04  3.82055659e+01  1.79946187e+02 
 1.17489755e+04  3.82055658e+01  1.79944933e+02 
 1.20226443e+04  3.82055656e+01  1.79943650e+02 
 1.23026877e+04  3.82055654e+01  1.79942338e+02 
 1.25892541e+04  3.82055653e+01  1.79940995e+02 
 1.28824955e+04  3.82055651e+01  1.79939620e+02 
 1.31825674e+04  3.82055649e+01  1.79938214e+02 
 1.34896288e+04  3.82055647e+01  1.79936775e+02 
 1.38038426e+04  3.82055645e+01  1.79935302e+02 
 1.41253754e+04  3.82055643e+01  1.79933795e+02 
 1.44543977e+04  3.82055640e+01  1.79932253e+02 
 1.47910839e+04  3.82055638e+01  1.79930675e+02 
 1.51356125e+04  3.82055635e+01  1.79929060e+02 
 1.54881662e+04  3.82055633e+01  1.79927408e+02 
 1.58489319e+04  3.82055630e+01  1.79925717e+02 
 1.62181010e+04  3.82055627e+01  1.79923986e+02 
 1.65958691e+04  3.82055624e+01  1.79922216e+02 
 1.69824365e+04  3.82055621e+01  1.79920404e+02 
 1.73780083e+04  3.82055618e+01  1.79918550e+02 
 1.77827941e+04  3.82055614e+01  1.79916653e+02 
 1.81970086e+04  3.82055611e+01  1.79914711e+02 
 1.86208714e+04  3.82055607e+01  1.79912725e+02 
 1.90546072e+04  3.82055603e+01  1.79910692e+02 
 1.94984460e+04  3.82055599e+01  1.79908612e+02 
 1.99526231e+04  3.82055594e+01  1.79906483e+02 
 2.04173794e+04  3.82055590e+01  1.79904305e+02 
 2.08929613e+04  3.82055585e+01  1.79902076e+02 
 2.13796209e+04  3.82055580e+01  1.79899795e+02 
 2.18776162e+04  3.82055575e+01  1.79897461e+02 
 2.23872114e+04  3.82055569e+01  1.79895072e+02 
 2.29086765e+04  3.82055563e+01  1.79892628e+02 
 2.34422882e+04  3.82055557e+01  1.79890127e+02 
 2.39883292e+04  3.82055551e+01  1.79887568e+02 
 2.45470892e+04  3.82055544e+01  1.79884949e+02 
 2.51188643e+04  3.82055537e+01  1.79882269e+02 
 2.57039578e+04  3.82055530e+01  1.79879527e+02 
 2.63026799e+04  3.82055523e+01  1.79876721e+02 
 2.69153480e+04  3.82055515e+01  1.79873849e+02 
 2.75422870e+04  3.82055506e+01  1.79870911e+02 
 2.81838293e+04  3.82055498e+01  1.79867904e+02 
 2.88403150e+04  3.82055488e+01  1.79864827e+02 
 2.95120923e+04  3.82055479e+01  1.79861678e+02 
 3.01995172e+04  3.82055469e+01  1.79858456e+02 
 3.09029543e+04  3.82055458e+01  1.79855159e+02 
 3.16227766e+04  3.82055447e+01  1.79851786e+02 
 3.23593657e+04  3.82055436e+01  1.79848333e+02 
 3.31131121e+04  3.82055424e+01  1.79844800e+02 
 3.38844156e+04  3.82055411e+01  1.79841185e+02 
 3.46736850e+04  3.82055398e+01  1.79837486e+02 
 3.54813389e+04  3.82055384e+01  1.79833701e+02 
 3.63078055e+04  3.82055370e+01  1.79829827e+02 
 3.71535229e+04  3.82055355e+01  1.79825863e+02 
 3.80189396e+04  3.82055339e+01  1.79821807e+02 
 3.89045145e+04  3.82055322e+01  1.79817657e+02 
 3.98107171e+04  3.82055305e+01  1.79813409e+02 
 4.07380278e+04  3.82055287e+01  1.79809063e+02 
 4.16869383e+04  3.82055268e+01  1.79804616e+02 
 4.26579519e+04  3.82055248e+01  1.79800065e+02 
 4.36515832e+04  3.82055227e+01  1.79795407e+02 
 4.46683592e+04  3.82055205e+01  1.79790642e+02 
 4.57088190e+04  3.82055182e+01  1.79785765e+02 
 4.67735141e+04  3.82055158e+01  1.79780775e+02 
 4.78630092e+04  3.82055133e+01  1.79775669e+02 
 4.89778819e+04  3.82055106e+01  1.79770444e+02 
 5.01187234e+04  3.82055079e+01  1.79765097e+02 
 5.12861384e+04  3.82055050e+01  1.79759625e+02 
 5.24807460e+04  3.82055020e+01  1.79754026e+02 
 5.37031796e+04  3.82054988e+01  1.79748297e+02 
 5.49540874e+04  3.82054955e+01  1.79742434e+02 
 5.62341325e+04  3.82054920e+01  1.79736434e+02 
 5.75439937e+04  3.82054884e+01  1.79730295e+02 
 5.88843655e+04  3.82054846e+01  1.79724013e+02 
 6.02559586e+04  3.82054806e+01  1.79717584e+02 
 6.16595002e+04  3.82054764e+01  1.79711006e+02 
 6.30957344e+04  3.82054721e+01  1.79704275e+02 
