 vdd             v(vbn)          v(tail)         v(nmir)         v(vx)           m1_id           m2_id           m3_id           m4_id           m5_id           m1_gm           m1_gds          m2_gm           m2_gds          m3_gm           m3_gds          m4_gm           m4_gds          m5_gm           m5_gds          m1_vdsat        m2_vdsat        m3_vdsat        m4_vdsat        m5_vdsat        idd            
 1.80000000e+00  6.58036427e-01  2.14800884e-01  8.08582312e-01  8.08582312e-01  1.90365886e-05  1.90365886e-05  1.90365936e-05  1.90365936e-05  3.80731764e-05  3.82255770e-04  3.84082554e-06  3.82255770e-04  3.84082554e-06  3.23905614e-04  8.52373783e-07  3.23905614e-04  8.52373783e-07  6.42194633e-04  1.31472816e-05  7.45318833e-02  7.45318833e-02  6.71123088e-02  6.71123088e-02  9.85943850e-02  4.80731787e-05 
