 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-1.43000000e-02  1.72112297e+00  8.04676993e-01  2.17931232e-01  2.03458809e-05  1.77679094e-05  3.81137896e-05 
-1.42000000e-02  1.72042522e+00  8.04728979e-01  2.17927111e-01  2.03279039e-05  1.77858336e-05  3.81137369e-05 
-1.41000000e-02  1.71970678e+00  8.04780932e-01  2.17922963e-01  2.03099534e-05  1.78037310e-05  3.81136837e-05 
-1.40000000e-02  1.71896651e+00  8.04832848e-01  2.17918784e-01  2.02920309e-05  1.78216000e-05  3.81136302e-05 
-1.39000000e-02  1.71820321e+00  8.04884720e-01  2.17914570e-01  2.02741382e-05  1.78394388e-05  3.81135763e-05 
-1.38000000e-02  1.71741558e+00  8.04936545e-01  2.17910318e-01  2.02562770e-05  1.78572455e-05  3.81135218e-05 
-1.37000000e-02  1.71660221e+00  8.04988315e-01  2.17906024e-01  2.02384493e-05  1.78750182e-05  3.81134668e-05 
-1.36000000e-02  1.71576158e+00  8.05040025e-01  2.17901682e-01  2.02206572e-05  1.78927547e-05  3.81134112e-05 
-1.35000000e-02  1.71489208e+00  8.05091668e-01  2.17897289e-01  2.02029030e-05  1.79104526e-05  3.81133550e-05 
-1.34000000e-02  1.71399194e+00  8.05143237e-01  2.17892838e-01  2.01851891e-05  1.79281095e-05  3.81132980e-05 
-1.33000000e-02  1.71305925e+00  8.05194723e-01  2.17888325e-01  2.01675182e-05  1.79457226e-05  3.81132401e-05 
-1.32000000e-02  1.71209197e+00  8.05246119e-01  2.17883743e-01  2.01498930e-05  1.79632891e-05  3.81131815e-05 
-1.31000000e-02  1.71108787e+00  8.05297415e-01  2.17879086e-01  2.01323168e-05  1.79808056e-05  3.81131218e-05 
-1.30000000e-02  1.71004455e+00  8.05348600e-01  2.17874346e-01  2.01147928e-05  1.79982689e-05  3.81130611e-05 
-1.29000000e-02  1.70895938e+00  8.05399664e-01  2.17869516e-01  2.00973246e-05  1.80156752e-05  3.81129992e-05 
-1.28000000e-02  1.70782955e+00  8.05450596e-01  2.17864587e-01  2.00799162e-05  1.80330205e-05  3.81129361e-05 
-1.27000000e-02  1.70665200e+00  8.05501382e-01  2.17859550e-01  2.00625717e-05  1.80503004e-05  3.81128715e-05 
-1.26000000e-02  1.70542340e+00  8.05552009e-01  2.17854395e-01  2.00452959e-05  1.80675101e-05  3.81128055e-05 
-1.25000000e-02  1.70414016e+00  8.05602461e-01  2.17849112e-01  2.00280936e-05  1.80846447e-05  3.81127378e-05 
-1.24000000e-02  1.70279837e+00  8.05652723e-01  2.17843689e-01  2.00109703e-05  1.81016984e-05  3.81126683e-05 
-1.23000000e-02  1.70139381e+00  8.05702776e-01  2.17838113e-01  1.99939318e-05  1.81186654e-05  3.81125968e-05 
-1.22000000e-02  1.69992191e+00  8.05752601e-01  2.17832370e-01  1.99769845e-05  1.81355390e-05  3.81125233e-05 
-1.21000000e-02  1.69832782e+00  8.05801977e-01  2.17826302e-01  1.99602036e-05  1.81522426e-05  3.81124455e-05 
-1.20000000e-02  1.69669425e+00  8.05851236e-01  2.17820147e-01  1.99434759e-05  1.81688914e-05  3.81123666e-05 
-1.19000000e-02  1.69497467e+00  8.05900189e-01  2.17813770e-01  1.99268651e-05  1.81854205e-05  3.81122849e-05 
-1.18000000e-02  1.69316236e+00  8.05948807e-01  2.17807150e-01  1.99103807e-05  1.82018200e-05  3.81122000e-05 
-1.17000000e-02  1.69125007e+00  8.05997062e-01  2.17800266e-01  1.98940327e-05  1.82180798e-05  3.81121118e-05 
-1.16000000e-02  1.68923003e+00  8.06044919e-01  2.17793095e-01  1.98778318e-05  1.82341887e-05  3.81120199e-05 
-1.15000000e-02  1.68709391e+00  8.06092343e-01  2.17785611e-01  1.98617898e-05  1.82501349e-05  3.81119239e-05 
-1.14000000e-02  1.68483288e+00  8.06139298e-01  2.17777788e-01  1.98459188e-05  1.82659056e-05  3.81118236e-05 
-1.13000000e-02  1.68243760e+00  8.06185743e-01  2.17769597e-01  1.98302318e-05  1.82814875e-05  3.81117186e-05 
-1.12000000e-02  1.67989836e+00  8.06231637e-01  2.17761010e-01  1.98147426e-05  1.82968666e-05  3.81116085e-05 
-1.11000000e-02  1.67720509e+00  8.06276937e-01  2.17751994e-01  1.97994651e-05  1.83120285e-05  3.81114929e-05 
-1.10000000e-02  1.67434755e+00  8.06321600e-01  2.17742520e-01  1.97844137e-05  1.83269584e-05  3.81113714e-05 
-1.09000000e-02  1.67131551e+00  8.06365580e-01  2.17732555e-01  1.97696028e-05  1.83416415e-05  3.81112436e-05 
-1.08000000e-02  1.66809892e+00  8.06408833e-01  2.17722069e-01  1.97550467e-05  1.83560630e-05  3.81111091e-05 
-1.07000000e-02  1.66468819e+00  8.06451319e-01  2.17711031e-01  1.97407590e-05  1.83702091e-05  3.81109675e-05 
-1.06000000e-02  1.66107444e+00  8.06492998e-01  2.17699413e-01  1.97267524e-05  1.83840667e-05  3.81108185e-05 
-1.05000000e-02  1.65724983e+00  8.06533833e-01  2.17687190e-01  1.97130383e-05  1.83976239e-05  3.81106617e-05 
-1.04000000e-02  1.65320780e+00  8.06573795e-01  2.17674341e-01  1.96996263e-05  1.84108710e-05  3.81104968e-05 
-1.03000000e-02  1.64894340e+00  8.06612859e-01  2.17660848e-01  1.96865240e-05  1.84238001e-05  3.81103237e-05 
-1.02000000e-02  1.64445341e+00  8.06651008e-01  2.17646699e-01  1.96737365e-05  1.84364060e-05  3.81101421e-05 
-1.01000000e-02  1.63973658e+00  8.06688233e-01  2.17631889e-01  1.96612663e-05  1.84486859e-05  3.81099520e-05 
-1.00000000e-02  1.63477994e+00  8.06724476e-01  2.17616374e-01  1.96491326e-05  1.84606209e-05  3.81097528e-05 
-9.90000000e-03  1.62961265e+00  8.06759853e-01  2.17600239e-01  1.96372954e-05  1.84722510e-05  3.81095457e-05 
-9.80000000e-03  1.62422676e+00  8.06794327e-01  2.17583458e-01  1.96257669e-05  1.84835640e-05  3.81093302e-05 
-9.70000000e-03  1.61862843e+00  8.06827919e-01  2.17566045e-01  1.96145395e-05  1.84945678e-05  3.81091066e-05 
-9.60000000e-03  1.61282519e+00  8.06860657e-01  2.17548020e-01  1.96036037e-05  1.85052721e-05  3.81088751e-05 
-9.50000000e-03  1.60682558e+00  8.06892570e-01  2.17529405e-01  1.95929487e-05  1.85156879e-05  3.81086359e-05 
-9.40000000e-03  1.60063890e+00  8.06923694e-01  2.17510225e-01  1.95825626e-05  1.85258276e-05  3.81083895e-05 
-9.30000000e-03  1.59427489e+00  8.06954065e-01  2.17490506e-01  1.95724328e-05  1.85357040e-05  3.81081361e-05 
-9.20000000e-03  1.58774349e+00  8.06983721e-01  2.17470274e-01  1.95625464e-05  1.85453303e-05  3.81078761e-05 
-9.10000000e-03  1.58105462e+00  8.07012698e-01  2.17449558e-01  1.95528907e-05  1.85547198e-05  3.81076098e-05 
-9.00000000e-03  1.57421798e+00  8.07041035e-01  2.17428383e-01  1.95434530e-05  1.85638852e-05  3.81073376e-05 
-8.90000000e-03  1.56724297e+00  8.07068766e-01  2.17406774e-01  1.95342211e-05  1.85728393e-05  3.81070597e-05 
-8.80000000e-03  1.56013853e+00  8.07095925e-01  2.17384757e-01  1.95251834e-05  1.85815937e-05  3.81067765e-05 
-8.70000000e-03  1.55291314e+00  8.07122546e-01  2.17362353e-01  1.95163290e-05  1.85901600e-05  3.81064883e-05 
-8.60000000e-03  1.54557476e+00  8.07148658e-01  2.17339586e-01  1.95076475e-05  1.85985485e-05  3.81061954e-05 
-8.50000000e-03  1.53813082e+00  8.07174289e-01  2.17316475e-01  1.94991294e-05  1.86067693e-05  3.81058980e-05 
-8.40000000e-03  1.53058823e+00  8.07199466e-01  2.17293039e-01  1.94907657e-05  1.86148313e-05  3.81055963e-05 
-8.30000000e-03  1.52295341e+00  8.07224212e-01  2.17269294e-01  1.94825483e-05  1.86227430e-05  3.81052906e-05 
-8.20000000e-03  1.51523229e+00  8.07248551e-01  2.17245258e-01  1.94744695e-05  1.86305123e-05  3.81049812e-05 
-8.10000000e-03  1.50743035e+00  8.07272502e-01  2.17220945e-01  1.94665224e-05  1.86381463e-05  3.81046680e-05 
-8.00000000e-03  1.49955367e+00  8.07296090e-01  2.17196372e-01  1.94586989e-05  1.86456528e-05  3.81043515e-05 
-7.90000000e-03  1.49160471e+00  8.07319321e-01  2.17171543e-01  1.94509968e-05  1.86530352e-05  3.81040316e-05 
-7.80000000e-03  1.48358910e+00  8.07342217e-01  2.17146475e-01  1.94434084e-05  1.86603005e-05  3.81037085e-05 
-7.70000000e-03  1.47551087e+00  8.07364794e-01  2.17121177e-01  1.94359289e-05  1.86674540e-05  3.81033825e-05 
-7.60000000e-03  1.46737374e+00  8.07387063e-01  2.17095660e-01  1.94285537e-05  1.86745003e-05  3.81030535e-05 
-7.50000000e-03  1.45918119e+00  8.07409039e-01  2.17069933e-01  1.94212784e-05  1.86814438e-05  3.81027217e-05 
-7.40000000e-03  1.45093644e+00  8.07430732e-01  2.17044004e-01  1.94140992e-05  1.86882886e-05  3.81023873e-05 
-7.30000000e-03  1.44264251e+00  8.07452153e-01  2.17017880e-01  1.94070125e-05  1.86950384e-05  3.81020503e-05 
-7.20000000e-03  1.43430223e+00  8.07473312e-01  2.16991569e-01  1.94000148e-05  1.87016966e-05  3.81017108e-05 
-7.10000000e-03  1.42591826e+00  8.07494219e-01  2.16965077e-01  1.93931031e-05  1.87082664e-05  3.81013688e-05 
-7.00000000e-03  1.41749309e+00  8.07514881e-01  2.16938411e-01  1.93862744e-05  1.87147509e-05  3.81010246e-05 
-6.90000000e-03  1.40902907e+00  8.07535307e-01  2.16911575e-01  1.93795260e-05  1.87211528e-05  3.81006781e-05 
-6.80000000e-03  1.40052842e+00  8.07555504e-01  2.16884576e-01  1.93728553e-05  1.87274747e-05  3.81003294e-05 
-6.70000000e-03  1.39199326e+00  8.07575480e-01  2.16857418e-01  1.93662601e-05  1.87337191e-05  3.80999786e-05 
-6.60000000e-03  1.38342558e+00  8.07595240e-01  2.16830106e-01  1.93597381e-05  1.87398882e-05  3.80996257e-05 
-6.50000000e-03  1.37482728e+00  8.07614791e-01  2.16802644e-01  1.93532871e-05  1.87459843e-05  3.80992707e-05 
-6.40000000e-03  1.36620020e+00  8.07634139e-01  2.16775037e-01  1.93469052e-05  1.87520093e-05  3.80989139e-05 
-6.30000000e-03  1.35754601e+00  8.07653289e-01  2.16747288e-01  1.93405907e-05  1.87579651e-05  3.80985551e-05 
-6.20000000e-03  1.34886642e+00  8.07672246e-01  2.16719402e-01  1.93343416e-05  1.87638535e-05  3.80981944e-05 
-6.10000000e-03  1.34016301e+00  8.07691015e-01  2.16691381e-01  1.93281564e-05  1.87696762e-05  3.80978319e-05 
-6.00000000e-03  1.33143732e+00  8.07709600e-01  2.16663228e-01  1.93220335e-05  1.87754348e-05  3.80974677e-05 
-5.90000000e-03  1.32269081e+00  8.07728007e-01  2.16634948e-01  1.93159715e-05  1.87811309e-05  3.80971017e-05 
-5.80000000e-03  1.31392491e+00  8.07746239e-01  2.16606543e-01  1.93099688e-05  1.87867658e-05  3.80967339e-05 
-5.70000000e-03  1.30514099e+00  8.07764299e-01  2.16578015e-01  1.93040242e-05  1.87923410e-05  3.80963645e-05 
-5.60000000e-03  1.29634039e+00  8.07782192e-01  2.16549367e-01  1.92981364e-05  1.87978578e-05  3.80959935e-05 
-5.50000000e-03  1.28752438e+00  8.07799921e-01  2.16520603e-01  1.92923043e-05  1.88033173e-05  3.80956209e-05 
-5.40000000e-03  1.27869423e+00  8.07817490e-01  2.16491723e-01  1.92865265e-05  1.88087208e-05  3.80952467e-05 
-5.30000000e-03  1.26985115e+00  8.07834901e-01  2.16462732e-01  1.92808022e-05  1.88140694e-05  3.80948709e-05 
-5.20000000e-03  1.26099633e+00  8.07852159e-01  2.16433629e-01  1.92751301e-05  1.88193642e-05  3.80944936e-05 
-5.10000000e-03  1.25213092e+00  8.07869264e-01  2.16404419e-01  1.92695093e-05  1.88246062e-05  3.80941148e-05 
-5.00000000e-03  1.24325606e+00  8.07886222e-01  2.16375103e-01  1.92639389e-05  1.88297964e-05  3.80937346e-05 
-4.90000000e-03  1.23437284e+00  8.07903033e-01  2.16345682e-01  1.92584179e-05  1.88349357e-05  3.80933529e-05 
-4.80000000e-03  1.22548236e+00  8.07919702e-01  2.16316159e-01  1.92529455e-05  1.88400250e-05  3.80929698e-05 
-4.70000000e-03  1.21658566e+00  8.07936229e-01  2.16286535e-01  1.92475207e-05  1.88450652e-05  3.80925852e-05 
-4.60000000e-03  1.20768379e+00  8.07952618e-01  2.16256812e-01  1.92421429e-05  1.88500571e-05  3.80921993e-05 
-4.50000000e-03  1.19877778e+00  8.07968870e-01  2.16226991e-01  1.92368112e-05  1.88550015e-05  3.80918121e-05 
-4.40000000e-03  1.18986862e+00  8.07984988e-01  2.16197075e-01  1.92315249e-05  1.88598992e-05  3.80914234e-05 
-4.30000000e-03  1.18095730e+00  8.08000975e-01  2.16167065e-01  1.92262834e-05  1.88647508e-05  3.80910335e-05 
-4.20000000e-03  1.17204480e+00  8.08016831e-01  2.16136961e-01  1.92210858e-05  1.88695572e-05  3.80906423e-05 
-4.10000000e-03  1.16313207e+00  8.08032558e-01  2.16106766e-01  1.92159316e-05  1.88743188e-05  3.80902497e-05 
-4.00000000e-03  1.15422008e+00  8.08048160e-01  2.16076480e-01  1.92108201e-05  1.88790365e-05  3.80898559e-05 
-3.90000000e-03  1.14530976e+00  8.08063637e-01  2.16046105e-01  1.92057507e-05  1.88837108e-05  3.80894608e-05 
-3.80000000e-03  1.13640203e+00  8.08078990e-01  2.16015643e-01  1.92007229e-05  1.88883423e-05  3.80890645e-05 
-3.70000000e-03  1.12749781e+00  8.08094223e-01  2.15985093e-01  1.91957361e-05  1.88929315e-05  3.80886670e-05 
-3.60000000e-03  1.11859802e+00  8.08109335e-01  2.15954458e-01  1.91907898e-05  1.88974791e-05  3.80882682e-05 
-3.50000000e-03  1.10970312e+00  8.08124323e-01  2.15923735e-01  1.91858853e-05  1.89019860e-05  3.80878682e-05 
-3.40000000e-03  1.10081508e+00  8.08139200e-01  2.15892932e-01  1.91810182e-05  1.89064522e-05  3.80874670e-05 
-3.30000000e-03  1.09193412e+00  8.08153963e-01  2.15862047e-01  1.91761900e-05  1.89108781e-05  3.80870647e-05 
-3.20000000e-03  1.08306112e+00  8.08168610e-01  2.15831080e-01  1.91714003e-05  1.89152641e-05  3.80866612e-05 
-3.10000000e-03  1.07419696e+00  8.08183146e-01  2.15800033e-01  1.91666485e-05  1.89196105e-05  3.80862565e-05 
-3.00000000e-03  1.06534239e+00  8.08197570e-01  2.15768907e-01  1.91619342e-05  1.89239174e-05  3.80858507e-05 
-2.90000000e-03  1.05649845e+00  8.08211882e-01  2.15737700e-01  1.91572579e-05  1.89281865e-05  3.80854437e-05 
-2.80000000e-03  1.04766610e+00  8.08226083e-01  2.15706414e-01  1.91526185e-05  1.89324178e-05  3.80850356e-05 
-2.70000000e-03  1.03884610e+00  8.08240176e-01  2.15675051e-01  1.91480157e-05  1.89366114e-05  3.80846264e-05 
-2.60000000e-03  1.03003934e+00  8.08254162e-01  2.15643612e-01  1.91434490e-05  1.89407678e-05  3.80842161e-05 
-2.50000000e-03  1.02124669e+00  8.08268040e-01  2.15612096e-01  1.91389182e-05  1.89448871e-05  3.80838047e-05 
-2.40000000e-03  1.01246900e+00  8.08281813e-01  2.15580504e-01  1.91344229e-05  1.89489699e-05  3.80833921e-05 
-2.30000000e-03  1.00370676e+00  8.08295445e-01  2.15548814e-01  1.91299740e-05  1.89530262e-05  3.80829782e-05 
-2.20000000e-03  9.94962537e-01  8.08309014e-01  2.15517077e-01  1.91255473e-05  1.89570382e-05  3.80825636e-05 
-2.10000000e-03  9.86234423e-01  8.08322506e-01  2.15485283e-01  1.91211473e-05  1.89610015e-05  3.80821481e-05 
-2.00000000e-03  9.77525250e-01  8.08335865e-01  2.15453396e-01  1.91167911e-05  1.89649405e-05  3.80817312e-05 
-1.90000000e-03  9.68835430e-01  8.08349121e-01  2.15421436e-01  1.91124692e-05  1.89688447e-05  3.80813133e-05 
-1.80000000e-03  9.60165785e-01  8.08362276e-01  2.15389403e-01  1.91081812e-05  1.89727138e-05  3.80808944e-05 
-1.70000000e-03  9.51517187e-01  8.08375331e-01  2.15357300e-01  1.91039268e-05  1.89765482e-05  3.80804743e-05 
-1.60000000e-03  9.42890525e-01  8.08388286e-01  2.15325124e-01  1.90997059e-05  1.89803480e-05  3.80800533e-05 
-1.50000000e-03  9.34286682e-01  8.08401141e-01  2.15292878e-01  1.90955183e-05  1.89841136e-05  3.80796312e-05 
-1.40000000e-03  9.25706544e-01  8.08413898e-01  2.15260562e-01  1.90913637e-05  1.89878450e-05  3.80792080e-05 
-1.30000000e-03  9.17151049e-01  8.08426541e-01  2.15228175e-01  1.90872418e-05  1.89915427e-05  3.80787838e-05 
-1.20000000e-03  9.08620992e-01  8.08439098e-01  2.15195718e-01  1.90831528e-05  1.89952065e-05  3.80783586e-05 
-1.10000000e-03  9.00117322e-01  8.08451561e-01  2.15163192e-01  1.90790964e-05  1.89988368e-05  3.80779324e-05 
-1.00000000e-03  8.91640952e-01  8.08463926e-01  2.15130597e-01  1.90750723e-05  1.90024336e-05  3.80775051e-05 
-9.00000000e-04  8.83192793e-01  8.08476195e-01  2.15097933e-01  1.90710806e-05  1.90059971e-05  3.80770768e-05 
-8.00000000e-04  8.74773762e-01  8.08488368e-01  2.15065200e-01  1.90671209e-05  1.90095274e-05  3.80766475e-05 
-7.00000000e-04  8.66384782e-01  8.08500445e-01  2.15032398e-01  1.90631933e-05  1.90130247e-05  3.80762172e-05 
-6.00000000e-04  8.58026782e-01  8.08512426e-01  2.14999528e-01  1.90592975e-05  1.90164891e-05  3.80757858e-05 
-5.00000000e-04  8.49700699e-01  8.08524312e-01  2.14966591e-01  1.90554336e-05  1.90199206e-05  3.80753534e-05 
-4.00000000e-04  8.41407477e-01  8.08536102e-01  2.14933585e-01  1.90516014e-05  1.90233194e-05  3.80749201e-05 
-3.00000000e-04  8.33148065e-01  8.08547797e-01  2.14900511e-01  1.90478009e-05  1.90266856e-05  3.80744857e-05 
-2.00000000e-04  8.24923422e-01  8.08559397e-01  2.14867370e-01  1.90440320e-05  1.90300191e-05  3.80740503e-05 
-1.00000000e-04  8.16734513e-01  8.08570902e-01  2.14834161e-01  1.90402945e-05  1.90333201e-05  3.80736138e-05 
-6.61634376e-17  8.08582312e-01  8.08582312e-01  2.14800884e-01  1.90365886e-05  1.90365886e-05  3.80731764e-05 
 1.00000000e-04  8.00467800e-01  8.08593628e-01  2.14767540e-01  1.90329141e-05  1.90398247e-05  3.80727380e-05 
 2.00000000e-04  7.92391966e-01  8.08604849e-01  2.14734129e-01  1.90292710e-05  1.90430283e-05  3.80722985e-05 
 3.00000000e-04  7.84355808e-01  8.08615976e-01  2.14700650e-01  1.90256592e-05  1.90461996e-05  3.80718580e-05 
 4.00000000e-04  7.76360329e-01  8.08627007e-01  2.14667104e-01  1.90220789e-05  1.90493384e-05  3.80714165e-05 
 5.00000000e-04  7.68406546e-01  8.08637944e-01  2.14633490e-01  1.90185299e-05  1.90524450e-05  3.80709740e-05 
 6.00000000e-04  7.60495479e-01  8.08648787e-01  2.14599809e-01  1.90150122e-05  1.90555191e-05  3.80705305e-05 
 7.00000000e-04  7.52628158e-01  8.08659535e-01  2.14566061e-01  1.90115259e-05  1.90585608e-05  3.80700860e-05 
 8.00000000e-04  7.44805622e-01  8.08670187e-01  2.14532244e-01  1.90080710e-05  1.90615702e-05  3.80696404e-05 
 9.00000000e-04  7.37028917e-01  8.08680745e-01  2.14498360e-01  1.90046475e-05  1.90645471e-05  3.80691939e-05 
 1.00000000e-03  7.29299099e-01  8.08691208e-01  2.14464409e-01  1.90012554e-05  1.90674916e-05  3.80687463e-05 
 1.10000000e-03  7.21617229e-01  8.08701575e-01  2.14430389e-01  1.89978948e-05  1.90704036e-05  3.80682976e-05 
 1.20000000e-03  7.13984378e-01  8.08711847e-01  2.14396302e-01  1.89945658e-05  1.90732830e-05  3.80678480e-05 
 1.30000000e-03  7.06401624e-01  8.08722023e-01  2.14362146e-01  1.89912682e-05  1.90761298e-05  3.80673973e-05 
