 frequency           cmr                 cmi                 dmr                 dmi                
 1.698243652462e+00 -2.060693348640e+03 -1.271066718247e+00  7.914127686097e+01 -9.113939608908e-04 
 1.737800828749e+00 -2.060693311563e+03 -1.300673642020e+00  7.914127686052e+01 -9.326230533818e-04 
 1.778279410039e+00 -2.060693272745e+03 -1.330970197969e+00  7.914127686006e+01 -9.543466349600e-04 
 1.819700858610e+00 -2.060693232089e+03 -1.361972449550e+00  7.914127685957e+01 -9.765762237558e-04 
 1.862087136663e+00 -2.060693189525e+03 -1.393696834421e+00  7.914127685905e+01 -9.993236061914e-04 
 1.905460717963e+00 -2.060693144949e+03 -1.426160173070e+00  7.914127685852e+01 -1.022600843230e-03 
 1.949844599758e+00 -2.060693098277e+03 -1.459379677808e+00  7.914127685796e+01 -1.046420276771e-03 
 1.995262314969e+00 -2.060693049402e+03 -1.493372961840e+00  7.914127685715e+01 -1.070794536188e-03 
 2.041737944670e+00 -2.060692998221e+03 -1.528158048626e+00  7.914127685654e+01 -1.095736545046e-03 
 2.089296130854e+00 -2.060692944639e+03 -1.563753381463e+00  7.914127685590e+01 -1.121259527924e-03 
 2.137962089502e+00 -2.060692888522e+03 -1.600177833180e+00  7.914127685522e+01 -1.147377017443e-03 
 2.187761623950e+00 -2.060692829763e+03 -1.637450716245e+00  7.914127685451e+01 -1.174102861444e-03 
 2.238721138568e+00 -2.060692768232e+03 -1.675591792935e+00  7.914127685377e+01 -1.201451230322e-03 
 2.290867652768e+00 -2.060692703806e+03 -1.714621285847e+00  7.914127685278e+01 -1.229436624540e-03 
 2.344228815320e+00 -2.060692636344e+03 -1.754559888590e+00  7.914127685197e+01 -1.258073882333e-03 
 2.398832919019e+00 -2.060692565700e+03 -1.795428776771e+00  7.914127685112e+01 -1.287378187550e-03 
 2.454708915685e+00 -2.060692491726e+03 -1.837249619230e+00  7.914127685022e+01 -1.317365077722e-03 
 2.511886431510e+00 -2.060692414265e+03 -1.880044589520e+00  7.914127684908e+01 -1.348050452288e-03 
 2.570395782769e+00 -2.060692333153e+03 -1.923836377646e+00  7.914127684810e+01 -1.379450581051e-03 
 2.630267991895e+00 -2.060692248224e+03 -1.968648202132e+00  7.914127684708e+01 -1.411582112771e-03 
 2.691534803927e+00 -2.060692159286e+03 -2.014503822266e+00  7.914127684600e+01 -1.444462084009e-03 
 2.754228703338e+00 -2.060692066162e+03 -2.061427550777e+00  7.914127684467e+01 -1.478107928157e-03 
 2.818382931264e+00 -2.060691968648e+03 -2.109444266644e+00  7.914127684349e+01 -1.512537484697e-03 
 2.884031503127e+00 -2.060691866537e+03 -2.158579428340e+00  7.914127684226e+01 -1.547769008630e-03 
 2.951209226666e+00 -2.060691759614e+03 -2.208859087304e+00  7.914127684076e+01 -1.583821180170e-03 
 3.019951720402e+00 -2.060691647650e+03 -2.260309901746e+00  7.914127683942e+01 -1.620713114669e-03 
 3.090295432514e+00 -2.060691530409e+03 -2.312959150797e+00  7.914127683800e+01 -1.658464372712e-03 
 3.162277660168e+00 -2.060691407645e+03 -2.366834748962e+00  7.914127683631e+01 -1.697094970507e-03 
 3.235936569296e+00 -2.060691279094e+03 -2.421965260896e+00  7.914127683476e+01 -1.736625390524e-03 
 3.311311214826e+00 -2.060691144480e+03 -2.478379916566e+00  7.914127683315e+01 -1.777076592307e-03 
 3.388441561392e+00 -2.060691003526e+03 -2.536108626770e+00  7.914127683124e+01 -1.818470023610e-03 
 3.467368504525e+00 -2.060690855929e+03 -2.595181998923e+00  7.914127682946e+01 -1.860827631795e-03 
 3.548133892336e+00 -2.060690701375e+03 -2.655631353339e+00  7.914127682717e+01 -1.904171875401e-03 
 3.630780547701e+00 -2.060690539537e+03 -2.717488739804e+00  7.914127682522e+01 -1.948525736152e-03 
 3.715352290972e+00 -2.060690370073e+03 -2.780786954583e+00  7.914127682297e+01 -1.993912731028e-03 
 3.801893963206e+00 -2.060690192624e+03 -2.845559557780e+00  7.914127682083e+01 -2.040356924830e-03 
 3.890451449943e+00 -2.060690006818e+03 -2.911840891164e+00  7.914127681838e+01 -2.087882942867e-03 
 3.981071705535e+00 -2.060689812244e+03 -2.979666096254e+00  7.914127681583e+01 -2.136515984072e-03 
 4.073802778041e+00 -2.060689608506e+03 -3.049071133152e+00  7.914127681337e+01 -2.186281834335e-03 
 4.168693834703e+00 -2.060689395164e+03 -3.120092799402e+00  7.914127681059e+01 -2.237206880150e-03 
 4.265795188016e+00 -2.060689171773e+03 -3.192768749609e+00  7.914127680657e+01 -2.289318122605e-03 
 4.365158322402e+00 -2.060688937844e+03 -3.267137515291e+00  7.914127680375e+01 -2.342643191887e-03 
 4.466835921510e+00 -2.060688692894e+03 -3.343238525457e+00  7.914127680059e+01 -2.397210361581e-03 
 4.570881896149e+00 -2.060688436408e+03 -3.421112127373e+00  7.914127679729e+01 -2.453048563931e-03 
 4.677351412872e+00 -2.060688167825e+03 -3.500799607915e+00  7.914127679384e+01 -2.510187405090e-03 
 4.786300923226e+00 -2.060687886585e+03 -3.582343215575e+00  7.914127679046e+01 -2.568657180840e-03 
 4.897788193684e+00 -2.060687592094e+03 -3.665786182789e+00  7.914127678670e+01 -2.628488892607e-03 
 5.011872336273e+00 -2.060687283720e+03 -3.751172748788e+00  7.914127678277e+01 -2.689714263966e-03 
 5.128613839914e+00 -2.060686960819e+03 -3.838548183142e+00  7.914127677867e+01 -2.752365757419e-03 
 5.248074602498e+00 -2.060686622693e+03 -3.927958809631e+00  7.914127677439e+01 -2.816476591617e-03 
 5.370317963703e+00 -2.060686268637e+03 -4.019452030911e+00  7.914127676991e+01 -2.882080758970e-03 
 5.495408738576e+00 -2.060685897891e+03 -4.113076353525e+00  7.914127676502e+01 -2.949213043665e-03 
 5.623413251903e+00 -2.060685509674e+03 -4.208881413660e+00  7.914127676013e+01 -3.017909040150e-03 
 5.754399373372e+00 -2.060685103157e+03 -4.306918003399e+00  7.914127675502e+01 -3.088205171939e-03 
 5.888436553556e+00 -2.060684677494e+03 -4.407238097752e+00  7.914127674968e+01 -3.160138710970e-03 
 6.025595860744e+00 -2.060684231760e+03 -4.509894881912e+00  7.914127674389e+01 -3.233747797344e-03 
 6.165950018615e+00 -2.060683765027e+03 -4.614942779785e+00  7.914127673784e+01 -3.309071459582e-03 
 6.309573444802e+00 -2.060683276294e+03 -4.722437482506e+00  7.914127673153e+01 -3.386149635288e-03 
 6.456542290347e+00 -2.060682764529e+03 -4.832435978125e+00  7.914127672515e+01 -3.465023192344e-03 
 6.606934480076e+00 -2.060682236310e+03 -4.944996618719e+00  7.914127671827e+01 -3.545733950522e-03 
 6.760829753920e+00 -2.060681675172e+03 -5.060179004188e+00  7.914127671109e+01 -3.628324703748e-03 
 6.918309709189e+00 -2.060681087587e+03 -5.178044233179e+00  7.914127670380e+01 -3.712839242747e-03 
 7.079457843841e+00 -2.060680472306e+03 -5.298654790067e+00  7.914127669597e+01 -3.799322378211e-03 
 7.244359600750e+00 -2.060679828029e+03 -5.422074614193e+00  7.914127668778e+01 -3.887819964659e-03 
 7.413102413009e+00 -2.060679153394e+03 -5.548369133704e+00  7.914127667923e+01 -3.978378924678e-03 
 7.585775750292e+00 -2.060678446963e+03 -5.677605300126e+00  7.914127667008e+01 -4.071047273809e-03 
 7.762471166287e+00 -2.060677707236e+03 -5.809851623877e+00  7.914127666075e+01 -4.165874146071e-03 
 7.943282347243e+00 -2.060676932649e+03 -5.945178210582e+00  7.914127665078e+01 -4.262909819885e-03 
 8.128305161641e+00 -2.060676121562e+03 -6.083656798080e+00  7.914127664037e+01 -4.362205744866e-03 
 8.317637711027e+00 -2.060675272239e+03 -6.225360794336e+00  7.914127662638e+01 -4.463814568730e-03 
 8.511380382024e+00 -2.060674382899e+03 -6.370365316623e+00  7.914127661504e+01 -4.567790166401e-03 
 8.709635899561e+00 -2.060673451649e+03 -6.518747230836e+00  7.914127660318e+01 -4.674187666824e-03 
 8.912509381337e+00 -2.060672476511e+03 -6.670585192439e+00  7.914127659080e+01 -4.783063483358e-03 
 9.120108393559e+00 -2.060671455405e+03 -6.825959687896e+00  7.914127657786e+01 -4.894475343399e-03 
 9.332543007970e+00 -2.060670386181e+03 -6.984953077587e+00  7.914127656414e+01 -5.008482318963e-03 
 9.549925860214e+00 -2.060669266578e+03 -7.147649639069e+00  7.914127654980e+01 -5.125144858073e-03 
 9.772372209558e+00 -2.060668094191e+03 -7.314135611477e+00  7.914127653483e+01 -5.244524816748e-03 
 1.000000000000e+01 -2.060666866575e+03 -7.484499241890e+00  7.914127651941e+01 -5.366685491840e-03 
 1.023292992281e+01 -2.060665581101e+03 -7.658830831035e+00  7.914127650307e+01 -5.491691654502e-03 
 1.047128548051e+01 -2.060664235033e+03 -7.837222781592e+00  7.914127648601e+01 -5.619609584674e-03 
 1.071519305238e+01 -2.060662825541e+03 -8.019769647212e+00  7.914127646776e+01 -5.750507106078e-03 
 1.096478196143e+01 -2.060661349612e+03 -8.206568181800e+00  7.914127644802e+01 -5.884453622269e-03 
 1.122018454302e+01 -2.060659804131e+03 -8.397717391451e+00  7.914127642834e+01 -6.021520153650e-03 
 1.148153621497e+01 -2.060658185826e+03 -8.593318586284e+00  7.914127640779e+01 -6.161779374593e-03 
 1.174897554940e+01 -2.060656491247e+03 -8.793475433885e+00  7.914127638610e+01 -6.305305652358e-03 
 1.202264434617e+01 -2.060654724484e+03 -8.998294081854e+00  7.914127636345e+01 -6.452175086494e-03 
 1.230268770812e+01 -2.060652866421e+03 -9.207882945562e+00  7.914127634001e+01 -6.602465549137e-03 
 1.258925411794e+01 -2.060650920796e+03 -9.422353165294e+00  7.914127631530e+01 -6.756256726212e-03 
 1.288249551693e+01 -2.060648883482e+03 -9.641818399813e+00  7.914127628573e+01 -6.913630159303e-03 
 1.318256738556e+01 -2.060646750158e+03 -9.866394952275e+00  7.914127625876e+01 -7.074669290964e-03 
 1.348962882592e+01 -2.060644516287e+03 -1.009620183155e+01  7.914127623037e+01 -7.239459505689e-03 
 1.380384264603e+01 -2.060642177151e+03 -1.033136081538e+01  7.914127620050e+01 -7.408088177417e-03 
 1.412537544623e+01 -2.060639727777e+03 -1.057199651398e+01  7.914127616929e+01 -7.580644715315e-03 
 1.445439770746e+01 -2.060637162987e+03 -1.081823643643e+01  7.914127613648e+01 -7.757220611094e-03 
 1.479108388168e+01 -2.060634477310e+03 -1.107021105705e+01  7.914127610132e+01 -7.937909487496e-03 
 1.513561248436e+01 -2.060631665079e+03 -1.132805388532e+01  7.914127606554e+01 -8.122807148435e-03 
 1.548816618912e+01 -2.060628727994e+03 -1.159190162199e+01  7.914127602794e+01 -8.312011628892e-03 
 1.584893192461e+01 -2.060625644463e+03 -1.186189388644e+01  7.914127598889e+01 -8.505623247640e-03 
 1.621810097359e+01 -2.060622415612e+03 -1.213817380482e+01  7.914127594433e+01 -8.703744659371e-03 
 1.659586907438e+01 -2.060619034607e+03 -1.242088774442e+01  7.914127590127e+01 -8.906480911942e-03 
 1.698243652462e+01 -2.060615494270e+03 -1.271018547520e+01  7.914127585607e+01 -9.113939498131e-03 
 1.737800828749e+01 -2.060611787093e+03 -1.300622024873e+01  7.914127580908e+01 -9.326230415279e-03 
 1.778279410039e+01 -2.060607905220e+03 -1.330914887892e+01  7.914127575845e+01 -9.543466222460e-03 
 1.819700858610e+01 -2.060603840419e+03 -1.361913182426e+01  7.914127570653e+01 -9.765762101425e-03 
 1.862087136663e+01 -2.060599591736e+03 -1.393633337639e+01  7.914127565250e+01 -9.993235916218e-03 
 1.905460717963e+01 -2.060595134802e+03 -1.426092133181e+01  7.914127559229e+01 -1.022600827558e-02 
 1.949844599758e+01 -2.060590467834e+03 -1.459306769850e+01  7.914127553289e+01 -1.046420259996e-02 
 1.995262314969e+01 -2.060585580950e+03 -1.493294837635e+01  7.914127547084e+01 -1.070794518241e-02 
 2.041737944670e+01 -2.060580463781e+03 -1.528074335099e+01  7.914127540447e+01 -1.095736525806e-02 
 2.089296130854e+01 -2.060575113141e+03 -1.563663690521e+01  7.914127533632e+01 -1.121259507329e-02 
 2.137962089502e+01 -2.060569502331e+03 -1.600081725053e+01  7.914127526136e+01 -1.147376995311e-02 
 2.187761623950e+01 -2.060563634316e+03 -1.637347743384e+01  7.914127518655e+01 -1.174102837754e-02 
 2.238721138568e+01 -2.060557482247e+03 -1.675481452342e+01  7.914127510819e+01 -1.201451204964e-02 
 2.290867652768e+01 -2.060551040295e+03 -1.714503050564e+01  7.914127502502e+01 -1.229436597369e-02 
 2.344228815320e+01 -2.060544302450e+03 -1.754433207072e+01  7.914127493930e+01 -1.258073853252e-02 
 2.398832919019e+01 -2.060537239078e+03 -1.795293031164e+01  7.914127484600e+01 -1.287378156326e-02 
 2.454708915685e+01 -2.060529842866e+03 -1.837104161224e+01  7.914127475068e+01 -1.317365044267e-02 
 2.511886431510e+01 -2.060522105813e+03 -1.879888738522e+01  7.914127465208e+01 -1.348050416483e-02 
 2.570395782769e+01 -2.060513996143e+03 -1.923669375558e+01  7.914127454553e+01 -1.379450542627e-02 
 2.630267991895e+01 -2.060505504364e+03 -1.968469251417e+01  7.914127443750e+01 -1.411582071643e-02 
 2.691534803927e+01 -2.060496620119e+03 -2.014312083405e+01  7.914127432310e+01 -1.444462039948e-02 
 2.754228703338e+01 -2.060487309215e+03 -2.061222093312e+01  7.914127420123e+01 -1.478107880892e-02 
 2.818382931264e+01 -2.060477559607e+03 -2.109224109430e+01  7.914127407698e+01 -1.512537434100e-02 
 2.884031503127e+01 -2.060467358272e+03 -2.158343536164e+01  7.914127394587e+01 -1.547768954432e-02 
 2.951209226666e+01 -2.060456668241e+03 -2.208606317866e+01  7.914127380631e+01 -1.583821122044e-02 
 3.019951720402e+01 -2.060445481716e+03 -2.260039063780e+01  7.914127366292e+01 -1.620713052418e-02 
 3.090295432514e+01 -2.060433768262e+03 -2.312668952817e+01  7.914127351030e+01 -1.658464305956e-02 
 3.162277660168e+01 -2.060421494874e+03 -2.366523788185e+01  7.914127335285e+01 -1.697094899015e-02 
 3.235936569296e+01 -2.060408650896e+03 -2.421632070533e+01  7.914127318575e+01 -1.736625313868e-02 
 3.311311214826e+01 -2.060395193726e+03 -2.478022887766e+01  7.914127301338e+01 -1.777076510215e-02 
 3.388441561392e+01 -2.060381110203e+03 -2.535726073632e+01  7.914127283050e+01 -1.818469935610e-02 
 3.467368504525e+01 -2.060366355127e+03 -2.594772076142e+01  7.914127264163e+01 -1.860827537559e-02 
 3.548133892336e+01 -2.060350912558e+03 -2.655192123389e+01  7.914127244131e+01 -1.904171774398e-02 
 3.630780547701e+01 -2.060334745589e+03 -2.717018115544e+01  7.914127223423e+01 -1.948525627990e-02 
 3.715352290972e+01 -2.060317805281e+03 -2.780282659818e+01  7.914127201511e+01 -1.993912615109e-02 
 3.801893963206e+01 -2.060300081735e+03 -2.845019225663e+01  7.914127178482e+01 -2.040356800553e-02 
 3.890451449943e+01 -2.060281515357e+03 -2.911261923168e+01  7.914127154717e+01 -2.087882809797e-02 
 3.981071705535e+01 -2.060262066306e+03 -2.979045706591e+01  7.914127129499e+01 -2.136515841430e-02 
 4.073802778041e+01 -2.060241708712e+03 -3.048406382416e+01  7.914127103225e+01 -2.186281681487e-02 
 4.168693834703e+01 -2.060220391769e+03 -3.119380514696e+01  7.914127075619e+01 -2.237206716331e-02 
 4.265795188016e+01 -2.060198070300e+03 -3.192005531124e+01  7.914127046738e+01 -2.289317947096e-02 
 4.365158322402e+01 -2.060174697009e+03 -3.266319720175e+01  7.914127016858e+01 -2.342643003964e-02 
 4.466835921510e+01 -2.060150222371e+03 -3.342362250338e+01  7.914126985211e+01 -2.397210160187e-02 
 4.570881896149e+01 -2.060124594550e+03 -3.420173189816e+01  7.914126952111e+01 -2.453048348121e-02 
 4.677351412872e+01 -2.060097759246e+03 -3.499793526480e+01  7.914126917469e+01 -2.510187173844e-02 
 4.786300923226e+01 -2.060069659634e+03 -3.581265188462e+01  7.914126881217e+01 -2.568656933053e-02 
 4.897788193684e+01 -2.060040243366e+03 -3.664631090415e+01  7.914126843307e+01 -2.628488627135e-02 
 5.011872336273e+01 -2.060009433765e+03 -3.749935053199e+01  7.914126803263e+01 -2.689713979347e-02 
 5.128613839914e+01 -2.059977172794e+03 -3.837221977330e+01  7.914126761695e+01 -2.752365452491e-02 
 5.248074602498e+01 -2.059943399321e+03 -3.926537791755e+01  7.914126718099e+01 -2.816476264886e-02 
 5.370317963703e+01 -2.059908035117e+03 -4.017929422495e+01  7.914126672588e+01 -2.882080408963e-02 
 5.495408738576e+01 -2.059870997174e+03 -4.111444858793e+01  7.914126624587e+01 -2.949212668515e-02 
 5.623413251903e+01 -2.059832222416e+03 -4.207133278254e+01  7.914126574617e+01 -3.017908638230e-02 
 5.754399373372e+01 -2.059791613446e+03 -4.305044854338e+01  7.914126522072e+01 -3.088204741192e-02 
 5.888436553556e+01 -2.059749106833e+03 -4.405231060199e+01  7.914126467336e+01 -3.160138249522e-02 
 6.025595860744e+01 -2.059704582942e+03 -4.507744316445e+01  7.914126409702e+01 -3.233747302796e-02 
 6.165950018615e+01 -2.059657970064e+03 -4.612638459160e+01  7.914126349502e+01 -3.309070929669e-02 
 6.309573444802e+01 -2.059609165430e+03 -4.719968429490e+01  7.914126286390e+01 -3.386149067427e-02 
 6.456542290347e+01 -2.059558058814e+03 -4.829790398035e+01  7.914126220334e+01 -3.465022583825e-02 
 6.606934480076e+01 -2.059504552793e+03 -4.942161888373e+01  7.914126151227e+01 -3.545733298496e-02 
 6.760829753920e+01 -2.059448519869e+03 -5.057141603547e+01  7.914126078906e+01 -3.628324005136e-02 
 6.918309709189e+01 -2.059389855729e+03 -5.174789708888e+01  7.914126003208e+01 -3.712838494226e-02 
 7.079457843841e+01 -2.059328430055e+03 -5.295167623498e+01  7.914125923874e+01 -3.799321576173e-02 
 7.244359600750e+01 -2.059264119024e+03 -5.418338209464e+01  7.914125839829e+01 -3.887819104476e-02 
 7.413102413009e+01 -2.059196773337e+03 -5.544365637391e+01  7.914125752940e+01 -3.978378003113e-02 
 7.585775750292e+01 -2.059126249745e+03 -5.673315577800e+01  7.914125661767e+01 -4.071046286327e-02 
 7.762471166287e+01 -2.059052414601e+03 -5.805255261229e+01  7.914125566259e+01 -4.165873087902e-02 
 7.943282347243e+01 -2.058975111503e+03 -5.940253332246e+01  7.914125466299e+01 -4.262908686034e-02 
 8.128305161641e+01 -2.058894166349e+03 -6.078379902069e+01  7.914125361707e+01 -4.362204529992e-02 
 8.317637711027e+01 -2.058809408489e+03 -6.219706701514e+01  7.914125252233e+01 -4.463813267376e-02 
 8.511380382024e+01 -2.058720669690e+03 -6.364307115642e+01  7.914125137576e+01 -4.567788772048e-02 
 8.709635899561e+01 -2.058627763219e+03 -6.512256092227e+01  7.914125017347e+01 -4.674186172655e-02 
 8.912509381337e+01 -2.058530478271e+03 -6.663630131919e+01  7.914124891738e+01 -4.783061882518e-02 
 9.120108393559e+01 -2.058428624031e+03 -6.818507604427e+01  7.914124759964e+01 -4.894473628006e-02 
 9.332543007970e+01 -2.058321971448e+03 -6.976968409742e+01  7.914124622050e+01 -5.008480480917e-02 
 9.549925860214e+01 -2.058210313563e+03 -7.139094410989e+01  7.914124477397e+01 -5.125142888338e-02 
 9.772372209558e+01 -2.058093360728e+03 -7.304968749864e+01  7.914124326336e+01 -5.244522706352e-02 
 1.000000000000e+02 -2.057970965562e+03 -7.474677462513e+01  7.914124167838e+01 -5.366683230337e-02 
 1.023292992281e+02 -2.057842800932e+03 -7.648307243766e+01  7.914124002302e+01 -5.491689231603e-02 
 1.047128548051e+02 -2.057708625787e+03 -7.825947369624e+01  7.914123828688e+01 -5.619606988513e-02 
 1.071519305238e+02 -2.057568136134e+03 -8.007688656235e+01  7.914123646674e+01 -5.750504324045e-02 
 1.096478196143e+02 -2.057421062360e+03 -8.193624229684e+01  7.914123456437e+01 -5.884450641584e-02 
 1.122018454302e+02 -2.057267051415e+03 -8.383848644336e+01  7.914123257021e+01 -6.021516959716e-02 
 1.148153621497e+02 -2.057105820411e+03 -8.578459142244e+01  7.914123048322e+01 -6.161775952300e-02 
 1.174897554940e+02 -2.056937029091e+03 -8.777554677832e+01  7.914122829550e+01 -6.305301985083e-02 
 1.202264434617e+02 -2.056760299358e+03 -8.981236089261e+01  7.914122600851e+01 -6.452171157223e-02 
 1.230268770812e+02 -2.056575281391e+03 -9.189606706022e+01  7.914122361193e+01 -6.602461338850e-02 
 1.258925411794e+02 -2.056381576385e+03 -9.402771725578e+01  7.914122109235e+01 -6.756252213397e-02 
 1.288249551693e+02 -2.056178771722e+03 -9.620838549051e+01  7.914121846639e+01 -6.913625324641e-02 
 1.318256738556e+02 -2.055966452781e+03 -9.843916936989e+01  7.914121571467e+01 -7.074664110559e-02 
 1.348962882592e+02 -2.055744182453e+03 -1.007211886541e+02  7.914121283153e+01 -7.239453954571e-02 
 1.380384264603e+02 -2.055511499520e+03 -1.030555854638e+02  7.914120981345e+01 -7.408082229237e-02 
 1.412537544623e+02 -2.055267885247e+03 -1.054435211583e+02  7.914120665492e+01 -7.580638341950e-02 
 1.445439770746e+02 -2.055012866867e+03 -1.078861872152e+02  7.914120334819e+01 -7.757213782270e-02 
 1.479108388168e+02 -2.054745897071e+03 -1.103847934159e+02  7.914119988089e+01 -7.937902169989e-02 
 1.513561248436e+02 -2.054466412060e+03 -1.129405739981e+02  7.914119625489e+01 -8.122799307917e-02 
 1.548816618912e+02 -2.054173833772e+03 -1.155547883799e+02  7.914119245675e+01 -8.312003227769e-02 
 1.584893192461e+02 -2.053867562071e+03 -1.182287207255e+02  7.914118847857e+01 -8.505614245578e-02 
 1.621810097359e+02 -2.053546967607e+03 -1.209636795472e+02  7.914118430510e+01 -8.703735012628e-02 
 1.659586907438e+02 -2.053211363174e+03 -1.237609945184e+02  7.914117994375e+01 -8.906470575370e-02 
 1.698243652462e+02 -2.052860051167e+03 -1.266220223048e+02  7.914117537719e+01 -9.113928422482e-02 
 1.737800828749e+02 -2.052492317277e+03 -1.295481463481e+02  7.914117059486e+01 -9.326218547522e-02 
 1.778279410039e+02 -2.052107392538e+03 -1.325407724352e+02  7.914116558705e+01 -9.543453506214e-02 
 1.819700858610e+02 -2.051704486371e+03 -1.356013330650e+02  7.914116034349e+01 -9.765748475842e-02 
 1.862087136663e+02 -2.051282756053e+03 -1.387312837299e+02  7.914115485311e+01 -9.993221316257e-02 
 1.905460717963e+02 -2.050841348300e+03 -1.419321087057e+02  7.914114909591e+01 -1.022599263060e-01 
 1.949844599758e+02 -2.050379331279e+03 -1.452053120007e+02  7.914114307665e+01 -1.046418583645e-01 
 1.995262314969e+02 -2.049895756584e+03 -1.485524259210e+02  7.914113677111e+01 -1.070792721975e-01 
 2.041737944670e+02 -2.049389654791e+03 -1.519750109855e+02  7.914113017001e+01 -1.095734601118e-01 
 2.089296130854e+02 -2.048859958860e+03 -1.554746447038e+02  7.914112325850e+01 -1.121257445020e-01 
 2.137962089502e+02 -2.048305599263e+03 -1.590529356042e+02  7.914111602116e+01 -1.147374785624e-01 
 2.187761623950e+02 -2.047725434149e+03 -1.627115129119e+02  7.914110843099e+01 -1.174100469769e-01 
 2.238721138568e+02 -2.047118278548e+03 -1.664520308464e+02  7.914110049550e+01 -1.201448667667e-01 
 2.290867652768e+02 -2.046482893438e+03 -1.702761669359e+02  7.914109218524e+01 -1.229433878663e-01 
 2.344228815320e+02 -2.045817992486e+03 -1.741856230162e+02  7.914108348492e+01 -1.258070940169e-01 
 2.398832919019e+02 -2.045122216228e+03 -1.781821206819e+02  7.914107436306e+01 -1.287375034749e-01 
 2.454708915685e+02 -2.044394161689e+03 -1.822674060964e+02  7.914106482194e+01 -1.317361699511e-01 
 2.511886431510e+02 -2.043632341069e+03 -1.864432424002e+02  7.914105483028e+01 -1.348046832528e-01 
 2.570395782769e+02 -2.042835230375e+03 -1.907114180724e+02  7.914104436739e+01 -1.379446702452e-01 
 2.630267991895e+02 -2.042001237152e+03 -1.950737408500e+02  7.914103340439e+01 -1.411577956613e-01 
 2.691534803927e+02 -2.041128650614e+03 -1.995320273415e+02  7.914102193372e+01 -1.444457630712e-01 
 2.754228703338e+02 -2.040215753843e+03 -2.040881240032e+02  7.914100992176e+01 -1.478103156457e-01 
 2.818382931264e+02 -2.039260721560e+03 -2.087438868088e+02  7.914099733541e+01 -1.512532371552e-01 
 2.884031503127e+02 -2.038261615866e+03 -2.135011787148e+02  7.914098416524e+01 -1.547763529924e-01 
 2.951209226666e+02 -2.037216478461e+03 -2.183618879263e+02  7.914097036296e+01 -1.583815309384e-01 
 3.019951720402e+02 -2.036123259675e+03 -2.233279125990e+02  7.914095592224e+01 -1.620706824161e-01 
 3.090295432514e+02 -2.034979745652e+03 -2.284011428743e+02  7.914094080080e+01 -1.658457632461e-01 
 3.162277660168e+02 -2.033783755006e+03 -2.335835033682e+02  7.914092495757e+01 -1.697087748033e-01 
 3.235936569296e+02 -2.032532898689e+03 -2.388768976901e+02  7.914090837494e+01 -1.736617651592e-01 
 3.311311214826e+02 -2.031224732259e+03 -2.442832408972e+02  7.914089100604e+01 -1.777068299804e-01 
