 time            d7              h7              c7              p7             
 0.00000000e+00 -3.66822280e-01  1.70454428e-10  9.89255715e-01  1.60018595e-03 
 5.00000000e-11 -3.66822280e-01  1.70454317e-10  9.89255715e-01  1.60018595e-03 
 1.00000000e-10 -3.66822280e-01  1.70454095e-10  9.89255715e-01  1.60018595e-03 
 2.00000000e-10 -3.66822280e-01  1.70453762e-10  9.89255715e-01  1.60018595e-03 
 4.00000000e-10 -3.66822280e-01  1.70453651e-10  9.89255715e-01  1.60018595e-03 
 8.00000000e-10 -3.66822280e-01  1.70453540e-10  9.89255715e-01  1.60018595e-03 
 1.60000000e-09 -3.66822280e-01  1.70452985e-10  9.89255715e-01  1.60018595e-03 
 3.20000000e-09 -3.66822280e-01  1.70453873e-10  9.89255715e-01  1.60018595e-03 
 6.40000000e-09 -3.66822280e-01  1.70454983e-10  9.89255715e-01  1.60018595e-03 
 1.14000000e-08 -3.66822280e-01  1.70451986e-10  9.89255715e-01  1.60018595e-03 
 1.64000000e-08 -3.66822280e-01  1.70446435e-10  9.89255715e-01  1.60018595e-03 
 2.14000000e-08 -3.66822280e-01  1.70440662e-10  9.89255715e-01  1.60018595e-03 
 2.64000000e-08 -3.66822280e-01  1.70434888e-10  9.89255715e-01  1.60018595e-03 
 3.14000000e-08 -3.66822280e-01  1.70429115e-10  9.89255715e-01  1.60018595e-03 
 3.64000000e-08 -3.66822280e-01  1.70423453e-10  9.89255715e-01  1.60018595e-03 
 4.14000000e-08 -3.66822280e-01  1.70417791e-10  9.89255715e-01  1.60018595e-03 
 4.64000000e-08 -3.66822280e-01  1.70412129e-10  9.89255715e-01  1.60018595e-03 
 5.14000000e-08 -3.66822280e-01  1.70406356e-10  9.89255715e-01  1.60018595e-03 
 5.64000000e-08 -3.66822280e-01  1.70400249e-10  9.89255715e-01  1.60018595e-03 
 6.14000000e-08 -3.66822280e-01  1.70394254e-10  9.89255715e-01  1.60018595e-03 
 6.64000000e-08 -3.66822280e-01  1.70388259e-10  9.89255715e-01  1.60018595e-03 
 7.14000000e-08 -3.66822280e-01  1.70382264e-10  9.89255715e-01  1.60018595e-03 
 7.64000000e-08 -3.66822280e-01  1.70376491e-10  9.89255715e-01  1.60018595e-03 
 8.14000000e-08 -3.66822280e-01  1.70370718e-10  9.89255715e-01  1.60018595e-03 
 8.64000000e-08 -3.66822280e-01  1.70364833e-10  9.89255715e-01  1.60018595e-03 
 9.14000000e-08 -3.66822280e-01  1.70359060e-10  9.89255715e-01  1.60018595e-03 
 9.64000000e-08 -3.66822280e-01  1.70353398e-10  9.89255715e-01  1.60018595e-03 
 1.01400000e-07 -3.66822280e-01  1.70347736e-10  9.89255715e-01  1.60018595e-03 
 1.06400000e-07 -3.66822280e-01  1.70342074e-10  9.89255715e-01  1.60018595e-03 
 1.11400000e-07 -3.66822280e-01  1.70336634e-10  9.89255715e-01  1.60018595e-03 
 1.16400000e-07 -3.66822280e-01  1.70331083e-10  9.89255715e-01  1.60018595e-03 
 1.21400000e-07 -3.66822280e-01  1.70325309e-10  9.89255715e-01  1.60018595e-03 
 1.26400000e-07 -3.66822280e-01  1.70319536e-10  9.89255715e-01  1.60018595e-03 
 1.31400000e-07 -3.66822280e-01  1.70313541e-10  9.89255715e-01  1.60018595e-03 
 1.36400000e-07 -3.66822280e-01  1.70307768e-10  9.89255715e-01  1.60018595e-03 
 1.41400000e-07 -3.66822280e-01  1.70301995e-10  9.89255715e-01  1.60018595e-03 
 1.46400000e-07 -3.66822280e-01  1.70296222e-10  9.89255715e-01  1.60018595e-03 
 1.51400000e-07 -3.66822280e-01  1.70290670e-10  9.89255715e-01  1.60018595e-03 
 1.56400000e-07 -3.66822280e-01  1.70284897e-10  9.89255715e-01  1.60018595e-03 
 1.61400000e-07 -3.66822280e-01  1.70279013e-10  9.89255715e-01  1.60018595e-03 
 1.66400000e-07 -3.66822280e-01  1.70273129e-10  9.89255715e-01  1.60018595e-03 
 1.71400000e-07 -3.66822280e-01  1.70267356e-10  9.89255715e-01  1.60018595e-03 
 1.76400000e-07 -3.66822280e-01  1.70261472e-10  9.89255715e-01  1.60018595e-03 
 1.81400000e-07 -3.66822280e-01  1.70255587e-10  9.89255715e-01  1.60018595e-03 
 1.86400000e-07 -3.66822280e-01  1.70249814e-10  9.89255715e-01  1.60018595e-03 
 1.91400000e-07 -3.66822280e-01  1.70244041e-10  9.89255715e-01  1.60018595e-03 
 1.96400000e-07 -3.66822280e-01  1.70238490e-10  9.89255715e-01  1.60018595e-03 
 2.01400000e-07 -3.66822280e-01  1.70232939e-10  9.89255715e-01  1.60018595e-03 
 2.06400000e-07 -3.66822280e-01  1.70227166e-10  9.89255715e-01  1.60018595e-03 
 2.11400000e-07 -3.66822280e-01  1.70221393e-10  9.89255715e-01  1.60018595e-03 
 2.16400000e-07 -3.66822280e-01  1.70215508e-10  9.89255715e-01  1.60018595e-03 
 2.21400000e-07 -3.66822280e-01  1.70209513e-10  9.89255715e-01  1.60018595e-03 
 2.26400000e-07 -3.66822280e-01  1.70203851e-10  9.89255715e-01  1.60018595e-03 
 2.31400000e-07 -3.66822280e-01  1.70198300e-10  9.89255715e-01  1.60018595e-03 
 2.36400000e-07 -3.66822280e-01  1.70192527e-10  9.89255715e-01  1.60018595e-03 
 2.41400000e-07 -3.66822280e-01  1.70186643e-10  9.89255715e-01  1.60018595e-03 
