 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.104983763846e+00  1.104983763846e+00  6.547486999914e-01  6.200122365245e-01 -2.998539718588e-05 
