 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)         
 2.36400000e-07 -3.39315218e-01  7.30992208e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.41400000e-07 -3.39315218e-01  7.30992145e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.46400000e-07 -3.39315218e-01  7.30992081e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.51400000e-07 -3.39315218e-01  7.30992020e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.56400000e-07 -3.39315218e-01  7.30991960e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.61400000e-07 -3.39315218e-01  7.30991899e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.66400000e-07 -3.39315218e-01  7.30991837e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.71400000e-07 -3.39315218e-01  7.30991775e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.76400000e-07 -3.39315218e-01  7.30991712e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.81400000e-07 -3.39315218e-01  7.30991648e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.86400000e-07 -3.39315218e-01  7.30991586e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.91400000e-07 -3.39315218e-01  7.30991524e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 2.96400000e-07 -3.39315218e-01  7.30991463e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.01400000e-07 -3.39315218e-01  7.30991403e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.06400000e-07 -3.39315218e-01  7.30991342e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 3.11400000e-07 -3.39315218e-01  7.30991280e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
