 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-1.43000000e-02  1.66011569e+00  7.87724723e-01  2.17684790e-01  2.03963394e-05  1.77142921e-05  3.81106309e-05 
-1.42000000e-02  1.65762289e+00  7.87772799e-01  2.17675482e-01  2.03808490e-05  1.77296630e-05  3.81105115e-05 
-1.41000000e-02  1.65502076e+00  7.87820439e-01  2.17665883e-01  2.03655087e-05  1.77448800e-05  3.81103883e-05 
-1.40000000e-02  1.65230582e+00  7.87867629e-01  2.17655983e-01  2.03503237e-05  1.77599380e-05  3.81102612e-05 
-1.39000000e-02  1.64947496e+00  7.87914352e-01  2.17645770e-01  2.03352984e-05  1.77748322e-05  3.81101302e-05 
-1.38000000e-02  1.64652548e+00  7.87960595e-01  2.17635235e-01  2.03204368e-05  1.77895585e-05  3.81099950e-05 
-1.37000000e-02  1.64343710e+00  7.88006268e-01  2.17624320e-01  2.03057674e-05  1.78040881e-05  3.81098549e-05 
-1.36000000e-02  1.64024236e+00  7.88051512e-01  2.17613117e-01  2.02912454e-05  1.78184663e-05  3.81097110e-05 
-1.35000000e-02  1.63692411e+00  7.88096248e-01  2.17601575e-01  2.02768948e-05  1.78326687e-05  3.81095628e-05 
-1.34000000e-02  1.63348192e+00  7.88140474e-01  2.17589692e-01  2.02627166e-05  1.78466943e-05  3.81094103e-05 
-1.33000000e-02  1.62991601e+00  7.88184188e-01  2.17577466e-01  2.02487109e-05  1.78605430e-05  3.81092533e-05 
-1.32000000e-02  1.62622717e+00  7.88227391e-01  2.17564899e-01  2.02348770e-05  1.78742155e-05  3.81090919e-05 
-1.31000000e-02  1.62241680e+00  7.88270088e-01  2.17551993e-01  2.02212133e-05  1.78877135e-05  3.81089261e-05 
-1.30000000e-02  1.61848684e+00  7.88312284e-01  2.17538752e-01  2.02077176e-05  1.79010391e-05  3.81087560e-05 
-1.29000000e-02  1.61443968e+00  7.88353989e-01  2.17525182e-01  2.01943870e-05  1.79141954e-05  3.81085817e-05 
-1.28000000e-02  1.61027816e+00  7.88395211e-01  2.17511291e-01  2.01812178e-05  1.79271860e-05  3.81084032e-05 
-1.27000000e-02  1.60600547e+00  7.88435963e-01  2.17497084e-01  2.01682063e-05  1.79400151e-05  3.81082207e-05 
-1.26000000e-02  1.60162506e+00  7.88476258e-01  2.17482572e-01  2.01553479e-05  1.79526869e-05  3.81080342e-05 
-1.25000000e-02  1.59714058e+00  7.88516108e-01  2.17467763e-01  2.01426381e-05  1.79652064e-05  3.81078438e-05 
-1.24000000e-02  1.59255585e+00  7.88555530e-01  2.17452667e-01  2.01300719e-05  1.79775785e-05  3.81076498e-05 
-1.23000000e-02  1.58787474e+00  7.88594538e-01  2.17437295e-01  2.01176444e-05  1.79898084e-05  3.81074521e-05 
-1.22000000e-02  1.58310114e+00  7.88633147e-01  2.17421655e-01  2.01053507e-05  1.80019011e-05  3.81072511e-05 
-1.21000000e-02  1.57823893e+00  7.88671371e-01  2.17405759e-01  2.00931856e-05  1.80138617e-05  3.81070466e-05 
-1.20000000e-02  1.57329191e+00  7.88709226e-01  2.17389616e-01  2.00811443e-05  1.80256954e-05  3.81068390e-05 
-1.19000000e-02  1.56826381e+00  7.88746726e-01  2.17373236e-01  2.00692221e-05  1.80374069e-05  3.81066283e-05 
-1.18000000e-02  1.56315821e+00  7.88783886e-01  2.17356628e-01  2.00574142e-05  1.80490011e-05  3.81064147e-05 
-1.17000000e-02  1.55797858e+00  7.88820718e-01  2.17339800e-01  2.00457163e-05  1.80604825e-05  3.81061982e-05 
-1.16000000e-02  1.55272822e+00  7.88857236e-01  2.17322763e-01  2.00341241e-05  1.80718555e-05  3.81059789e-05 
-1.15000000e-02  1.54741030e+00  7.88893451e-01  2.17305524e-01  2.00226335e-05  1.80831242e-05  3.81057570e-05 
-1.14000000e-02  1.54202781e+00  7.88929376e-01  2.17288090e-01  2.00112408e-05  1.80942925e-05  3.81055326e-05 
-1.13000000e-02  1.53658360e+00  7.88965022e-01  2.17270470e-01  1.99999422e-05  1.81053642e-05  3.81053058e-05 
-1.12000000e-02  1.53108036e+00  7.89000398e-01  2.17252669e-01  1.99887345e-05  1.81163428e-05  3.81050766e-05 
-1.11000000e-02  1.52552063e+00  7.89035515e-01  2.17234695e-01  1.99776143e-05  1.81272315e-05  3.81048451e-05 
-1.10000000e-02  1.51990681e+00  7.89070382e-01  2.17216554e-01  1.99665786e-05  1.81380336e-05  3.81046115e-05 
-1.09000000e-02  1.51424115e+00  7.89105007e-01  2.17198251e-01  1.99556246e-05  1.81487518e-05  3.81043757e-05 
-1.08000000e-02  1.50852579e+00  7.89139399e-01  2.17179792e-01  1.99447496e-05  1.81593889e-05  3.81041379e-05 
-1.07000000e-02  1.50276273e+00  7.89173564e-01  2.17161182e-01  1.99339512e-05  1.81699475e-05  3.81038981e-05 
-1.06000000e-02  1.49695388e+00  7.89207511e-01  2.17142425e-01  1.99232270e-05  1.81804300e-05  3.81036563e-05 
-1.05000000e-02  1.49110102e+00  7.89241245e-01  2.17123527e-01  1.99125747e-05  1.81908387e-05  3.81034127e-05 
-1.04000000e-02  1.48520686e+00  7.89274779e-01  2.17104494e-01  1.99019908e-05  1.82011768e-05  3.81031674e-05 
-1.03000000e-02  1.47927075e+00  7.89308107e-01  2.17085323e-01  1.98914768e-05  1.82114437e-05  3.81029202e-05 
-1.02000000e-02  1.47329548e+00  7.89341240e-01  2.17066023e-01  1.98810289e-05  1.82216428e-05  3.81026713e-05 
