 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  0.00000000e+00  0.00000000e+00  2.18255866e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  2.00000000e-02  0.00000000e+00  2.53941179e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.00000000e-02  0.00000000e+00  2.84350432e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.00000000e-02  0.00000000e+00  3.08696661e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.00000000e-02  0.00000000e+00  3.26942931e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.00000000e-01  0.00000000e+00  3.39780179e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.20000000e-01  0.00000000e+00  3.48430027e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.40000000e-01  0.00000000e+00  3.54045287e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.60000000e-01  0.00000000e+00  3.57643597e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.80000000e-01  0.00000000e+00  3.59972298e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  2.00000000e-01  0.00000000e+00  3.61504061e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  2.20000000e-01  0.00000000e+00  3.62558806e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  2.40000000e-01  0.00000000e+00  3.63329216e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  2.60000000e-01  0.00000000e+00  3.63941241e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  2.80000000e-01  0.00000000e+00  3.64462856e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.00000000e-01  0.00000000e+00  3.64947238e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.20000000e-01  0.00000000e+00  3.65400764e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.40000000e-01  0.00000000e+00  3.65886025e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.60000000e-01  0.00000000e+00  3.66352429e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  3.80000000e-01  0.00000000e+00  3.66811953e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.00000000e-01  0.00000000e+00  3.67224828e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.20000000e-01  0.00000000e+00  3.67554573e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.40000000e-01  0.00000000e+00  3.67758114e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.60000000e-01  0.00000000e+00  3.67813415e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  4.80000000e-01  0.00000000e+00  3.67741418e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.00000000e-01  0.00000000e+00  3.67616592e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.20000000e-01  0.00000000e+00  3.67548826e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.40000000e-01  0.00000000e+00  3.67633704e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.60000000e-01  0.00000000e+00  3.67903785e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  5.80000000e-01  0.00000000e+00  3.68307412e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.00000000e-01  0.00000000e+00  3.68738332e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.20000000e-01  0.00000000e+00  3.69086779e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.40000000e-01  0.00000000e+00  3.69278834e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.60000000e-01  0.00000000e+00  3.69287138e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  6.80000000e-01  0.00000000e+00  3.69121352e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.00000000e-01  0.00000000e+00  3.68812452e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.20000000e-01  0.00000000e+00  3.68398655e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.40000000e-01  0.00000000e+00  3.67914648e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.60000000e-01  0.00000000e+00  3.67384526e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  7.80000000e-01  0.00000000e+00  3.66820192e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.00000000e-01  0.00000000e+00  3.66224814e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.20000000e-01  0.00000000e+00  3.65597143e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.40000000e-01  0.00000000e+00  3.64934246e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.60000000e-01  0.00000000e+00  3.64232641e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  8.80000000e-01  0.00000000e+00  3.63488423e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.00000000e-01  0.00000000e+00  3.62697407e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.20000000e-01  0.00000000e+00  3.61855018e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.40000000e-01  0.00000000e+00  3.60956190e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.60000000e-01  0.00000000e+00  3.59995235e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  9.80000000e-01  0.00000000e+00  3.58965696e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.00000000e+00  0.00000000e+00  3.57860145e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.02000000e+00  0.00000000e+00  3.56670045e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.04000000e+00  0.00000000e+00  3.55385678e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.06000000e+00  0.00000000e+00  3.53997899e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.08000000e+00  0.00000000e+00  3.52490070e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.10000000e+00  0.00000000e+00  3.50847821e+01 
 frequency       vcm_record      vcm_record      gain_db        
 1.00000000e+00  1.12000000e+00  0.00000000e+00  3.49052448e+01 
 frequency       vcm_record      vcm_record      gain_db        
