 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -4.17378191e-01  9.89572427e-01 
 9.77812500e-01 -2.43750000e-02 -4.06944277e-01  9.89572439e-01 
 9.78125000e-01 -2.37500000e-02 -3.96510315e-01  9.89572450e-01 
 9.78437500e-01 -2.31250000e-02 -3.86076307e-01  9.89572461e-01 
 9.78750000e-01 -2.25000000e-02 -3.75642254e-01  9.89572472e-01 
 9.79062500e-01 -2.18750000e-02 -3.65208159e-01  9.89572483e-01 
 9.79375000e-01 -2.12500000e-02 -3.54774023e-01  9.89572493e-01 
 9.79687500e-01 -2.06250000e-02 -3.44339847e-01  9.89572503e-01 
 9.80000000e-01 -2.00000000e-02 -3.33905634e-01  9.89572512e-01 
 9.80312500e-01 -1.93750000e-02 -3.23471384e-01  9.89572522e-01 
 9.80625000e-01 -1.87500000e-02 -3.13037100e-01  9.89572531e-01 
 9.80937500e-01 -1.81250000e-02 -3.02602782e-01  9.89572539e-01 
 9.81250000e-01 -1.75000000e-02 -2.92168433e-01  9.89572548e-01 
 9.81562500e-01 -1.68750000e-02 -2.81734055e-01  9.89572556e-01 
 9.81875000e-01 -1.62500000e-02 -2.71299648e-01  9.89572564e-01 
 9.82187500e-01 -1.56250000e-02 -2.60865214e-01  9.89572571e-01 
 9.82500000e-01 -1.50000000e-02 -2.50430755e-01  9.89572578e-01 
 9.82812500e-01 -1.43750000e-02 -2.39996272e-01  9.89572585e-01 
 9.83125000e-01 -1.37500000e-02 -2.29561767e-01  9.89572592e-01 
 9.83437500e-01 -1.31250000e-02 -2.19127241e-01  9.89572598e-01 
 9.83750000e-01 -1.25000000e-02 -2.08692696e-01  9.89572604e-01 
 9.84062500e-01 -1.18750000e-02 -1.98258133e-01  9.89572610e-01 
 9.84375000e-01 -1.12500000e-02 -1.87823554e-01  9.89572616e-01 
 9.84687500e-01 -1.06250000e-02 -1.77388960e-01  9.89572621e-01 
 9.85000000e-01 -1.00000000e-02 -1.66954353e-01  9.89572626e-01 
 9.85312500e-01 -9.37500000e-03 -1.56519734e-01  9.89572630e-01 
 9.85625000e-01 -8.75000000e-03 -1.46085104e-01  9.89572634e-01 
 9.85937500e-01 -8.12500000e-03 -1.35650466e-01  9.89572638e-01 
 9.86250000e-01 -7.50000000e-03 -1.25215820e-01  9.89572642e-01 
 9.86562500e-01 -6.87500000e-03 -1.14781168e-01  9.89572645e-01 
 9.86875000e-01 -6.25000000e-03 -1.04346511e-01  9.89572649e-01 
 9.87187500e-01 -5.62500000e-03 -9.39118511e-02  9.89572651e-01 
 9.87500000e-01 -5.00000000e-03 -8.34771893e-02  9.89572654e-01 
 9.87812500e-01 -4.37500000e-03 -7.30425271e-02  9.89572656e-01 
 9.88125000e-01 -3.75000000e-03 -6.26078659e-02  9.89572658e-01 
 9.88437500e-01 -3.12500000e-03 -5.21732073e-02  9.89572660e-01 
 9.88750000e-01 -2.50000000e-03 -4.17385524e-02  9.89572661e-01 
