 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.98597758e-01  9.11709192e-01 
 8.87812500e-01 -2.43750000e-02 -3.88649222e-01  9.11709362e-01 
 8.88125000e-01 -2.37500000e-02 -3.78698908e-01  9.11709528e-01 
 8.88437500e-01 -2.31250000e-02 -3.68746956e-01  9.11709689e-01 
 8.88750000e-01 -2.25000000e-02 -3.58793492e-01  9.11709845e-01 
 8.89062500e-01 -2.18750000e-02 -3.48838630e-01  9.11709997e-01 
 8.89375000e-01 -2.12500000e-02 -3.38882474e-01  9.11710144e-01 
 8.89687500e-01 -2.06250000e-02 -3.28925118e-01  9.11710286e-01 
 8.90000000e-01 -2.00000000e-02 -3.18966648e-01  9.11710425e-01 
 8.90312500e-01 -1.93750000e-02 -3.09007143e-01  9.11710558e-01 
 8.90625000e-01 -1.87500000e-02 -2.99046675e-01  9.11710687e-01 
 8.90937500e-01 -1.81250000e-02 -2.89085311e-01  9.11710812e-01 
 8.91250000e-01 -1.75000000e-02 -2.79123112e-01  9.11710933e-01 
 8.91562500e-01 -1.68750000e-02 -2.69160134e-01  9.11711048e-01 
 8.91875000e-01 -1.62500000e-02 -2.59196431e-01  9.11711160e-01 
 8.92187500e-01 -1.56250000e-02 -2.49232051e-01  9.11711267e-01 
 8.92500000e-01 -1.50000000e-02 -2.39267040e-01  9.11711370e-01 
 8.92812500e-01 -1.43750000e-02 -2.29301440e-01  9.11711469e-01 
 8.93125000e-01 -1.37500000e-02 -2.19335291e-01  9.11711563e-01 
 8.93437500e-01 -1.31250000e-02 -2.09368631e-01  9.11711653e-01 
 8.93750000e-01 -1.25000000e-02 -1.99401494e-01  9.11711739e-01 
 8.94062500e-01 -1.18750000e-02 -1.89433914e-01  9.11711820e-01 
 8.94375000e-01 -1.12500000e-02 -1.79465921e-01  9.11711897e-01 
 8.94687500e-01 -1.06250000e-02 -1.69497546e-01  9.11711970e-01 
 8.95000000e-01 -1.00000000e-02 -1.59528817e-01  9.11712039e-01 
 8.95312500e-01 -9.37500000e-03 -1.49559760e-01  9.11712104e-01 
 8.95625000e-01 -8.75000000e-03 -1.39590401e-01  9.11712164e-01 
 8.95937500e-01 -8.12500000e-03 -1.29620765e-01  9.11712220e-01 
 8.96250000e-01 -7.50000000e-03 -1.19650876e-01  9.11712272e-01 
 8.96562500e-01 -6.87500000e-03 -1.09680754e-01  9.11712320e-01 
 8.96875000e-01 -6.25000000e-03 -9.97104239e-02  9.11712363e-01 
 8.97187500e-01 -5.62500000e-03 -8.97399051e-02  9.11712403e-01 
 8.97500000e-01 -5.00000000e-03 -7.97692187e-02  9.11712438e-01 
 8.97812500e-01 -4.37500000e-03 -6.97983844e-02  9.11712469e-01 
 8.98125000e-01 -3.75000000e-03 -5.98274221e-02  9.11712496e-01 
 8.98437500e-01 -3.12500000e-03 -4.98563503e-02  9.11712519e-01 
 8.98750000e-01 -2.50000000e-03 -3.98851881e-02  9.11712537e-01 
 8.99062500e-01 -1.87500000e-03 -2.99139538e-02  9.11712552e-01 
 8.99375000e-01 -1.25000000e-03 -1.99426658e-02  9.11712562e-01 
 8.99687500e-01 -6.25000000e-04 -9.97134181e-03  9.11712568e-01 
 9.00000000e-01  3.99680289e-15 -8.36345437e-11  9.11712570e-01 
 9.00312500e-01  6.25000000e-04  9.97134172e-03  9.11712568e-01 
 9.00625000e-01  1.25000000e-03  1.99426656e-02  9.11712562e-01 
 9.00937500e-01  1.87500000e-03  2.99139538e-02  9.11712552e-01 
 9.01250000e-01  2.50000000e-03  3.98851881e-02  9.11712537e-01 
 9.01562500e-01  3.12500000e-03  4.98563503e-02  9.11712519e-01 
 9.01875000e-01  3.75000000e-03  5.98274220e-02  9.11712496e-01 
 9.02187500e-01  4.37500000e-03  6.97983845e-02  9.11712469e-01 
 9.02500000e-01  5.00000000e-03  7.97692188e-02  9.11712438e-01 
 9.02812500e-01  5.62500000e-03  8.97399051e-02  9.11712403e-01 
 9.03125000e-01  6.25000000e-03  9.97104239e-02  9.11712363e-01 
 9.03437500e-01  6.87500000e-03  1.09680754e-01  9.11712320e-01 
 9.03750000e-01  7.50000000e-03  1.19650875e-01  9.11712272e-01 
 9.04062500e-01  8.12500000e-03  1.29620765e-01  9.11712220e-01 
 9.04375000e-01  8.75000000e-03  1.39590401e-01  9.11712164e-01 
 9.04687500e-01  9.37500000e-03  1.49559760e-01  9.11712104e-01 
 9.05000000e-01  1.00000000e-02  1.59528817e-01  9.11712039e-01 
 9.05312500e-01  1.06250000e-02  1.69497546e-01  9.11711970e-01 
 9.05625000e-01  1.12500000e-02  1.79465921e-01  9.11711897e-01 
 9.05937500e-01  1.18750000e-02  1.89433914e-01  9.11711820e-01 
 9.06250000e-01  1.25000000e-02  1.99401494e-01  9.11711739e-01 
 9.06562500e-01  1.31250000e-02  2.09368631e-01  9.11711653e-01 
 9.06875000e-01  1.37500000e-02  2.19335291e-01  9.11711563e-01 
 9.07187500e-01  1.43750000e-02  2.29301440e-01  9.11711469e-01 
 9.07500000e-01  1.50000000e-02  2.39267040e-01  9.11711370e-01 
 9.07812500e-01  1.56250000e-02  2.49232051e-01  9.11711267e-01 
 9.08125000e-01  1.62500000e-02  2.59196431e-01  9.11711160e-01 
 9.08437500e-01  1.68750000e-02  2.69160134e-01  9.11711048e-01 
 9.08750000e-01  1.75000000e-02  2.79123112e-01  9.11710933e-01 
 9.09062500e-01  1.81250000e-02  2.89085311e-01  9.11710812e-01 
 9.09375000e-01  1.87500000e-02  2.99046675e-01  9.11710687e-01 
 9.09687500e-01  1.93750000e-02  3.09007143e-01  9.11710558e-01 
 9.10000000e-01  2.00000000e-02  3.18966648e-01  9.11710425e-01 
 9.10312500e-01  2.06250000e-02  3.28925118e-01  9.11710286e-01 
 9.10625000e-01  2.12500000e-02  3.38882474e-01  9.11710144e-01 
 9.10937500e-01  2.18750000e-02  3.48838630e-01  9.11709997e-01 
 9.11250000e-01  2.25000000e-02  3.58793492e-01  9.11709845e-01 
 9.11562500e-01  2.31250000e-02  3.68746956e-01  9.11709689e-01 
 9.11875000e-01  2.37500000e-02  3.78698908e-01  9.11709528e-01 
 9.12187500e-01  2.43750000e-02  3.88649222e-01  9.11709362e-01 
 9.12500000e-01  2.50000000e-02  3.98597758e-01  9.11709192e-01 
