 v-sweep         v(vx)           v(nmir)         v(tail)         m1_id           m2_id           m5_id          
-1.69000000e-02  1.74415068e+00  8.01369232e-01  2.35752992e-01  2.15211600e-05  1.68056256e-05  3.83267848e-05 
-1.68000000e-02  1.74389505e+00  8.01420908e-01  2.35748461e-01  2.15023157e-05  1.68244192e-05  3.83267342e-05 
-1.67000000e-02  1.74363645e+00  8.01472630e-01  2.35743959e-01  2.14834702e-05  1.68432144e-05  3.83266838e-05 
-1.66000000e-02  1.74337480e+00  8.01524398e-01  2.35739485e-01  2.14646235e-05  1.68620110e-05  3.83266338e-05 
-1.65000000e-02  1.74311004e+00  8.01576212e-01  2.35735040e-01  2.14457759e-05  1.68808089e-05  3.83265840e-05 
-1.64000000e-02  1.74284208e+00  8.01628071e-01  2.35730624e-01  2.14269273e-05  1.68996081e-05  3.83265346e-05 
-1.63000000e-02  1.74257085e+00  8.01679976e-01  2.35726236e-01  2.14080778e-05  1.69184085e-05  3.83264856e-05 
-1.62000000e-02  1.74229627e+00  8.01731926e-01  2.35721875e-01  2.13892276e-05  1.69372099e-05  3.83264368e-05 
-1.61000000e-02  1.74201825e+00  8.01783921e-01  2.35717543e-01  2.13703768e-05  1.69560123e-05  3.83263883e-05 
-1.60000000e-02  1.74173672e+00  8.01835960e-01  2.35713239e-01  2.13515254e-05  1.69748155e-05  3.83263402e-05 
-1.59000000e-02  1.74145157e+00  8.01888045e-01  2.35708962e-01  2.13326735e-05  1.69936195e-05  3.83262923e-05 
-1.58000000e-02  1.74116272e+00  8.01940174e-01  2.35704713e-01  2.13138213e-05  1.70124242e-05  3.83262448e-05 
-1.57000000e-02  1.74087006e+00  8.01992347e-01  2.35700491e-01  2.12949689e-05  1.70312293e-05  3.83261976e-05 
-1.56000000e-02  1.74057351e+00  8.02044564e-01  2.35696296e-01  2.12761164e-05  1.70500349e-05  3.83261506e-05 
-1.55000000e-02  1.74027294e+00  8.02096824e-01  2.35692128e-01  2.12572639e-05  1.70688408e-05  3.83261040e-05 
-1.54000000e-02  1.73996827e+00  8.02149128e-01  2.35687987e-01  2.12384115e-05  1.70876469e-05  3.83260577e-05 
-1.53000000e-02  1.73965936e+00  8.02201475e-01  2.35683873e-01  2.12195593e-05  1.71064530e-05  3.83260116e-05 
-1.52000000e-02  1.73934611e+00  8.02253866e-01  2.35679785e-01  2.12007075e-05  1.71252591e-05  3.83259659e-05 
-1.51000000e-02  1.73902839e+00  8.02306298e-01  2.35675723e-01  2.11818562e-05  1.71440649e-05  3.83259204e-05 
-1.50000000e-02  1.73870608e+00  8.02358773e-01  2.35671687e-01  2.11630056e-05  1.71628704e-05  3.83258753e-05 
-1.49000000e-02  1.73837904e+00  8.02411291e-01  2.35667677e-01  2.11441557e-05  1.71816754e-05  3.83258304e-05 
-1.48000000e-02  1.73804714e+00  8.02463849e-01  2.35663693e-01  2.11253067e-05  1.72004798e-05  3.83257858e-05 
-1.47000000e-02  1.73771023e+00  8.02516449e-01  2.35659733e-01  2.11064588e-05  1.72192834e-05  3.83257415e-05 
-1.46000000e-02  1.73736816e+00  8.02569091e-01  2.35655799e-01  2.10876121e-05  1.72380860e-05  3.83256975e-05 
-1.45000000e-02  1.73702077e+00  8.02621772e-01  2.35651889e-01  2.10687668e-05  1.72568876e-05  3.83256537e-05 
-1.44000000e-02  1.73666791e+00  8.02674494e-01  2.35648004e-01  2.10499231e-05  1.72756878e-05  3.83256102e-05 
-1.43000000e-02  1.73630940e+00  8.02727256e-01  2.35644143e-01  2.10310810e-05  1.72944866e-05  3.83255670e-05 
-1.42000000e-02  1.73594507e+00  8.02780057e-01  2.35640305e-01  2.10122409e-05  1.73132838e-05  3.83255241e-05 
-1.41000000e-02  1.73557472e+00  8.02832897e-01  2.35636492e-01  2.09934028e-05  1.73320792e-05  3.83254814e-05 
-1.40000000e-02  1.73519817e+00  8.02885776e-01  2.35632701e-01  2.09745670e-05  1.73508726e-05  3.83254390e-05 
-1.39000000e-02  1.73481521e+00  8.02938692e-01  2.35628933e-01  2.09557336e-05  1.73696638e-05  3.83253968e-05 
-1.38000000e-02  1.73442563e+00  8.02991646e-01  2.35625188e-01  2.09369030e-05  1.73884525e-05  3.83253549e-05 
-1.37000000e-02  1.73402920e+00  8.03044637e-01  2.35621464e-01  2.09180752e-05  1.74072386e-05  3.83253132e-05 
-1.36000000e-02  1.73362570e+00  8.03097664e-01  2.35617763e-01  2.08992505e-05  1.74260219e-05  3.83252717e-05 
-1.35000000e-02  1.73321487e+00  8.03150727e-01  2.35614082e-01  2.08804291e-05  1.74448020e-05  3.83252305e-05 
-1.34000000e-02  1.73279646e+00  8.03203826e-01  2.35610422e-01  2.08616113e-05  1.74635788e-05  3.83251896e-05 
-1.33000000e-02  1.73237021e+00  8.03256958e-01  2.35606783e-01  2.08427974e-05  1.74823520e-05  3.83251488e-05 
-1.32000000e-02  1.73193582e+00  8.03310125e-01  2.35603163e-01  2.08239875e-05  1.75011214e-05  3.83251083e-05 
-1.31000000e-02  1.73149301e+00  8.03363325e-01  2.35599563e-01  2.08051820e-05  1.75198865e-05  3.83250680e-05 
-1.30000000e-02  1.73104145e+00  8.03416556e-01  2.35595981e-01  2.07863811e-05  1.75386473e-05  3.83250279e-05 
-1.29000000e-02  1.73058083e+00  8.03469820e-01  2.35592418e-01  2.07675853e-05  1.75574032e-05  3.83249880e-05 
-1.28000000e-02  1.73011080e+00  8.03523114e-01  2.35588872e-01  2.07487946e-05  1.75761541e-05  3.83249483e-05 
-1.27000000e-02  1.72963100e+00  8.03576438e-01  2.35585343e-01  2.07300096e-05  1.75948996e-05  3.83249088e-05 
-1.26000000e-02  1.72914104e+00  8.03629791e-01  2.35581830e-01  2.07112305e-05  1.76136394e-05  3.83248694e-05 
-1.25000000e-02  1.72864052e+00  8.03683171e-01  2.35578333e-01  2.06924577e-05  1.76323729e-05  3.83248303e-05 
-1.24000000e-02  1.72806427e+00  8.03736427e-01  2.35574744e-01  2.06737448e-05  1.76510460e-05  3.83247901e-05 
-1.23000000e-02  1.72753479e+00  8.03789845e-01  2.35571264e-01  2.06549912e-05  1.76697607e-05  3.83247511e-05 
-1.22000000e-02  1.72699270e+00  8.03843286e-01  2.35567797e-01  2.06362456e-05  1.76884674e-05  3.83247123e-05 
-1.21000000e-02  1.72643740e+00  8.03896748e-01  2.35564341e-01  2.06175087e-05  1.77071657e-05  3.83246736e-05 
-1.20000000e-02  1.72586828e+00  8.03950230e-01  2.35560894e-01  2.05987809e-05  1.77258549e-05  3.83246350e-05 
-1.19000000e-02  1.72528467e+00  8.04003730e-01  2.35557457e-01  2.05800628e-05  1.77445344e-05  3.83245965e-05 
-1.18000000e-02  1.72468587e+00  8.04057246e-01  2.35554027e-01  2.05613551e-05  1.77632037e-05  3.83245581e-05 
-1.17000000e-02  1.72407112e+00  8.04110777e-01  2.35550603e-01  2.05426584e-05  1.77818621e-05  3.83245198e-05 
-1.16000000e-02  1.72343960e+00  8.04164321e-01  2.35547184e-01  2.05239733e-05  1.78005089e-05  3.83244815e-05 
-1.15000000e-02  1.72279045e+00  8.04217876e-01  2.35543768e-01  2.05053007e-05  1.78191432e-05  3.83244432e-05 
-1.14000000e-02  1.72212273e+00  8.04271438e-01  2.35540354e-01  2.04866413e-05  1.78377644e-05  3.83244050e-05 
-1.13000000e-02  1.72143543e+00  8.04325006e-01  2.35536939e-01  2.04679961e-05  1.78563714e-05  3.83243667e-05 
-1.12000000e-02  1.72072748e+00  8.04378578e-01  2.35533523e-01  2.04493658e-05  1.78749633e-05  3.83243285e-05 
-1.11000000e-02  1.71999771e+00  8.04432149e-01  2.35530102e-01  2.04307516e-05  1.78935392e-05  3.83242901e-05 
-1.10000000e-02  1.71924487e+00  8.04485718e-01  2.35526676e-01  2.04121545e-05  1.79120980e-05  3.83242518e-05 
-1.09000000e-02  1.71846759e+00  8.04539280e-01  2.35523240e-01  2.03935756e-05  1.79306384e-05  3.83242133e-05 
-1.08000000e-02  1.71766441e+00  8.04592832e-01  2.35519794e-01  2.03750161e-05  1.79491593e-05  3.83241747e-05 
-1.07000000e-02  1.71683375e+00  8.04646370e-01  2.35516334e-01  2.03564775e-05  1.79676591e-05  3.83241359e-05 
-1.06000000e-02  1.71597387e+00  8.04699890e-01  2.35512856e-01  2.03379612e-05  1.79861365e-05  3.83240970e-05 
-1.05000000e-02  1.71508291e+00  8.04753387e-01  2.35509359e-01  2.03194687e-05  1.80045898e-05  3.83240578e-05 
-1.04000000e-02  1.71415884e+00  8.04806857e-01  2.35505837e-01  2.03010018e-05  1.80230173e-05  3.83240183e-05 
-1.03000000e-02  1.71319944e+00  8.04860293e-01  2.35502288e-01  2.02825622e-05  1.80414170e-05  3.83239786e-05 
-1.02000000e-02  1.71220229e+00  8.04913689e-01  2.35498708e-01  2.02641522e-05  1.80597870e-05  3.83239385e-05 
-1.01000000e-02  1.71116478e+00  8.04967040e-01  2.35495090e-01  2.02457738e-05  1.80781248e-05  3.83238979e-05 
-1.00000000e-02  1.71008402e+00  8.05020338e-01  2.35491432e-01  2.02274294e-05  1.80964282e-05  3.83238569e-05 
-9.90000000e-03  1.70895688e+00  8.05073574e-01  2.35487726e-01  2.02091217e-05  1.81146943e-05  3.83238154e-05 
-9.80000000e-03  1.70777992e+00  8.05126742e-01  2.35483967e-01  2.01908536e-05  1.81329203e-05  3.83237733e-05 
-9.70000000e-03  1.70654937e+00  8.05179830e-01  2.35480149e-01  2.01726282e-05  1.81511029e-05  3.83237305e-05 
-9.60000000e-03  1.70526112e+00  8.05232829e-01  2.35476264e-01  2.01544490e-05  1.81692385e-05  3.83236870e-05 
-9.50000000e-03  1.70391063e+00  8.05285728e-01  2.35472304e-01  2.01363197e-05  1.81873234e-05  3.83236426e-05 
-9.40000000e-03  1.70249296e+00  8.05338514e-01  2.35468260e-01  2.01182445e-05  1.82053532e-05  3.83235973e-05 
-9.30000000e-03  1.70094627e+00  8.05391038e-01  2.35464028e-01  2.01002746e-05  1.82232760e-05  3.83235499e-05 
-9.20000000e-03  1.69936318e+00  8.05443522e-01  2.35459764e-01  2.00823334e-05  1.82411694e-05  3.83235021e-05 
-9.10000000e-03  1.69769138e+00  8.05495839e-01  2.35455378e-01  2.00644643e-05  1.82589894e-05  3.83234529e-05 
-9.00000000e-03  1.69592284e+00  8.05547969e-01  2.35450858e-01  2.00466739e-05  1.82767291e-05  3.83234023e-05 
-8.90000000e-03  1.69404865e+00  8.05599891e-01  2.35446186e-01  2.00289697e-05  1.82943809e-05  3.83233499e-05 
-8.80000000e-03  1.69205895e+00  8.05651578e-01  2.35441346e-01  2.00113600e-05  1.83119364e-05  3.83232957e-05 
-8.70000000e-03  1.68994281e+00  8.05703005e-01  2.35436318e-01  1.99938540e-05  1.83293861e-05  3.83232393e-05 
-8.60000000e-03  1.68768820e+00  8.05754140e-01  2.35431081e-01  1.99764616e-05  1.83467198e-05  3.83231806e-05 
-8.50000000e-03  1.68528189e+00  8.05804949e-01  2.35425612e-01  1.99591939e-05  1.83639261e-05  3.83231193e-05 
-8.40000000e-03  1.68270939e+00  8.05855397e-01  2.35419885e-01  1.99420632e-05  1.83809926e-05  3.83230551e-05 
-8.30000000e-03  1.67995496e+00  8.05905444e-01  2.35413871e-01  1.99250827e-05  1.83979057e-05  3.83229877e-05 
-8.20000000e-03  1.67700162e+00  8.05955045e-01  2.35407542e-01  1.99082666e-05  1.84146508e-05  3.83229167e-05 
-8.10000000e-03  1.67383123e+00  8.06004156e-01  2.35400863e-01  1.98916304e-05  1.84312122e-05  3.83228419e-05 
-8.00000000e-03  1.67042470e+00  8.06052726e-01  2.35393801e-01  1.98751900e-05  1.84475733e-05  3.83227627e-05 
-7.90000000e-03  1.66676222e+00  8.06100706e-01  2.35386320e-01  1.98589624e-05  1.84637170e-05  3.83226788e-05 
-7.80000000e-03  1.66282368e+00  8.06148042e-01  2.35378384e-01  1.98429647e-05  1.84796256e-05  3.83225898e-05 
-7.70000000e-03  1.65858919e+00  8.06194682e-01  2.35369956e-01  1.98272140e-05  1.84952817e-05  3.83224953e-05 
-7.60000000e-03  1.65400994e+00  8.06240503e-01  2.35360948e-01  1.98117517e-05  1.85106434e-05  3.83223943e-05 
-7.50000000e-03  1.64911971e+00  8.06285585e-01  2.35351418e-01  1.97965501e-05  1.85257381e-05  3.83222874e-05 
-7.40000000e-03  1.64388065e+00  8.06329829e-01  2.35341296e-01  1.97816416e-05  1.85405330e-05  3.83221739e-05 
-7.30000000e-03  1.63828089e+00  8.06373201e-01  2.35330559e-01  1.97670372e-05  1.85550170e-05  3.83220535e-05 
-7.20000000e-03  1.63231242e+00  8.06415677e-01  2.35319190e-01  1.97527446e-05  1.85691821e-05  3.83219260e-05 
-7.10000000e-03  1.62597146e+00  8.06457242e-01  2.35307177e-01  1.97387681e-05  1.85830238e-05  3.83217912e-05 
-7.00000000e-03  1.61925864e+00  8.06497891e-01  2.35294520e-01  1.97251085e-05  1.85965414e-05  3.83216492e-05 
-6.90000000e-03  1.61217887e+00  8.06537631e-01  2.35281221e-01  1.97117630e-05  1.86097377e-05  3.83215000e-05 
-6.80000000e-03  1.60474089e+00  8.06576478e-01  2.35267293e-01  1.96987258e-05  1.86226186e-05  3.83213437e-05 
-6.70000000e-03  1.59695670e+00  8.06614456e-01  2.35252752e-01  1.96859884e-05  1.86351929e-05  3.83211805e-05 
-6.60000000e-03  1.58884080e+00  8.06651594e-01  2.35237620e-01  1.96735399e-05  1.86474715e-05  3.83210107e-05 
-6.50000000e-03  1.58040940e+00  8.06687928e-01  2.35221920e-01  1.96613685e-05  1.86594666e-05  3.83208345e-05 
-6.40000000e-03  1.57167974e+00  8.06723494e-01  2.35205680e-01  1.96494612e-05  1.86711917e-05  3.83206521e-05 
-6.30000000e-03  1.56266941e+00  8.06758330e-01  2.35188926e-01  1.96378047e-05  1.86826601e-05  3.83204640e-05 
-6.20000000e-03  1.55339588e+00  8.06792476e-01  2.35171685e-01  1.96263858e-05  1.86938854e-05  3.83202705e-05 
-6.10000000e-03  1.54387608e+00  8.06825967e-01  2.35153983e-01  1.96151917e-05  1.87048808e-05  3.83200717e-05 
-6.00000000e-03  1.53412620e+00  8.06858841e-01  2.35135845e-01  1.96042102e-05  1.87156585e-05  3.83198680e-05 
-5.90000000e-03  1.52416149e+00  8.06891128e-01  2.35117296e-01  1.95934299e-05  1.87262304e-05  3.83196596e-05 
-5.80000000e-03  1.51399620e+00  8.06922862e-01  2.35098355e-01  1.95828402e-05  1.87366073e-05  3.83194468e-05 
-5.70000000e-03  1.50364356e+00  8.06954070e-01  2.35079045e-01  1.95724313e-05  1.87467993e-05  3.83192299e-05 
-5.60000000e-03  1.49311581e+00  8.06984778e-01  2.35059382e-01  1.95621942e-05  1.87568154e-05  3.83190089e-05 
-5.50000000e-03  1.48242425e+00  8.07015010e-01  2.35039384e-01  1.95521206e-05  1.87666643e-05  3.83187842e-05 
-5.40000000e-03  1.47157931e+00  8.07044788e-01  2.35019067e-01  1.95422031e-05  1.87763534e-05  3.83185558e-05 
-5.30000000e-03  1.46059059e+00  8.07074133e-01  2.34998444e-01  1.95324348e-05  1.87858899e-05  3.83183239e-05 
-5.20000000e-03  1.44946701e+00  8.07103062e-01  2.34977528e-01  1.95228094e-05  1.87952801e-05  3.83180888e-05 
-5.10000000e-03  1.43821681e+00  8.07131591e-01  2.34956330e-01  1.95133213e-05  1.88045298e-05  3.83178504e-05 
-5.00000000e-03  1.42684765e+00  8.07159736e-01  2.34934862e-01  1.95039653e-05  1.88136444e-05  3.83176090e-05 
-4.90000000e-03  1.41536667e+00  8.07187511e-01  2.34913133e-01  1.94947366e-05  1.88226287e-05  3.83173645e-05 
-4.80000000e-03  1.40378056e+00  8.07214928e-01  2.34891153e-01  1.94856308e-05  1.88314872e-05  3.83171172e-05 
-4.70000000e-03  1.39209558e+00  8.07242000e-01  2.34868928e-01  1.94766438e-05  1.88402241e-05  3.83168672e-05 
-4.60000000e-03  1.38031766e+00  8.07268736e-01  2.34846468e-01  1.94677720e-05  1.88488431e-05  3.83166144e-05 
-4.50000000e-03  1.36845238e+00  8.07295147e-01  2.34823779e-01  1.94590119e-05  1.88573479e-05  3.83163590e-05 
-4.40000000e-03  1.35650503e+00  8.07321241e-01  2.34800867e-01  1.94503603e-05  1.88657416e-05  3.83161011e-05 
-4.30000000e-03  1.34448068e+00  8.07347029e-01  2.34777738e-01  1.94418142e-05  1.88740273e-05  3.83158407e-05 
-4.20000000e-03  1.33238414e+00  8.07372517e-01  2.34754399e-01  1.94333708e-05  1.88822078e-05  3.83155779e-05 
-4.10000000e-03  1.32022004e+00  8.07397713e-01  2.34730854e-01  1.94250277e-05  1.88902857e-05  3.83153127e-05 
-4.00000000e-03  1.30799281e+00  8.07422623e-01  2.34707108e-01  1.94167823e-05  1.88982636e-05  3.83150452e-05 
-3.90000000e-03  1.29570674e+00  8.07447255e-01  2.34683166e-01  1.94086325e-05  1.89061437e-05  3.83147754e-05 
-3.80000000e-03  1.28336598e+00  8.07471615e-01  2.34659032e-01  1.94005760e-05  1.89139282e-05  3.83145035e-05 
-3.70000000e-03  1.27097452e+00  8.07495707e-01  2.34634710e-01  1.93926109e-05  1.89216192e-05  3.83142294e-05 
-3.60000000e-03  1.25853627e+00  8.07519538e-01  2.34610204e-01  1.93847354e-05  1.89292185e-05  3.83139531e-05 
-3.50000000e-03  1.24605510e+00  8.07543114e-01  2.34585519e-01  1.93769473e-05  1.89367279e-05  3.83136748e-05 
-3.40000000e-03  1.23353451e+00  8.07566436e-01  2.34560655e-01  1.93692457e-05  1.89441493e-05  3.83133945e-05 
-3.30000000e-03  1.22097825e+00  8.07589512e-01  2.34535617e-01  1.93616286e-05  1.89514841e-05  3.83131121e-05 
-3.20000000e-03  1.20838989e+00  8.07612344e-01  2.34510408e-01  1.93540945e-05  1.89587339e-05  3.83128277e-05 
-3.10000000e-03  1.19577288e+00  8.07634937e-01  2.34485031e-01  1.93466421e-05  1.89659000e-05  3.83125414e-05 
-3.00000000e-03  1.18313066e+00  8.07657295e-01  2.34459489e-01  1.93392699e-05  1.89729840e-05  3.83122532e-05 
-2.90000000e-03  1.17046660e+00  8.07679421e-01  2.34433783e-01  1.93319769e-05  1.89799869e-05  3.83119631e-05 
-2.80000000e-03  1.15778402e+00  8.07701318e-01  2.34407917e-01  1.93247618e-05  1.89869100e-05  3.83116711e-05 
-2.70000000e-03  1.14508622e+00  8.07722990e-01  2.34381892e-01  1.93176235e-05  1.89937545e-05  3.83113772e-05 
-2.60000000e-03  1.13237645e+00  8.07744440e-01  2.34355710e-01  1.93105610e-05  1.90005214e-05  3.83110816e-05 
-2.50000000e-03  1.11965796e+00  8.07765669e-01  2.34329374e-01  1.93035733e-05  1.90072116e-05  3.83107841e-05 
-2.40000000e-03  1.10693394e+00  8.07786681e-01  2.34302885e-01  1.92966595e-05  1.90138262e-05  3.83104849e-05 
-2.30000000e-03  1.09420759e+00  8.07807479e-01  2.34276245e-01  1.92898187e-05  1.90203659e-05  3.83101839e-05 
-2.20000000e-03  1.08148208e+00  8.07828063e-01  2.34249456e-01  1.92830501e-05  1.90268317e-05  3.83098812e-05 
-2.10000000e-03  1.06876059e+00  8.07848437e-01  2.34222518e-01  1.92763531e-05  1.90332243e-05  3.83095767e-05 
-2.00000000e-03  1.05604626e+00  8.07868603e-01  2.34195434e-01  1.92697268e-05  1.90395444e-05  3.83092705e-05 
-1.90000000e-03  1.04334227e+00  8.07888561e-01  2.34168204e-01  1.92631706e-05  1.90457927e-05  3.83089626e-05 
-1.80000000e-03  1.03065177e+00  8.07908314e-01  2.34140830e-01  1.92566840e-05  1.90519698e-05  3.83086530e-05 
-1.70000000e-03  1.01797798e+00  8.07927863e-01  2.34113312e-01  1.92502665e-05  1.90580765e-05  3.83083417e-05 
-1.60000000e-03  1.00532391e+00  8.07947210e-01  2.34085653e-01  1.92439171e-05  1.90641124e-05  3.83080288e-05 
-1.50000000e-03  9.92693039e-01  8.07966355e-01  2.34057851e-01  1.92376362e-05  1.90700796e-05  3.83077142e-05 
-1.40000000e-03  9.80088137e-01  8.07985301e-01  2.34029911e-01  1.92314223e-05  1.90759763e-05  3.83073980e-05 
-1.30000000e-03  9.67512804e-01  8.08004047e-01  2.34001829e-01  1.92252760e-05  1.90818048e-05  3.83070801e-05 
-1.20000000e-03  9.54970153e-01  8.08022595e-01  2.33973608e-01  1.92191965e-05  1.90875647e-05  3.83067605e-05 
-1.10000000e-03  9.42463449e-01  8.08040945e-01  2.33945248e-01  1.92131836e-05  1.90932564e-05  3.83064393e-05 
-1.00000000e-03  9.29995996e-01  8.08059098e-01  2.33916750e-01  1.92072372e-05  1.90988801e-05  3.83061165e-05 
-9.00000000e-04  9.17571109e-01  8.08077054e-01  2.33888114e-01  1.92013569e-05  1.91044359e-05  3.83057921e-05 
-8.00000000e-04  9.05192354e-01  8.08094764e-01  2.33859340e-01  1.91955422e-05  1.91099243e-05  3.83054660e-05 
-7.00000000e-04  8.92862630e-01  8.08112325e-01  2.33830428e-01  1.91897941e-05  1.91153451e-05  3.83051383e-05 
-6.00000000e-04  8.80585692e-01  8.08129692e-01  2.33801378e-01  1.91841117e-05  1.91206983e-05  3.83048090e-05 
-5.00000000e-04  8.68364999e-01  8.08146863e-01  2.33772190e-01  1.91784950e-05  1.91259840e-05  3.83044781e-05 
-4.00000000e-04  8.56204060e-01  8.08163837e-01  2.33742865e-01  1.91729441e-05  1.91312024e-05  3.83041455e-05 
-3.00000000e-04  8.44106434e-01  8.08180615e-01  2.33713401e-01  1.91674590e-05  1.91363532e-05  3.83038112e-05 
-2.00000000e-04  8.32075728e-01  8.08197196e-01  2.33683800e-01  1.91620398e-05  1.91414365e-05  3.83034754e-05 
-1.00000000e-04  8.20115602e-01  8.08213579e-01  2.33654059e-01  1.91566867e-05  1.91464521e-05  3.83031379e-05 
-6.61634376e-17  8.08229764e-01  8.08229764e-01  2.33624180e-01  1.91513998e-05  1.91513998e-05  3.83027987e-05 
 1.00000000e-04  7.96421978e-01  8.08245749e-01  2.33594160e-01  1.91461794e-05  1.91562795e-05  3.83024579e-05 
 2.00000000e-04  7.84696061e-01  8.08261535e-01  2.33564001e-01  1.91410255e-05  1.91610908e-05  3.83021154e-05 
 3.00000000e-04  7.73055887e-01  8.08277119e-01  2.33533701e-01  1.91359386e-05  1.91658335e-05  3.83017713e-05 
 4.00000000e-04  7.61505383e-01  8.08292501e-01  2.33503258e-01  1.91309190e-05  1.91705073e-05  3.83014254e-05 
 5.00000000e-04  7.50048534e-01  8.08307680e-01  2.33472674e-01  1.91259669e-05  1.91751119e-05  3.83010779e-05 
 6.00000000e-04  7.38689383e-01  8.08322654e-01  2.33441945e-01  1.91210829e-05  1.91796467e-05  3.83007287e-05 
 7.00000000e-04  7.27432027e-01  8.08337422e-01  2.33411073e-01  1.91162672e-05  1.91841114e-05  3.83003777e-05 
 8.00000000e-04  7.16280620e-01  8.08351983e-01  2.33380054e-01  1.91115204e-05  1.91885055e-05  3.83000250e-05 
 9.00000000e-04  7.05239369e-01  8.08366334e-01  2.33348890e-01  1.91068429e-05  1.91928286e-05  3.82996706e-05 
 1.00000000e-03  6.94312533e-01  8.08380474e-01  2.33317577e-01  1.91022352e-05  1.91970801e-05  3.82993144e-05 
 1.10000000e-03  6.83504415e-01  8.08394402e-01  2.33286115e-01  1.90976980e-05  1.92012594e-05  3.82989564e-05 
 1.20000000e-03  6.72819361e-01  8.08408114e-01  2.33254503e-01  1.90932317e-05  1.92053659e-05  3.82985967e-05 
 1.30000000e-03  6.62261759e-01  8.08421611e-01  2.33222738e-01  1.90888370e-05  1.92093990e-05  3.82982351e-05 
